t,lead_I,lead_II,v3,v4
1.8,-43895,-71524,120655,121745
3.8,-43823,-71319,120061,121159
5.8,-44051,-71499,120074,121182
7.8,-44239,-71638,120294,121410
9.8,-44144,-71518,120205,121357
11.8,-43987,-71374,119961,121168
13.8,-43950,-71286,119780,121033
15.8,-43889,-71112,119605,120892
17.8,-43767,-70991,119456,120789
19.8,-43824,-71214,119360,120767
21.8,-44101,-71626,119182,120655
23.8,-44369,-71811,118906,120385
25.8,-44553,-71767,118699,120144
27.8,-44694,-71768,118629,120065
29.8,-44666,-71845,118570,120045
31.8,-44449,-71881,118343,119866
33.8,-44256,-71893,117943,119484
35.8,-44164,-71923,117612,119146
37.8,-44110,-71980,117464,119016
39.8,-44187,-72112,117282,118902
41.8,-44457,-72313,116985,118651
43.8,-44755,-72496,116801,118423
45.8,-44994,-72637,116772,118331
47.8,-45225,-72728,116691,118281
49.8,-45334,-72703,116512,118193
51.8,-45170,-72588,116289,118025
53.8,-44836,-72508,116016,117755
55.8,-44567,-72510,115791,117527
57.8,-44498,-72595,115716,117460
59.8,-44649,-72809,115634,117393
61.8,-44919,-73093,115428,117202
63.8,-45164,-73250,115281,117052
65.8,-45353,-73200,115317,117074
67.8,-45512,-73081,115389,117151
69.8,-45583,-73041,115349,117138
71.8,-45499,-73056,115210,117007
73.8,-45285,-73001,115049,116828
75.8,-45061,-72896,114935,116710
77.8,-45021,-72941,114872,116682
79.8,-45209,-73165,114814,116677
81.8,-45411,-73296,114751,116659
83.8,-45506,-73238,114693,116631
85.8,-45633,-73221,114669,116610
87.8,-45755,-73259,114740,116654
89.8,-45633,-73082,114833,116725
91.8,-45354,-72750,114757,116657
93.8,-45207,-72633,114588,116485
95.8,-45136,-72807,114605,116463
97.8,-44995,-73043,114755,116586
99.8,-44986,-73198,114745,116607
101.8,-45233,-73233,114602,116494
103.8,-45474,-73151,114548,116403
105.8,-45529,-73062,114579,116371
107.8,-45502,-73044,114593,116387
109.8,-45435,-73048,114600,116435
111.8,-45298,-73012,114576,116409
113.8,-45154,-72865,114484,116287
115.8,-45015,-72586,114403,116224
117.8,-44852,-72427,114384,116259
119.8,-44841,-72630,114367,116256
121.8,-45129,-72945,114316,116188
123.8,-45488,-73018,114265,116144
125.8,-45623,-72957,114245,116146
127.8,-45571,-72959,114261,116166
129.8,-45485,-72924,114248,116164
131.8,-45379,-72827,114152,116112
133.8,-45262,-72821,114059,116060
135.8,-45205,-72864,114036,116051
137.8,-45209,-72819,113993,115997
139.8,-45252,-72766,113900,115865
141.8,-45354,-72777,113872,115782
143.8,-45491,-72764,113907,115783
145.8,-45593,-72743,113886,115781
147.8,-45638,-72788,113821,115763
149.8,-45604,-72765,113771,115745
151.8,-45451,-72591,113713,115677
153.8,-45259,-72483,113659,115573
155.8,-45194,-72592,113634,115493
157.8,-45276,-72746,113582,115420
159.8,-45361,-72805,113513,115354
161.8,-45382,-72835,113504,115349
163.8,-45422,-72858,113509,115351
165.8,-45523,-72808,113456,115295
167.8,-45579,-72709,113407,115246
169.8,-45520,-72641,113400,115249
171.8,-45457,-72637,113387,115240
173.78,-45476,-72692,113340,115185
175.75,-45467,-72723,113245,115092
177.73,-45342,-72634,113137,115012
179.7,-45243,-72544,113137,115039
181.7,-45323,-72657,113198,115098
183.7,-45526,-72866,113113,114989
185.7,-45717,-72880,112959,114805
187.7,-45806,-72720,112986,114806
189.7,-45738,-72607,113071,114881
191.7,-45555,-72558,112988,114798
193.7,-45403,-72526,112885,114689
195.7,-45353,-72632,112925,114727
197.7,-45360,-72862,112950,114776
199.7,-45403,-72944,112862,114724
201.7,-45498,-72781,112757,114641
203.7,-45603,-72615,112681,114557
205.7,-45676,-72614,112666,114509
207.7,-45733,-72694,112751,114564
209.7,-45771,-72751,112794,114609
211.7,-45734,-72745,112676,114513
213.7,-45601,-72632,112571,114409
215.7,-45483,-72479,112629,114441
217.7,-45537,-72504,112713,114496
219.7,-45736,-72786,112695,114461
221.7,-45858,-73054,112619,114374
223.7,-45850,-73023,112531,114272
225.7,-45901,-72788,112452,114174
227.7,-46012,-72639,112455,114158
229.7,-45929,-72615,112568,114261
231.7,-45639,-72572,112696,114388
233.7,-45437,-72515,112697,114406
235.7,-45445,-72548,112560,114298
237.7,-45525,-72644,112430,114187
239.7,-45601,-72708,112388,114152
241.7,-45683,-72721,112336,114120
243.7,-45734,-72708,112247,114060
245.7,-45754,-72697,112232,114057
247.7,-45808,-72723,112267,114092
249.7,-45882,-72750,112234,114083
251.7,-45893,-72702,112189,114078
253.7,-45807,-72610,112219,114114
255.7,-45665,-72569,112230,114079
257.7,-45555,-72558,112176,113968
259.7,-45562,-72518,112137,113906
261.7,-45667,-72494,112109,113890
263.7,-45764,-72496,112051,113864
265.7,-45804,-72438,112026,113872
267.7,-45833,-72353,112045,113892
269.7,-45878,-72370,112042,113838
271.7,-45889,-72418,112029,113774
273.7,-45805,-72329,112014,113770
275.7,-45664,-72203,111942,113745
277.7,-45613,-72255,111844,113670
279.7,-45711,-72401,111766,113594
281.7,-45823,-72428,111672,113504
283.7,-45850,-72377,111615,113449
285.7,-45881,-72390,111687,113521
287.7,-45959,-72422,111757,113606
289.7,-45970,-72391,111704,113577
291.7,-45891,-72343,111669,113561
293.7,-45821,-72297,111715,113607
