t,pcg
0.0,224
1.0,151
2.0,96
3.0,12
4.0,13
5.0,234
6.0,283
7.0,104
8.0,-33
9.0,-148
10.0,-244
11.0,-277
12.0,-255
13.0,-240
14.0,-211
15.0,-129
16.0,-59
17.0,-40
18.0,-31
19.0,-37
20.0,-66
21.0,-110
22.0,-170
23.0,-231
24.0,-255
25.0,-233
26.0,-197
27.0,-152
28.0,-83
29.0,-10
30.0,61
31.0,126
32.0,160
33.0,161
34.0,142
35.0,101
36.0,52
37.0,24
38.0,9
39.0,-9
40.0,-9
41.0,15
42.0,57
43.0,116
44.0,176
45.0,230
46.0,271
47.0,292
48.0,297
49.0,286
50.0,267
51.0,241
52.0,204
53.0,168
54.0,134
55.0,98
56.0,62
57.0,27
58.0,2
59.0,-13
60.0,-25
61.0,-32
62.0,-34
63.0,-34
64.0,-44
65.0,-67
66.0,-93
67.0,-112
68.0,-125
69.0,-130
70.0,-128
71.0,-132
72.0,-126
73.0,-86
74.0,-54
75.0,-64
76.0,-67
77.0,-47
78.0,-59
79.0,-90
80.0,-97
81.0,-105
82.0,-133
83.0,-143
84.0,-116
85.0,-93
86.0,-77
87.0,-69
88.0,-78
89.0,-79
90.0,-74
91.0,-79
92.0,-77
93.0,-52
94.0,-38
95.0,-44
96.0,-18
97.0,-6
98.0,-15
99.0,42
100.0,114
101.0,118
102.0,106
103.0,86
104.0,36
105.0,3
106.0,-25
107.0,-52
108.0,-31
109.0,7
110.0,12
111.0,11
112.0,11
113.0,17
114.0,31
115.0,14
116.0,-15
117.0,10
118.0,39
119.0,26
120.0,15
121.0,23
122.0,27
123.0,18
124.0,7
125.0,7
126.0,12
127.0,14
128.0,7
129.0,9
130.0,36
131.0,52
132.0,44
133.0,46
134.0,43
135.0,26
136.0,50
137.0,69
138.0,42
139.0,38
140.0,55
141.0,44
142.0,13
143.0,10
144.0,23
145.0,39
146.0,57
147.0,47
148.0,47
149.0,70
150.0,67
151.0,51
152.0,53
153.0,68
154.0,65
155.0,42
156.0,28
157.0,26
158.0,14
159.0,-1
160.0,-9
161.0,2
162.0,6
163.0,-23
164.0,-32
165.0,-8
166.0,-6
167.0,-18
168.0,-18
169.0,-18
170.0,-18
171.0,-15
172.0,-25
173.0,-37
174.0,-42
175.0,-47
176.0,-54
177.0,-61
178.0,-61
179.0,-63
180.0,-69
181.0,-64
182.0,-60
183.0,-59
184.0,-52
185.0,-48
186.0,-48
187.0,-44
188.0,-42
189.0,-41
190.0,-37
191.01,-30
192.02,-23
193.03,-17
194.04,-10
195.05,-6
196.06,-3
197.07,0
198.08,-4
199.09,-5
200.1,-8
201.1,-9
202.1,-7
203.1,-20
204.1,-40
205.1,-54
206.1,-62
207.1,-75
208.1,-108
209.1,-139
210.1,-109
211.1,-25
212.1,31
213.1,86
214.1,210
215.1,310
216.1,338
217.1,344
218.1,319
219.1,270
220.1,202
221.1,68
222.1,-96
223.1,-207
224.1,-249
225.1,-259
226.1,-278
227.1,-326
228.1,-362
229.1,-344
230.1,-264
231.1,-160
232.1,-69
233.1,-7
234.1,18
235.1,13
236.1,10
237.1,39
238.1,107
239.1,180
240.1,218
241.1,226
242.1,242
243.1,242
244.1,192
245.1,151
246.1,143
247.1,126
248.1,108
249.1,97
250.1,78
251.1,49
252.1,8
253.1,-37
254.1,-70
255.1,-95
256.1,-114
257.1,-120
258.1,-115
259.1,-111
260.1,-108
261.1,-99
262.1,-91
263.1,-83
264.1,-73
265.1,-62
266.1,-48
267.1,-35
268.1,-20
269.1,-4
270.1,14
271.1,35
272.1,55
273.1,69
274.1,80
275.1,88
276.1,92
277.1,93
278.1,93
279.1,89
280.1,82
281.1,74
282.1,59
283.1,41
284.1,22
285.1,3
286.1,-13
287.1,-32
288.1,-48
289.1,-55
290.1,-62
291.1,-69
292.1,-72
293.1,-73
294.1,-75
295.1,-71
296.1,-65
297.1,-60
298.1,-50
299.1,-41
300.1,-38
301.1,-34
302.1,-27
303.1,-20
304.1,-11
305.1,-4
306.1,-2
307.1,4
308.1,10
309.1,16
310.1,21
311.1,22
312.1,26
313.1,26
314.1,20
315.1,15
316.1,11
317.1,9
318.1,9
319.1,3
320.1,-3
321.1,-6
322.1,-12
323.1,-23
324.1,-35
325.1,-42
326.1,-42
327.1,-56
328.1,-85
329.1,-70
330.1,-5
331.1,22
332.1,0
333.1,8
334.1,68
335.1,73
336.1,15
337.1,11
338.1,19
339.1,-15
340.1,10
341.1,66
342.1,57
343.1,54
344.1,79
345.1,69
346.1,46
347.1,40
348.1,26
349.1,15
350.1,17
351.1,9
352.1,2
353.1,8
354.1,9
355.1,2
356.1,-1
357.1,-3
358.1,-10
359.1,-12
360.1,-12
361.1,-20
362.1,-24
363.1,-25
364.1,-26
365.1,-18
366.1,-12
367.1,-9
368.1,-6
369.1,-6
370.1,-10
371.1,-13
372.1,-15
373.1,-15
374.1,-5
375.1,-7
376.1,-11
377.1,0
378.1,5
379.1,5
380.1,10
381.1,8
382.1,1
383.1,-1
384.1,-3
385.1,-7
386.1,-9
387.1,-8
388.1,-5
389.1,-5
390.1,-8
391.1,-6
392.1,-2
393.1,-5
394.1,-7
395.1,-4
396.1,-2
397.1,-3
398.1,-1
399.1,3
400.1,9
401.1,9
402.1,6
403.1,4
404.1,2
405.1,-1
406.1,-3
407.1,-6
408.1,-6
409.1,1
410.1,4
411.1,4
412.1,0
413.1,-5
414.1,-6
415.1,-9
416.1,-13
417.1,-10
418.1,-7
419.1,-4
420.1,-3
421.1,-8
422.1,-12
423.1,-6
424.1,-6
425.1,-9
426.1,-6
427.1,-3
428.1,-4
429.1,-5
430.1,-1
431.1,3
432.1,3
433.1,5
434.1,5
435.1,7
436.1,9
437.1,4
438.1,4
439.1,1
440.1,-3
441.1,-2
442.1,-9
443.1,-17
444.1,-13
445.1,-9
446.1,-16
447.1,-19
448.1,-13
449.1,-8
450.1,-12
451.1,-5
452.1,9
453.1,-17
454.1,-26
455.1,9
456.1,21
457.1,22
458.1,28
459.1,30
460.1,33
461.1,30
462.1,25
463.1,26
464.1,19
465.1,12
466.1,10
467.1,9
468.1,12
469.1,14
470.1,13
471.1,13
472.1,14
473.1,12
474.1,11
475.1,11
476.1,6
477.1,-5
478.1,-10
479.1,-9
480.1,-13
481.1,-22
482.1,-19
483.1,-10
484.1,-8
485.1,-7
486.1,-4
487.1,3
488.1,3
489.1,-6
490.1,-9
491.1,-8
492.1,-9
