t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.7,22.804,-13.731,58.34,21.967
13.6,15.804,-16.731,55.34,20.967
23.5,9.8037,-18.731,54.34,19.967
33.4,4.8037,-19.731,52.34,17.967
43.3,9.8037,-19.731,49.34,17.967
53.2,10.804,-17.731,47.34,15.967
63.1,19.804,-12.731,44.34,15.967
72.9,31.804,-6.7306,43.34,14.967
82.8,35.804,-3.7306,42.34,14.967
92.7,41.804,-1.7306,43.34,14.967
102.6,41.804,-2.7306,43.34,16.967
112.5,38.804,-4.7306,44.34,16.967
122.4,34.804,-6.7306,48.34,19.967
132.3,32.804,-8.7306,53.34,19.967
142.1,31.804,-8.7306,55.34,21.967
152.0,33.804,-8.7306,58.34,21.967
161.9,32.804,-8.7306,63.34,22.967
171.8,31.804,-7.7306,66.34,23.967
181.7,29.804,-8.7306,69.34,23.967
191.6,24.804,-11.731,70.34,24.967
201.5,19.804,-14.731,72.34,24.967
211.3,11.804,-17.731,72.34,23.967
221.2,7.8037,-20.731,76.34,22.967
231.1,1.8037,-22.731,73.34,23.967
241.0,-1.1963,-25.731,75.34,22.967
250.9,-5.1963,-26.731,74.34,22.967
260.8,-5.1963,-26.731,76.34,22.967
270.7,-6.1963,-26.731,72.34,20.967
280.5,-7.1963,-26.731,68.34,19.967
290.4,-7.1963,-27.731,65.34,19.967
300.3,-9.1963,-28.731,64.34,19.967
310.2,-11.196,-28.731,62.34,19.967
320.1,-12.196,-29.731,63.34,17.967
330.0,-14.196,-30.731,62.34,17.967
339.9,-17.196,-31.731,61.34,18.967
349.7,-20.196,-32.731,62.34,17.967
359.6,-23.196,-33.731,60.34,17.967
369.5,-25.196,-34.731,57.34,17.967
379.4,-28.196,-35.731,58.34,17.967
389.3,-30.196,-36.731,57.34,16.967
399.2,-33.196,-37.731,57.34,17.967
409.1,-37.196,-38.731,55.34,17.967
418.9,-39.196,-39.731,54.34,17.967
428.8,-39.196,-39.731,53.34,17.967
438.7,-42.196,-40.731,50.34,16.967
