t,az
2.20,8508
4.18,8494
6.15,8496
8.13,8482
10.10,8488
12.10,8488
14.08,8486
16.05,8486
18.03,8488
20.00,8488
22.00,8484
23.98,8464
25.95,8456
27.93,8456
29.90,8428
31.90,8412
33.88,8422
35.85,8436
37.83,8454
39.80,8472
41.80,8472
43.78,8462
45.75,8464
47.73,8450
49.70,8452
51.70,8454
53.68,8448
55.65,8470
57.63,8508
59.60,8528
61.50,8516
63.50,8536
65.50,8542
67.50,8534
69.50,8512
71.40,8504
73.38,8516
75.35,8540
77.33,8546
79.30,8530
81.30,8546
83.28,8520
85.25,8478
87.23,8482
89.20,8484
91.20,8494
93.18,8504
95.15,8492
97.13,8484
99.10,8480
101.10,8474
103.08,8456
105.05,8446
107.03,8458
109.00,8444
111.00,8462
112.98,8460
114.95,8444
116.93,8416
118.90,8408
120.90,8416
122.88,8418
124.85,8398
126.83,8398
128.80,8396
130.70,8386
132.70,8406
134.70,8428
136.70,8444
138.70,8432
140.60,8418
142.58,8396
144.55,8384
146.53,8406
148.50,8418
150.50,8414
152.48,8426
154.45,8444
156.43,8446
158.40,8476
160.40,8478
162.38,8486
164.35,8502
166.33,8512
168.30,8482
170.30,8474
172.28,8490
174.25,8500
176.23,8498
178.20,8500
180.20,8472
182.18,8450
184.15,8442
186.13,8458
188.10,8464
190.10,8456
192.08,8452
194.05,8464
196.03,8490
198.00,8502
199.90,8518
201.90,8534
203.90,8514
205.90,8508
207.90,8506
209.80,8522
211.78,8510
213.75,8496
215.73,8490
217.70,8476
219.70,8478
221.68,8474
223.65,8474
225.63,8488
227.60,8474
229.60,8468
231.58,8488
233.55,8508
235.53,8524
237.50,8496
239.50,8512
241.48,8520
243.45,8540
245.43,8540
247.40,8546
249.40,8510
251.38,8484
253.35,8484
255.33,8482
257.30,8482
259.30,8494
261.28,8494
263.25,8484
265.23,8484
267.20,8506
269.10,8482
271.10,8494
273.10,8514
275.10,8520
277.10,8514
279.00,8512
280.98,8524
282.95,8550
284.93,8542
286.90,8512
288.90,8498
290.88,8492
292.85,8502
294.83,8514
296.80,8520
298.80,8526
300.78,8530
302.75,8552
304.73,8552
306.70,8540
308.70,8550
310.68,8558
312.65,8534
314.63,8522
316.60,8508
318.60,8510
320.58,8504
322.55,8516
324.53,8526
326.50,8520
328.50,8516
330.48,8512
332.45,8518
334.43,8502
336.40,8492
338.30,8496
340.30,8508
342.30,8488
344.30,8494
346.30,8506
348.20,8484
350.18,8488
352.15,8510
354.13,8540
356.10,8556
358.10,8562
360.08,8586
362.05,8610
364.03,8620
366.00,8618
368.00,8604
369.98,8570
371.95,8560
373.93,8580
375.90,8586
377.90,8568
379.88,8538
381.85,8502
383.83,8470
385.80,8432
387.80,8410
389.78,8402
391.75,8392
393.73,8370
395.70,8336
397.70,8334
399.68,8370
401.65,8362
403.63,8362
405.60,8394
407.50,8434
409.50,8478
411.50,8518
413.50,8544
415.50,8578
417.40,8620
419.38,8656
421.35,8668
423.33,8682
425.30,8708
427.30,8728
429.28,8742
431.25,8750
433.23,8746
435.20,8744
437.20,8712
439.18,8708
441.15,8696
443.13,8672
445.10,8666
447.10,8634
449.08,8602
451.05,8570
453.03,8538
455.00,8522
457.00,8484
458.98,8426
460.95,8368
462.93,8332
464.90,8302
466.90,8276
468.88,8268
470.85,8288
472.83,8294
474.80,8314
476.70,8352
478.70,8392
480.70,8424
482.70,8448
484.70,8428
486.60,8414
488.58,8468
490.55,8468
492.53,8498
494.50,8504
496.50,8488
498.48,8484
500.45,8496
502.43,8496
504.40,8528
506.40,8528
508.38,8562
510.35,8590
512.33,8578
514.30,8580
516.30,8600
518.28,8616
520.25,8640
522.23,8678
524.20,8698
526.20,8690
528.18,8678
530.15,8678
532.13,8692
534.10,8680
536.10,8648
538.08,8620
540.05,8596
542.03,8582
544.00,8554
545.90,8526
547.90,8512
549.90,8530
551.90,8554
553.90,8578
555.80,8568
557.78,8564
559.75,8546
561.73,8530
563.70,8526
565.70,8550
567.68,8532
569.65,8514
571.63,8504
573.60,8492
575.60,8466
577.58,8462
579.55,8458
581.53,8444
583.50,8442
585.50,8440
587.48,8426
589.45,8406
591.43,8390
593.40,8400
595.40,8408
597.38,8436
599.35,8444
601.33,8444
603.30,8464
605.30,8466
607.28,8474
609.25,8498
611.23,8526
613.20,8554
615.10,8560
617.10,8560
619.10,8566
621.10,8552
623.10,8556
625.00,8566
626.98,8562
628.95,8572
630.93,8558
632.90,8562
634.90,8574
636.88,8578
638.85,8582
640.83,8588
642.80,8582
644.80,8578
646.78,8596
648.75,8614
650.73,8634
652.70,8632
654.70,8644
656.68,8646
658.65,8658
660.63,8664
662.60,8650
664.60,8642
666.58,8638
668.55,8608
670.53,8582
672.50,8578
674.50,8578
676.48,8592
678.45,8606
680.43,8616
682.40,8612
684.30,8610
686.28,8616
688.25,8628
690.23,8654
692.20,8672
694.20,8692
696.18,8708
698.15,8712
700.13,8704
702.10,8696
704.10,8692
706.08,8692
708.05,8682
710.03,8684
712.00,8700
714.00,8706
715.98,8692
717.95,8676
719.93,8674
721.90,8628
723.90,8628
725.88,8644
727.85,8680
729.83,8714
731.80,8740
733.80,8774
735.78,8778
737.75,8740
739.73,8726
741.70,8744
743.70,8744
745.68,8708
747.65,8708
749.63,8702
751.60,8702
753.50,8676
755.50,8676
757.50,8624
759.50,8610
761.50,8590
763.40,8572
765.38,8578
767.35,8592
769.33,8596
771.30,8616
773.30,8620
775.28,8612
777.25,8606
779.23,8618
781.20,8612
783.20,8586
785.18,8564
787.15,8542
789.13,8532
791.10,8538
793.10,8520
795.08,8498
797.05,8472
799.03,8482
801.00,8476
803.00,8486
804.98,8486
806.95,8488
808.93,8504
810.90,8482
812.90,8480
814.88,8494
816.85,8504
818.83,8524
820.80,8512
822.70,8496
824.68,8506
826.65,8512
828.63,8534
830.60,8558
832.60,8574
834.58,8586
836.55,8568
838.53,8560
840.50,8556
842.50,8566
844.48,8574
846.45,8568
848.43,8576
850.40,8584
852.40,8580
854.38,8584
856.35,8566
858.33,8560
860.30,8542
862.30,8554
864.28,8572
866.25,8560
868.23,8542
870.20,8558
872.20,8564
874.18,8548
876.15,8548
878.13,8574
880.10,8584
882.10,8594
884.08,8612
886.05,8638
888.03,8658
890.00,8640
891.90,8630
893.88,8620
895.85,8616
897.83,8632
899.80,8638
901.80,8616
903.78,8588
905.75,8570
907.73,8558
909.70,8560
911.70,8576
913.68,8572
915.65,8580
917.63,8578
919.60,8570
921.60,8562
923.58,8554
925.55,8546
927.53,8562
929.50,8560
931.50,8548
933.48,8550
935.45,8570
937.43,8604
939.40,8614
941.40,8610
943.38,8598
945.35,8602
947.33,8610
949.30,8612
951.30,8602
953.28,8564
955.25,8532
957.23,8546
959.20,8566
961.10,8582
963.08,8566
965.05,8562
967.03,8556
969.00,8556
971.00,8568
972.98,8586
974.95,8590
976.93,8612
978.90,8602
980.90,8602
982.88,8598
984.85,8594
986.83,8596
988.80,8590
990.80,8578
992.78,8578
994.75,8596
996.73,8596
998.70,8590
1000.70,8590
1002.68,8596
1004.65,8592
1006.63,8560
1008.60,8552
1010.60,8554
1012.58,8548
1014.55,8550
1016.53,8570
1018.50,8562
1020.50,8566
1022.48,8572
1024.45,8560
1026.43,8554
1028.40,8540
1030.30,8566
1032.28,8594
1034.25,8602
1036.23,8610
1038.20,8616
1040.20,8610
1042.18,8620
1044.15,8614
1046.13,8618
1048.10,8624
1050.10,8620
1052.08,8624
1054.05,8606
1056.03,8578
1058.00,8584
1060.00,8576
1061.98,8532
1063.95,8486
1065.93,8460
1067.90,8438
1069.90,8400
1071.88,8386
1073.85,8354
1075.83,8348
1077.80,8344
1079.80,8350
1081.78,8378
1083.75,8402
1085.73,8446
1087.70,8480
1089.70,8500
1091.68,8568
1093.65,8594
1095.63,8638
1097.60,8672
1099.50,8710
1101.48,8742
1103.45,8774
1105.43,8794
1107.40,8798
1109.40,8806
1111.38,8804
1113.35,8794
1115.33,8782
1117.30,8754
1119.30,8710
1121.28,8662
1123.25,8622
1125.23,8604
1127.20,8570
1129.20,8532
1131.18,8494
1133.15,8448
1135.13,8406
1137.10,8396
1139.10,8380
1141.08,8354
1143.05,8356
1145.03,8344
1147.00,8338
1149.00,8342
1150.98,8334
1152.95,8342
1154.93,8378
1156.90,8410
1158.90,8434
1160.88,8458
1162.85,8478
1164.83,8490
1166.80,8526
1168.70,8572
1170.68,8592
1172.65,8586
1174.63,8592
1176.60,8584
1178.60,8586
1180.58,8612
1182.55,8614
1184.53,8620
1186.50,8640
1188.50,8656
1190.48,8664
1192.45,8666
1194.43,8660
1196.40,8652
1198.40,8668
1200.38,8688
1202.35,8704
1204.33,8706
1206.30,8700
1208.30,8714
1210.28,8700
1212.25,8656
1214.23,8624
1216.20,8620
1218.20,8608
1220.18,8604
1222.15,8604
1224.13,8574
1226.10,8564
1228.10,8556
1230.08,8556
1232.05,8572
1234.03,8572
1236.00,8558
1237.90,8558
1239.88,8496
1241.85,8496
1243.83,8498
1245.80,8490
1247.80,8462
1249.78,8446
1251.75,8434
1253.73,8434
1255.70,8434
1257.70,8444
1259.68,8468
1261.65,8470
1263.63,8446
1265.60,8458
1267.60,8456
1269.58,8462
1271.55,8468
1273.53,8458
1275.50,8462
1277.50,8456
1279.48,8436
1281.45,8432
1283.43,8434
1285.40,8438
1287.40,8472
1289.38,8468
1291.35,8480
1293.33,8500
1295.30,8492
1297.30,8482
1299.28,8472
1301.25,8478
1303.23,8466
1305.20,8474
1307.10,8472
1309.08,8488
1311.05,8504
1313.03,8516
1315.00,8550
1317.00,8578
1318.98,8594
1320.95,8604
1322.93,8614
1324.90,8632
1326.90,8664
1328.88,8676
1330.85,8698
1332.83,8722
1334.80,8710
1336.80,8708
1338.78,8714
1340.75,8698
1342.73,8692
1344.70,8672
1346.70,8640
1348.68,8638
1350.65,8604
1352.63,8594
1354.60,8584
1356.60,8562
1358.58,8546
