t,lead_I,lead_II,v3,v4
1.8,-20486,-63416,33074,38858
3.8,-20493,-63208,33072,38815
5.8,-19979,-62791,33033,38741
7.8,-19582,-62409,33098,38764
9.8,-19798,-62440,33263,38895
11.8,-20167,-62856,33360,38986
13.8,-20290,-63224,33345,38975
15.8,-20453,-63315,33324,38953
17.8,-20789,-63359,33316,38945
19.8,-20938,-63476,33227,38857
21.8,-20773,-63354,33057,38671
23.8,-20452,-62893,32937,38526
25.8,-19984,-62572,32963,38525
27.8,-19611,-62707,33095,38616
29.8,-19808,-62930,33212,38692
31.8,-20290,-62875,33248,38713
33.8,-20346,-62810,33287,38759
35.8,-20180,-63060,33426,38904
37.8,-20348,-63335,33542,39022
39.8,-20499,-63237,33446,38917
41.8,-20176,-62932,33227,38661
43.8,-19755,-62723,33129,38506
45.8,-19557,-62510,33162,38492
47.8,-19410,-62213,33210,38513
49.8,-19387,-62106,33310,38591
51.8,-19665,-62298,33482,38734
53.8,-19939,-62524,33574,38789
55.8,-19955,-62655,33531,38713
57.8,-19896,-62758,33479,38644
59.8,-19810,-62780,33467,38622
61.8,-19530,-62685,33435,38571
63.8,-19172,-62559,33394,38508
65.8,-19011,-62357,33412,38519
67.8,-19083,-62082,33537,38640
69.8,-19271,-62078,33768,38844
71.8,-19485,-62484,33983,39019
73.8,-19691,-62866,34043,39066
75.8,-19841,-62888,34032,39066
77.8,-19796,-62743,34118,39145
79.8,-19536,-62630,34226,39236
81.8,-19339,-62493,34200,39215
83.8,-19324,-62338,34119,39124
85.8,-19173,-62243,34144,39082
87.8,-18804,-62130,34258,39122
89.8,-18641,-61891,34354,39204
91.8,-18838,-61633,34405,39267
93.8,-19087,-61557,34451,39296
95.8,-19297,-61694,34497,39317
97.8,-19570,-61890,34490,39311
99.8,-19717,-62002,34433,39251
101.8,-19535,-61965,34400,39189
103.8,-19174,-61727,34386,39142
105.8,-18853,-61365,34323,39055
107.8,-18655,-61122,34285,38996
109.8,-18621,-61077,34374,39078
111.8,-18705,-61066,34474,39199
113.8,-18849,-61094,34444,39201
115.8,-19092,-61332,34346,39133
117.8,-19313,-61659,34255,39080
119.8,-19285,-61821,34119,38995
121.8,-19124,-61835,33938,38844
123.8,-19043,-61699,33743,38645
125.8,-18880,-61326,33513,38412
127.8,-18627,-61078,33326,38242
129.8,-18749,-61402,33319,38243
131.8,-19296,-61912,33382,38297
133.8,-19711,-61981,33282,38212
135.8,-19829,-61822,33059,38033
137.8,-19940,-61876,32906,37919
139.8,-19985,-61957,32827,37849
141.8,-19807,-61949,32732,37736
143.8,-19658,-62164,32640,37611
145.8,-19647,-62446,32582,37520
147.8,-19501,-62253,32522,37437
149.8,-19274,-61782,32463,37355
151.8,-19349,-61738,32453,37322
153.8,-19687,-62147,32478,37345
155.8,-19943,-62496,32463,37357
157.8,-20046,-62629,32379,37297
159.8,-20034,-62653,32279,37196
161.8,-19827,-62515,32216,37112
163.8,-19565,-62279,32148,37022
165.8,-19573,-62238,32027,36884
167.8,-19793,-62422,31922,36771
169.8,-19851,-62546,31937,36795
171.8,-19718,-62510,32039,36914
173.8,-19708,-62453,32090,36976
175.8,-19883,-62432,32037,36919
177.8,-19996,-62453,31924,36795
179.8,-19938,-62542,31795,36658
181.8,-19777,-62603,31683,36549
183.8,-19555,-62566,31646,36519
185.8,-19375,-62605,31676,36535
187.8,-19413,-62754,31672,36479
189.8,-19603,-62719,31608,36365
