t,lead_I,lead_II,v3,v4
0.5,22089,-50288,-15487,-26125
2.5,22054,-50155,-15321,-25923
4.5,21384,-50626,-15079,-25628
6.5,20339,-51409,-14898,-25366
8.5,19427,-51970,-14964,-25359
10.5,18863,-52178,-15045,-25419
12.5,18952,-51992,-14968,-25376
14.5,19724,-51477,-14969,-25421
16.5,20678,-50941,-15195,-25693
18.5,21516,-50529,-15419,-25985
20.5,22186,-50193,-15407,-26032
22.5,22332,-50105,-15176,-25773
24.5,21673,-50465,-14871,-25371
26.5,20494,-51110,-14674,-25113
28.5,19312,-51728,-14694,-25146
30.5,18645,-52089,-14833,-25322
32.5,18846,-52022,-14927,-25444
34.5,19622,-51576,-14991,-25531
36.5,20439,-51029,-15138,-25689
38.5,21289,-50527,-15341,-25885
40.5,22078,-50157,-15419,-25958
42.53,22136,-50175,-15250,-25791
44.55,21365,-50607,-14932,-25450
46.58,20506,-51062,-14689,-25151
48.6,19827,-51363,-14634,-25051
50.6,19232,-51656,-14713,-25132
52.6,19214,-51771,-14839,-25284
54.6,19948,-51384,-14937,-25399
56.6,20615,-50738,-14957,-25435
58.6,20911,-50322,-14948,-25473
60.6,21444,-50155,-14971,-25566
62.6,22066,-50074,-14948,-25549
64.6,21895,-50220,-14793,-25291
66.6,20946,-50704,-14619,-24992
68.6,20002,-51279,-14592,-24925
70.6,19457,-51605,-14675,-25041
72.6,19427,-51543,-14712,-25121
74.6,20054,-51147,-14689,-25150
76.6,21089,-50578,-14745,-25258
78.6,21957,-50043,-14905,-25426
80.6,22325,-49736,-14958,-25449
82.6,22197,-49768,-14730,-25210
84.6,21693,-50090,-14378,-24847
86.6,20953,-50558,-14184,-24580
88.6,20175,-51016,-14179,-24474
90.6,19746,-51266,-14213,-24463
92.6,20005,-51161,-14230,-24502
94.6,20744,-50806,-14286,-24597
96.6,21466,-50410,-14409,-24748
98.6,22000,-50032,-14526,-24883
100.6,22285,-49779,-14495,-24850
102.6,22106,-49866,-14276,-24578
104.6,21609,-50208,-14018,-24215
106.6,21233,-50480,-13875,-23956
108.6,20949,-50645,-13837,-23835
110.6,20571,-50814,-13850,-23807
112.6,20510,-50792,-13903,-23859
114.6,21145,-50385,-13960,-23947
116.6,22027,-49820,-13976,-24003
118.6,22549,-49405,-13950,-24014
120.6,22719,-49215,-13873,-23967
122.6,22734,-49268,-13733,-23828
124.6,22465,-49579,-13571,-23602
126.6,21714,-50038,-13428,-23350
128.6,20736,-50487,-13341,-23175
130.6,20255,-50736,-13384,-23199
132.6,20707,-50572,-13528,-23386
134.6,21649,-50018,-13607,-23531
136.6,22399,-49409,-13601,-23564
138.6,22886,-49004,-13647,-23604
140.6,23206,-48832,-13691,-23624
142.6,23091,-48909,-13563,-23472
144.6,22486,-49243,-13352,-23239
146.6,21784,-49680,-13266,-23142
148.6,21128,-50024,-13267,-23160
150.6,20476,-50183,-13253,-23168
152.6,20252,-50127,-13299,-23227
154.6,20861,-49846,-13450,-23421
156.6,21911,-49380,-13597,-23662
158.6,22697,-48873,-13664,-23829
160.6,22928,-48607,-13672,-23893
162.63,22628,-48777,-13620,-23857
164.65,22001,-49208,-13529,-23762
166.68,21351,-49619,-13482,-23700
168.7,20739,-49991,-13524,-23744
170.7,20128,-50317,-13608,-23865
172.7,19840,-50358,-13690,-23985
174.7,20241,-50020,-13784,-24086
176.7,21177,-49516,-13926,-24250
178.7,22147,-49032,-14063,-24469
180.7,22614,-48717,-14059,-24566
182.7,22222,-48812,-13896,-24453
184.7,21267,-49307,-13761,-24306
186.7,20483,-49878,-13798,-24292
188.7,20069,-50344,-13947,-24377
190.7,19755,-50670,-14096,-24494
192.7,19682,-50680,-14209,-24646
194.7,20164,-50313,-14294,-24797
196.7,20985,-49822,-14377,-24905
198.7,21726,-49414,-14468,-24979
200.7,22155,-49185,-14500,-24978
202.7,22026,-49321,-14435,-24866
204.7,21300,-49815,-14352,-24741
206.7,20404,-50334,-14320,-24704
208.7,19725,-50707,-14336,-24729
210.7,19357,-50964,-14408,-24799
212.7,19432,-50959,-14540,-24940
214.7,19994,-50598,-14666,-25110
216.7,20741,-50129,-14752,-25247
218.7,21410,-49761,-14820,-25352
220.7,21889,-49509,-14840,-25383
222.7,21869,-49529,-14771,-25275
224.7,21200,-49921,-14657,-25090
226.7,20343,-50396,-14558,-24948
228.7,19825,-50687,-14502,-24887
230.7,19682,-50832,-14535,-24926
232.7,19759,-50791,-14641,-25060
234.7,19945,-50488,-14704,-25166
236.7,20125,-50186,-14695,-25165
238.7,20371,-50110,-14734,-25180
240.7,20855,-50062,-14840,-25296
242.7,21305,-49942,-14859,-25369
244.7,21247,-49989,-14741,-25277
246.7,20883,-50144,-14637,-25140
248.7,20834,-50067,-14631,-25105
250.7,21030,-49900,-14636,-25127
252.7,20931,-50022,-14591,-25116
254.7,20645,-50266,-14590,-25129
256.7,20589,-50328,-14695,-25237
258.7,20470,-50407,-14780,-25330
260.7,19987,-50603,-14712,-25280
262.7,19773,-50542,-14587,-25172
264.7,20277,-50188,-14577,-25150
266.7,20818,-49991,-14638,-25177
268.7,20857,-50029,-14621,-25151
270.7,20788,-50040,-14556,-25107
272.7,20860,-50067,-14570,-25113
274.7,20801,-50200,-14641,-25118
276.7,20602,-50254,-14640,-25064
278.7,20438,-50219,-14575,-25024
280.7,20285,-50277,-14561,-25076
282.7,20264,-50273,-14584,-25111
284.7,20542,-49985,-14515,-24986
286.7,20855,-49627,-14351,-24809
288.7,20948,-49449,-14221,-24779
290.7,20994,-49366,-14130,-24804
292.73,21056,-49319,-14002,-24673
294.75,20919,-49393,-13902,-24506
296.78,20607,-49542,-13922,-24546
298.8,20316,-49654,-13980,-24713
300.8,20121,-49702,-13989,-24769
302.8,20150,-49650,-13981,-24695
304.8,20502,-49465,-13958,-24587
306.8,20936,-49205,-13888,-24488
308.8,21177,-48923,-13829,-24438
310.8,21220,-48713,-13817,-24452
312.8,21090,-48732,-13781,-24456
314.8,20819,-48918,-13701,-24397
316.8,20622,-48989,-13659,-24332
318.8,20597,-48914,-13698,-24335
320.8,20544,-48892,-13771,-24388
322.8,20438,-48877,-13790,-24385
324.8,20553,-48699,-13703,-24270
326.8,20914,-48453,-13591,-24156
328.8,21205,-48327,-13572,-24172
330.8,21242,-48332,-13617,-24249
332.8,21097,-48458,-13629,-24256
334.8,20842,-48697,-13619,-24204
336.8,20570,-48895,-13626,-24156
338.8,20474,-48899,-13631,-24120
340.8,20596,-48754,-13627,-24111
342.8,20715,-48596,-13616,-24130
344.8,20731,-48492,-13574,-24132
346.8,20830,-48425,-13542,-24131
348.8,21037,-48355,-13578,-24163
350.8,21062,-48324,-13633,-24186
352.8,20827,-48458,-13661,-24203
354.8,20635,-48765,-13754,-24320
356.8,20628,-49097,-13959,-24525
358.8,20642,-49357,-14171,-24682
360.8,20630,-49557,-14324,-24785
362.8,20687,-49701,-14456,-24911
364.8,20738,-49811,-14565,-25013
366.8,20685,-49947,-14615,-25035
368.8,20649,-50081,-14649,-25078
370.8,20722,-50154,-14716,-25216
372.8,20774,-50210,-14769,-25347
374.8,20686,-50326,-14780,-25368
376.8,20508,-50492,-14822,-25344
378.8,20328,-50658,-14961,-25399
380.8,20234,-50758,-15123,-25524
382.8,20284,-50717,-15177,-25577
384.8,20433,-50566,-15102,-25483
386.8,20617,-50428,-14983,-25342
388.8,20849,-50363,-14900,-25293
390.8,21024,-50365,-14896,-25362
392.8,20935,-50458,-14972,-25469
394.8,20608,-50632,-15061,-25542
396.8,20264,-50827,-15107,-25582
398.8,20011,-51006,-15141,-25622
400.8,19930,-51070,-15172,-25611
402.8,20154,-50894,-15132,-25465
404.8,20533,-50604,-15046,-25290
406.8,20711,-50494,-15037,-25291
408.8,20715,-50545,-15084,-25412
410.8,20824,-50520,-15071,-25433
412.83,20949,-50497,-15052,-25407
414.85,20801,-50720,-15120,-25510
416.88,20478,-51060,-15126,-25613
418.9,20274,-51219,-14895,-25527
420.9,20232,-51226,-14527,-25411
422.9,20262,-51230,-14193,-25432
424.9,20374,-51175,-13938,-25449
426.9,20580,-51038,-13814,-25386
428.9,20806,-50960,-13849,-25323
430.9,20970,-50924,-13866,-25086
432.9,21054,-50720,-13706,-24407
434.9,21118,-50309,-13466,-23448
436.9,21257,-49823,-13245,-22480
438.9,21511,-49283,-13031,-21385
440.9,21872,-48619,-13064,-20054
442.9,22330,-47849,-13752,-18792
444.9,22746,-47015,-15060,-17835
446.9,22831,-46145,-16510,-17055
448.9,22472,-45326,-17837,-16483
450.9,21907,-44662,-19122,-16450
452.9,21380,-44214,-20342,-17050
454.9,20866,-44145,-21298,-18071
456.9,20294,-44684,-21956,-19344
458.9,19749,-45798,-22465,-20799
460.9,19320,-47184,-22928,-22526
462.9,19033,-48627,-23313,-24843
464.9,18957,-50035,-23465,-27593
466.9,19111,-51239,-23147,-29649
468.9,19345,-52096,-22310,-30117
470.9,19547,-52665,-21243,-29537
472.9,19787,-53046,-20265,-28941
474.9,20046,-53234,-19449,-28521
476.9,20127,-53214,-18780,-28072
478.9,20020,-53026,-18267,-27716
480.9,19978,-52743,-17800,-27494
482.9,20097,-52465,-17262,-27179
484.9,20214,-52217,-16767,-26814
486.9,20298,-51921,-16473,-26663
488.9,20445,-51634,-16311,-26684
490.9,20519,-51562,-16141,-26636
492.9,20359,-51694,-15956,-26485
494.9,20177,-51747,-15790,-26327
496.9,20216,-51586,-15648,-26188
498.9,20293,-51370,-15541,-26079
500.9,20239,-51230,-15456,-26009
502.9,20282,-51132,-15375,-25939
504.9,20541,-51047,-15333,-25861
506.9,20721,-51002,-15337,-25819
508.9,20649,-50986,-15306,-25837
510.9,20540,-50985,-15220,-25892
512.9,20571,-51025,-15166,-25947
514.9,20632,-51093,-15160,-25951
516.9,20560,-51140,-15147,-25896
518.9,20344,-51193,-15165,-25867
520.9,20156,-51277,-15275,-25907
522.9,20137,-51274,-15356,-25898
524.9,20177,-51101,-15241,-25763
526.9,20166,-50926,-15038,-25646
528.9,20275,-50909,-15007,-25705
530.9,20574,-50932,-15141,-25836
532.9,20762,-50837,-15187,-25848
534.9,20714,-50716,-15084,-25765
536.9,20712,-50715,-15022,-25740
538.9,20844,-50775,-15069,-25782
540.9,20870,-50766,-15085,-25777
542.93,20771,-50689,-15017,-25691
544.95,20741,-50643,-14981,-25597
546.98,20773,-50649,-15021,-25556
549.0,20776,-50639,-15047,-25569
551.0,20765,-50622,-15028,-25623
553.0,20698,-50727,-15034,-25693
555.0,20527,-50932,-15075,-25722
557.0,20415,-50998,-15074,-25676
559.0,20494,-50838,-15026,-25612
561.0,20606,-50684,-15004,-25612
563.0,20606,-50687,-15027,-25644
565.0,20625,-50712,-15047,-25631
567.0,20766,-50652,-15051,-25594
569.0,20881,-50586,-15042,-25604
571.0,20849,-50557,-14996,-25641
573.0,20783,-50523,-14924,-25639
575.0,20783,-50529,-14898,-25607
577.0,20747,-50638,-14935,-25596
579.0,20638,-50743,-14968,-25598
581.0,20613,-50692,-14947,-25569
583.0,20712,-50540,-14890,-25493
