t,az
2.60,-252
4.58,-258
6.55,-276
8.53,-262
10.50,-278
12.50,-270
14.48,-270
16.45,-260
18.43,-242
20.40,-226
22.40,-208
24.38,-178
26.35,-176
28.33,-206
30.30,-210
32.30,-218
34.28,-200
36.25,-184
38.23,-192
40.20,-210
42.10,-220
44.10,-240
46.10,-256
48.10,-284
50.10,-318
52.00,-300
53.98,-302
55.95,-320
57.93,-312
59.90,-326
61.90,-334
63.88,-348
65.85,-348
67.83,-324
69.80,-296
71.80,-302
73.78,-288
75.75,-296
77.73,-292
79.70,-288
81.70,-292
83.68,-290
85.65,-280
87.63,-278
89.60,-290
91.60,-316
93.58,-324
95.55,-330
97.53,-300
99.50,-292
101.50,-282
103.48,-292
105.45,-288
107.43,-298
109.40,-282
111.30,-268
113.30,-266
115.30,-268
117.30,-274
119.30,-282
121.20,-264
123.18,-228
125.15,-208
127.13,-204
129.10,-220
131.10,-240
133.08,-244
135.05,-246
137.03,-252
139.00,-224
141.00,-212
142.98,-226
144.95,-226
146.93,-218
148.90,-232
150.90,-220
152.88,-206
154.85,-210
156.83,-220
158.80,-234
160.80,-252
162.78,-234
164.75,-218
166.73,-214
168.70,-226
170.70,-238
172.68,-252
174.65,-248
176.63,-256
178.60,-258
180.50,-222
182.50,-202
184.50,-186
186.50,-172
188.50,-150
190.40,-120
192.38,-94
194.35,-110
196.33,-134
198.30,-160
200.30,-172
202.28,-180
204.25,-206
206.23,-236
208.20,-290
210.20,-322
212.18,-352
214.15,-366
216.13,-370
218.10,-376
220.10,-384
222.08,-382
224.05,-344
226.03,-322
228.00,-318
230.00,-328
231.98,-316
233.95,-316
235.93,-336
237.90,-336
239.90,-288
241.88,-288
243.85,-280
245.83,-246
247.80,-172
249.70,-172
251.70,-8
253.70,-8
255.70,102
257.70,102
259.60,136
261.58,132
263.55,134
265.53,144
267.50,142
269.50,118
271.48,90
273.45,60
275.43,12
277.40,-36
279.40,-96
281.38,-142
283.35,-194
285.33,-260
287.30,-286
289.30,-324
291.28,-366
293.25,-412
295.23,-456
297.20,-500
299.20,-536
301.18,-542
303.15,-546
305.13,-578
307.10,-592
309.10,-592
311.08,-606
313.05,-576
315.03,-546
317.00,-542
318.90,-522
320.90,-504
322.90,-456
324.90,-420
326.90,-398
328.80,-382
330.78,-346
332.75,-320
334.73,-304
336.70,-300
338.70,-284
340.68,-262
342.65,-248
344.63,-248
346.60,-234
348.60,-210
350.58,-174
352.55,-168
354.53,-134
356.50,-114
358.50,-80
360.48,-50
362.45,-34
364.43,-2
366.40,24
368.40,42
370.38,46
372.35,54
374.33,34
376.30,42
378.30,50
380.28,52
382.25,48
384.23,36
386.20,52
388.10,44
390.10,8
392.10,4
394.10,-12
396.10,-48
398.00,-76
399.98,-100
401.95,-104
403.93,-96
405.90,-94
407.90,-82
409.88,-82
411.85,-90
413.83,-80
415.80,-100
417.80,-106
419.78,-104
421.75,-114
423.73,-122
425.70,-134
427.70,-126
429.68,-136
431.65,-144
433.63,-152
435.60,-152
437.60,-172
439.58,-190
441.55,-188
443.53,-192
445.50,-196
447.50,-182
449.48,-178
451.45,-166
453.43,-164
455.40,-184
457.30,-152
459.30,-142
461.30,-114
463.30,-94
465.30,-86
467.20,-86
469.18,-80
471.15,-90
473.13,-80
475.10,-70
477.10,-70
