t,pcg
0.0,477
1.0,506
2.0,484
3.0,474
4.0,344
5.0,7
6.0,-100
7.0,-19
8.0,-12
9.0,35
10.0,106
11.0,115
12.0,130
13.0,196
14.0,236
15.0,243
16.0,238
17.0,236
18.0,222
19.0,175
20.0,122
21.0,52
22.0,-48
23.0,-123
24.0,-150
25.0,-154
26.0,-126
27.0,-67
28.0,3
29.0,47
30.0,76
31.0,150
32.0,210
33.0,171
34.0,-2
35.0,-302
36.0,-564
37.0,-735
38.0,-874
39.0,-830
40.0,-573
41.0,-200
42.0,309
43.0,990
44.0,1643
45.0,2005
46.0,2051
47.0,1904
48.0,1667
49.0,1316
50.0,808
51.0,198
52.0,-393
53.0,-906
54.0,-1373
55.0,-1766
56.0,-1999
57.0,-2082
58.0,-2071
59.0,-1993
60.0,-1874
61.0,-1686
62.0,-1426
63.0,-1235
64.0,-1057
65.0,-759
66.0,-496
67.0,-321
68.0,-130
69.0,51
70.0,228
71.01,404
72.02,490
73.03,556
74.04,635
75.05,622
76.06,564
77.07,535
78.08,459
79.09,361
80.1,364
81.1,436
82.1,515
83.1,603
84.1,707
85.1,796
86.1,862
87.1,914
88.1,911
89.1,867
90.1,768
91.1,598
92.1,435
93.1,253
94.1,72
95.1,12
96.1,-49
97.1,-153
98.1,-196
99.1,-252
100.1,-335
101.1,-332
102.1,-294
103.1,-302
104.1,-278
105.1,-220
106.1,-176
107.1,-127
108.1,-55
109.1,36
110.1,105
111.1,167
112.1,251
113.1,302
114.1,343
115.1,389
116.1,399
117.1,378
118.1,346
119.1,326
120.1,303
121.1,237
122.1,178
123.1,123
124.1,25
125.1,-53
126.1,-78
127.1,-106
128.1,-154
129.1,-189
130.1,-195
131.1,-198
132.1,-213
133.1,-240
134.1,-277
135.1,-256
136.1,-211
137.1,-204
138.1,-198
139.1,-184
140.1,-171
141.1,-156
142.1,-141
143.1,-126
144.1,-97
145.1,-62
146.1,-38
147.1,1
148.1,24
149.1,-18
150.1,-70
151.1,-70
152.1,-79
153.1,-119
