t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.4,-421.02,-336.12,102.12,29.077
13.2,-419.02,-334.12,102.12,27.077
23.1,-412.02,-330.12,102.12,27.077
33.0,-404.02,-326.12,101.12,25.077
42.9,-401.02,-323.12,101.12,25.077
52.8,-395.02,-320.12,100.12,26.077
62.7,-389.02,-314.12,100.12,26.077
72.5,-376.02,-307.12,97.115,26.077
82.4,-363.02,-298.12,97.115,26.077
92.3,-356.02,-289.12,95.115,30.077
102.2,-346.02,-282.12,95.115,30.077
112.1,-340.02,-278.12,104.12,39.077
122.0,-342.02,-276.12,104.12,39.077
131.9,-343.02,-277.12,115.12,42.077
141.7,-347.02,-277.12,115.12,42.077
151.6,-353.02,-280.12,122.12,44.077
161.5,-359.02,-284.12,122.12,44.077
171.4,-363.02,-286.12,126.12,45.077
181.3,-364.02,-285.12,126.12,45.077
191.2,-367.02,-286.12,128.12,43.077
201.1,-369.02,-288.12,129.12,43.077
210.9,-371.02,-288.12,128.12,41.077
220.8,-378.02,-291.12,129.12,41.077
230.7,-380.02,-291.12,130.12,38.077
240.6,-386.02,-293.12,131.12,36.077
250.5,-393.02,-300.12,131.12,34.077
260.4,-396.02,-303.12,133.12,33.077
270.3,-399.02,-301.12,132.12,33.077
280.1,-400.02,-303.12,133.12,30.077
290.0,-403.02,-304.12,132.12,28.077
299.9,-405.02,-305.12,132.12,29.077
309.8,-407.02,-307.12,134.12,30.077
319.7,-412.02,-310.12,134.12,32.077
329.6,-416.02,-311.12,132.12,35.077
339.5,-419.02,-313.12,132.12,37.077
349.3,-421.02,-313.12,131.12,41.077
359.2,-421.02,-313.12,132.12,45.077
369.1,-423.02,-315.12,133.12,48.077
379.0,-424.02,-314.12,135.12,52.077
388.9,-425.02,-315.12,133.12,52.077
398.8,-425.02,-316.12,134.12,52.077
408.7,-425.02,-316.12,133.12,53.077
418.5,-430.02,-317.12,134.12,53.077
428.4,-430.02,-317.12,133.12,51.077
438.3,-432.02,-320.12,132.12,50.077
448.2,-432.02,-320.12,130.12,49.077
458.1,-430.02,-319.12,128.12,48.077
468.0,-430.02,-319.12,127.12,47.077
477.9,-424.02,-314.12,126.12,45.077
487.7,-424.02,-314.12,124.12,46.077
497.6,-412.02,-306.12,123.12,43.077
507.5,-412.02,-306.12,123.12,43.077
517.4,-401.02,-301.12,121.12,42.077
527.3,-401.02,-301.12,121.12,42.077
537.2,-400.02,-300.12,119.12,42.077
547.1,-394.02,-296.12,119.12,41.077
556.9,-385.02,-291.12,120.12,42.077
566.8,-376.02,-285.12,119.12,42.077
576.7,-368.02,-281.12,118.12,41.077
586.6,-361.02,-277.12,117.12,41.077
596.5,-347.02,-267.12,117.12,42.077
606.4,-325.02,-255.12,116.12,41.077
616.3,-304.02,-240.12,114.12,43.077
626.1,-284.02,-228.12,114.12,44.077
636.0,-266.02,-217.12,117.12,48.077
645.9,-251.02,-207.12,121.12,51.077
655.8,-240.02,-201.12,128.12,55.077
665.7,-235.02,-197.12,132.12,56.077
675.6,-231.02,-196.12,136.12,58.077
685.5,-230.02,-194.12,138.12,57.077
695.3,-225.02,-190.12,138.12,55.077
