t,lead_I,lead_II,v3,v4
1.8,10891,-33401,87534,-3024
3.8,13372,-25948,85714,-5494
5.8,13839,-25572,86443,-4576
7.8,13599,-27683,87850,-2689
9.8,13990,-29069,88400,-1713
11.8,14372,-32435,89200,-231
13.8,14379,-36601,90197,1537
15.8,14487,-37124,90001,1657
17.8,14420,-34711,88884,385
19.8,13756,-32422,87756,-1115
21.8,12980,-29770,86377,-3159
23.8,12195,-26825,85000,-5420
25.8,10764,-26831,84745,-6313
27.8,9132,-30304,85488,-5773
29.8,8520,-34210,86294,-4942
31.8,8595,-37634,87225,-3825
33.8,8020,-40935,88322,-2429
35.8,6958,-42152,88696,-1951
37.8,6710,-40281,88160,-2697
39.8,7471,-37290,87510,-3679
41.8,8270,-34274,86949,-4665
43.8,8550,-31399,86402,-5732
45.8,8660,-30454,86465,-5973
47.8,8946,-32217,87330,-5039
49.8,8975,-35011,88290,-3853
51.8,8246,-38031,89035,-2799
53.8,7415,-40931,89711,-1710
55.8,7442,-41710,89934,-1251
57.8,7888,-39900,89322,-1984
59.8,7916,-37507,88282,-3282
61.8,8039,-34882,87407,-4452
63.8,8756,-31736,86966,-5291
65.8,9124,-30451,87084,-5457
67.8,8604,-32362,87667,-4811
69.8,8042,-35222,88451,-3760
71.8,7734,-37716,89282,-2602
73.8,7155,-40261,89890,-1609
75.8,6739,-41388,89848,-1400
77.8,7218,-39727,89218,-2098
79.8,7914,-36926,88507,-3065
81.8,7985,-34536,87905,-3966
83.8,8032,-32446,87350,-4853
85.8,8649,-31477,87100,-5329
87.8,9065,-32672,87473,-4916
89.8,8609,-35165,88357,-3803
91.8,7850,-37809,89310,-2552
93.83,7357,-40107,89867,-1676
95.85,6981,-40928,89773,-1581
97.88,6860,-39632,89119,-2297
99.9,7379,-37312,88236,-3406
101.9,8029,-34915,87538,-4388
103.9,8088,-32687,87361,-4863
105.9,8028,-31679,87649,-4760
107.9,8498,-32758,88034,-4346
109.9,8866,-35042,88457,-3728
111.9,8389,-37350,89095,-2795
113.9,7567,-39314,89630,-1932
115.9,7156,-40267,89547,-1819
117.9,7175,-39436,88989,-2414
119.9,7433,-37271,88401,-3196
121.9,7873,-34937,87850,-4019
123.9,8352,-33149,87420,-4749
125.9,8740,-32376,87418,-4937
127.9,8903,-33059,87833,-4487
129.9,8610,-35073,88432,-3685
131.9,7971,-37539,89166,-2669
133.9,7597,-39300,89772,-1784
135.9,7797,-39609,89744,-1653
137.9,8172,-38559,89150,-2265
139.9,8308,-36731,88530,-3038
141.9,8297,-34694,88028,-3801
143.9,8396,-33152,87589,-4540
145.9,8573,-32832,87498,-4803
147.9,8586,-33763,87920,-4346
149.9,8354,-35366,88568,-3531
151.9,8110,-37131,89184,-2677
153.9,8074,-38539,89645,-1949
155.9,8081,-38989,89700,-1740
157.9,7888,-38329,89250,-2256
159.9,7775,-36827,88573,-3139
161.9,8155,-34943,87979,-3961
163.9,8666,-33596,87620,-4524
165.9,8642,-33463,87661,-4616
167.9,8293,-34054,88152,-4120
169.9,8195,-34925,88810,-3323
171.9,8123,-36566,89290,-2632
173.9,7763,-38504,89527,-2182
175.9,7626,-38965,89603,-1980
