t,lead_I,lead_II,v3,v4
1.8,46688,-115528,-41398,-56110
3.8,47795,-115398,-41936,-56673
5.8,47013,-115723,-42045,-56799
7.8,45916,-116070,-41892,-56671
9.8,45332,-116292,-41870,-56663
11.8,44301,-116741,-41983,-56752
13.8,43425,-117162,-42025,-56734
15.8,44065,-116973,-42004,-56655
17.8,45411,-116431,-42079,-56709
19.8,46089,-116182,-42262,-56920
21.8,46411,-116181,-42453,-57164
23.8,46690,-116158,-42625,-57386
25.8,46198,-116365,-42734,-57541
27.8,45027,-116899,-42664,-57518
29.8,44228,-117164,-42475,-57350
31.8,43954,-116862,-42398,-57240
33.8,43798,-116614,-42451,-57229
35.8,44078,-116865,-42470,-57186
37.8,45010,-117067,-42441,-57115
39.8,45957,-116706,-42439,-57089
41.8,46427,-116272,-42426,-57070
43.8,46463,-116428,-42420,-57076
45.8,46039,-116941,-42493,-57183
47.8,45220,-117230,-42542,-57294
49.8,44407,-117326,-42468,-57278
51.8,43911,-117489,-42400,-57208
53.8,43946,-117469,-42425,-57162
55.8,44650,-117004,-42450,-57105
57.8,45567,-116528,-42459,-57088
59.8,46057,-116537,-42513,-57173
61.8,46246,-116759,-42547,-57258
63.8,46418,-116761,-42544,-57298
65.8,46169,-116781,-42602,-57396
67.8,45325,-117131,-42674,-57514
69.8,44571,-117450,-42627,-57493
71.8,44404,-117321,-42514,-57341
73.8,44619,-116991,-42426,-57160
75.8,44963,-116863,-42325,-56987
77.8,45326,-116900,-42272,-56924
79.8,45593,-116922,-42398,-57071
81.8,45789,-116947,-42603,-57287
83.8,45902,-117009,-42689,-57383
85.8,45720,-117040,-42666,-57412
87.8,45249,-117052,-42605,-57499
89.8,44757,-117170,-42431,-57577
91.8,44359,-117425,-42126,-57535
93.8,44161,-117684,-41855,-57441
95.8,44369,-117853,-41744,-57447
97.8,44856,-117978,-41749,-57592
99.8,45311,-118032,-41779,-57786
101.8,45768,-117882,-41774,-57929
103.8,46228,-117560,-41662,-57919
105.8,46343,-117298,-41446,-57658
107.8,46079,-117220,-41307,-57177
109.8,45811,-117208,-41383,-56574
111.8,45630,-116995,-41486,-55747
113.8,45538,-116344,-41401,-54538
115.8,45831,-115319,-41364,-53159
117.8,46457,-114266,-41780,-51994
119.8,46879,-113332,-42607,-51046
121.8,47000,-112391,-43489,-50031
123.8,47080,-111515,-44280,-48863
125.8,46915,-110973,-45107,-47765
127.8,46236,-110833,-46146,-47214
129.8,45307,-111137,-47474,-47861
131.8,44379,-112072,-48895,-50079
133.8,43504,-113456,-50070,-53487
135.8,43019,-114692,-50907,-57079
137.8,43116,-115566,-51499,-59835
139.8,43356,-116328,-51808,-61383
141.8,43430,-117025,-51805,-62125
143.8,43512,-117585,-51559,-62529
145.8,43528,-118182,-51009,-62582
147.8,43250,-118821,-50127,-62263
149.8,42935,-119157,-49167,-61865
151.7,42902,-119112,-48258,-61429
153.7,43123,-118920,-47254,-60732
155.7,43642,-118594,-46252,-59950
157.7,44456,-118150,-45502,-59421
159.7,45063,-117955,-44897,-59028
161.7,45071,-118101,-44324,-58635
163.7,44831,-118087,-43972,-58440
165.7,44801,-117693,-43786,-58395
167.7,44913,-117385,-43451,-58200
169.7,44856,-117474,-43069,-57950
171.7,44531,-117658,-42913,-57853
173.7,44212,-117660,-42825,-57719
175.7,44309,-117618,-42644,-57465
177.7,44820,-117657,-42592,-57394
179.7,45313,-117643,-42731,-57559
181.7,45561,-117446,-42786,-57648
183.7,45671,-117114,-42679,-57585
185.7,45660,-116826,-42594,-57573
187.7,45469,-116817,-42581,-57648
189.7,45182,-117149,-42533,-57664
191.7,44872,-117532,-42463,-57596
193.7,44559,-117644,-42486,-57559
195.7,44427,-117515,-42560,-57556
197.7,44691,-117337,-42505,-57476
199.7,45246,-117171,-42388,-57398
201.7,45711,-117056,-42471,-57536
203.7,45773,-117108,-42658,-57765
205.7,45452,-117305,-42625,-57778
207.7,45083,-117468,-42455,-57671
209.7,44919,-117522,-42409,-57676
211.7,44864,-117530,-42375,-57648
213.7,44782,-117494,-42247,-57473
215.7,44816,-117367,-42230,-57387
217.7,45076,-117218,-42333,-57463
219.7,45370,-117163,-42326,-57495
221.7,45501,-117204,-42254,-57478
223.7,45504,-117282,-42266,-57524
225.7,45432,-117367,-42264,-57559
227.7,45262,-117385,-42187,-57541
229.7,45071,-117242,-42132,-57515
231.7,45004,-117025,-42074,-57432
233.7,45042,-116961,-41992,-57307
235.7,45036,-117113,-42002,-57297
237.7,45005,-117273,-42075,-57378
239.7,45155,-117225,-42063,-57400
241.7,45492,-117057,-42002,-57390
243.7,45671,-117071,-41970,-57417
245.7,45477,-117322,-41921,-57426
247.7,45170,-117482,-41863,-57411
249.7,45029,-117381,-41827,-57389
251.7,44925,-117273,-41742,-57283
253.7,44746,-117326,-41622,-57122
255.7,44767,-117333,-41575,-57039
257.7,45162,-117206,-41563,-57023
259.7,45619,-117141,-41518,-57014
261.7,45803,-117138,-41514,-57057
263.7,45727,-117031,-41541,-57132
265.7,45518,-116969,-41465,-57135
267.7,45260,-117168,-41280,-57054
269.7,45083,-117374,-41075,-56920
271.7,45036,-117258,-40916,-56774
273.7,45020,-117008,-40881,-56725
275.7,45031,-116934,-40927,-56754
277.7,45211,-116960,-40840,-56666
279.7,45576,-116920,-40604,-56468
281.7,45965,-116864,-40428,-56363
283.7,46251,-116811,-40323,-56326
285.7,46391,-116686,-40170,-56227
287.7,46349,-116529,-40048,-56155
289.7,46102,-116480,-40018,-56177
291.7,45734,-116584,-39957,-56150
293.7,45484,-116754,-39834,-56032
295.7,45583,-116815,-39732,-55921
297.7,45961,-116646,-39627,-55818
299.7,46324,-116335,-39492,-55692
301.7,46519,-116090,-39366,-55564
303.7,46553,-116053,-39236,-55435
305.7,46364,-116226,-39135,-55365
307.7,45986,-116395,-39164,-55426
309.7,45740,-116272,-39209,-55462
311.7,45872,-115910,-39105,-55311
313.7,46201,-115672,-38996,-55144
315.7,46354,-115669,-39023,-55132
317.7,46188,-115703,-39033,-55148
319.7,45913,-115725,-38948,-55105
321.7,45892,-115802,-38905,-55090
323.7,46232,-115795,-38937,-55124
325.7,46576,-115597,-39003,-55189
327.7,46505,-115471,-39125,-55304
329.7,46098,-115642,-39242,-55398
331.7,45808,-115873,-39285,-55419
333.7,45847,-115860,-39328,-55436
335.7,46020,-115730,-39393,-55453
337.7,46131,-115740,-39437,-55456
339.7,46174,-115837,-39580,-55599
341.7,46136,-115898,-39861,-55874
343.7,46018,-116020,-40043,-56003
345.7,45952,-116230,-40066,-55970
347.7,45929,-116373,-40168,-56048
349.7,45716,-116443,-40389,-56241
351.7,45374,-116535,-40577,-56361
353.7,45254,-116561,-40717,-56428
355.7,45320,-116507,-40842,-56503
357.7,45303,-116562,-40965,-56592
359.7,45399,-116643,-41226,-56821
361.7,45817,-116484,-41596,-57171
363.7,46119,-116295,-41719,-57295
365.7,45919,-116469,-41514,-57099
367.7,45481,-116842,-41406,-56989
369.7,45036,-117100,-41626,-57194
371.7,44550,-117374,-41882,-57420
373.7,44326,-117705,-41935,-57421
375.7,44694,-117714,-41957,-57383
377.7,45277,-117351,-42129,-57515
379.7,45537,-117142,-42291,-57658
381.7,45560,-117314,-42263,-57615
383.7,45639,-117456,-42205,-57544
385.7,45690,-117280,-42292,-57618
387.7,45517,-117072,-42354,-57668
389.7,45169,-117152,-42250,-57561
391.7,44859,-117390,-42142,-57456
393.7,44740,-117514,-42141,-57446
395.7,44793,-117512,-42183,-57471
397.7,44893,-117473,-42259,-57535
399.7,45005,-117382,-42291,-57559
401.7,45154,-117248,-42152,-57409
403.7,45268,-117162,-42048,-57288
405.7,45264,-117141,-42200,-57423
407.7,45190,-117158,-42322,-57541
409.7,45084,-117249,-42177,-57409
411.7,44928,-117376,-42068,-57310
413.7,44821,-117381,-42168,-57396
415.7,44918,-117221,-42213,-57422
417.7,45187,-117043,-42137,-57340
419.7,45445,-116983,-42119,-57325
421.7,45569,-117029,-42157,-57352
423.7,45538,-117070,-42225,-57384
425.7,45434,-117051,-42356,-57467
427.7,45366,-117032,-42380,-57465
429.7,45281,-117082,-42224,-57310
431.7,45041,-117196,-42168,-57246
433.7,44809,-117336,-42297,-57344
435.7,44941,-117409,-42347,-57362
437.7,45365,-117296,-42311,-57299
439.7,45571,-117106,-42392,-57359
441.7,45364,-117121,-42501,-57470
443.7,45084,-117341,-42483,-57461
445.7,44999,-117472,-42454,-57414
447.7,45016,-117428,-42501,-57429
449.7,44997,-117351,-42532,-57440
451.7,44942,-117283,-42519,-57413
453.68,44874,-117250,-42531,-57421
455.65,44836,-117343,-42592,-57496
457.63,44935,-117471,-42659,-57566
459.6,45165,-117465,-42644,-57525
461.6,45327,-117418,-42568,-57425
463.6,45257,-117491,-42586,-57432
465.6,45027,-117632,-42716,-57543
467.6,44863,-117757,-42801,-57621
469.6,44894,-117817,-42856,-57688
471.6,45000,-117727,-42961,-57773
473.6,44954,-117610,-42974,-57743
475.6,44754,-117733,-42851,-57636
477.6,44689,-117951,-42826,-57682
479.6,44940,-117871,-42944,-57835
481.6,45296,-117587,-42994,-57869
483.6,45444,-117445,-42947,-57812
485.6,45340,-117376,-42886,-57744
487.6,45132,-117214,-42759,-57596
489.6,44961,-117124,-42604,-57437
491.6,44914,-117198,-42551,-57419
493.6,44968,-117265,-42534,-57444
495.6,45032,-117266,-42478,-57419
497.6,45089,-117286,-42512,-57477
499.6,45144,-117295,-42621,-57591
501.6,45149,-117257,-42614,-57560
503.6,45159,-117224,-42536,-57449
505.6,45269,-117215,-42580,-57473
507.6,45373,-117209,-42661,-57554
509.6,45397,-117168,-42570,-57485
511.6,45484,-116991,-42362,-57307
513.6,45573,-116684,-42237,-57209
515.6,45450,-116491,-42225,-57214
517.6,45304,-116593,-42196,-57204
519.6,45351,-116810,-42133,-57171
521.6,45304,-116845,-42165,-57224
523.6,45065,-116679,-42259,-57305
525.6,45047,-116590,-42210,-57224
527.6,45241,-116772,-42076,-57071
529.6,45248,-117032,-42125,-57111
531.6,45234,-117100,-42295,-57261
533.6,45454,-117093,-42331,-57265
535.6,45494,-117289,-42314,-57222
537.6,45190,-117583,-42446,-57331
539.6,45129,-117705,-42650,-57494
541.6,45444,-117751,-42846,-57619
543.6,45524,-117981,-43077,-57765
545.6,45199,-118313,-43211,-57839
547.6,44903,-118488,-43142,-57757
549.6,44837,-118465,-43100,-57733
551.6,44916,-118341,-43212,-57872
553.6,45139,-118161,-43245,-57932
555.6,45371,-118086,-43107,-57825
557.6,45310,-118298,-43046,-57794
