t,az
2.20,88
4.18,70
6.15,60
8.13,34
10.10,30
12.10,-6
14.08,-40
16.05,-54
18.03,-80
20.00,-96
21.90,-98
23.90,-78
25.90,-48
27.90,-4
29.90,36
31.80,64
33.78,104
35.75,180
37.73,260
39.70,306
41.70,320
43.68,336
45.65,368
47.63,398
49.60,426
51.60,422
53.58,440
55.55,440
57.53,430
59.50,406
61.50,362
63.48,334
65.45,298
67.43,276
69.40,256
71.40,194
73.38,140
75.35,92
77.33,22
79.30,-58
81.30,-150
83.28,-210
85.25,-258
87.23,-294
89.20,-336
91.10,-410
93.10,-452
95.10,-468
97.10,-458
99.10,-474
101.00,-534
102.98,-594
104.95,-642
106.93,-666
108.90,-658
110.90,-658
112.88,-726
114.85,-796
116.83,-844
118.80,-874
120.80,-864
122.78,-872
124.75,-852
126.73,-840
128.70,-848
130.70,-834
132.68,-836
134.65,-824
136.63,-824
138.60,-784
140.60,-732
142.58,-706
144.55,-680
146.53,-638
148.50,-600
150.50,-554
152.48,-472
154.45,-362
156.43,-230
158.40,-136
160.30,-104
162.30,-114
164.30,-188
166.30,-256
168.30,-328
170.20,-390
172.18,-402
174.15,-464
176.13,-614
178.10,-800
180.10,-1024
182.08,-1204
184.05,-1316
186.03,-1358
188.00,-1350
190.00,-1352
191.98,-1348
193.95,-1324
195.93,-1332
197.90,-1320
199.90,-1276
201.88,-1202
203.85,-1090
205.83,-1002
207.80,-892
209.80,-770
211.78,-698
213.75,-606
215.73,-546
217.70,-500
219.70,-468
221.68,-426
223.65,-374
225.63,-350
227.60,-342
229.50,-362
231.50,-406
233.50,-478
235.50,-590
237.50,-700
239.40,-800
241.38,-846
243.35,-864
245.33,-826
247.30,-746
249.30,-638
251.28,-532
253.25,-412
255.23,-322
257.20,-244
259.20,-154
261.18,-76
263.15,-8
265.13,80
267.10,162
269.10,232
271.08,274
273.05,304
275.03,308
277.00,296
279.00,266
280.98,214
282.95,172
284.93,110
286.90,78
288.90,54
290.88,32
292.85,-52
294.83,-90
296.80,-126
298.70,-138
300.70,-138
302.70,-142
304.70,-158
306.70,-150
308.60,-152
310.58,-152
312.55,-168
314.53,-186
316.50,-178
318.50,-182
320.48,-174
322.45,-186
324.43,-148
326.40,-118
328.40,-120
330.38,-84
332.35,-42
334.33,-12
336.30,12
338.30,50
340.28,70
342.25,80
344.23,102
346.20,112
348.20,118
350.18,124
352.15,108
354.13,122
356.10,144
358.10,138
360.08,140
362.05,134
364.03,126
366.00,178
367.90,260
369.90,346
371.90,416
373.90,486
375.90,546
377.80,630
379.78,716
381.75,776
383.73,816
385.70,824
387.70,814
389.68,818
391.65,810
393.63,798
395.60,804
397.60,810
399.58,792
401.55,764
403.53,724
405.50,670
407.50,608
409.48,566
411.45,536
413.43,502
415.40,484
417.40,434
419.38,398
421.35,402
423.33,388
425.30,366
427.30,374
429.28,390
431.25,416
433.23,426
435.20,450
437.10,492
439.10,538
441.10,586
443.10,616
445.10,652
447.00,726
448.98,746
450.95,786
452.93,826
454.90,850
456.90,852
458.88,856
460.85,860
462.83,876
464.80,860
466.80,856
468.78,838
470.75,786
472.73,766
474.70,724
476.70,678
478.68,656
480.65,628
482.63,578
484.60,462
486.60,436
488.58,410
490.55,390
492.53,364
494.50,356
496.50,350
498.48,368
500.45,400
502.43,418
504.40,426
506.30,414
508.30,410
510.30,442
512.30,504
514.30,560
516.20,610
518.18,650
520.15,670
522.13,722
524.10,738
526.10,742
528.08,782
530.05,844
532.03,904
534.00,990
536.00,1080
537.98,1134
539.95,1196
541.93,1240
543.90,1288
545.90,1374
547.88,1444
549.85,1494
551.83,1546
553.80,1528
555.80,1490
557.78,1406
559.75,1316
561.73,1178
563.70,1050
565.70,956
567.68,804
569.65,574
571.63,294
573.60,52
575.50,-60
577.50,-100
579.50,-76
581.50,-10
583.50,30
585.40,80
587.38,180
589.35,322
591.33,466
593.30,586
595.30,724
597.28,850
599.25,908
601.23,914
603.20,876
605.20,780
607.18,642
609.15,506
611.13,388
613.10,286
615.10,246
617.08,270
619.05,376
621.03,496
623.00,620
625.00,734
626.98,826
628.95,922
630.93,990
632.90,1052
634.90,1112
636.88,1170
638.85,1242
640.83,1324
642.80,1424
644.70,1494
646.70,1516
648.70,1532
650.70,1510
652.70,1488
654.60,1450
656.58,1428
658.55,1384
660.53,1340
662.50,1294
664.50,1236
666.48,1140
668.45,1050
670.43,946
672.40,822
674.40,680
676.38,562
678.35,438
680.33,312
682.30,236
684.30,146
686.28,80
688.25,62
690.23,32
692.20,12
694.20,22
696.18,64
698.15,138
700.13,196
702.10,258
704.10,324
706.08,406
708.05,494
710.03,554
712.00,616
713.90,650
715.90,706
717.90,770
719.90,826
721.90,876
723.80,902
725.78,912
727.75,912
729.73,896
731.70,900
733.70,904
735.68,898
737.65,878
739.63,872
741.60,854
743.60,860
745.58,858
747.55,872
749.53,880
751.50,896
753.50,920
755.48,978
757.45,1036
759.43,1058
761.40,1084
763.40,1064
765.38,1056
767.35,1040
769.33,1016
771.30,976
773.30,960
775.28,922
777.25,862
779.23,798
781.20,692
783.10,572
785.10,488
787.10,430
789.10,366
791.10,322
793.00,282
794.98,226
796.95,232
798.93,236
800.90,272
802.90,270
804.88,270
806.85,322
808.83,376
810.80,422
812.80,468
814.78,506
816.75,532
818.73,590
820.70,630
822.70,702
824.68,784
826.65,854
828.63,932
830.60,996
832.60,1076
834.58,1150
836.55,1220
838.53,1240
840.50,1276
842.50,1300
844.48,1300
846.45,1302
848.43,1286
850.40,1230
852.30,1162
854.28,1102
856.25,1064
858.23,1040
860.20,1012
862.20,968
864.18,922
866.15,848
868.13,776
870.10,726
872.10,638
874.08,586
876.05,538
878.03,522
880.00,466
882.00,396
883.98,338
885.95,320
887.93,300
889.90,294
891.90,280
893.88,274
895.85,266
897.83,266
899.80,308
901.80,358
903.78,410
905.75,468
907.73,486
909.70,520
911.70,530
913.68,530
915.65,548
917.63,546
919.60,554
921.50,576
923.50,594
925.50,628
927.50,614
929.50,628
931.40,662
933.38,696
935.35,742
937.33,816
939.30,868
941.30,914
943.28,942
945.25,926
947.23,926
949.20,892
951.20,822
953.18,726
955.15,622
957.13,514
959.10,394
961.10,276
963.08,70
965.05,-110
967.03,-220
969.00,-208
971.00,-72
972.98,82
974.95,188
976.93,268
978.90,344
980.90,418
982.88,490
984.85,568
986.83,620
988.80,646
990.70,626
992.68,556
994.65,446
996.63,310
998.60,154
1000.60,16
1002.58,-136
1004.55,-246
1006.53,-286
1008.50,-214
1010.50,-44
1012.48,182
1014.45,410
1016.43,616
1018.40,838
1020.40,1064
1022.38,1264
1024.35,1434
1026.33,1560
1028.30,1642
1030.30,1748
1032.28,1860
1034.25,1922
1036.23,1898
1038.20,1814
1040.20,1702
1042.18,1556
1044.15,1404
1046.13,1226
1048.10,1034
1050.10,868
1052.08,708
1054.05,546
1056.03,394
1058.00,274
1059.90,146
1061.88,6
1063.85,-84
1065.83,-146
1067.80,-194
1069.80,-218
1071.78,-244
1073.75,-236
1075.73,-208
1077.70,-178
1079.70,-172
1081.68,-150
1083.65,-104
1085.63,-50
1087.60,30
1089.60,80
1091.58,116
1093.55,162
1095.53,208
1097.50,250
1099.50,290
1101.48,352
1103.45,416
1105.43,474
1107.40,506
1109.40,526
1111.38,568
1113.35,620
1115.33,636
1117.30,638
1119.30,642
1121.28,626
1123.25,616
1125.23,610
1127.20,602
