t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.5,-79.595,32.761,236.65,56.816
13.4,-79.595,32.761,229.65,53.816
23.3,-81.595,31.761,229.65,53.816
33.2,-83.595,31.761,228.65,52.816
43.1,-84.595,30.761,228.65,52.816
53.0,-85.595,30.761,227.65,52.816
62.9,-88.595,29.761,227.65,52.816
72.7,-89.595,28.761,225.65,49.816
82.6,-92.595,28.761,225.65,49.816
92.5,-94.595,27.761,221.65,49.816
102.4,-97.595,26.761,221.65,49.816
112.3,-99.595,25.761,217.65,46.816
122.2,-102.6,25.761,217.65,46.816
132.0,-103.6,25.761,217.65,46.816
141.9,-106.6,23.761,215.65,44.816
151.8,-108.6,23.761,214.65,44.816
161.7,-108.6,23.761,214.65,44.816
171.6,-109.6,23.761,215.65,44.816
181.5,-106.6,23.761,215.65,44.816
191.4,-100.6,26.761,213.65,43.816
201.2,-92.595,28.761,214.65,44.816
211.1,-83.595,30.761,219.65,45.816
221.0,-73.595,32.761,226.65,49.816
230.9,-65.595,34.761,234.65,52.816
240.8,-58.595,35.761,241.65,56.816
250.7,-52.595,37.761,246.65,60.816
260.6,-46.595,37.761,249.65,62.816
270.4,-43.595,38.761,250.65,64.816
280.3,-39.595,38.761,248.65,63.816
290.2,-37.595,39.761,244.65,62.816
300.1,-34.595,39.761,239.65,60.816
310.0,-33.595,39.761,232.65,58.816
319.9,-33.595,40.761,224.65,54.816
329.8,-33.595,39.761,220.65,53.816
339.6,-33.595,38.761,219.65,53.816
349.5,-34.595,38.761,215.65,51.816
359.4,-35.595,37.761,214.65,49.816
369.3,-37.595,37.761,210.65,48.816
379.2,-38.595,37.761,208.65,47.816
389.1,-39.595,36.761,205.65,48.816
399.0,-40.595,36.761,206.65,46.816
408.8,-41.595,36.761,205.65,46.816
418.7,-41.595,36.761,208.65,47.816
428.6,-41.595,35.761,210.65,49.816
438.5,-41.595,35.761,213.65,48.816
448.4,-42.595,35.761,214.65,50.816
458.3,-41.595,35.761,218.65,52.816
468.2,-43.595,33.761,220.65,53.816
478.0,-44.595,34.761,223.65,55.816
487.9,-44.595,34.761,226.65,57.816
497.8,-46.595,33.761,231.65,58.816
507.7,-46.595,33.761,237.65,59.816
517.6,-50.595,32.761,237.65,61.816
527.5,-50.595,32.761,238.65,61.816
537.4,-52.595,31.761,241.65,62.816
547.2,-52.595,31.761,244.65,63.816
557.1,-58.595,29.761,246.65,64.816
567.0,-58.595,29.761,249.65,66.816
576.9,-63.595,27.761,251.65,66.816
586.8,-63.595,27.761,252.65,67.816
596.7,-69.595,26.761,253.65,66.816
606.6,-69.595,26.761,254.65,67.816
616.4,-74.595,24.761,255.65,69.816
626.3,-74.595,24.761,255.65,69.816
636.2,-77.595,22.761,254.65,69.816
646.1,-79.595,22.761,257.65,70.816
656.0,-80.595,21.761,258.65,70.816
665.9,-82.595,20.761,258.65,70.816
675.8,-82.595,21.761,261.65,71.816
685.6,-79.595,22.761,264.65,72.816
695.5,-74.595,23.761,268.65,74.816
705.4,-66.595,25.761,276.65,76.816
715.3,-56.595,28.761,282.65,80.816
725.2,-46.595,30.761,290.65,86.816
735.1,-37.595,32.761,297.65,89.816
745.0,-28.595,34.761,304.65,93.816
754.8,-22.595,35.761,307.65,95.816
764.7,-17.595,36.761,308.65,97.816
774.6,-13.595,37.761,309.65,98.816
784.5,-11.595,36.761,306.65,97.816
794.4,-8.5952,37.761,303.65,96.816
804.3,-6.5952,37.761,298.65,95.816
814.2,-5.5952,38.761,294.65,94.816
824.0,-5.5952,37.761,294.65,94.816
833.9,-4.5952,36.761,294.65,95.816
843.8,-6.5952,35.761,296.65,96.816
853.7,-8.5952,34.761,297.65,97.816
863.6,-11.595,33.761,297.65,99.816
873.5,-12.595,34.761,299.65,101.82
883.4,-13.595,33.761,303.65,104.82
893.2,-15.595,33.761,310.65,108.82
903.1,-14.595,33.761,318.65,113.82
913.0,-17.595,31.761,324.65,116.82
922.9,-16.595,32.761,331.65,121.82
932.8,-18.595,31.761,341.65,126.82
942.7,-18.595,31.761,349.65,132.82
952.6,-20.595,31.761,356.65,136.82
962.4,-21.595,29.761,364.65,141.82
972.3,-21.595,29.761,364.65,141.82
982.2,-23.595,28.761,382.65,152.82
992.1,-24.595,28.761,382.65,152.82
1002.0,-26.595,28.761,395.65,159.82
1011.9,-27.595,27.761,395.65,159.82
1021.8,-26.595,26.761,401.65,163.82
1031.6,-27.595,26.761,401.65,163.82
1041.5,-28.595,26.761,411.65,170.82
1051.4,-31.595,26.761,411.65,170.82
1061.3,-31.595,25.761,424.65,178.82
1071.2,-35.595,23.761,424.65,178.82
1081.1,-36.595,23.761,437.65,184.82
1091.0,-40.595,22.761,437.65,184.82
1100.8,-43.595,21.761,438.65,186.82
1110.7,-45.595,20.761,438.65,186.82
1120.6,-48.595,20.761,444.65,190.82
1130.5,-52.595,19.761,444.65,190.82
1140.4,-52.595,18.761,455.65,194.82
1150.3,-56.595,18.761,455.65,194.82
1160.2,-57.595,17.761,457.65,195.82
1170.0,-58.595,17.761,462.65,198.82
1179.9,-57.595,17.761,465.65,199.82
1189.8,-54.595,18.761,468.65,202.82
1199.7,-47.595,20.761,472.65,204.82
1209.6,-38.595,22.761,478.65,207.82
1219.5,-38.595,22.761,485.65,209.82
1229.4,-18.595,27.761,493.65,215.82
1239.2,-18.595,27.761,502.65,220.82
1249.1,-3.5952,30.761,507.65,223.82
1259.0,-3.5952,30.761,513.65,226.82
1268.9,6.4048,31.761,511.65,227.82
1278.8,6.4048,31.761,509.65,228.82
1288.7,11.405,32.761,507.65,226.82
1298.6,11.405,32.761,503.65,224.82
1308.4,13.405,33.761,499.65,224.82
1318.3,13.405,33.761,493.65,222.82
1328.2,15.405,33.761,489.65,221.82
1338.1,15.405,33.761,485.65,218.82
1348.0,13.405,31.761,483.65,217.82
1357.9,13.405,31.761,477.65,215.82
1367.8,10.405,31.761,475.65,215.82
1377.6,8.4048,30.761,472.65,214.82
1387.5,7.4048,30.761,472.65,214.82
1397.4,5.4048,29.761,473.65,213.82
1407.3,5.4048,29.761,474.65,214.82
1417.2,4.4048,28.761,475.65,215.82
1427.1,3.4048,28.761,475.65,215.82
1437.0,2.4048,28.761,476.65,214.82
1446.8,1.4048,27.761,484.65,218.82
1456.7,-0.59518,26.761,488.65,220.82
1466.6,-0.59518,26.761,488.65,221.82
1476.5,-3.5952,25.761,489.65,220.82
1486.4,-3.5952,25.761,486.65,220.82
1496.3,-4.5952,24.761,488.65,220.82
1506.2,-4.5952,24.761,486.65,220.82
1516.0,-6.5952,23.761,488.65,220.82
1525.9,-8.5952,23.761,488.65,220.82
1535.8,-9.5952,23.761,488.65,220.82
1545.7,-11.595,21.761,485.65,219.82
1555.6,-12.595,21.761,484.65,216.82
1565.5,-14.595,20.761,481.65,217.82
1575.4,-17.595,19.761,479.65,215.82
1585.2,-20.595,18.761,471.65,212.82
1595.1,-22.595,18.761,467.65,209.82
1605.0,-25.595,17.761,462.65,208.82
1614.9,-27.595,16.761,462.65,207.82
1624.8,-28.595,15.761,460.65,205.82
1634.7,-32.595,15.761,459.65,205.82
1644.6,-35.595,14.761,456.65,203.82
1654.4,-38.595,13.761,449.65,199.82
1664.3,-40.595,13.761,443.65,196.82
1674.2,-42.595,12.761,439.65,192.82
1684.1,-43.595,12.761,438.65,192.82
1694.0,-42.595,12.761,437.65,191.82
1703.9,-38.595,14.761,437.65,190.82
