t,lead_I,lead_II,v3,v4
8.6,-19180,-16973,60869,87153
10.6,-19196,-16801,60976,86856
12.6,-18874,-16803,61006,86834
14.6,-18167,-16794,61033,86869
16.6,-17660,-16713,61157,86807
18.6,-17597,-16706,61255,86779
20.6,-17739,-16797,61226,86876
22.6,-17958,-16871,61193,87005
24.6,-18383,-16957,61274,87138
26.6,-18988,-17138,61465,87346
28.6,-19382,-17266,61734,87596
30.6,-19226,-17163,61987,87765
32.6,-18676,-16957,62103,87842
34.6,-18123,-16856,62135,87891
36.6,-17731,-16853,62212,87897
38.6,-17519,-16871,62286,87877
40.6,-17555,-16900,62295,87959
42.6,-17834,-16916,62336,88155
44.6,-18252,-16935,62476,88345
46.6,-18713,-17036,62678,88537
48.6,-19066,-17196,62943,88787
50.6,-19099,-17284,63190,88954
52.6,-18756,-17231,63261,88946
54.6,-18199,-17036,63269,88942
56.6,-17669,-16778,63454,89059
58.6,-17368,-16638,63689,89168
60.6,-17344,-16690,63740,89263
62.6,-17533,-16792,63769,89496
64.6,-17915,-16841,63994,89803
66.6,-18411,-16915,64253,89973
68.6,-18729,-17032,64378,90027
70.6,-18665,-17041,64480,90113
72.6,-18354,-16862,64608,90187
74.6,-17944,-16608,64640,90135
76.6,-17461,-16444,64579,90030
78.6,-17118,-16444,64531,89991
80.6,-17183,-16584,64493,89977
82.6,-17548,-16805,64459,89954
84.6,-17963,-17041,64502,90014
86.6,-18395,-17214,64593,90132
88.6,-18745,-17252,64602,90120
90.6,-18745,-17192,64552,89966
92.6,-18420,-17139,64565,89866
94.6,-18103,-17136,64567,89841
96.6,-17916,-17162,64418,89749
98.6,-17746,-17220,64231,89649
100.6,-17665,-17308,64194,89690
102.6,-17896,-17426,64237,89787
104.6,-18453,-17648,64220,89799
106.6,-19028,-17961,64209,89795
108.6,-19261,-18148,64274,89851
110.6,-19085,-18103,64300,89859
112.6,-18781,-18026,64201,89735
114.6,-18580,-18018,64055,89568
116.6,-18420,-17924,63944,89467
118.6,-18230,-17792,63887,89447
120.6,-18167,-17913,63888,89465
122.6,-18396,-18265,63923,89485
124.6,-18873,-18528,63972,89536
126.6,-19395,-18654,64073,89659
128.6,-19682,-18810,64217,89798
130.6,-19561,-18935,64310,89827
132.6,-19185,-18875,64297,89715
134.6,-18844,-18728,64213,89565
136.6,-18595,-18621,64125,89508
138.6,-18373,-18526,64104,89568
140.6,-18317,-18504,64155,89653
142.6,-18579,-18684,64209,89698
144.6,-19016,-18916,64282,89776
146.6,-19383,-18956,64448,89920
148.6,-19597,-18896,64619,90007
150.5,-19628,-18914,64679,89984
152.5,-19427,-18902,64729,89962
154.5,-19063,-18765,64815,89965
156.5,-18744,-18675,64784,89919
158.5,-18660,-18754,64686,89902
160.5,-18828,-18898,64728,90014
162.5,-19079,-19020,64797,90125
164.5,-19257,-19091,64726,90137
166.5,-19408,-19065,64714,90170
168.5,-19589,-18990,64856,90250
170.5,-19625,-18952,64882,90225
172.5,-19326,-18879,64750,90107
174.5,-18837,-18676,64716,90056
176.5,-18500,-18465,64775,90095
178.5,-18474,-18403,64766,90153
180.5,-18663,-18430,64757,90234
182.5,-18937,-18449,64784,90326
184.5,-19265,-18508,64748,90367
186.5,-19598,-18659,64711,90360
188.5,-19773,-18806,64777,90371
190.5,-19685,-18863,64836,90403
192.5,-19431,-18894,64796,90380
194.5,-19151,-19000,64713,90256
196.5,-18898,-19173,64608,90106
198.5,-18747,-19334,64490,90027
200.5,-18791,-19423,64425,89989
202.5,-19047,-19482,64428,89940
204.5,-19480,-19654,64509,89974
206.5,-19958,-19994,64679,90110
208.5,-20217,-20310,64793,90154
210.5,-20169,-20424,64726,90024
212.5,-20025,-20477,64626,89883
214.5,-19869,-20665,64594,89785
216.5,-19596,-20896,64499,89644
218.5,-19371,-21013,64364,89516
220.5,-19456,-21082,64329,89478
222.5,-19687,-21216,64288,89431
224.5,-19840,-21394,64168,89345
226.5,-20083,-21583,64151,89314
228.5,-20422,-21799,64203,89260
230.5,-20402,-21986,64088,89070
232.5,-19875,-21999,63936,88917
234.5,-19326,-21785,63991,88975
236.5,-19176,-21576,64110,89103
238.5,-19380,-21680,64140,89153
240.5,-19711,-22040,64178,89202
242.5,-20000,-22279,64201,89289
244.5,-20204,-22256,64146,89354
246.5,-20363,-22198,64173,89391
248.5,-20467,-22289,64296,89395
250.5,-20510,-22515,64278,89311
252.5,-20547,-22738,64154,89203
254.5,-20474,-22721,64167,89208
256.5,-20159,-22421,64265,89293
258.5,-19867,-22166,64268,89308
260.5,-19955,-22154,64208,89224
262.5,-20278,-22166,64137,89116
264.5,-20552,-22145,64053,89017
266.5,-20817,-22343,64055,88908
268.5,-21040,-22721,64189,88787
270.5,-21006,-23027,64334,88718
272.5,-20819,-23311,64461,88799
274.5,-20670,-23634,64656,89032
276.5,-20350,-23749,64858,89313
278.5,-19773,-23574,64944,89677
280.5,-19345,-23282,65023,90380
282.5,-19158,-22838,65238,91460
284.5,-18748,-22194,65380,92501
286.5,-18054,-21607,65127,93202
288.5,-17646,-21107,64563,93777
290.5,-17759,-20383,63989,94374
292.48,-18028,-19579,63407,94663
294.45,-18249,-19290,62645,94393
296.43,-18590,-19644,61706,93616
298.4,-19029,-20298,60629,92233
300.4,-19368,-21118,59458,90245
302.4,-19759,-22074,58519,88322
304.4,-20513,-22845,58100,87131
306.4,-21433,-23194,58028,86536
308.4,-22002,-23317,58174,86244
310.4,-22051,-23470,58798,86411
312.4,-21686,-23642,59827,86972
314.4,-20987,-23771,60698,87395
316.4,-20223,-23905,61256,87532
318.4,-19854,-24082,61870,87771
320.4,-19994,-24275,62635,88246
322.4,-20342,-24434,63289,88679
324.4,-20664,-24478,63723,88925
326.4,-20876,-24400,63998,89088
328.4,-20891,-24338,64172,89232
330.4,-20743,-24340,64334,89329
332.4,-20579,-24259,64532,89377
334.4,-20423,-24089,64688,89404
336.4,-20234,-24032,64723,89404
338.4,-20099,-24122,64635,89352
340.4,-20134,-24210,64522,89294
342.4,-20353,-24302,64548,89325
344.4,-20688,-24430,64714,89456
346.4,-20981,-24446,64834,89602
348.4,-21073,-24309,64883,89700
350.4,-20989,-24205,64958,89704
352.4,-20835,-24181,64943,89563
354.4,-20560,-24127,64775,89359
356.4,-20183,-24084,64729,89297
358.4,-20007,-24123,64927,89432
360.4,-20223,-24156,65098,89611
362.4,-20551,-24163,65124,89716
364.4,-20690,-24251,65160,89760
366.4,-20753,-24363,65223,89780
368.4,-20907,-24327,65242,89780
370.4,-20935,-24152,65270,89741
372.4,-20590,-23992,65290,89648
374.4,-20092,-23945,65268,89571
376.4,-19828,-24025,65334,89610
378.4,-19765,-24148,65483,89719
380.4,-19649,-24204,65510,89771
382.4,-19605,-24241,65468,89791
384.4,-19957,-24376,65589,89899
386.4,-20550,-24546,65795,90066
388.4,-20835,-24612,65890,90152
390.4,-20604,-24592,65931,90134
392.4,-20157,-24563,66007,90118
394.4,-19804,-24494,66066,90148
396.4,-19604,-24344,66084,90139
398.4,-19539,-24163,66065,90057
400.4,-19579,-24035,66015,90024
402.4,-19627,-23987,66041,90141
404.4,-19687,-23995,66201,90348
406.4,-19925,-24067,66387,90555
408.4,-20292,-24202,66540,90729
410.4,-20374,-24266,66673,90808
412.4,-19948,-24182,66709,90758
414.4,-19341,-24166,66650,90669
416.4,-18951,-24368,66671,90637
418.4,-18895,-24497,66836,90703
420.4,-19239,-24319,67058,90910
422.4,-19892,-24119,67285,91195
424.4,-20303,-24116,67461,91377
426.4,-20070,-24042,67582,91460
428.4,-19632,-23790,67764,91598
430.4,-19524,-23650,67964,91723
432.4,-19465,-23607,67976,91686
434.4,-19061,-23365,67895,91602
436.4,-18664,-23113,67958,91603
438.4,-18666,-23237,68045,91602
440.4,-18859,-23585,67955,91558
442.38,-19134,-23891,67777,91520
444.35,-19643,-24225,67614,91442
