t,az
3.90,2902
5.88,2880
7.85,2890
9.83,2888
11.80,2882
13.70,2860
15.68,2844
17.65,2840
19.63,2824
21.60,2828
23.60,2836
25.58,2826
27.55,2836
29.53,2840
31.50,2852
33.50,2846
35.48,2848
37.45,2846
39.43,2850
41.40,2864
43.40,2868
45.38,2870
47.35,2878
49.33,2860
51.30,2878
53.30,2874
55.28,2868
57.25,2866
59.23,2854
61.20,2838
63.20,2832
65.18,2862
67.15,2886
69.13,2878
71.10,2852
73.10,2860
75.08,2846
77.05,2822
79.03,2838
81.00,2832
82.90,2802
84.90,2812
86.90,2830
88.90,2822
90.90,2828
92.80,2816
94.78,2824
96.75,2840
98.73,2844
100.70,2854
102.70,2860
104.68,2856
106.65,2856
108.63,2874
110.60,2880
112.60,2876
114.58,2860
116.55,2872
118.53,2882
120.50,2880
122.50,2888
124.48,2906
126.45,2916
128.43,2934
130.40,2940
132.40,2930
134.38,2938
136.35,2916
138.33,2890
140.30,2890
142.30,2888
144.28,2884
146.25,2878
148.23,2868
150.20,2868
152.10,2866
154.08,2866
156.05,2854
158.03,2854
160.00,2834
162.00,2834
163.98,2834
165.95,2822
167.93,2808
169.90,2848
171.90,2862
173.88,2874
175.85,2886
177.83,2888
179.80,2876
181.80,2890
183.78,2900
185.75,2896
187.73,2890
189.70,2884
191.70,2898
193.68,2898
195.65,2884
197.63,2872
199.60,2866
201.60,2850
203.58,2838
205.55,2826
207.53,2834
209.50,2822
211.50,2798
213.48,2806
215.45,2824
217.43,2842
219.40,2836
221.30,2830
223.30,2844
225.30,2858
227.30,2838
229.30,2840
231.20,2834
233.18,2822
235.15,2846
237.13,2872
239.10,2876
241.10,2890
243.08,2882
245.05,2870
247.03,2874
249.00,2876
251.00,2878
252.98,2872
254.95,2870
256.93,2858
258.90,2838
260.90,2808
262.88,2782
264.85,2754
266.83,2756
268.80,2772
270.80,2786
272.78,2800
274.75,2792
276.73,2778
278.70,2798
280.70,2790
282.68,2774
284.65,2778
286.63,2786
288.60,2770
290.50,2778
292.48,2784
294.45,2786
296.43,2776
298.40,2762
300.40,2774
302.38,2758
304.35,2772
306.33,2810
308.30,2844
310.30,2856
312.28,2870
314.25,2858
316.23,2868
318.20,2858
320.20,2854
322.18,2848
324.15,2840
326.13,2836
328.10,2808
330.10,2756
332.08,2752
334.05,2708
336.03,2692
338.00,2658
340.00,2624
341.98,2616
343.95,2626
345.93,2630
347.90,2640
349.90,2648
351.88,2640
353.85,2624
355.83,2662
357.80,2716
359.70,2748
361.68,2796
363.65,2820
365.63,2846
367.60,2894
369.60,2924
371.58,2936
373.55,2960
375.53,2964
377.50,2970
379.50,2970
381.48,2962
383.45,2964
385.43,2984
387.40,2984
389.40,2938
391.38,2938
393.35,2914
395.33,2914
397.30,2872
399.30,2872
401.28,2862
403.25,2846
405.23,2852
407.20,2846
409.20,2840
411.18,2822
413.15,2798
415.13,2762
417.10,2744
419.10,2710
421.08,2676
423.05,2654
425.03,2632
427.00,2592
428.90,2580
430.88,2582
432.85,2578
434.83,2592
436.80,2606
438.80,2608
440.78,2620
442.75,2628
444.73,2632
446.70,2640
448.70,2662
450.68,2652
452.65,2648
454.63,2664
456.60,2662
458.60,2676
460.58,2682
462.55,2714
464.53,2736
466.50,2766
468.50,2798
470.48,2818
472.45,2846
474.43,2850
476.40,2872
478.40,2866
480.38,2868
482.35,2868
484.33,2870
486.30,2872
488.30,2874
490.28,2872
492.25,2874
494.23,2870
496.20,2872
498.10,2874
500.08,2856
502.05,2844
504.03,2830
506.00,2828
508.00,2810
509.98,2808
511.95,2828
513.93,2820
515.90,2824
517.90,2800
519.88,2796
521.85,2804
523.83,2798
525.80,2790
527.80,2774
529.78,2760
531.75,2756
533.73,2768
535.70,2782
537.70,2778
539.68,2796
541.65,2812
543.63,2812
545.60,2788
547.60,2788
549.58,2796
551.55,2798
553.53,2798
555.50,2812
557.50,2820
559.48,2838
561.45,2848
563.43,2848
565.40,2822
567.30,2824
569.28,2812
571.25,2796
573.23,2790
575.20,2790
577.20,2786
579.18,2784
581.15,2774
583.13,2756
585.10,2746
587.10,2748
589.08,2758
591.05,2756
593.03,2762
595.00,2760
597.00,2750
598.98,2748
600.95,2736
602.93,2754
604.90,2770
606.90,2770
608.88,2798
610.85,2778
612.83,2764
614.80,2770
616.80,2770
618.78,2770
620.75,2770
622.73,2754
624.70,2726
626.70,2710
628.68,2710
630.65,2732
632.63,2732
634.60,2710
636.50,2710
638.48,2698
640.45,2698
642.43,2736
644.40,2738
646.40,2736
648.38,2760
650.35,2796
652.33,2816
654.30,2808
656.30,2806
658.28,2824
660.25,2836
662.23,2834
664.20,2864
666.20,2858
668.18,2854
670.15,2842
672.13,2830
674.10,2816
676.10,2822
678.08,2812
680.05,2798
682.03,2786
684.00,2800
686.00,2800
687.98,2790
689.95,2804
691.93,2812
693.90,2812
695.90,2814
697.88,2844
699.85,2848
701.83,2836
703.80,2830
705.70,2804
707.68,2774
709.65,2734
711.63,2738
713.60,2750
715.60,2754
717.58,2740
719.55,2764
721.53,2762
723.50,2770
725.50,2774
727.48,2774
729.45,2762
731.43,2792
733.40,2776
735.40,2768
737.38,2780
739.35,2776
741.33,2786
743.30,2772
745.30,2752
747.28,2744
749.25,2744
751.23,2734
753.20,2726
755.20,2714
757.18,2714
759.15,2718
761.13,2740
763.10,2730
765.10,2730
767.08,2728
769.05,2714
771.03,2682
773.00,2668
774.90,2660
776.88,2656
778.85,2654
780.83,2664
782.80,2642
784.80,2614
786.78,2600
788.75,2636
790.73,2658
792.70,2664
794.70,2654
796.68,2640
798.65,2620
800.63,2630
802.60,2632
804.60,2650
806.58,2662
808.55,2668
810.53,2664
812.50,2676
814.50,2696
816.48,2694
818.45,2694
820.43,2708
822.40,2738
824.40,2764
826.38,2770
828.35,2780
830.33,2794
832.30,2800
834.30,2798
836.28,2820
