t,lead_I,lead_II,v3,v4
1.1,-34167,-74106,22732,14866
3.1,-34438,-74796,22633,14758
5.1,-34567,-74935,22604,14704
7.1,-34375,-74778,22661,14722
9.1,-34125,-74722,22792,14811
11.1,-34214,-74642,22907,14894
13.1,-34473,-74492,22913,14887
15.1,-34437,-74598,22860,14834
17.1,-34228,-74856,22842,14821
19.1,-34255,-74716,22826,14825
21.1,-34287,-74213,22819,14852
23.1,-33944,-73953,22971,15026
25.1,-33720,-74144,23222,15264
27.1,-34169,-74522,23199,15217
29.1,-34637,-74811,22855,14867
31.1,-34325,-74820,22679,14685
33.1,-33800,-74630,22858,14844
35.1,-33908,-74583,22938,14924
37.1,-34264,-74662,22730,14754
39.1,-34228,-74551,22683,14727
41.1,-34078,-74366,22951,14974
43.1,-34140,-74379,23089,15095
45.1,-34141,-74389,22963,14975
47.1,-34048,-74286,22983,14985
49.1,-34148,-74365,23213,15181
51.1,-34222,-74523,23258,15199
53.1,-33918,-74316,23099,15028
55.1,-33633,-73988,23109,15032
57.1,-33883,-74114,23251,15183
59.1,-34328,-74514,23187,15142
61.1,-34394,-74652,23027,14995
63.1,-34222,-74541,23095,15063
65.1,-34183,-74374,23228,15207
67.1,-34163,-74130,23142,15133
69.1,-34028,-74017,23058,15026
71.1,-33979,-74266,23256,15170
73.1,-33926,-74419,23524,15406
75.1,-33555,-74041,23610,15503
77.1,-33261,-73742,23624,15533
79.1,-33635,-74128,23670,15570
81.1,-34193,-74584,23622,15516
83.13,-34152,-74471,23433,15351
85.15,-33810,-74244,23283,15223
87.18,-33730,-74245,23352,15271
89.2,-33734,-74056,23575,15459
91.2,-33697,-73737,23710,15592
93.2,-33850,-73855,23699,15605
95.2,-33971,-74185,23763,15678
97.2,-33798,-74129,23926,15828
99.2,-33743,-73947,23887,15777
101.2,-33985,-74152,23640,15520
103.2,-33972,-74484,23585,15441
105.2,-33603,-74453,23800,15623
107.2,-33427,-74110,23929,15741
109.2,-33508,-73805,23903,15728
111.2,-33461,-73691,23983,15812
113.2,-33315,-73632,24141,15950
115.2,-33289,-73539,24146,15936
117.2,-33369,-73706,24051,15847
119.2,-33602,-74268,23997,15802
121.2,-33937,-74520,23903,15706
123.2,-33888,-73862,23807,15619
125.2,-33310,-73078,23948,15783
127.2,-32936,-73235,24214,16048
129.2,-33210,-73906,24258,16052
131.2,-33537,-74081,24216,15974
133.2,-33446,-73937,24420,16174
135.2,-33297,-74116,24636,16392
137.2,-33356,-74321,24536,16275
139.2,-33407,-74094,24428,16152
141.2,-33404,-73782,24620,16357
143.2,-33419,-73659,24813,16566
145.2,-33250,-73419,24763,16513
147.2,-32905,-73145,24706,16454
149.2,-32770,-73311,24762,16526
151.2,-32835,-73628,24777,16553
153.2,-32728,-73449,24788,16549
155.2,-32530,-73089,24922,16666
157.2,-32549,-73189,25075,16825
159.2,-32603,-73450,25130,16896
161.2,-32450,-73323,25150,16921
163.2,-32342,-73062,25165,16934
165.2,-32484,-73070,25133,16895
167.2,-32632,-73169,25096,16841
169.2,-32578,-73067,25151,16876
171.2,-32465,-72807,25314,17031
173.2,-32465,-72589,25477,17201
175.2,-32383,-72377,25538,17278
177.2,-31818,-71814,25628,17389
179.2,-30987,-70984,25901,17694
181.2,-30918,-70939,26067,17905
183.2,-32014,-72220,25711,17590
185.2,-33192,-73540,25141,17026
187.2,-33467,-73608,25080,16944
189.2,-33246,-73051,25489,17350
191.2,-33113,-72906,25655,17530
193.2,-32855,-72916,25393,17256
195.2,-32445,-72716,25199,17042
197.2,-32407,-72759,25264,17127
199.2,-32724,-73081,25256,17155
201.2,-32742,-72965,25090,16980
203.2,-32328,-72374,25068,16925
205.2,-32084,-72148,25184,17035
207.2,-32382,-72551,25040,16910
209.2,-32921,-72936,24604,16495
211.2,-33241,-72969,24336,16250
213.2,-33259,-72977,24409,16340
215.2,-33204,-73077,24466,16396
217.2,-33270,-73089,24293,16225
219.2,-33433,-73193,24108,16063
221.2,-33572,-73583,24086,16061
223.23,-33708,-73869,24122,16089
225.25,-33938,-73734,24108,16060
227.28,-34116,-73500,24041,15985
229.3,-33966,-73453,23894,15829
231.3,-33580,-73478,23694,15627
233.3,-33316,-73496,23598,15556
235.3,-33202,-73443,23694,15678
237.3,-32995,-73122,23859,15834
239.3,-32739,-72699,23917,15877
241.3,-32797,-72761,23784,15762
243.3,-33363,-73475,23469,15472
245.3,-34164,-74275,23131,15137
247.3,-34622,-74531,23012,15016
249.3,-34421,-74206,23126,15135
251.3,-33985,-73860,23235,15253
253.3,-34001,-74007,23226,15268
255.3,-34499,-74479,23177,15246
257.3,-34949,-74731,23111,15171
259.3,-35155,-74666,23066,15097
261.3,-35274,-74563,23179,15205
263.3,-35149,-74425,23363,15392
265.3,-34513,-74128,23326,15345
267.3,-33740,-73906,23102,15127
269.3,-33488,-73975,23009,15059
271.3,-33688,-74046,23095,15140
273.3,-33721,-73807,23165,15175
275.3,-33511,-73489,23173,15172
277.3,-33555,-73476,23145,15167
279.3,-33940,-73717,23049,15093
281.3,-34218,-73912,22964,15012
283.3,-34228,-74010,22981,15032
