t,lead_I,lead_II,v3,v4
1.0,71364,100805,-33288,-2312
3.0,71690,101591,-32412,-1351
5.0,72097,102630,-31188,-43
7.0,72483,103770,-29966,1308
9.0,72835,104789,-29103,2441
11.0,73333,105847,-28472,3556
13.0,73948,107055,-27957,4728
15.0,74317,107950,-27782,5557
17.0,74306,108037,-27998,5836
19.0,74185,107523,-28362,5807
21.0,74063,106833,-28969,5439
23.0,73743,105864,-30223,4323
25.0,73230,104429,-32062,2518
27.0,72694,102909,-33990,582
29.0,72019,101752,-35759,-1251
31.0,71091,100873,-37291,-3017
33.0,70286,100122,-38250,-4388
35.0,70007,99707,-38395,-4993
37.0,70069,99694,-38004,-5013
39.0,70064,99746,-37506,-4861
41.0,69966,99691,-37050,-4666
43.0,69961,99739,-36619,-4415
45.0,70049,99955,-36234,-4179
47.0,70110,100097,-35930,-4016
49.0,70116,100091,-35729,-3917
51.0,70099,100140,-35629,-3889
53.0,70065,100295,-35607,-3934
55.0,70030,100362,-35627,-3995
57.0,70020,100266,-35635,-4002
59.0,70018,100163,-35589,-3953
61.0,70006,100181,-35519,-3908
63.0,70019,100265,-35472,-3892
65.0,70058,100305,-35434,-3879
67.0,70048,100279,-35400,-3885
69.0,69987,100249,-35417,-3946
71.0,69956,100245,-35467,-4012
73.0,69972,100218,-35477,-4027
75.0,69983,100157,-35463,-4033
77.0,70004,100163,-35492,-4074
79.0,70067,100284,-35533,-4096
81.0,70123,100386,-35512,-4064
83.0,70125,100327,-35434,-4004
85.0,70104,100186,-35361,-3939
87.0,70088,100147,-35340,-3896
89.0,70088,100227,-35372,-3908
91.0,70103,100286,-35425,-3950
93.0,70102,100272,-35471,-3980
95.0,70062,100268,-35512,-4008
97.0,70030,100287,-35550,-4040
99.0,70047,100270,-35577,-4046
101.0,70084,100264,-35576,-4015
103.0,70114,100333,-35510,-3944
105.0,70136,100386,-35381,-3830
107.0,70137,100349,-35297,-3758
109.0,70102,100322,-35340,-3805
111.0,70065,100360,-35417,-3887
113.0,70070,100402,-35443,-3903
115.0,70109,100460,-35478,-3920
117.0,70131,100531,-35541,-3981
119.0,70118,100468,-35530,-3981
121.0,70103,100269,-35430,-3893
122.98,70105,100157,-35352,-3828
124.95,70103,100178,-35318,-3823
126.93,70099,100203,-35294,-3828
128.9,70103,100257,-35317,-3874
130.9,70076,100367,-35401,-3982
132.9,70026,100392,-35459,-4070
134.9,70061,100369,-35453,-4084
136.9,70184,100483,-35437,-4078
138.9,70249,100607,-35427,-4080
140.9,70221,100513,-35404,-4070
142.9,70219,100376,-35366,-4048
144.9,70252,100409,-35316,-4029
146.9,70221,100434,-35264,-4025
148.9,70161,100317,-35245,-4054
150.9,70171,100258,-35254,-4107
152.9,70204,100345,-35252,-4141
154.9,70170,100429,-35255,-4173
156.9,70132,100479,-35297,-4242
158.9,70173,100542,-35333,-4305
160.9,70221,100537,-35298,-4290
162.9,70210,100444,-35223,-4215
164.9,70227,100408,-35172,-4156
166.9,70320,100435,-35149,-4139
168.9,70365,100387,-35135,-4150
170.9,70300,100313,-35128,-4170
172.9,70256,100374,-35130,-4174
174.9,70292,100497,-35110,-4129
176.9,70286,100511,-35053,-4055
178.9,70209,100474,-35006,-4019
180.9,70197,100524,-34995,-4020
182.9,70282,100597,-34963,-3973
184.9,70353,100604,-34888,-3870
186.9,70365,100629,-34844,-3808
188.9,70368,100722,-34848,-3799
190.9,70389,100767,-34815,-3763
192.9,70402,100703,-34750,-3711
194.9,70388,100625,-34737,-3710
196.9,70381,100612,-34739,-3702
198.9,70426,100635,-34674,-3621
200.9,70478,100651,-34609,-3551
202.9,70458,100655,-34618,-3543
