t,lead_I,lead_II,v3,v4
1.2,-38656,97692,-45216,-33355
3.2,-38798,97874,-44963,-33077
5.2,-39666,97182,-44992,-33128
7.2,-40584,96326,-45285,-33456
9.2,-40851,96183,-45572,-33730
11.2,-40580,96458,-45558,-33684
13.2,-40063,96640,-45269,-33397
15.2,-39287,96895,-45048,-33191
17.2,-38586,97275,-45029,-33180
19.2,-38721,97277,-44979,-33159
21.2,-39656,96780,-44782,-33028
23.2,-40499,96257,-44632,-32946
25.2,-40945,95842,-44651,-33021
27.2,-41310,95419,-44733,-33164
29.2,-41466,95363,-44686,-33172
31.2,-41170,95958,-44340,-32877
33.2,-40598,96685,-43804,-32417
35.2,-39793,97104,-43488,-32186
37.2,-38758,97563,-43443,-32184
39.2,-38133,98223,-43210,-31967
41.2,-38517,98422,-42720,-31525
43.2,-39506,97810,-42470,-31350
45.2,-40226,97172,-42535,-31468
47.2,-40283,97236,-42455,-31416
49.2,-39925,97511,-42190,-31171
51.2,-39606,97385,-42066,-31056
53.2,-39300,97486,-41962,-30962
55.2,-38616,98498,-41598,-30634
57.2,-37836,99574,-41239,-30316
59.2,-37809,99540,-41216,-30302
61.2,-38571,98712,-41291,-30355
63.18,-39339,98064,-41160,-30199
65.15,-39693,97834,-40994,-30010
67.13,-39642,97928,-40996,-29984
69.1,-39221,98357,-41022,-29971
71.1,-38678,98833,-40935,-29847
73.1,-38243,99091,-40831,-29722
75.1,-37826,99296,-40796,-29671
77.1,-37548,99480,-40822,-29656
79.1,-37653,99523,-40867,-29637
81.1,-37836,99651,-40854,-29578
83.1,-37964,99764,-40802,-29512
85.1,-38576,99244,-40902,-29593
87.1,-39372,98504,-41178,-29801
89.1,-39107,98788,-41333,-29860
91.1,-37922,99821,-41254,-29711
93.1,-37310,100136,-41211,-29639
95.1,-37572,99636,-41368,-29779
97.1,-37845,99310,-41610,-29975
99.1,-38007,99273,-41855,-30138
101.1,-38332,99161,-42070,-30266
103.1,-38583,99061,-42175,-30317
105.1,-38793,98849,-42271,-30369
107.1,-39347,98253,-42567,-30589
109.1,-39905,97782,-42950,-30876
111.1,-39829,98012,-43105,-30975
113.1,-39280,98536,-43052,-30906
115.1,-38819,98731,-43094,-30929
117.1,-38658,98633,-43351,-31162
119.1,-38691,98566,-43657,-31451
121.1,-38626,98691,-43808,-31571
123.1,-38429,98841,-43830,-31548
125.1,-38715,98533,-43976,-31672
127.1,-39691,97764,-44315,-32009
129.1,-40315,97366,-44545,-32218
131.1,-39848,97709,-44506,-32156
133.1,-39134,98010,-44490,-32155
135.1,-38998,97822,-44678,-32359
137.1,-38961,97793,-44810,-32466
139.1,-38675,98160,-44761,-32386
141.1,-38816,98122,-44814,-32448
143.1,-39620,97424,-45093,-32754
145.1,-40280,96929,-45305,-32971
147.1,-40373,97076,-45248,-32897
149.1,-40293,97289,-45094,-32716
151.1,-40156,97258,-45056,-32636
153.1,-39694,97342,-45119,-32657
155.1,-39144,97585,-45208,-32732
157.1,-39063,97598,-45329,-32858
159.1,-39469,97340,-45461,-32985
161.1,-39897,97119,-45527,-33024
163.1,-40024,97093,-45549,-33008
165.1,-39918,97215,-45610,-33036
167.1,-39869,97295,-45685,-33102
169.1,-39999,97160,-45710,-33147
171.1,-40017,97014,-45729,-33200
173.1,-39626,97195,-45779,-33277
175.1,-38990,97552,-45821,-33326
177.1,-38482,97733,-45867,-33362
179.1,-38313,97813,-45928,-33411
181.1,-38653,97842,-45914,-33397
183.1,-39549,97475,-45835,-33329
185.1,-40421,96857,-45844,-33337
187.1,-40386,96852,-45887,-33358
189.1,-39529,97608,-45786,-33238
191.1,-38885,98169,-45664,-33134
193.1,-38761,98155,-45705,-33223
195.1,-38445,98237,-45757,-33313
197.1,-37972,98502,-45722,-33278
199.1,-38298,98166,-45856,-33378
201.1,-39374,97240,-46190,-33680
203.1,-40056,96687,-46349,-33831
205.1,-39992,96860,-46207,-33696
207.1,-39778,97199,-46067,-33565
209.1,-39735,97215,-46124,-33638
211.1,-39853,96862,-46291,-33834
213.1,-40026,96468,-46447,-34007
