t,lead_I,lead_II,v3,v4
1.8,9090,-25480,4024,5490
3.8,8933,-25461,4034,5518
5.8,8827,-25515,3965,5456
7.8,8740,-25970,4013,5475
9.8,8612,-26628,4164,5583
11.8,8471,-26992,4203,5593
13.8,8410,-27009,4065,5438
15.8,8391,-26964,3849,5216
17.8,8361,-26823,3612,5010
19.8,8448,-26399,3361,4838
21.8,8656,-25981,3164,4732
23.8,8680,-26028,3133,4751
25.8,8416,-26401,3267,4869
27.8,8179,-26656,3402,4940
29.8,8119,-26829,3430,4907
31.8,8023,-27193,3449,4927
33.8,7842,-27581,3511,5061
35.8,7801,-27627,3449,5082
37.8,7932,-27367,3177,4834
39.8,8028,-27137,2909,4515
41.8,8039,-27076,2858,4367
43.8,8100,-27026,2943,4374
45.8,8228,-26904,3005,4433
47.8,8292,-26912,3064,4539
49.8,8235,-27142,3153,4647
51.8,8143,-27309,3150,4614
53.8,8086,-27282,3015,4433
55.8,8044,-27365,2914,4283
57.8,8006,-27604,2907,4233
59.8,8017,-27573,2839,4178
61.8,8092,-27210,2686,4119
63.8,8162,-26944,2618,4182
65.8,8134,-26916,2667,4357
67.8,7989,-26973,2737,4531
69.8,7830,-27129,2814,4680
71.8,7795,-27402,2891,4799
73.8,7866,-27640,2907,4842
75.8,7899,-27739,2854,4803
77.8,7864,-27574,2727,4675
79.8,7867,-27131,2521,4462
81.8,7910,-26903,2389,4324
83.8,7910,-27241,2448,4366
85.8,7898,-27570,2515,4398
87.8,7914,-27397,2465,4293
89.8,7859,-27272,2468,4234
91.8,7721,-27591,2537,4265
93.8,7670,-27823,2457,4195
95.8,7741,-27781,2326,4094
97.8,7795,-27947,2380,4163
99.8,7838,-28170,2433,4234
101.8,7936,-27869,2263,4102
103.83,7952,-27389,2108,3965
105.85,7821,-27457,2179,4007
107.88,7755,-27845,2296,4085
109.9,7788,-27963,2336,4104
111.9,7663,-27934,2368,4110
113.9,7423,-28015,2330,4049
115.9,7433,-27978,2169,3908
117.9,7731,-27752,2058,3851
119.9,8004,-27683,2078,3895
121.9,8091,-27762,2056,3857
123.9,7979,-27516,1938,3722
125.9,7632,-26969,1897,3679
127.9,7226,-26842,2029,3808
129.9,7122,-27449,2218,3990
131.9,7352,-28110,2304,4061
133.9,7556,-28115,2230,3950
135.9,7510,-27734,2091,3772
137.9,7378,-27654,2029,3725
139.9,7384,-27880,2052,3819
141.9,7517,-27945,2035,3865
143.9,7610,-27868,1963,3818
145.9,7576,-27990,1975,3839
147.9,7470,-28161,2083,3923
149.9,7385,-28032,2106,3865
151.9,7366,-27860,2020,3699
153.9,7400,-28092,2033,3698
155.9,7449,-28501,2132,3814
157.9,7504,-28538,2037,3740
159.9,7569,-28215,1780,3527
161.9,7603,-27978,1725,3491
163.9,7573,-28006,1897,3595
165.9,7526,-28055,1957,3570
167.9,7516,-27918,1841,3438
169.9,7521,-27786,1791,3401
171.9,7475,-27991,1896,3509
173.9,7384,-28444,2038,3696
175.9,7339,-28717,2096,3832
177.9,7377,-28670,2007,3786
179.9,7420,-28504,1845,3649
181.9,7450,-28278,1762,3625
183.9,7560,-27996,1768,3678
185.9,7693,-27952,1804,3709
187.9,7644,-28287,1907,3811
189.9,7448,-28574,2044,3980
191.9,7369,-28481,2081,4039
193.9,7448,-28286,2061,4024
195.9,7495,-28230,2111,4106
197.9,7472,-28130,2167,4209
199.9,7494,-27913,2169,4211
201.9,7575,-27727,2201,4192
203.9,7616,-27523,2232,4170
205.9,7583,-27269,2174,4060
207.9,7552,-27197,2155,3965
209.9,7598,-27345,2284,4043
211.9,7667,-27495,2423,4215
213.9,7674,-27704,2501,4336
215.9,7693,-28046,2591,4369
217.9,7806,-28130,2605,4279
219.9,7872,-27734,2426,4082
221.9,7753,-27300,2240,3963
223.9,7616,-27150,2283,4069
225.9,7669,-27074,2487,4299
