t,lead_I,lead_II,v3,v4
0.7,28849,-45120,179399,186650
2.7,29052,-45074,179641,186874
4.7,28647,-45066,179526,186758
6.7,27938,-45010,179233,186464
8.7,27391,-44944,179105,186322
10.7,27038,-44997,179055,186253
12.7,27121,-45043,179069,186243
14.7,27762,-44936,179285,186439
16.7,28432,-44849,179525,186691
18.7,28773,-44963,179558,186764
20.7,28958,-45195,179478,186702
22.7,28970,-45383,179348,186564
24.7,28618,-45490,179088,186308
26.7,28037,-45667,178816,186055
28.7,27462,-46066,178689,185924
30.7,27059,-46468,178594,185797
32.7,27076,-46545,178455,185632
34.7,27503,-46477,178450,185621
36.7,27967,-46628,178626,185806
38.7,28312,-46845,178736,185935
40.7,28619,-46809,178592,185818
42.7,28721,-46662,178306,185555
44.7,28439,-46702,178110,185374
46.7,27927,-46942,178064,185349
48.7,27389,-47202,178016,185341
50.7,26993,-47290,177899,185269
52.68,27010,-47141,177878,185281
54.65,27471,-46921,178041,185453
56.63,28034,-46787,178216,185611
58.6,28435,-46690,178274,185644
60.6,28618,-46615,178270,185631
62.6,28519,-46638,178234,185584
64.6,28187,-46743,178153,185468
66.6,27785,-46890,178078,185356
68.6,27345,-47094,178015,185290
70.6,26961,-47220,177921,185201
72.6,26960,-47097,177862,185112
74.6,27428,-46852,177925,185130
76.6,28013,-46711,178050,185234
78.6,28424,-46663,178132,185312
80.6,28609,-46657,178154,185321
82.6,28535,-46752,178123,185283
84.6,28261,-46881,178042,185220
86.6,27966,-46881,177957,185150
88.6,27703,-46789,177905,185075
90.6,27460,-46749,177869,184999
92.6,27427,-46737,177820,184936
94.6,27757,-46683,177765,184898
96.6,28258,-46667,177735,184887
98.6,28631,-46771,177714,184861
100.6,28749,-46949,177649,184742
102.6,28615,-47153,177589,184564
104.6,28332,-47386,177685,184505
106.6,28109,-47550,177989,184688
108.6,28099,-47487,178417,185074
110.6,28292,-47209,178941,185626
112.6,28621,-46793,179650,186422
114.6,29067,-46100,180626,187541
116.6,29631,-44996,181813,188898
118.6,30302,-43721,182970,190254
120.6,30977,-42572,183857,191478
122.6,31382,-41533,184463,192649
124.6,31290,-40639,184851,193726
126.6,30872,-40215,184959,194435
128.6,30552,-40338,184810,194708
130.6,30447,-40692,184521,194686
132.6,30325,-41241,183849,194146
134.6,30147,-42274,182408,192710
136.6,30093,-43676,180410,190632
138.6,30012,-44933,178423,188500
140.6,29521,-45860,176589,186447
142.6,28695,-46605,174911,184482
144.6,28004,-47137,173814,183042
146.6,27620,-47365,173638,182465
148.6,27394,-47497,174111,182519
150.6,27296,-47769,174775,182830
152.6,27395,-48083,175395,183192
154.6,27622,-48202,175889,183471
156.6,27875,-48062,176285,183657
158.6,28115,-47793,176643,183824
160.6,28274,-47614,176880,183923
162.6,28289,-47621,176956,183915
