t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.6,-14.234,-29.157,15.962,-10.743
13.5,-17.234,-29.157,16.962,-11.743
23.3,-17.234,-29.157,16.962,-11.743
33.2,-24.234,-28.157,14.962,-11.743
43.1,-24.234,-28.157,14.962,-11.743
53.0,-21.234,-25.157,12.962,-12.743
62.9,-21.234,-25.157,12.962,-12.743
72.8,16.766,-8.1575,10.962,-11.743
82.7,16.766,-8.1575,9.9619,-10.743
92.5,74.766,9.8425,8.9619,-11.743
102.4,74.766,9.8425,7.9619,-9.7428
112.3,127.77,24.843,8.9619,-12.743
122.2,127.77,24.843,6.9619,-10.743
132.1,151.77,32.843,5.9619,-10.743
142.0,151.77,32.843,3.9619,-8.7428
151.8,154.77,35.843,3.9619,-10.743
161.7,154.77,35.843,2.9619,-9.7428
171.6,152.77,34.843,2.9619,-10.743
181.5,151.77,36.843,2.9619,-9.7428
191.4,150.77,35.843,0.9619,-7.7428
201.3,143.77,32.843,-4.0381,-5.7428
211.2,144.77,31.843,-5.0381,-2.7428
221.1,143.77,29.843,-6.0381,-1.7428
230.9,142.77,30.843,-6.0381,-0.74282
240.8,141.77,28.843,-7.0381,1.2572
250.7,141.77,28.843,-5.0381,2.2572
260.6,140.77,28.843,-3.0381,3.2572
270.5,139.77,28.843,-4.0381,3.2572
280.4,137.77,28.843,-0.038096,2.2572
290.2,138.77,31.843,-0.038096,5.2572
300.1,135.77,31.843,1.9619,2.2572
310.0,131.77,29.843,2.9619,1.2572
319.9,128.77,27.843,5.9619,2.2572
329.8,125.77,28.843,4.9619,1.2572
339.7,121.77,25.843,6.9619,1.2572
349.6,117.77,23.843,7.9619,0.25718
359.4,113.77,23.843,8.9619,-0.74282
369.3,108.77,19.843,11.962,-1.7428
379.2,99.766,16.843,8.9619,-1.7428
389.1,90.766,14.843,8.9619,-1.7428
399.0,84.766,10.843,11.962,-3.7428
408.9,73.766,7.8425,9.9619,-3.7428
418.8,66.766,3.8425,9.9619,-2.7428
428.6,56.766,0.84254,7.9619,-4.7428
438.5,49.766,-1.1575,6.9619,-5.7428
448.4,43.766,-4.1575,8.9619,-4.7428
458.3,38.766,-6.1575,7.9619,-4.7428
468.2,33.766,-7.1575,4.9619,-4.7428
478.1,27.766,-10.157,4.9619,-5.7428
488.0,20.766,-11.157,3.9619,-4.7428
497.8,19.766,-13.157,1.9619,-4.7428
507.7,14.766,-13.157,1.9619,-4.7428
517.6,10.766,-16.157,0.9619,-4.7428
527.5,6.7663,-14.157,0.9619,-5.7428
537.4,3.7663,-17.157,0.9619,-3.7428
547.3,1.7663,-17.157,-1.0381,-3.7428
557.2,-5.2337,-19.157,-2.0381,-3.7428
567.0,-10.234,-21.157,-3.0381,-3.7428
576.9,-14.234,-23.157,-2.0381,-3.7428
586.8,-18.234,-23.157,-4.0381,-3.7428
596.7,-23.234,-25.157,-5.0381,-3.7428
606.6,-30.234,-27.157,-6.0381,-2.7428
616.5,-35.234,-27.157,-6.0381,-2.7428
626.4,-41.234,-28.157,-8.0381,-2.7428
636.2,-46.234,-31.157,-9.0381,-3.7428
646.1,-52.234,-34.157,-11.038,-2.7428
656.0,-58.234,-34.157,-11.038,-0.74282
665.9,-62.234,-35.157,-11.038,-1.7428
675.8,-68.234,-37.157,-13.038,-1.7428
685.7,-72.234,-38.157,-13.038,-1.7428
695.6,-78.234,-39.157,-16.038,-0.74282
705.4,-83.234,-42.157,-17.038,0.25718
715.3,-90.234,-44.157,-18.038,-0.74282
725.2,-95.234,-44.157,-20.038,0.25718
735.1,-102.23,-46.157,-22.038,-0.74282
745.0,-106.23,-48.157,-22.038,0.25718
754.9,-106.23,-48.157,-23.038,1.2572
764.8,-114.23,-47.157,-22.038,1.2572
774.6,-114.23,-47.157,-25.038,0.25718
784.5,-105.23,-44.157,-27.038,2.2572
794.4,-105.23,-44.157,-28.038,3.2572
804.3,-87.234,-38.157,-30.038,4.2572
814.2,-87.234,-38.157,-33.038,7.2572
824.1,-68.234,-33.157,-34.038,10.257
834.0,-68.234,-33.157,-35.038,12.257
843.8,-43.234,-26.157,-36.038,15.257
853.7,-43.234,-26.157,-34.038,15.257
863.6,-21.234,-18.157,-33.038,15.257
873.5,-21.234,-18.157,-32.038,15.257
883.4,-3.2337,-13.157,-29.038,16.257
893.3,-3.2337,-13.157,-29.038,16.257
903.2,6.7663,-11.157,-29.038,15.257
913.0,16.766,-7.1575,-29.038,15.257
922.9,21.766,-7.1575,-24.038,14.257
932.8,31.766,-4.1575,-24.038,14.257
942.7,36.766,-2.1575,-22.038,13.257
952.6,43.766,-0.15746,-22.038,13.257
962.5,50.766,1.8425,-22.038,12.257
972.4,55.766,2.8425,-22.038,12.257
982.2,58.766,3.8425,-20.038,12.257
992.1,58.766,5.8425,-20.038,12.257
1002.0,57.766,4.8425,-18.038,11.257
1011.9,57.766,2.8425,-18.038,11.257
1021.8,58.766,6.8425,-20.038,9.2572
1031.7,55.766,4.8425,-20.038,9.2572
1041.6,53.766,4.8425,-20.038,7.2572
1051.4,51.766,3.8425,-20.038,7.2572
1061.3,48.766,2.8425,-21.038,7.2572
1071.2,47.766,1.8425,-21.038,7.2572
1081.1,44.766,1.8425,-21.038,7.2572
1091.0,42.766,0.84254,-21.038,7.2572
1100.9,38.766,-0.15746,-22.038,7.2572
1110.8,36.766,-1.1575,-22.038,7.2572
1120.6,31.766,-2.1575,-22.038,8.2572
1130.5,27.766,-3.1575,-24.038,8.2572
1140.4,20.766,-5.1575,-24.038,8.2572
1150.3,16.766,-6.1575,-24.038,9.2572
1160.2,11.766,-7.1575,-26.038,7.2572
1170.1,4.7663,-11.157,-25.038,9.2572
1180.0,-0.23365,-11.157,-28.038,9.2572
1189.8,-6.2337,-12.157,-29.038,8.2572
1199.7,-11.234,-15.157,-28.038,9.2572
1209.6,-18.234,-17.157,-29.038,9.2572
1219.5,-24.234,-18.157,-28.038,10.257
1229.4,-30.234,-21.157,-30.038,10.257
1239.3,-36.234,-21.157,-31.038,9.2572
1249.2,-43.234,-25.157,-31.038,8.2572
1259.0,-49.234,-26.157,-32.038,8.2572
1268.9,-58.234,-28.157,-32.038,10.257
1278.8,-63.234,-30.157,-35.038,9.2572
1288.7,-68.234,-33.157,-34.038,9.2572
1298.6,-77.234,-34.157,-33.038,10.257
1308.5,-85.234,-36.157,-35.038,9.2572
1318.4,-90.234,-37.157,-36.038,10.257
1328.2,-98.234,-40.157,-36.038,10.257
1338.1,-103.23,-41.157,-36.038,10.257
1348.0,-110.23,-43.157,-38.038,10.257
1357.9,-118.23,-46.157,-39.038,10.257
1367.8,-120.23,-45.157,-39.038,9.2572
1377.7,-121.23,-45.157,-39.038,9.2572
1387.6,-117.23,-42.157,-40.038,10.257
1397.4,-111.23,-41.157,-40.038,10.257
1407.3,-102.23,-39.157,-44.038,13.257
1417.2,-95.234,-37.157,-46.038,15.257
1427.1,-83.234,-33.157,-46.038,16.257
1437.0,-69.234,-30.157,-47.038,18.257
1446.9,-58.234,-26.157,-47.038,21.257
1456.8,-47.234,-24.157,-45.038,21.257
