t,pcg
0.0,-16
1.0,-15
2.0,-13
3.0,-10
4.0,-6
5.0,-6
6.0,-5
7.0,-3
8.0,0
9.0,2
10.0,6
11.0,9
12.0,9
13.0,8
14.0,6
15.0,3
16.0,-1
17.0,-4
18.0,-8
19.0,-12
20.0,-15
21.0,-17
22.0,-19
23.0,-19
24.0,-18
25.0,-16
26.0,-14
27.0,-10
28.0,-8
29.0,-4
30.0,0
31.0,3
32.0,6
33.0,8
34.0,8
35.0,8
36.0,6
37.0,2
38.0,-2
39.0,-4
40.0,-6
41.0,-7
42.0,-7
43.0,-4
44.0,0
45.0,7
46.0,14
47.0,21
48.0,27
49.0,33
50.0,37
51.0,39
52.0,37
53.0,35
54.0,31
55.0,24
56.0,15
57.0,2
58.0,-15
59.0,-29
60.0,-41
61.0,-52
62.0,-62
63.0,-67
64.0,-67
65.0,-66
66.0,-62
67.0,-56
68.0,-47
69.0,-35
70.0,-21
71.0,-11
72.0,-3
73.0,8
74.0,15
75.0,11
76.0,2
77.0,-4
78.0,-7
79.0,-6
80.0,-1
81.01,11
82.02,27
83.03,40
84.04,49
85.05,55
86.06,59
87.07,59
88.08,58
89.09,55
90.1,50
91.1,41
92.1,31
93.1,21
94.1,11
95.1,1
96.1,-10
97.1,-19
98.1,-26
99.1,-30
100.1,-28
101.1,-24
102.1,-16
103.1,-1
104.1,15
105.1,32
106.1,47
107.1,59
108.1,70
109.1,77
110.1,78
111.1,76
112.1,66
113.1,46
114.1,23
115.1,-2
116.1,-33
117.1,-68
118.1,-100
119.1,-127
120.1,-151
121.1,-168
122.1,-173
123.1,-169
124.1,-161
125.1,-147
126.1,-127
127.1,-101
128.1,-69
129.1,-34
130.1,1
131.1,34
132.1,59
133.1,76
134.1,88
135.1,95
136.1,96
137.1,93
138.1,84
139.1,71
140.1,57
141.1,45
142.1,35
143.1,27
144.1,23
145.1,21
146.1,22
147.1,26
148.1,29
149.1,31
150.1,32
151.1,32
152.1,28
153.1,21
154.1,12
155.1,2
156.1,-8
157.1,-17
158.1,-25
159.1,-33
160.1,-37
161.1,-39
162.1,-38
163.1,-34
164.1,-28
165.1,-22
166.1,-17
167.1,-11
168.1,-6
169.1,-4
170.1,-5
171.1,-5
172.1,-6
173.1,-8
174.1,-10
175.1,-8
176.1,-5
177.1,-1
178.1,4
179.1,11
180.1,19
181.1,26
182.1,32
183.1,38
184.1,42
185.1,44
186.1,44
187.1,42
188.1,40
189.1,37
190.1,32
191.1,27
192.1,23
193.1,18
194.1,14
195.1,8
196.1,1
197.1,-4
198.1,-8
199.1,-12
200.1,-16
201.1,-21
202.1,-26
203.1,-30
204.1,-33
205.1,-37
206.1,-39
207.1,-39
208.1,-37
209.1,-35
210.1,-32
211.1,-27
212.1,-22
213.1,-17
214.1,-12
215.1,-7
216.1,-2
217.1,2
218.1,6
219.1,7
220.1,8
221.1,8
222.1,6
223.1,4
224.1,4
225.1,3
226.1,1
227.1,-1
228.1,-3
229.1,-4
230.1,-5
231.1,-5
232.1,-7
233.1,-8
234.1,-9
235.1,-10
236.1,-11
237.1,-13
238.1,-14
239.1,-15
240.1,-17
241.1,-18
242.1,-18
243.1,-19
244.1,-19
245.1,-19
246.1,-19
247.1,-18
248.1,-17
249.1,-17
250.1,-16
251.1,-15
252.1,-14
253.1,-13
254.1,-11
255.1,-9
256.1,-7
257.1,-4
258.1,0
259.1,5
260.1,11
261.1,18
262.1,22
263.1,24
264.1,25
265.1,25
266.1,23
267.1,22
268.1,20
269.1,16
270.1,15
271.1,15
272.1,13
273.1,12
274.1,13
275.1,13
276.1,14
277.1,14
278.1,14
279.1,14
280.1,13
281.1,11
282.1,9
283.1,7
284.1,3
285.1,1
286.1,-1
287.1,-4
288.1,-6
289.1,-9
290.1,-11
291.1,-13
292.1,-14
293.1,-13
294.1,-13
295.1,-11
296.1,-6
297.1,-2
298.1,1
299.1,3
300.1,5
301.1,6
302.1,9
303.1,12
304.1,11
305.1,8
306.1,7
307.1,5
308.1,0
309.1,-1
310.1,0
311.1,-4
312.1,-7
313.1,-9
314.1,-12
315.1,-13
316.1,-11
317.1,-9
318.1,-8
319.1,-6
320.1,-3
321.1,-2
322.1,0
323.1,2
324.1,4
325.1,5
326.1,7
327.1,8
328.1,8
329.1,6
330.1,5
331.1,3
332.1,2
333.1,2
334.1,1
335.1,-1
336.1,-2
337.1,-2
338.1,-1
339.1,-2
340.1,-2
341.1,-1
342.1,1
343.1,3
344.1,4
345.1,4
346.1,4
347.1,5
348.1,5
349.1,4
350.1,2
351.1,0
352.1,-2
353.1,-3
354.1,-3
355.1,-3
356.1,-3
357.1,-3
358.1,-2
359.1,-1
360.1,-1
361.1,-1
362.1,0
363.1,2
364.1,2
365.1,1
366.1,1
367.1,0
368.1,0
369.1,0
370.1,0
371.1,-3
372.1,-5
373.1,-7
374.1,-10
375.1,-13
376.1,-16
377.1,-19
378.1,-22
379.1,-24
380.1,-27
381.1,-26
382.1,-22
383.1,-23
384.1,-30
385.1,-40
386.1,-62
387.1,-81
388.1,-74
389.1,-49
390.1,-16
391.1,15
392.1,47
393.1,85
394.1,102
395.1,108
396.1,131
397.1,152
398.1,163
399.1,183
400.1,194
401.1,176
402.1,132
403.1,72
404.1,5
405.1,-56
406.1,-106
407.1,-145
408.1,-175
409.1,-192
410.1,-194
411.1,-186
412.1,-169
413.1,-147
414.1,-120
415.1,-90
416.1,-61
417.1,-34
418.1,-9
419.1,11
420.1,23
421.1,28
422.1,28
423.1,26
424.1,25
425.1,24
426.1,24
427.1,28
428.1,33
429.1,38
430.1,44
431.1,49
432.1,51
433.1,51
434.1,48
435.1,44
436.1,35
437.1,24
438.1,12
439.1,0
440.1,-11
441.1,-19
442.1,-24
443.1,-26
444.1,-25
445.1,-18
446.1,-9
447.1,3
448.1,18
449.1,31
450.1,40
451.1,47
452.1,51
453.1,50
454.1,44
455.1,36
456.1,26
457.1,15
458.1,4
459.1,-7
460.1,-16
461.1,-22
462.1,-25
463.1,-29
464.1,-29
465.1,-25
466.1,-21
467.1,-15
468.1,-8
469.1,-4
470.1,-2
471.1,1
472.1,2
473.1,0
474.1,-4
475.1,-7
476.1,-10
477.1,-13
478.1,-16
479.1,-18
480.1,-19
481.1,-19
482.1,-17
483.1,-16
484.1,-14
485.1,-10
486.1,-7
487.1,-5
488.1,-1
489.1,0
490.1,-1
491.1,-1
492.1,0
493.1,-3
494.1,-5
495.1,-5
496.1,-5
497.1,-5
498.1,-4
499.1,-5
500.1,-5
501.1,-5
502.1,-5
503.1,-5
504.1,-4
505.1,-4
506.1,-4
507.1,-3
508.1,0
509.1,2
510.1,4
511.1,8
512.1,10
513.1,9
514.1,9
515.1,8
516.1,5
517.1,5
518.1,6
519.1,4
520.1,3
521.1,3
522.1,2
523.1,-1
524.1,-1
525.1,1
526.1,0
527.1,0
528.1,3
529.1,1
530.1,0
531.1,2
532.1,2
533.1,2
534.1,4
535.1,3
536.1,1
537.1,0
538.1,-1
539.1,-1
540.1,-1
541.1,-4
542.1,-7
543.1,-9
544.1,-10
545.1,-9
546.1,-10
547.1,-8
548.1,-6
549.1,-6
550.1,-4
551.1,-1
552.1,0
553.1,2
554.1,5
555.1,4
556.1,4
557.1,3
558.1,-1
559.1,-2
560.1,-3
561.1,-5
562.1,-7
563.1,-9
564.1,-10
565.1,-9
566.1,-9
567.1,-8
568.1,-5
569.1,-3
570.1,1
571.1,4
572.1,5
573.1,7
574.1,10
575.1,11
576.1,10
577.1,8
578.1,6
579.1,5
580.1,3
581.1,1
582.1,-1
583.1,-4
584.1,-6
585.1,-6
586.1,-5
587.1,-4
588.1,0
589.1,4
