t,pcg
0.0,-156
1.0,-132
2.0,-105
3.0,-91
4.0,-69
5.0,-16
6.0,12
7.0,10
8.0,11
9.0,15
10.0,21
11.0,24
12.0,23
13.0,19
14.0,15
15.0,16
16.0,13
17.0,4
18.0,-6
19.0,-12
20.0,-13
21.0,-16
22.0,-20
23.0,-21
24.0,-21
25.0,-21
26.0,-19
27.0,-14
28.0,-11
29.0,-16
30.0,-18
31.0,-15
32.0,-16
33.0,-16
34.0,-10
35.0,-5
36.0,-6
37.0,-6
38.0,5
39.0,20
40.0,21
41.0,12
42.0,6
43.0,6
44.0,2
45.0,-9
46.0,-20
47.0,-25
48.0,-26
49.0,-34
50.0,-40
51.0,-36
52.0,-28
53.0,-23
54.0,-19
55.0,-10
56.0,0
57.0,7
58.0,6
59.0,5
60.0,5
61.0,5
62.0,4
63.0,1
64.0,-2
65.0,-7
66.0,-10
67.0,-7
68.0,0
69.0,4
70.0,-3
71.0,-12
72.0,-12
73.0,-4
74.0,0
75.0,-2
76.0,-4
77.0,1
78.0,10
79.0,19
80.0,27
81.0,30
82.0,29
83.0,23
84.0,16
85.0,16
86.0,21
87.0,23
88.0,18
89.0,13
90.0,11
91.0,12
92.0,14
93.0,15
94.0,11
95.0,6
96.0,2
97.0,-4
98.0,-10
99.0,-19
100.0,-28
101.0,-28
102.0,-29
103.0,-38
104.0,-43
105.0,-39
106.0,-39
107.0,-41
108.0,-37
109.0,-27
110.0,-17
111.0,-13
112.0,-11
113.0,0
114.0,15
115.0,20
116.0,19
117.0,25
118.0,32
119.0,34
120.0,34
121.0,33
122.0,26
123.0,20
124.0,16
125.0,14
126.0,15
127.0,12
128.0,6
129.0,4
130.0,5
131.0,3
132.0,-4
133.0,-6
134.0,-5
135.0,-5
136.0,-6
137.0,-4
138.0,0
139.0,5
140.0,7
141.0,8
142.0,13
143.0,17
144.0,12
145.0,-1
146.0,-9
147.0,-14
148.0,-22
149.0,-31
150.0,-43
151.0,-44
152.0,-39
