t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.1,46.015,1.5515,-1.3984,-9.5237
13.0,56.015,3.5515,-2.3984,-6.5237
22.9,67.015,6.5515,-6.3984,-4.5237
32.7,80.015,9.5515,-6.3984,-2.5237
42.6,91.015,12.551,-6.3984,-0.52373
52.5,104.01,16.551,-4.3984,-0.52373
62.4,117.01,20.551,-4.3984,0.47627
72.3,132.01,24.551,-1.3984,1.4763
82.2,142.01,28.551,0.60157,0.47627
92.1,152.01,30.551,2.6016,0.47627
101.9,163.01,31.551,6.6016,-0.52373
111.8,172.01,35.551,6.6016,0.47627
121.7,179.01,37.551,11.602,-0.52373
131.6,188.01,39.551,12.602,-2.5237
141.5,194.01,41.551,13.602,-2.5237
151.4,200.01,43.551,14.602,-2.5237
161.3,205.01,44.551,18.602,-4.5237
171.1,214.01,46.551,19.602,-4.5237
181.0,218.01,48.551,21.602,-6.5237
190.9,221.01,50.551,21.602,-6.5237
200.8,222.01,50.551,23.602,-6.5237
210.7,223.01,51.551,24.602,-6.5237
220.6,222.01,51.551,24.602,-7.5237
230.5,222.01,51.551,24.602,-9.5237
240.3,222.01,52.551,24.602,-9.5237
250.2,220.01,51.551,24.602,-11.524
260.1,218.01,51.551,24.602,-10.524
270.0,218.01,51.551,24.602,-11.524
279.9,215.01,50.551,24.602,-11.524
289.8,215.01,50.551,22.602,-11.524
299.7,213.01,49.551,22.602,-11.524
309.5,213.01,49.551,21.602,-11.524
319.4,211.01,49.551,21.602,-11.524
329.3,211.01,49.551,21.602,-10.524
339.2,204.01,49.551,21.602,-10.524
349.1,204.01,49.551,20.602,-11.524
359.0,196.01,45.551,20.602,-11.524
368.9,196.01,45.551,19.602,-11.524
378.7,186.01,43.551,19.602,-11.524
388.6,186.01,43.551,19.602,-10.524
398.5,180.01,42.551,19.602,-10.524
408.4,175.01,40.551,18.602,-10.524
418.3,169.01,38.551,18.602,-10.524
428.2,164.01,37.551,16.602,-12.524
438.1,158.01,33.551,16.602,-12.524
447.9,151.01,33.551,18.602,-12.524
457.8,143.01,30.551,18.602,-12.524
467.7,137.01,29.551,17.602,-13.524
477.6,130.01,27.551,17.602,-13.524
487.5,124.01,24.551,16.602,-13.524
497.4,117.01,24.551,16.602,-13.524
507.3,110.01,20.551,15.602,-12.524
517.1,103.01,19.551,15.602,-13.524
527.0,95.015,17.551,15.602,-13.524
536.9,88.015,15.551,15.602,-13.524
546.8,83.015,14.551,16.602,-14.524
556.7,75.015,11.551,13.602,-14.524
566.6,67.015,9.5515,12.602,-15.524
576.5,63.015,6.5515,13.602,-14.524
586.3,62.015,8.5515,14.602,-15.524
596.2,66.015,10.551,13.602,-13.524
606.1,72.015,12.551,10.602,-13.524
616.0,81.015,15.551,7.6016,-13.524
625.9,89.015,17.551,7.6016,-10.524
635.8,103.01,21.551,4.6016,-8.5237
645.7,117.01,25.551,4.6016,-6.5237
655.5,130.01,30.551,3.6016,-5.5237
665.4,144.01,35.551,7.6016,-4.5237
675.3,157.01,37.551,9.6016,-3.5237
685.2,169.01,40.551,9.6016,-3.5237
695.1,178.01,44.551,12.602,-4.5237
705.0,187.01,47.551,15.602,-3.5237
714.9,197.01,49.551,18.602,-5.5237
724.7,206.01,52.551,19.602,-4.5237
734.6,215.01,55.551,23.602,-6.5237
744.5,224.01,58.551,24.602,-6.5237
754.4,233.01,59.551,24.602,-7.5237
764.3,238.01,63.551,27.602,-7.5237
774.2,246.01,63.551,28.602,-9.5237
784.1,250.01,64.551,29.602,-8.5237
793.9,249.01,65.551,29.602,-8.5237
803.8,248.01,64.551,31.602,-9.5237
813.7,244.01,63.551,31.602,-11.524
823.6,243.01,63.551,34.602,-12.524
833.5,240.01,62.551,32.602,-12.524
843.4,235.01,61.551,33.602,-12.524
853.3,230.01,60.551,33.602,-13.524
863.1,226.01,58.551,33.602,-14.524
873.0,222.01,57.551,33.602,-14.524
882.9,221.01,56.551,33.602,-13.524
892.8,215.01,55.551,32.602,-14.524
902.7,211.01,53.551,32.602,-14.524
912.6,205.01,53.551,29.602,-12.524
922.5,199.01,50.551,29.602,-13.524
932.3,194.01,49.551,29.602,-12.524
942.2,190.01,47.551,29.602,-12.524
952.1,181.01,46.551,26.602,-13.524
962.0,175.01,43.551,28.602,-14.524
971.9,169.01,42.551,26.602,-13.524
981.8,169.01,42.551,25.602,-13.524
991.7,155.01,37.551,23.602,-12.524
1001.5,155.01,37.551,22.602,-12.524
1011.4,142.01,34.551,22.602,-13.524
1021.3,142.01,34.551,22.602,-14.524
1031.2,126.01,29.551,22.602,-14.524
1041.1,126.01,29.551,22.602,-14.524
1051.0,114.01,25.551,21.602,-14.524
1060.9,114.01,25.551,19.602,-13.524
1070.7,102.01,21.551,18.602,-13.524
1080.6,102.01,21.551,17.602,-13.524
1090.5,88.015,18.551,16.602,-13.524
1100.4,88.015,18.551,16.602,-13.524
1110.3,73.015,13.551,14.602,-13.524
1120.2,73.015,13.551,14.602,-11.524
1130.1,65.015,12.551,12.602,-12.524
1139.9,58.015,8.5515,11.602,-11.524
1149.8,52.015,7.5515,10.602,-12.524
1159.7,45.015,5.5515,8.6016,-11.524
1169.6,38.015,4.5515,5.6016,-10.524
1179.5,32.015,1.5515,5.6016,-9.5237
1189.4,31.015,2.5515,4.6016,-9.5237
1199.3,31.015,5.5515,1.6016,-8.5237
1209.1,37.015,6.5515,1.6016,-7.5237
1219.0,48.015,8.5515,-2.3984,-6.5237
1228.9,54.015,12.551,-5.3984,-3.5237
1238.8,66.015,15.551,-6.3984,-0.52373
1248.7,77.015,17.551,-7.3984,-0.52373
1258.6,87.015,22.551,-6.3984,2.4763
1268.5,102.01,25.551,-7.3984,3.4763
1278.3,112.01,28.551,-6.3984,2.4763
1288.2,122.01,30.551,-7.3984,6.4763
1298.1,132.01,34.551,-6.3984,6.4763
1308.0,138.01,35.551,-3.3984,5.4763
1317.9,147.01,38.551,-2.3984,4.4763
1327.8,158.01,40.551,-2.3984,4.4763
1337.7,165.01,43.551,-0.39843,4.4763
1347.5,173.01,45.551,-0.39843,4.4763
1357.4,178.01,47.551,1.6016,4.4763
1367.3,186.01,48.551,1.6016,4.4763
1377.2,190.01,50.551,1.6016,4.4763
1387.1,193.01,51.551,1.6016,4.4763
1397.0,193.01,51.551,4.6016,3.4763
1406.9,189.01,51.551,4.6016,3.4763
1416.7,188.01,49.551,4.6016,1.4763
1426.6,186.01,50.551,4.6016,1.4763
1436.5,186.01,49.551,4.6016,1.4763
1446.4,182.01,49.551,4.6016,1.4763
1456.3,180.01,47.551,2.6016,2.4763
1466.2,177.01,47.551,2.6016,2.4763
1476.1,174.01,45.551,0.60157,0.47627
1485.9,170.01,46.551,0.60157,0.47627
1495.8,167.01,44.551,-1.3984,1.4763
1505.7,164.01,43.551,-1.3984,1.4763
1515.6,159.01,42.551,-4.3984,2.4763
1525.5,154.01,41.551,-4.3984,2.4763
1535.4,149.01,39.551,-5.3984,2.4763
1545.3,144.01,38.551,-6.3984,2.4763
1555.1,140.01,37.551,-6.3984,2.4763
1565.0,133.01,34.551,-7.3984,3.4763
1574.9,127.01,33.551,-8.3984,2.4763
1584.8,122.01,31.551,-10.398,4.4763
1594.7,114.01,28.551,-10.398,2.4763
1604.6,108.01,27.551,-12.398,4.4763
1614.5,101.01,25.551,-14.398,3.4763
1624.3,94.015,23.551,-15.398,3.4763
1634.2,87.015,21.551,-15.398,5.4763
1644.1,79.015,18.551,-16.398,3.4763
1654.0,72.015,17.551,-18.398,4.4763
1663.9,65.015,15.551,-19.398,5.4763
1673.8,59.015,12.551,-21.398,5.4763
1683.7,51.015,10.551,-23.398,5.4763
1693.5,45.015,9.5515,-23.398,6.4763
1703.4,37.015,8.5515,-24.398,6.4763
1713.3,37.015,8.5515,-25.398,6.4763
1723.2,21.015,1.5515,-26.398,8.4763
1733.1,21.015,1.5515,-27.398,6.4763
1743.0,4.0148,-3.4485,-30.398,6.4763
1752.9,4.0148,-3.4485,-31.398,8.4763
1762.7,-14.985,-8.4485,-32.398,7.4763
1772.6,-14.985,-8.4485,-32.398,9.4763
1782.5,-24.985,-10.449,-34.398,8.4763
1792.4,-24.985,-10.449,-36.398,9.4763
1802.3,-20.985,-7.4485,-37.398,9.4763
1812.2,-20.985,-7.4485,-38.398,10.476
1822.1,-4.9852,-2.4485,-40.398,10.476
1831.9,-4.9852,-2.4485,-42.398,13.476
1841.8,18.015,4.5515,-44.398,15.476
1851.7,18.015,4.5515,-44.398,17.476
1861.6,30.015,7.5515,-48.398,20.476
1871.5,40.015,12.551,-48.398,21.476
1881.4,52.015,14.551,-44.398,23.476
1891.3,60.015,16.551,-45.398,24.476
1901.1,72.015,19.551,-41.398,25.476
1911.0,80.015,20.551,-42.398,24.476
1920.9,89.015,24.551,-41.398,23.476
1930.8,98.015,26.551,-38.398,23.476
1940.7,106.01,30.551,-37.398,23.476
1950.6,116.01,34.551,-37.398,23.476
1960.5,122.01,35.551,-36.398,24.476
1970.3,131.01,37.551,-34.398,22.476
1980.2,137.01,38.551,-34.398,22.476
1990.1,141.01,39.551,-31.398,20.476
2000.0,144.01,40.551,-31.398,20.476
2009.9,144.01,40.551,-30.398,21.476
2019.8,141.01,39.551,-29.398,20.476
2029.7,140.01,39.551,-31.398,18.476
2039.5,141.01,41.551,-28.398,17.476
2049.4,137.01,39.551,-29.398,18.476
2059.3,132.01,37.551,-28.398,17.476
2069.2,129.01,36.551,-29.398,17.476
2079.1,124.01,34.551,-33.398,16.476
2089.0,121.01,33.551,-32.398,17.476
2098.9,117.01,34.551,-32.398,16.476
2108.7,113.01,31.551,-33.398,16.476
2118.6,111.01,30.551,-32.398,16.476
2128.5,103.01,30.551,-34.398,16.476
2138.4,100.01,28.551,-36.398,16.476
2148.3,97.015,28.551,-36.398,16.476
2158.2,91.015,27.551,-37.398,17.476
2168.1,87.015,25.551,-36.398,17.476
2177.9,81.015,23.551,-38.398,16.476
2187.8,76.015,20.551,-39.398,17.476
2197.7,70.015,18.551,-38.398,18.476
2207.6,62.015,16.551,-39.398,17.476
2217.5,58.015,14.551,-40.398,17.476
2227.4,49.015,13.551,-40.398,17.476
2237.3,44.015,11.551,-41.398,17.476
2247.1,36.015,10.551,-43.398,18.476
2257.0,28.015,7.5515,-42.398,17.476
2266.9,22.015,5.5515,-43.398,18.476
2276.8,15.015,2.5515,-45.398,17.476
2286.7,9.0148,0.55148,-44.398,18.476
2296.6,1.0148,0.55148,-46.398,17.476
2306.4,-5.9852,-2.4485,-45.398,17.476
2316.3,-12.985,-5.4485,-45.398,17.476
2326.2,-22.985,-7.4485,-47.398,18.476
2336.1,-28.985,-9.4485,-47.398,18.476
2346.0,-37.985,-12.449,-48.398,18.476
2355.9,-42.985,-15.449,-48.398,18.476
2365.8,-52.985,-17.449,-50.398,19.476
2375.7,-60.985,-18.449,-50.398,19.476
2385.5,-61.985,-19.449,-54.398,18.476
2395.4,-60.985,-18.449,-54.398,18.476
2405.3,-56.985,-15.449,-55.398,18.476
2415.2,-49.985,-13.449,-55.398,18.476
2425.1,-38.985,-10.449,-59.398,24.476
2435.0,-27.985,-8.4485,-59.398,24.476
2444.8,-27.985,-8.4485,-61.398,27.476
2454.7,-1.9852,-0.44852,-61.398,27.476
2464.6,-1.9852,-0.44852,-61.398,30.476
2474.5,23.015,6.5515,-61.398,30.476
2484.4,23.015,6.5515,-59.398,31.476
2494.3,45.015,13.551,-59.398,31.476
2504.2,45.015,13.551,-55.398,31.476
2514.0,64.015,18.551,-55.398,31.476
2523.9,64.015,18.551,-51.398,31.476
2533.8,80.015,23.551,-51.398,31.476
2543.7,80.015,23.551,-49.398,30.476
2553.6,96.015,27.551,-47.398,29.476
2563.5,96.015,27.551,-46.398,29.476
2573.4,110.01,32.551,-45.398,28.476
2583.2,110.01,32.551,-43.398,27.476
2593.1,115.01,33.551,-43.398,28.476
2603.0,116.01,33.551,-41.398,26.476
2612.9,119.01,34.551,-41.398,26.476
2622.8,116.01,33.551,-37.398,25.476
2632.7,113.01,33.551,-39.398,24.476
2642.6,111.01,33.551,-37.398,22.476
2652.4,109.01,32.551,-36.398,23.476
2662.3,106.01,31.551,-37.398,22.476
2672.2,101.01,30.551,-37.398,21.476
2682.1,98.015,29.551,-37.398,21.476
2692.0,92.015,26.551,-38.398,20.476
2701.9,90.015,26.551,-37.398,19.476
2711.8,87.015,24.551,-37.398,19.476
2721.6,80.015,22.551,-36.398,19.476
2731.5,75.015,20.551,-36.398,17.476
2741.4,70.015,20.551,-39.398,19.476
2751.3,64.015,18.551,-38.398,20.476
2761.2,59.015,17.551,-39.398,18.476
2771.1,53.015,14.551,-39.398,17.476
2781.0,47.015,12.551,-39.398,18.476
2790.8,39.015,9.5515,-39.398,17.476
2800.7,32.015,7.5515,-40.398,17.476
2810.6,23.015,5.5515,-41.398,17.476
2820.5,16.015,3.5515,-41.398,18.476
2830.4,8.0148,0.55148,-42.398,17.476
2840.3,0.014764,-1.4485,-41.398,16.476
2850.2,-8.9852,-4.4485,-42.398,16.476
2860.0,-16.985,-6.4485,-43.398,15.476
2869.9,-21.985,-8.4485,-44.398,15.476
2879.8,-30.985,-11.449,-44.398,14.476
2889.7,-37.985,-14.449,-43.398,15.476
2899.6,-46.985,-15.449,-44.398,14.476
2909.5,-53.985,-17.449,-44.398,15.476
2919.4,-60.985,-19.449,-44.398,14.476
2929.2,-68.985,-22.449,-44.398,14.476
2939.1,-75.985,-25.449,-44.398,13.476
2949.0,-82.985,-26.449,-45.398,14.476
2958.9,-90.985,-27.449,-47.398,13.476
2968.8,-99.985,-31.449,-46.398,14.476
2978.7,-107.99,-32.449,-47.398,13.476
2988.6,-110.99,-33.449,-47.398,11.476
