t,lead_I,lead_II,v3,v4
0.7,-24664,35633,-38431,-36229
2.7,-25992,34542,-39025,-36893
4.7,-26307,34247,-39230,-37131
6.7,-25915,34434,-39253,-37130
8.7,-25797,34409,-39337,-37145
10.7,-26022,34279,-39364,-37094
12.7,-26030,34478,-39244,-36931
14.7,-26081,34732,-39085,-36785
16.7,-26577,34582,-38942,-36694
18.7,-26786,34306,-38818,-36620
20.7,-26238,34306,-38793,-36618
22.7,-25936,34281,-38901,-36717
24.7,-26389,33878,-39111,-36893
26.7,-26474,33447,-39444,-37185
28.7,-25676,33561,-39747,-37469
30.7,-25196,34229,-39613,-37348
32.7,-25779,34859,-39062,-36805
34.7,-26494,34926,-38759,-36477
36.7,-26400,34626,-38999,-36687
38.7,-25879,34536,-39239,-36939
40.7,-25762,34653,-39105,-36842
42.7,-26120,34535,-38913,-36658
44.7,-26344,34299,-38945,-36647
46.7,-26078,34426,-39079,-36718
48.7,-25683,34762,-39172,-36782
50.7,-25612,34770,-39195,-36835
52.7,-25704,34473,-39185,-36874
54.7,-25574,34293,-39219,-36931
56.7,-25388,34354,-39210,-36921
58.7,-25516,34496,-39030,-36749
60.7,-25793,34537,-38960,-36682
62.7,-25945,34345,-39261,-36951
64.7,-26134,34042,-39508,-37148
66.7,-26348,33978,-39319,-36937
68.7,-26174,34179,-39125,-36747
70.7,-25767,34316,-39248,-36884
72.7,-25695,34453,-39198,-36860
74.7,-25670,34993,-38709,-36413
76.7,-25168,35667,-38363,-36101
78.7,-24861,35651,-38554,-36310
80.7,-25445,34984,-38847,-36612
82.7,-26130,34605,-38778,-36545
84.7,-26140,34819,-38516,-36289
86.7,-26015,35055,-38414,-36217
88.7,-26047,35143,-38446,-36291
90.7,-25645,35383,-38443,-36308
92.7,-24988,35612,-38487,-36345
94.7,-25017,35451,-38661,-36496
96.7,-25611,35071,-38775,-36590
98.7,-25828,34857,-38724,-36551
100.7,-25591,34873,-38671,-36547
102.7,-25561,34995,-38657,-36578
104.7,-25884,34982,-38597,-36522
106.7,-26127,34651,-38643,-36531
108.7,-26032,34345,-38904,-36730
110.7,-25797,34525,-39094,-36860
112.7,-25770,34882,-38986,-36733
114.7,-25996,34864,-38766,-36541
116.7,-26089,34732,-38652,-36452
118.7,-25704,34996,-38658,-36446
120.7,-25123,35354,-38773,-36533
122.7,-25062,35176,-38964,-36702
124.7,-25684,34557,-39103,-36828
126.7,-26229,34182,-39109,-36831
128.7,-26063,34389,-39033,-36767
130.7,-25617,34777,-39005,-36747
132.7,-25544,34862,-39104,-36833
134.7,-25603,34825,-39195,-36899
136.7,-25367,35087,-39050,-36748
138.7,-25174,35409,-38760,-36484
140.7,-25279,35302,-38697,-36449
142.7,-25261,34925,-38967,-36717
144.7,-25237,34646,-39283,-37013
146.7,-25920,34393,-39371,-37094
148.7,-26789,34245,-39203,-36942
150.7,-26484,34622,-38941,-36705
152.7,-25312,35292,-38804,-36584
154.7,-24756,35466,-38873,-36641
156.7,-24867,35131,-39029,-36766
158.7,-24808,34917,-39159,-36881
160.7,-24842,34817,-39296,-37017
162.7,-25377,34438,-39452,-37161
164.7,-25694,34003,-39535,-37234
166.7,-25512,33842,-39519,-37241
168.7,-25762,33667,-39516,-37265
170.7,-26683,33373,-39541,-37276
172.7,-27177,33465,-39446,-37161
174.7,-26702,33958,-39272,-37014
176.7,-26087,34122,-39311,-37080
178.7,-26087,33799,-39591,-37326
180.7,-26300,33664,-39751,-37441
182.7,-26005,33968,-39659,-37362
184.7,-25398,34280,-39563,-37291
186.7,-25220,34445,-39553,-37249
188.7,-25473,34578,-39560,-37215
190.7,-25675,34338,-39731,-37412
192.7,-25928,33539,-40045,-37804
194.7,-26345,33021,-40056,-37880
196.7,-26389,33388,-39740,-37583
198.7,-26175,33667,-39707,-37514
200.7,-26590,33097,-39987,-37730
202.7,-27050,32934,-39892,-37604
204.7,-26026,34143,-39448,-37190
206.7,-24444,35153,-39386,-37189
208.7,-24816,34468,-39680,-37533
210.7,-26784,33281,-39699,-37561
212.7,-27650,33100,-39529,-37361
214.7,-26924,33319,-39673,-37457
216.7,-26301,33151,-39962,-37713
218.7,-26090,33319,-39927,-37683
220.7,-25393,34230,-39654,-37457
222.7,-24638,34827,-39508,-37353
224.7,-24940,34414,-39536,-37368
226.7,-26083,33728,-39563,-37373
228.7,-26986,33544,-39509,-37388
230.7,-27090,33666,-39430,-37449
232.7,-26535,33681,-39400,-37518
234.7,-25923,33618,-39406,-37555
236.7,-25923,33596,-39349,-37502
238.7,-26434,33595,-39115,-37216
240.7,-26702,33680,-38679,-36633
242.7,-26475,33939,-38172,-35950
