t,lead_I,lead_II,v3,v4
0.0,13153,12658,73010,81436
2.0,14716,12994,72777,81174
4.0,15106,13216,72715,81094
6.0,15483,13534,72803,81194
8.0,16085,13765,72772,81226
10.0,15931,13699,72442,80969
12.0,15129,13501,72198,80752
14.0,14547,13260,72444,80994
16.0,14097,12905,72884,81453
18.0,13555,12728,72985,81605
20.0,13535,13071,72693,81353
22.0,14214,13624,72318,80992
24.0,14904,13871,72173,80851
26.0,15389,13828,72289,80978
28.0,15837,13721,72309,81027
30.0,15839,13599,72015,80765
32.03,15203,13527,71753,80521
34.05,14517,13522,71869,80650
36.08,14030,13358,72136,80944
38.1,13581,13033,72177,81017
40.1,13583,12979,71962,80820
42.1,14308,13344,71709,80574
44.1,15088,13693,71599,80468
46.1,15455,13730,71585,80469
48.1,15621,13648,71488,80403
50.1,15515,13605,71345,80284
52.1,14981,13454,71360,80295
54.1,14388,13096,71510,80438
56.1,13933,12739,71628,80568
58.1,13520,12694,71684,80635
60.1,13545,12989,71655,80599
62.1,14285,13342,71475,80418
64.1,15062,13552,71252,80207
66.1,15281,13688,71141,80100
68.1,15235,13790,71116,80078
70.1,15194,13785,71102,80082
72.1,14941,13694,71114,80100
74.1,14434,13554,71224,80187
76.1,13952,13312,71473,80411
78.1,13745,13116,71654,80591
80.1,13908,13275,71465,80407
82.1,14332,13696,71116,80038
84.1,14784,13937,71086,79970
86.1,15131,13911,71247,80112
88.1,15291,13891,71155,80038
90.1,15194,13966,70948,79862
92.1,14952,14001,70990,79910
94.1,14694,13944,71187,80089
96.1,14367,13776,71320,80232
98.1,14075,13502,71342,80309
100.1,14112,13319,71209,80209
102.1,14456,13412,71034,80003
104.1,14855,13592,71068,80004
106.1,15224,13618,71190,80150
108.1,15425,13679,71097,80094
110.1,15248,13996,70914,79908
112.1,14881,14268,70917,79895
114.1,14625,14141,71064,80048
116.1,14401,13827,71229,80225
118.1,14179,13724,71331,80329
120.1,14210,13870,71265,80250
122.1,14473,14119,71146,80090
124.1,14749,14344,71216,80120
126.1,15106,14370,71351,80275
128.1,15500,14208,71298,80278
130.1,15521,14169,71165,80164
132.1,15133,14428,71139,80121
134.1,14815,14806,71165,80144
136.1,14756,15080,71193,80173
138.1,14740,15171,71232,80190
140.1,14709,15115,71224,80164
142.1,14766,15063,71206,80159
144.1,14903,15137,71252,80241
146.1,15069,15319,71280,80313
148.1,15241,15495,71255,80327
150.1,15351,15479,71308,80388
152.1,15323,15221,71437,80497
154.1,15186,15124,71527,80578
156.1,15052,15526,71563,80630
158.1,14962,15956,71499,80591
160.1,14873,15827,71300,80404
