t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.7,206.23,127.14,-53.454,77.882
13.6,207.23,128.14,-46.454,79.882
23.5,212.23,130.14,-40.454,80.882
33.4,214.23,132.14,-36.454,82.882
43.2,212.23,132.14,-30.454,83.882
53.1,211.23,132.14,-29.454,84.882
63.0,207.23,132.14,-29.454,84.882
72.9,204.23,131.14,-30.454,82.882
82.8,205.23,131.14,-34.454,80.882
92.7,202.23,130.14,-36.454,77.882
102.6,201.23,130.14,-41.454,76.882
112.4,197.23,127.14,-42.454,75.882
122.3,196.23,127.14,-44.454,75.882
132.2,195.23,125.14,-47.454,75.882
142.1,192.23,122.14,-48.454,74.882
152.0,190.23,121.14,-53.454,73.882
161.9,186.23,120.14,-51.454,73.882
171.8,182.23,118.14,-52.454,73.882
181.6,177.23,118.14,-54.454,72.882
191.5,172.23,114.14,-54.454,73.882
201.4,165.23,111.14,-52.454,74.882
211.3,158.23,109.14,-53.454,74.882
221.2,153.23,106.14,-53.454,76.882
231.1,145.23,105.14,-54.454,75.882
241.0,139.23,103.14,-55.454,75.882
250.8,134.23,100.14,-60.454,74.882
260.7,125.23,97.142,-62.454,75.882
270.6,120.23,96.142,-64.454,75.882
280.5,116.23,96.142,-65.454,73.882
290.4,111.23,95.142,-69.454,73.882
300.3,110.23,98.142,-67.454,73.882
310.2,106.23,99.142,-68.454,73.882
320.0,122.23,118.14,-70.454,72.882
329.9,145.23,139.14,-73.454,73.882
339.8,164.23,142.14,-71.454,75.882
349.7,180.23,139.14,-76.454,73.882
359.6,197.23,138.14,-74.454,76.882
369.5,212.23,141.14,-63.454,81.882
379.4,224.23,140.14,-49.454,83.882
389.2,237.23,140.14,-36.454,91.882
399.1,246.23,138.14,-23.454,90.882
409.0,253.23,140.14,-14.454,91.882
418.9,266.23,144.14,-7.4544,92.882
428.8,273.23,147.14,1.5456,95.882
438.7,273.23,147.14,7.5456,96.882
448.6,273.23,145.14,12.546,99.882
458.4,270.23,143.14,15.546,99.882
468.3,269.23,145.14,14.546,98.882
478.2,268.23,147.14,12.546,95.882
488.1,263.23,147.14,6.5456,92.882
498.0,260.23,146.14,4.5456,90.882
507.9,254.23,142.14,1.5456,88.882
517.8,251.23,141.14,-4.4544,87.882
527.6,246.23,138.14,-6.4544,87.882
537.5,239.23,136.14,-7.4544,86.882
547.4,235.23,132.14,-7.4544,87.882
557.3,232.23,132.14,-9.4544,87.882
567.2,228.23,131.14,-9.4544,89.882
577.1,224.23,131.14,-9.4544,88.882
587.0,220.23,130.14,-12.454,88.882
596.8,215.23,129.14,-12.454,87.882
606.7,211.23,128.14,-15.454,86.882
616.6,203.23,124.14,-17.454,86.882
626.5,196.23,126.14,-18.454,85.882
636.4,191.23,123.14,-21.454,85.882
646.3,186.23,124.14,-23.454,85.882
656.2,186.23,124.14,-23.454,85.882
666.0,173.23,121.14,-27.454,86.882
675.9,173.23,121.14,-27.454,86.882
685.8,161.23,119.14,-29.454,89.882
695.7,161.23,119.14,-29.454,89.882
705.6,150.23,117.14,-30.454,90.882
715.5,150.23,117.14,-30.454,90.882
725.4,163.23,138.14,-34.454,91.882
735.2,163.23,138.14,-34.454,91.882
745.1,189.23,140.14,-40.454,90.882
755.0,189.23,140.14,-40.454,90.882
764.9,217.23,132.14,-36.454,94.882
774.8,217.23,132.14,-36.454,94.882
784.7,253.23,139.14,-7.4544,104.88
794.6,253.23,139.14,-7.4544,104.88
804.4,289.23,150.14,17.546,109.88
814.3,289.23,150.14,17.546,109.88
824.2,311.23,161.14,34.546,114.88
834.1,326.23,165.14,34.546,114.88
844.0,335.23,168.14,41.546,116.88
853.9,343.23,171.14,46.546,119.88
863.8,348.23,175.14,52.546,119.88
873.6,348.23,177.14,54.546,120.88
883.5,349.23,182.14,53.546,118.88
893.4,346.23,181.14,45.546,113.88
903.3,342.23,180.14,40.546,112.88
913.2,338.23,181.14,35.546,109.88
923.1,335.23,180.14,26.546,105.88
933.0,331.23,179.14,23.546,103.88
942.8,327.23,179.14,18.546,100.88
952.7,323.23,178.14,15.546,100.88
962.6,320.23,177.14,13.546,97.882
972.5,315.23,176.14,10.546,97.882
982.4,310.23,174.14,8.5456,95.882
992.3,305.23,174.14,6.5456,93.882
1002.2,300.23,172.14,4.5456,89.882
1012.0,296.23,171.14,-1.4544,87.882
1021.9,291.23,169.14,-5.4544,83.882
1031.8,282.23,168.14,-6.4544,81.882
1041.7,276.23,165.14,-6.4544,79.882
1051.6,267.23,163.14,-8.4544,78.882
1061.5,260.23,160.14,-10.454,78.882
1071.4,250.23,158.14,-12.454,77.882
1081.2,243.23,153.14,-14.454,75.882
1091.1,234.23,152.14,-17.454,74.882
1101.0,225.23,148.14,-18.454,71.882
1110.9,216.23,146.14,-21.454,73.882
1120.8,208.23,143.14,-25.454,71.882
1130.7,201.23,146.14,-29.454,69.882
1140.6,200.23,149.14,-31.454,67.882
1150.4,221.23,168.14,-33.454,65.882
1160.3,229.23,168.14,-35.454,66.882
1170.2,238.23,160.14,-39.454,64.882
1180.1,247.23,152.14,-39.454,65.882
1190.0,267.23,156.14,-32.454,66.882
1199.9,284.23,160.14,-15.454,73.882
1209.8,295.23,161.14,-5.4544,76.882
1219.6,312.23,167.14,8.5456,78.882
1229.5,333.23,175.14,17.546,79.882
1239.4,350.23,183.14,26.546,80.882
1249.3,358.23,184.14,33.546,82.882
1259.2,363.23,187.14,35.546,82.882
1269.1,365.23,188.14,39.546,82.882
1279.0,361.23,187.14,41.546,81.882
1288.8,355.23,184.14,38.546,78.882
1298.7,351.23,184.14,38.546,78.882
1308.6,342.23,181.14,34.546,75.882
1318.5,334.23,178.14,30.546,75.882
1328.4,330.23,175.14,27.546,70.882
1338.3,323.23,172.14,21.546,70.882
1348.2,320.23,174.14,18.546,65.882
1358.0,317.23,175.14,14.546,65.882
1367.9,316.23,175.14,11.546,64.882
1377.8,316.23,177.14,8.5456,62.882
1387.7,310.23,176.14,7.5456,61.882
1397.6,305.23,176.14,3.5456,59.882
1407.5,302.23,175.14,1.5456,58.882
1417.4,295.23,173.14,1.5456,57.882
1427.2,290.23,170.14,-1.4544,56.882
1437.1,287.23,170.14,-4.4544,55.882
1447.0,284.23,171.14,-6.4544,54.882
1456.9,279.23,173.14,-9.4544,51.882
1466.8,272.23,172.14,-9.4544,51.882
1476.7,266.23,171.14,-11.454,50.882
1486.6,259.23,168.14,-14.454,50.882
1496.4,250.23,166.14,-13.454,49.882
1506.3,250.23,166.14,-15.454,48.882
1516.2,231.23,159.14,-20.454,47.882
1526.1,231.23,159.14,-22.454,48.882
1536.0,210.23,148.14,-24.454,45.882
1545.9,210.23,148.14,-30.454,45.882
1555.8,192.23,142.14,-32.454,44.882
1565.6,192.23,142.14,-35.454,42.882
1575.5,197.23,157.14,-37.454,41.882
1585.4,197.23,157.14,-41.454,40.882
1595.3,209.23,142.14,-43.454,40.882
1605.2,209.23,142.14,-43.454,41.882
1615.1,232.23,135.14,-39.454,43.882
1625.0,232.23,135.14,-27.454,49.882
1634.8,255.23,132.14,-15.454,52.882
1644.7,255.23,132.14,-0.45439,56.882
1654.6,283.23,144.14,8.5456,59.882
1664.5,283.23,144.14,13.546,58.882
1674.4,301.23,153.14,23.546,59.882
1684.3,308.23,156.14,23.546,59.882
1694.2,311.23,158.14,26.546,58.882
1704.0,312.23,159.14,26.546,58.882
1713.9,307.23,157.14,28.546,57.882
1723.8,302.23,156.14,28.546,57.882
1733.7,298.23,154.14,23.546,54.882
1743.6,289.23,153.14,23.546,54.882
1753.5,286.23,151.14,17.546,51.882
1763.4,278.23,148.14,17.546,51.882
1773.2,274.23,143.14,7.5456,48.882
1783.1,269.23,141.14,7.5456,48.882
1793.0,261.23,137.14,0.54561,45.882
1802.9,254.23,134.14,0.54561,45.882
1812.8,253.23,132.14,-3.4544,40.882
1822.7,245.23,130.14,-3.4544,40.882
1832.6,239.23,127.14,-3.4544,42.882
1842.4,235.23,123.14,-3.4544,42.882
1852.3,230.23,121.14,-3.4544,41.882
1862.2,223.23,119.14,-3.4544,41.882
1872.1,217.23,117.14,-11.454,37.882
1882.0,210.23,114.14,-11.454,37.882
1891.9,204.23,113.14,-12.454,35.882
1901.8,199.23,110.14,-12.454,34.882
1911.6,191.23,107.14,-16.454,33.882
1921.5,184.23,104.14,-18.454,31.882
1931.4,177.23,102.14,-19.454,31.882
1941.3,168.23,98.142,-20.454,31.882
1951.2,160.23,96.142,-19.454,34.882
1961.1,151.23,93.142,-21.454,33.882
1971.0,144.23,90.142,-23.454,33.882
1980.8,134.23,86.142,-25.454,32.882
1990.7,132.23,88.142,-26.454,31.882
2000.6,127.23,88.142,-29.454,30.882
2010.5,134.23,101.14,-34.454,31.882
2020.4,151.23,115.14,-36.454,29.882
2030.3,154.23,107.14,-38.454,31.882
2040.2,162.23,96.142,-38.454,31.882
2050.0,175.23,95.142,-36.454,34.882
2059.9,187.23,94.142,-28.454,41.882
2069.8,197.23,94.142,-15.454,48.882
2079.7,208.23,94.142,-1.4544,52.882
2089.6,219.23,99.142,8.5456,55.882
2099.5,226.23,103.14,14.546,56.882
2109.3,232.23,105.14,22.546,57.882
2119.2,233.23,105.14,25.546,58.882
2129.1,231.23,107.14,30.546,59.882
2139.0,228.23,105.14,31.546,59.882
2148.9,223.23,104.14,32.546,57.882
2158.8,223.23,109.14,30.546,57.882
2168.7,216.23,107.14,26.546,56.882
2178.6,212.23,105.14,24.546,58.882
2188.4,208.23,103.14,21.546,57.882
2198.3,202.23,98.142,18.546,57.882
2208.2,197.23,95.142,12.546,56.882
2218.1,195.23,95.142,11.546,56.882
2228.0,189.23,90.142,8.5456,56.882
2237.9,186.23,90.142,8.5456,57.882
2247.7,182.23,87.142,7.5456,59.882
2257.6,178.23,86.142,10.546,62.882
2267.5,172.23,85.142,9.5456,63.882
2277.4,168.23,84.142,9.5456,64.882
2287.3,163.23,84.142,7.5456,63.882
2297.2,162.23,84.142,8.5456,62.882
2307.1,155.23,83.142,8.5456,63.882
2317.0,149.23,82.142,6.5456,63.882
2326.8,143.23,81.142,2.5456,60.882
2336.7,137.23,77.142,-0.45439,60.882
2346.6,128.23,75.142,-0.45439,62.882
2356.5,128.23,75.142,2.5456,61.882
2366.4,113.23,69.142,-0.45439,62.882
2376.3,113.23,69.142,-0.45439,64.882
2386.1,98.229,64.142,-1.4544,64.882
2396.0,98.229,64.142,-4.4544,62.882
2405.9,81.229,59.142,-7.4544,60.882
2415.8,81.229,59.142,-11.454,60.882
2425.7,73.229,59.142,-14.454,58.882
2435.6,73.229,59.142,-17.454,57.882
2445.5,108.23,90.142,-20.454,55.882
2455.3,108.23,90.142,-21.454,56.882
2465.2,138.23,82.142,-19.454,59.882
2475.1,138.23,82.142,-16.454,62.882
2485.0,170.23,85.142,-5.4544,67.882
2494.9,170.23,85.142,9.5456,71.882
2504.8,193.23,86.142,26.546,77.882
2514.7,193.23,86.142,38.546,81.882
2524.5,203.23,86.142,49.546,81.882
2534.4,214.23,89.142,56.546,82.882
2544.3,224.23,92.142,63.546,83.882
2554.2,227.23,94.142,67.546,81.882
2564.1,230.23,95.142,70.546,83.882
2574.0,232.23,95.142,70.546,83.882
2583.9,227.23,95.142,70.546,83.882
2593.7,224.23,97.142,67.546,79.882
2603.6,222.23,98.142,63.546,77.882
2613.5,218.23,97.142,60.546,78.882
2623.4,217.23,95.142,56.546,76.882
2633.3,213.23,93.142,52.546,76.882
2643.2,206.23,88.142,51.546,78.882
2653.1,202.23,85.142,50.546,78.882
2662.9,198.23,83.142,48.546,78.882
2672.8,192.23,82.142,46.546,78.882
2682.7,190.23,81.142,46.546,79.882
2692.6,186.23,80.142,44.546,81.882
2702.5,180.23,80.142,45.546,81.882
2712.4,178.23,80.142,47.546,82.882
2722.3,174.23,80.142,44.546,81.882
2732.1,172.23,81.142,42.546,79.882
2742.0,167.23,80.142,37.546,79.882
2751.9,162.23,78.142,37.546,79.882
2761.8,154.23,76.142,35.546,78.882
2771.7,149.23,75.142,35.546,81.882
2781.6,142.23,71.142,32.546,82.882
2791.5,134.23,70.142,32.546,82.882
2801.3,129.23,68.142,31.546,84.882
2811.2,121.23,67.142,31.546,84.882
2821.1,113.23,64.142,27.546,83.882
2831.0,104.23,61.142,27.546,83.882
2840.9,99.229,61.142,19.546,81.882
2850.8,98.229,63.142,19.546,81.882
2860.7,99.229,68.142,14.546,78.882
2870.5,119.23,92.142,14.546,78.882
2880.4,134.23,94.142,9.5456,79.882
2890.3,150.23,89.142,9.5456,79.882
2900.2,162.23,86.142,10.546,82.882
2910.1,185.23,89.142,10.546,82.882
2920.0,202.23,95.142,42.546,94.882
2929.9,215.23,94.142,42.546,94.882
2939.7,228.23,94.142,66.546,98.882
2949.6,245.23,99.142,66.546,98.882
2959.5,261.23,106.14,76.546,100.88
2969.4,273.23,111.14,82.546,101.88
2979.3,279.23,113.14,88.546,103.88
2989.2,282.23,113.14,94.546,105.88
2999.1,282.23,113.14,98.546,106.88
3008.9,276.23,111.14,101.55,105.88
3018.8,279.23,116.14,101.55,104.88
3028.7,279.23,118.14,97.546,103.88
3038.6,274.23,119.14,94.546,102.88
3048.5,271.23,118.14,90.546,98.882
3058.4,263.23,115.14,81.546,97.882
3068.3,258.23,113.14,76.546,94.882
3078.1,254.23,112.14,73.546,93.882
3088.0,247.23,108.14,68.546,92.882
3097.9,244.23,107.14,65.546,91.882
3107.8,239.23,106.14,64.546,90.882
3117.7,234.23,105.14,65.546,92.882
3127.6,231.23,106.14,62.546,91.882
3137.5,228.23,105.14,60.546,90.882
3147.3,223.23,105.14,60.546,91.882
3157.2,219.23,104.14,57.546,92.882
3167.1,213.23,103.14,56.546,91.882
3177.0,206.23,100.14,56.546,90.882
3186.9,197.23,99.142,53.546,91.882
3196.8,190.23,96.142,52.546,92.882
3206.7,190.23,96.142,49.546,91.882
3216.5,174.23,92.142,48.546,92.882
3226.4,174.23,92.142,46.546,92.882
3236.3,158.23,87.142,42.546,89.882
3246.2,158.23,87.142,39.546,92.882
3256.1,140.23,82.142,36.546,91.882
3266.0,140.23,82.142,30.546,90.882
3275.9,132.23,85.142,28.546,86.882
3285.7,132.23,85.142,25.546,85.882
3295.6,150.23,109.14,21.546,86.882
3305.5,150.23,109.14,18.546,84.882
3315.4,177.23,106.14,15.546,84.882
3325.3,177.23,106.14,16.546,86.882
3335.2,210.23,105.14,18.546,89.882
3345.1,210.23,105.14,30.546,95.882
3354.9,241.23,110.14,46.546,100.88
3364.8,241.23,110.14,62.546,104.88
3374.7,275.23,122.14,70.546,107.88
3384.6,275.23,122.14,79.546,109.88
3394.5,292.23,126.14,86.546,109.88
3404.4,299.23,126.14,89.546,109.88
3414.3,304.23,128.14,92.546,110.88
3424.1,307.23,127.14,94.546,110.88
3434.0,305.23,127.14,95.546,107.88
3443.9,299.23,125.14,93.546,105.88
3453.8,299.23,129.14,90.546,104.88
3463.7,289.23,124.14,86.546,103.88
3473.6,283.23,123.14,79.546,100.88
3483.5,276.23,119.14,73.546,96.882
3493.3,270.23,116.14,65.546,94.882
3503.2,264.23,115.14,59.546,90.882
3513.1,259.23,114.14,54.546,88.882
3523.0,255.23,112.14,51.546,86.882
3532.9,251.23,112.14,48.546,84.882
3542.8,245.23,110.14,43.546,85.882
3552.7,239.23,108.14,42.546,82.882
3562.5,231.23,104.14,40.546,79.882
3572.4,227.23,103.14,37.546,79.882
3582.3,220.23,103.14,35.546,77.882
3592.2,215.23,100.14,33.546,75.882
3602.1,208.23,100.14,30.546,74.882
3612.0,202.23,98.142,24.546,71.882
3621.9,192.23,95.142,19.546,68.882
3631.7,183.23,90.142,15.546,65.882
3641.6,174.23,87.142,12.546,65.882
3651.5,161.23,80.142,8.5456,62.882
3661.4,147.23,74.142,5.5456,61.882
3671.3,135.23,67.142,2.5456,59.882
3681.2,128.23,64.142,0.54561,59.882
3691.1,119.23,63.142,-2.4544,56.882
3700.9,108.23,59.142,-6.4544,55.882
3710.8,100.23,57.142,-7.4544,55.882
3720.7,97.229,59.142,-13.454,56.882
3730.6,92.229,59.142,-20.454,53.882
3740.5,102.23,76.142,-24.454,50.882
3750.4,115.23,86.142,-26.454,51.882
3760.3,127.23,81.142,-28.454,51.882
3770.1,134.23,71.142,-32.454,52.882
3780.0,151.23,71.142,-25.454,55.882
3789.9,170.23,76.142,-15.454,57.882
3799.8,183.23,76.142,-2.4544,62.882
3809.7,200.23,82.142,11.546,65.882
3819.6,215.23,89.142,11.546,65.882
3829.5,234.23,98.142,29.546,67.882
3839.3,249.23,103.14,29.546,67.882
3849.2,253.23,107.14,38.546,67.882
3859.1,258.23,109.14,38.546,67.882
3869.0,259.23,112.14,44.546,66.882
3878.9,258.23,112.14,44.546,66.882
3888.8,254.23,113.14,39.546,63.882
3898.7,251.23,114.14,39.546,63.882
3908.5,245.23,112.14,29.546,57.882
3918.4,243.23,113.14,29.546,57.882
3928.3,239.23,111.14,19.546,51.882
3938.2,236.23,112.14,19.546,51.882
3948.1,232.23,112.14,8.5456,46.882
3958.0,225.23,110.14,8.5456,46.882
3967.9,221.23,106.14,5.5456,44.882
3977.7,216.23,106.14,5.5456,44.882
3987.6,213.23,105.14,-2.4544,39.882
3997.5,207.23,103.14,-2.4544,39.882
4007.4,200.23,101.14,-8.4544,37.882
4017.3,193.23,98.142,-8.4544,37.882
4027.2,187.23,96.142,-7.4544,37.882
4037.1,180.23,94.142,-9.4544,36.882
4046.9,171.23,90.142,-10.454,36.882
4056.8,161.23,85.142,-13.454,34.882
4066.7,152.23,81.142,-13.454,33.882
4076.6,152.23,81.142,-15.454,35.882
4086.5,133.23,71.142,-19.454,31.882
4096.4,133.23,71.142,-22.454,29.882
4106.3,113.23,62.142,-25.454,29.882
4116.1,113.23,62.142,-28.454,28.882
4126.0,91.229,53.142,-31.454,27.882
4135.9,91.229,53.142,-35.454,25.882
4145.8,72.229,47.142,-37.454,25.882
4155.7,72.229,47.142,-43.454,22.882
4165.6,62.229,48.142,-45.454,20.882
4175.5,62.229,48.142,-50.454,20.882
4185.3,80.229,73.142,-54.454,18.882
4195.2,80.229,73.142,-58.454,17.882
4205.1,93.229,59.142,-61.454,16.882
4215.0,93.229,59.142,-64.454,16.882
4224.9,119.23,55.142,-63.454,17.882
4234.8,119.23,55.142,-60.454,19.882
4244.7,130.23,54.142,-45.454,22.882
4254.5,140.23,53.142,-34.454,25.882
4264.4,150.23,54.142,-23.454,27.882
4274.3,157.23,57.142,-13.454,29.882
4284.2,164.23,62.142,-9.4544,30.882
4294.1,171.23,65.142,-4.4544,31.882
4304.0,171.23,64.142,0.54561,29.882
4313.9,169.23,64.142,-0.45439,31.882
4323.7,165.23,65.142,-1.4544,29.882
4333.6,162.23,65.142,-4.4544,25.882
4343.5,158.23,64.142,-6.4544,25.882
4353.4,153.23,63.142,-11.454,24.882
4363.3,147.23,61.142,-16.454,20.882
4373.2,143.23,59.142,-18.454,19.882
4383.1,140.23,57.142,-23.454,16.882
4392.9,133.23,54.142,-26.454,16.882
4402.8,128.23,52.142,-28.454,14.882
4412.7,126.23,49.142,-29.454,14.882
4422.6,122.23,47.142,-33.454,14.882
4432.5,117.23,47.142,-36.454,14.882
4442.4,114.23,48.142,-33.454,14.882
4452.3,113.23,48.142,-36.454,14.882
4462.1,106.23,47.142,-35.454,15.882
4472.0,101.23,46.142,-36.454,15.882
4481.9,100.23,47.142,-38.454,15.882
4491.8,94.229,47.142,-40.454,14.882
4501.7,88.229,45.142,-42.454,15.882
4511.6,82.229,42.142,-41.454,16.882
4521.5,74.229,40.142,-40.454,16.882
4531.3,67.229,38.142,-44.454,17.882
4541.2,62.229,37.142,-42.454,20.882
4551.1,54.229,34.142,-46.454,18.882
4561.0,48.229,33.142,-49.454,19.882
4570.9,40.229,29.142,-47.454,20.882
4580.8,31.229,27.142,-50.454,22.882
4590.7,22.229,22.142,-56.454,19.882
4600.5,14.229,20.142,-57.454,21.882
4610.4,12.229,21.142,-60.454,19.882
4620.3,5.2293,21.142,-63.454,19.882
4630.2,21.229,42.142,-68.454,18.882
4640.1,37.229,53.142,-67.454,18.882
4650.0,45.229,45.142,-67.454,20.882
4659.8,61.229,45.142,-71.454,21.882
4669.7,78.229,46.142,-68.454,24.882
4679.6,92.229,47.142,-55.454,27.882
4689.5,99.229,46.142,-45.454,31.882
4699.4,106.23,43.142,-31.454,34.882
4709.3,110.23,42.142,-22.454,37.882
4719.2,104.23,38.142,-16.454,36.882
4729.1,102.23,36.142,-12.454,38.882
4738.9,102.23,35.142,-10.454,37.882
4748.8,101.23,36.142,-7.4544,37.882
4758.7,96.229,35.142,-7.4544,38.882
4768.6,96.229,39.142,-8.4544,35.882
4778.5,95.229,41.142,-8.4544,35.882
4788.4,95.229,44.142,-12.454,33.882
4798.2,92.229,44.142,-14.454,32.882
4808.1,91.229,44.142,-17.454,29.882
4818.0,88.229,42.142,-19.454,28.882
4827.9,85.229,41.142,-23.454,28.882
4837.8,81.229,37.142,-22.454,29.882
4847.7,75.229,33.142,-27.454,29.882
4857.6,69.229,29.142,-27.454,29.882
4867.5,63.229,24.142,-27.454,29.882
4877.3,56.229,22.142,-27.454,28.882
4887.2,52.229,21.142,-27.454,28.882
4897.1,49.229,20.142,-31.454,28.882
4907.0,44.229,19.142,-31.454,28.882
4916.9,39.229,17.142,-34.454,27.882
4926.8,39.229,17.142,-34.454,27.882
4936.6,27.229,14.142,-38.454,27.882
4946.5,27.229,14.142,-38.454,27.882
4956.4,16.229,10.142,-39.454,29.882
4966.3,16.229,10.142,-39.454,29.882
4976.2,4.2293,9.1424,-39.454,31.882
4986.1,4.2293,9.1424,-39.454,31.882
4996.0,-7.7707,9.1424,-45.454,30.882
5005.8,-7.7707,9.1424,-45.454,30.882
5015.7,-17.771,8.1424,-50.454,25.882
5025.6,-17.771,8.1424,-50.454,25.882
5035.5,-31.771,7.1424,-57.454,24.882
5045.4,-31.771,7.1424,-57.454,24.882
5055.3,-29.771,20.142,-62.454,23.882
5065.2,-29.771,20.142,-62.454,23.882
5075.0,28.229,66.142,-64.454,23.882
5084.9,28.229,66.142,-64.454,23.882
5094.8,49.229,65.142,-66.454,23.882
5104.7,71.229,67.142,-68.454,24.882
5114.6,86.229,71.142,-58.454,30.882
5124.5,96.229,68.142,-45.454,32.882
5134.4,107.23,66.142,-34.454,37.882
5144.2,116.23,67.142,-22.454,40.882
5154.1,119.23,65.142,-14.454,41.882
5164.0,120.23,60.142,-5.4544,44.882
5173.9,119.23,58.142,1.5456,45.882
5183.8,117.23,56.142,6.5456,46.882
5193.7,116.23,57.142,9.5456,45.882
5203.6,113.23,58.142,10.546,46.882
