t,lead_I,lead_II,v3,v4
1.6,-9600,-6316,-15262,-33501
3.6,-9209,-6233,-15435,-33778
5.6,-9311,-6592,-14749,-33282
7.6,-9399,-7070,-14074,-32757
9.6,-8884,-7273,-14202,-32921
11.6,-8292,-7280,-14626,-33349
13.6,-8549,-7247,-15055,-33756
15.6,-9334,-7007,-15696,-34274
17.6,-9645,-6539,-16087,-34550
19.6,-9483,-6298,-15783,-34302
21.6,-9451,-6538,-15378,-34014
23.6,-9543,-6967,-15311,-33953
25.6,-9412,-7308,-15065,-33749
27.6,-8942,-7516,-14523,-33427
29.6,-8279,-7577,-14427,-33491
31.6,-7958,-7560,-14978,-33942
33.6,-8410,-7492,-15546,-34343
35.6,-9138,-7198,-15799,-34560
37.6,-9430,-6779,-15884,-34661
39.6,-9449,-6653,-15857,-34593
41.6,-9482,-6763,-15718,-34398
43.6,-9211,-6675,-15557,-34217
45.6,-8657,-6505,-15286,-33959
47.6,-8417,-6726,-14832,-33555
49.6,-8549,-7265,-14634,-33447
51.6,-8586,-7583,-15191,-34073
53.6,-8558,-7372,-16085,-34939
55.6,-8805,-6853,-16344,-35093
57.6,-9145,-6568,-15915,-34573
59.6,-9060,-6744,-15719,-34328
61.6,-8502,-6946,-16002,-34592
63.6,-8151,-6810,-15934,-34591
65.6,-8638,-6679,-15176,-34003
67.6,-9531,-6916,-14461,-33458
69.6,-9796,-7252,-14385,-33472
71.6,-9354,-7291,-14836,-33897
73.6,-9046,-7036,-15500,-34357
75.6,-9110,-6679,-16020,-34592
77.6,-9152,-6369,-16108,-34608
79.6,-9243,-6191,-15936,-34600
81.6,-9555,-6175,-15775,-34538
83.6,-9632,-6422,-15532,-34295
85.6,-9194,-7044,-15260,-34183
87.6,-8674,-7844,-15341,-34563
89.6,-8371,-8445,-15767,-35205
91.6,-8282,-8756,-16170,-35808
93.6,-8630,-8844,-16425,-36393
95.6,-9323,-8577,-16458,-36698
97.6,-9637,-7854,-16051,-36311
99.6,-9360,-6880,-15286,-35444
101.6,-9087,-5994,-14426,-34519
103.6,-8921,-5409,-13452,-33471
105.6,-8349,-4993,-12321,-32162
107.6,-7407,-4276,-11176,-30694
109.6,-6599,-3064,-10144,-29148
111.6,-5979,-1779,-9388,-27704
