t,pcg
0.0,3
1.0,-4
2.0,-4
3.0,-1
4.0,-5
5.0,-6
6.0,-7
7.0,-8
8.0,-6
9.0,-7
10.0,-5
11.0,0
12.0,1
13.0,-1
14.0,1
15.0,-1
16.0,-5
17.0,-5
18.0,-6
19.0,-8
20.0,-9
21.0,-9
22.0,-8
23.0,-4
24.0,-1
25.0,0
26.0,3
27.0,3
28.0,-1
29.0,-7
30.0,-11
31.0,-13
32.0,-18
33.0,-20
34.0,-17
35.0,-16
36.0,-14
37.0,-7
38.0,-1
39.0,2
40.0,7
41.0,11
42.0,11
43.0,11
44.0,12
45.0,10
46.0,8
47.0,9
48.0,11
49.0,9
50.0,8
51.0,8
52.0,6
53.0,5
54.0,6
55.0,4
56.0,4
57.0,8
58.0,7
59.0,2
60.0,-1
61.0,-1
62.0,0
63.0,-4
64.0,-6
65.0,-6
66.0,-6
67.0,-6
68.0,-5
69.0,-4
70.0,-3
71.0,-1
72.0,2
73.0,4
74.0,7
75.0,9
76.0,10
77.0,8
78.0,7
79.0,6
80.0,5
81.0,2
82.0,-2
83.0,-4
84.0,-7
85.0,-10
86.0,-9
87.0,-3
88.0,3
89.0,5
90.0,8
91.0,12
92.0,14
93.0,13
94.0,10
95.0,6
96.0,6
97.0,6
98.0,2
99.0,2
100.0,3
101.0,3
102.0,2
103.0,1
104.0,1
105.0,0
106.0,-4
107.0,-7
108.0,-9
109.0,-12
110.0,-17
111.0,-22
112.0,-22
113.0,-18
114.0,-13
115.0,0
116.0,14
117.0,16
118.0,20
119.0,37
120.0,54
121.0,60
122.0,49
123.0,26
124.0,-2
125.0,-27
126.0,-46
127.0,-61
128.0,-66
129.0,-61
130.0,-51
131.0,-40
132.0,-28
133.0,-13
134.0,2
135.0,11
136.0,17
137.0,21
138.0,20
139.0,16
140.0,12
141.0,3
142.0,-3
143.0,-4
144.0,-5
145.0,-5
146.0,-5
147.0,-2
148.0,1
149.0,0
150.0,2
151.0,2
152.0,0
153.0,0
154.0,1
155.0,-2
156.0,-3
157.0,-4
158.0,-6
159.0,-7
160.0,-5
161.0,-3
162.0,-2
163.0,0
164.0,1
165.0,1
166.0,1
167.0,2
168.0,2
169.0,3
170.0,3
171.0,2
172.0,3
173.0,3
174.0,1
175.0,0
176.0,-2
177.0,-4
178.0,-4
179.0,-4
180.0,-4
181.0,-2
182.0,1
183.0,3
184.0,3
185.0,0
186.0,-2
187.0,-6
188.0,-9
189.0,-9
190.0,-10
191.0,-14
192.0,-13
193.0,-9
194.0,-6
195.0,-1
196.0,4
197.0,5
198.0,4
199.0,4
200.0,2
201.0,1
202.0,1
203.0,0
204.0,2
205.0,7
206.0,11
207.0,13
208.0,14
209.0,13
210.0,10
211.0,6
212.0,2
213.0,1
214.0,0
215.0,-3
216.0,-2
217.0,-1
218.0,-2
219.0,1
220.0,2
221.0,1
222.0,1
223.0,-1
224.0,-5
225.0,-9
226.0,-11
227.0,-9
228.0,-9
229.0,-8
230.0,-7
231.0,-5
232.0,-5
233.0,-5
234.0,-3
235.0,-2
236.0,1
237.0,3
238.0,5
239.0,8
240.0,11
241.0,14
242.0,14
243.0,13
244.0,10
245.0,7
246.0,5
