t,lead_I,lead_II,v3,v4
0.5,-52911,-7852,7769,-7793
2.5,-52471,-7452,8225,-7344
4.5,-52593,-7269,8418,-7109
6.5,-53038,-7271,8714,-6732
8.5,-52872,-7293,8802,-6572
10.5,-52215,-7368,8441,-6895
12.5,-51736,-7612,7968,-7385
14.5,-51783,-7864,7821,-7582
16.5,-52258,-7848,7828,-7596
18.5,-52604,-7635,7490,-7938
20.5,-52607,-7506,7050,-8384
22.53,-52816,-7509,7159,-8232
24.55,-53360,-7614,7580,-7747
26.58,-53665,-8005,7711,-7619
28.6,-53559,-8597,7654,-7714
30.6,-53205,-8804,7474,-7891
32.6,-52717,-8450,6934,-8433
34.6,-52623,-8164,6434,-8976
36.6,-53209,-8314,6378,-9070
38.6,-53703,-8541,6287,-9204
40.6,-53640,-8704,6032,-9527
42.6,-53705,-9011,6218,-9362
44.6,-54220,-9216,6674,-8849
46.6,-54589,-9029,6685,-8786
48.6,-54444,-8878,6368,-9092
50.6,-53959,-9073,6089,-9370
52.6,-53535,-9190,5766,-9711
54.6,-53632,-9122,5524,-9986
56.6,-54128,-9294,5519,-9995
58.6,-54400,-9520,5417,-10091
60.6,-54441,-9306,5228,-10328
62.6,-54622,-9025,5417,-10207
64.6,-54709,-9162,5789,-9830
66.6,-54495,-9331,5812,-9730
68.6,-54340,-9266,5618,-9853
70.6,-54267,-9374,5485,-9976
72.6,-54067,-9593,5332,-10174
74.6,-54120,-9421,5259,-10305
76.6,-54599,-9157,5404,-10200
78.6,-54916,-9342,5490,-10125
80.6,-54895,-9532,5421,-10190
82.6,-54941,-9221,5545,-10066
84.6,-55009,-8934,5933,-9680
86.6,-54878,-9110,6253,-9352
88.6,-54701,-9184,6285,-9318
90.6,-54466,-8760,6054,-9568
92.6,-54136,-8410,5763,-9858
94.6,-54136,-8618,5639,-9937
96.6,-54501,-9033,5649,-9920
98.6,-54570,-9166,5684,-9969
100.6,-54272,-9005,5860,-9874
102.6,-54254,-8748,6127,-9574
104.6,-54595,-8520,6216,-9386
106.6,-54778,-8409,6175,-9365
108.6,-54572,-8415,6180,-9343
110.6,-54119,-8445,6108,-9415
112.6,-53730,-8473,5993,-9555
114.6,-53680,-8498,6064,-9523
116.6,-53822,-8436,6091,-9498
118.6,-53842,-8317,5834,-9724
120.6,-53830,-8314,5716,-9827
122.6,-53949,-8399,6000,-9541
124.6,-54032,-8429,6269,-9223
126.6,-53953,-8494,6281,-9115
128.6,-53750,-8621,6171,-9158
130.6,-53501,-8607,5921,-9406
132.6,-53487,-8552,5614,-9731
134.6,-53810,-8773,5506,-9842
136.6,-53998,-9052,5445,-9924
138.6,-53882,-8984,5217,-10202
140.6,-54015,-8808,5136,-10318
142.6,-54528,-8897,5371,-10086
144.6,-54889,-9104,5540,-9905
146.6,-54967,-9296,5478,-9946
148.6,-54985,-9631,5358,-10048
150.6,-54920,-10016,5189,-10223
152.6,-54846,-10197,5010,-10414
154.6,-54916,-10221,4955,-10475
156.6,-54936,-10181,4850,-10605
158.6,-54925,-10073,4589,-10910
160.6,-55264,-10099,4512,-10999
162.6,-55751,-10385,4743,-10750
164.6,-55842,-10622,4941,-10554
166.6,-55669,-10642,4969,-10531
168.6,-55534,-10718,4947,-10532
170.6,-55327,-10853,4843,-10621
172.6,-55183,-10731,4673,-10800
174.6,-55310,-10543,4582,-10901
176.6,-55346,-10716,4550,-10967
178.6,-55205,-10993,4549,-11030
180.6,-55467,-10913,4659,-10932
182.6,-56050,-10726,4746,-10786
184.6,-56215,-10771,4650,-10839
186.6,-55921,-10764,4562,-10931
188.6,-55565,-10528,4605,-10883
190.6,-55165,-10390,4583,-10880
192.6,-54930,-10439,4481,-10965
194.6,-55195,-10511,4449,-10977
196.6,-55549,-10742,4377,-11029
198.6,-55534,-11088,4206,-11209
200.6,-55545,-11021,4176,-11246
202.6,-55835,-10561,4335,-11056
204.6,-55948,-10424,4458,-10903
206.6,-55730,-10666,4484,-10873
208.6,-55496,-10638,4457,-10893
210.6,-55362,-10387,4391,-10953
212.6,-55384,-10501,4428,-10937
214.6,-55603,-10824,4554,-10838
216.6,-55677,-10791,4436,-10981
218.6,-55475,-10562,4134,-11326
220.6,-55539,-10668,4199,-11276
222.6,-56024,-11044,4617,-10794
224.6,-56231,-11235,4745,-10598
226.6,-55871,-11129,4491,-10863
228.6,-55527,-10988,4389,-10996
230.6,-55528,-10962,4514,-10852
232.6,-55523,-10875,4443,-10907
234.6,-55370,-10622,4182,-11186
236.6,-55442,-10547,4116,-11236
238.6,-55826,-10911,4173,-11110
240.6,-56037,-11255,3999,-11252
242.63,-55834,-11110,3798,-11493
244.65,-55611,-10843,4012,-11319
246.68,-55676,-10887,4388,-10941
248.7,-55886,-10970,4374,-10951
250.7,-56084,-10940,4087,-11272
252.7,-56251,-11171,3977,-11443
254.7,-56382,-11525,4082,-11394
256.7,-56542,-11380,4234,-11259
258.7,-56678,-10895,4378,-11115
260.7,-56542,-10715,4470,-11066
262.7,-56294,-10732,4568,-11032
264.7,-56359,-10519,4807,-10762
266.7,-56459,-10231,5080,-10313
268.7,-55928,-10030,5205,-9904
270.7,-54842,-9664,5216,-9511
272.7,-53655,-9091,5134,-9103
274.7,-52392,-8418,5014,-8671
276.7,-51058,-7461,5112,-7999
278.7,-49926,-6395,5264,-7271
280.7,-49117,-6022,4855,-7199
282.7,-48665,-6574,3944,-7827
284.7,-48697,-7424,3109,-8554
286.7,-49145,-8307,2154,-9544
288.7,-49904,-9486,611,-11328
290.7,-51091,-10784,-1024,-13413
292.7,-52568,-11750,-2089,-14976
294.7,-53930,-12454,-2765,-16066
296.7,-55084,-13116,-3323,-16947
298.7,-56001,-13538,-3591,-17453
300.7,-56426,-13589,-3507,-17511
302.7,-56543,-13579,-3198,-17289
304.7,-56826,-13700,-2681,-16874
306.7,-57118,-13780,-1994,-16301
308.7,-57090,-13739,-1195,-15590
310.7,-57020,-13610,-311,-14786
312.7,-57086,-13276,459,-14136
314.7,-57027,-12784,992,-13744
316.7,-56899,-12491,1512,-13333
318.7,-56915,-12438,2052,-12871
320.7,-56871,-12255,2324,-12667
322.7,-56709,-11915,2418,-12607
324.7,-56693,-11712,2644,-12381
326.7,-56711,-11625,2879,-12152
328.7,-56559,-11500,2984,-12046
330.7,-56502,-11421,3124,-11850
332.7,-56620,-11404,3213,-11686
334.7,-56599,-11376,3066,-11803
336.7,-56478,-11436,2933,-11927
338.7,-56437,-11462,2939,-11906
340.7,-56334,-11170,2834,-12026
342.7,-56265,-10964,2771,-12112
344.7,-56477,-11387,3080,-11769
346.7,-56603,-11808,3392,-11399
348.7,-56312,-11402,3297,-11481
350.7,-56076,-10780,3151,-11634
352.7,-56164,-10826,3257,-11523
354.7,-56186,-11113,3340,-11467
356.7,-56102,-11036,3249,-11614
358.7,-56174,-10929,3105,-11763
360.7,-56211,-11037,2958,-11855
362.7,-56126,-10995,2939,-11815
364.7,-56244,-10772,3150,-11562
366.7,-56462,-10749,3311,-11374
368.7,-56393,-10917,3253,-11423
370.7,-56190,-10977,3265,-11407
372.7,-56130,-10919,3415,-11261
374.7,-56088,-10912,3394,-11318
376.7,-56021,-10953,3218,-11548
378.7,-56043,-10915,3161,-11626
380.7,-56097,-10787,3217,-11561
382.7,-56165,-10727,3272,-11494
384.7,-56255,-10787,3349,-11390
386.7,-56158,-10757,3426,-11282
388.7,-55879,-10538,3484,-11231
390.7,-55776,-10405,3591,-11159
392.7,-55863,-10526,3684,-11071
394.7,-55889,-10668,3642,-11092
396.7,-55888,-10654,3531,-11209
398.7,-55881,-10569,3485,-11307
400.7,-55776,-10424,3537,-11314
402.7,-55793,-10172,3663,-11211
404.7,-55947,-9996,3736,-11121
406.7,-55759,-10030,3682,-11152
408.7,-55355,-10043,3725,-11092
410.7,-55417,-9856,3994,-10779
412.7,-55764,-9705,4211,-10495
414.7,-55767,-9801,4211,-10453
416.7,-55632,-9921,4183,-10471
418.7,-55614,-9834,4221,-10434
420.7,-55363,-9706,4311,-10356
422.7,-55000,-9695,4536,-10132
424.7,-55010,-9599,4757,-9881
426.7,-55027,-9277,4723,-9884
428.7,-54627,-8952,4682,-9931
430.7,-54418,-8789,4953,-9645
432.7,-54726,-8681,5214,-9307
434.7,-54764,-8573,5115,-9341
436.7,-54245,-8591,4992,-9471
438.7,-53990,-8819,5215,-9265
440.7,-54226,-9134,5521,-8930
442.7,-54169,-9195,5564,-8849
444.7,-53723,-8789,5532,-8867
446.7,-53696,-8259,5739,-8647
448.7,-54050,-8100,5996,-8375
450.7,-53901,-8194,5961,-8426
452.7,-53300,-8150,5819,-8598
454.7,-53072,-8002,5946,-8480
456.7,-53246,-7903,6200,-8234
458.7,-53370,-7754,6262,-8204
460.7,-53450,-7588,6199,-8286
462.7,-53449,-7599,6179,-8299
464.7,-53249,-7731,6217,-8255
466.7,-53274,-7869,6320,-8140
468.7,-53630,-8112,6355,-8066
470.7,-53582,-8347,6139,-8255
472.73,-53123,-8231,5870,-8543
474.75,-53160,-7919,5776,-8665
476.78,-53678,-7983,5657,-8801
478.8,-53932,-8453,5459,-9021
480.8,-53973,-8751,5445,-9059
482.8,-54095,-8649,5456,-9059
484.8,-54144,-8564,5208,-9319
486.8,-54266,-8782,5001,-9532
488.8,-54591,-9049,4994,-9519
490.8,-54540,-9078,4781,-9725
492.8,-54071,-8985,4428,-10122
494.8,-54105,-9007,4425,-10184
496.8,-54728,-9147,4544,-10092
498.8,-55043,-9310,4318,-10321
500.8,-54956,-9492,4033,-10598
502.8,-55050,-9657,4001,-10618
504.8,-55315,-9728,3979,-10638
506.8,-55459,-9776,3882,-10730
508.8,-55490,-9886,3828,-10760
510.8,-55421,-9936,3664,-10917
512.8,-55319,-9845,3414,-11199
514.8,-55371,-9791,3389,-11239
516.8,-55458,-9877,3469,-11129
518.8,-55402,-9950,3372,-11201
520.8,-55444,-9906,3325,-11254
522.8,-55667,-9817,3489,-11087
524.8,-55710,-9752,3570,-10989
526.8,-55533,-9793,3515,-11043
528.8,-55478,-10000,3538,-11048
530.8,-55594,-10236,3533,-11089
532.8,-55724,-10296,3413,-11221
534.8,-55778,-10126,3411,-11195
536.8,-55645,-9784,3513,-11067
538.8,-55487,-9457,3484,-11113
540.8,-55687,-9383,3449,-11171
542.8,-56025,-9449,3584,-11008
544.8,-55939,-9321,3703,-10845
546.8,-55626,-9158,3693,-10853
548.8,-55604,-9339,3691,-10885
550.8,-55710,-9566,3685,-10924
552.8,-55657,-9338,3592,-11056
554.8,-55576,-9001,3536,-11163
556.8,-55476,-9146,3619,-11139
558.8,-55273,-9516,3745,-11056
560.8,-55237,-9539,3817,-10978
562.8,-55460,-9290,3843,-10918
564.8,-55539,-9112,3872,-10869
566.8,-55289,-8919,3894,-10830
568.8,-54983,-8560,3817,-10856
570.8,-54870,-8360,3713,-10916
572.8,-54996,-8641,3788,-10850
574.8,-55147,-9000,3910,-10754
576.8,-55007,-8838,3767,-10886
578.8,-54730,-8386,3556,-11052
580.8,-54748,-8288,3637,-10918
582.8,-54965,-8488,3797,-10734
584.8,-55065,-8555,3731,-10827
586.8,-55164,-8606,3616,-10998
588.8,-55328,-8906,3564,-11096
590.8,-55339,-9233,3434,-11255
592.8,-55296,-9353,3311,-11399
594.8,-55411,-9361,3277,-11440
596.8,-55524,-9365,3158,-11569
598.8,-55600,-9538,3033,-11712
600.8,-55814,-10119,3179,-11560
602.8,-55983,-10787,3384,-11314
604.8,-55941,-10834,3259,-11414
606.8,-55955,-10296,2902,-11781
608.8,-56080,-9957,2640,-12058
610.8,-56129,-10196,2614,-12088
612.8,-56226,-10664,2749,-11971
614.8,-56369,-10941,2748,-12019
616.8,-56297,-10946,2488,-12327
618.8,-56286,-10855,2355,-12464
620.8,-56660,-10844,2556,-12224
622.8,-56901,-10895,2695,-12046
624.8,-56694,-10937,2576,-12145
626.8,-56585,-11023,2489,-12217
628.8,-56707,-11159,2497,-12202
630.8,-56620,-11232,2441,-12262
632.8,-56450,-11230,2386,-12306
634.8,-56500,-11223,2358,-12315
636.8,-56543,-11171,2261,-12422
638.8,-56573,-11034,2246,-12468
640.8,-56896,-10926,2430,-12298
642.8,-57240,-11014,2534,-12197
644.8,-57153,-11303,2397,-12351
646.8,-56850,-11517,2293,-12476
648.8,-56658,-11351,2389,-12400
650.8,-56475,-10981,2455,-12369
652.8,-56285,-10880,2306,-12545
654.8,-56360,-11068,2183,-12654
656.8,-56700,-11176,2345,-12462
658.8,-56860,-11146,2466,-12330
660.8,-56612,-11161,2158,-12648
662.8,-56404,-11189,1833,-12972
664.8,-56645,-11158,2026,-12759
666.8,-56959,-11145,2350,-12424
668.8,-56880,-11069,2300,-12494
670.8,-56640,-10768,2180,-12646
672.8,-56563,-10474,2272,-12561
674.8,-56627,-10630,2349,-12471
676.8,-56870,-11186,2376,-12439
678.8,-57172,-11592,2425,-12394
680.8,-57077,-11525,2287,-12527
682.8,-56689,-11274,2093,-12702
684.8,-56629,-11226,2270,-12497
686.8,-56839,-11326,2568,-12176
688.8,-56846,-11299,2436,-12300
690.8,-56802,-11153,2070,-12680
692.8,-56963,-11164,1939,-12848
694.8,-57112,-11455,2039,-12790
696.8,-57128,-11726,2190,-12658
698.8,-57048,-11547,2234,-12624
700.8,-56803,-11096,2054,-12854
702.83,-56655,-11092,1913,-13073
704.85,-56923,-11559,2099,-12941
706.88,-57239,-11688,2282,-12789
708.9,-57320,-11372,2197,-12898
710.9,-57566,-11383,2250,-12840
712.9,-57924,-11663,2613,-12448
714.9,-57789,-11399,2885,-12180
716.9,-57381,-10794,3016,-12083
718.9,-57314,-10701,3283,-11825
720.9,-57291,-10880,3527,-11524
722.9,-56794,-10530,3531,-11338
724.9,-55979,-9794,3489,-10999
726.9,-54999,-9183,3502,-10421
728.9,-53776,-8501,3496,-9761
730.9,-52566,-7504,3589,-8968
732.9,-51687,-6684,3683,-8232
734.9,-51106,-6574,3305,-8138
736.9,-50695,-6984,2435,-8718
738.9,-50431,-7426,1544,-9481
740.9,-50522,-7911,675,-10504
742.9,-51410,-8848,-488,-12171
744.9,-53013,-10239,-1805,-14126
746.9,-54570,-11506,-2807,-15647
748.9,-55793,-12300,-3406,-16644
750.9,-56984,-12848,-3840,-17440
752.9,-57950,-13280,-4178,-18036
754.9,-58344,-13421,-4268,-18220
756.9,-58518,-13406,-4114,-18100
758.9,-58720,-13619,-3894,-17975
760.9,-58642,-13928,-3566,-17752
762.9,-58370,-13837,-2965,-17177
764.9,-58321,-13339,-2266,-16488
766.9,-58409,-12897,-1690,-16008
768.9,-58423,-12701,-1062,-15519
770.9,-58419,-12504,-339,-14878
772.9,-58300,-12185,175,-14416
774.9,-58067,-12012,564,-14116
776.9,-58018,-12133,1075,-13675
778.9,-58000,-12163,1361,-13397
780.9,-57652,-11787,1217,-13557
782.9,-57326,-11384,1208,-13627
784.9,-57368,-11332,1550,-13322
786.9,-57389,-11310,1756,-13092
788.9,-57241,-11037,1749,-13055
790.9,-57232,-10870,1828,-12946
792.9,-57259,-11018,1893,-12873
794.9,-57203,-11158,1848,-12923
796.9,-57321,-11136,1848,-12919
798.9,-57436,-11071,1787,-12964
800.9,-57219,-10928,1619,-13134
802.9,-57079,-10737,1660,-13100
804.9,-57264,-10733,1867,-12879
806.9,-57283,-10893,1914,-12811
808.9,-57122,-11006,1957,-12750
810.9,-57260,-11124,2168,-12516
812.9,-57495,-11300,2233,-12437
814.9,-57414,-11261,2079,-12613
816.9,-57209,-10875,1981,-12752
818.9,-57092,-10494,1951,-12816
820.9,-57007,-10453,1961,-12819
822.9,-56942,-10552,2080,-12683
824.9,-56766,-10382,2077,-12651
826.9,-56484,-10030,1906,-12811
828.9,-56565,-10019,2016,-12733
830.9,-57020,-10441,2365,-12434
832.9,-57170,-10770,2389,-12432
834.9,-56969,-10730,2175,-12628
836.9,-56980,-10593,2161,-12608
838.9,-57156,-10540,2246,-12480
840.9,-57169,-10445,2315,-12341
842.9,-57081,-10213,2455,-12137
844.9,-56849,-9862,2387,-12225
846.9,-56505,-9560,2057,-12631
848.9,-56604,-9642,2106,-12603
850.9,-57174,-10127,2642,-12037
852.9,-57322,-10465,2892,-11799
854.9,-56794,-10278,2658,-12063
856.9,-56345,-9929,2535,-12145
858.9,-56334,-9845,2697,-11905
860.9,-56408,-9823,2788,-11785
862.9,-56369,-9536,2757,-11828
864.9,-56360,-9246,2874,-11720
866.9,-56418,-9324,3152,-11437
868.9,-56322,-9462,3248,-11324
870.9,-55938,-9186,3049,-11507
872.9,-55599,-8788,2966,-11581
874.9,-55657,-8826,3263,-11251
876.9,-55845,-9138,3579,-10865
878.9,-55795,-9219,3653,-10730
880.9,-55656,-9029,3714,-10632
882.9,-55571,-8752,3839,-10452
884.9,-55401,-8421,3898,-10315
886.9,-55191,-8146,4019,-10153
888.9,-55004,-8077,4226,-9967
890.9,-54711,-8089,4240,-9984
892.9,-54495,-8008,4174,-10064
894.9,-54612,-7936,4390,-9879
896.9,-54728,-8001,4706,-9632
898.9,-54550,-8026,4767,-9629
900.9,-54408,-7755,4729,-9644
902.9,-54445,-7327,4851,-9441
904.9,-54353,-7208,5083,-9164
906.9,-54093,-7493,5284,-8981
908.9,-53858,-7715,5341,-8959
910.9,-53721,-7642,5268,-9059
912.9,-53769,-7568,5269,-9084
914.9,-53888,-7564,5358,-9008
916.9,-53792,-7387,5340,-9008
918.9,-53702,-7192,5320,-9001
920.9,-53919,-7259,5421,-8902
922.93,-54012,-7312,5363,-8990
924.95,-53820,-7131,5121,-9239
926.98,-53965,-7115,5072,-9250
929.0,-54355,-7444,5098,-9201
931.0,-54294,-7687,4863,-9481
933.0,-54164,-7649,4665,-9749
935.0,-54566,-7551,4727,-9730
937.0,-54907,-7492,4671,-9823
939.0,-54811,-7550,4450,-10072
941.0,-54888,-7831,4398,-10111
943.0,-55164,-8034,4375,-10098
945.0,-55159,-7920,4216,-10234
947.0,-55123,-7942,4169,-10254
949.0,-55256,-8367,4135,-10291
951.0,-55205,-8648,3803,-10719
953.0,-55162,-8551,3485,-11160
955.0,-55476,-8539,3496,-11178
957.0,-55662,-8624,3525,-11111
959.0,-55473,-8409,3421,-11209
961.0,-55449,-8192,3410,-11241
963.0,-55656,-8520,3475,-11196
965.0,-55738,-9098,3478,-11239
967.0,-55806,-9262,3395,-11377
969.0,-55831,-8858,3131,-11660
971.0,-55519,-8232,2816,-11968
973.0,-55273,-7947,2796,-11965
975.0,-55606,-8334,2928,-11780
977.0,-56100,-8950,2851,-11803
979.0,-56279,-9120,2775,-11878
981.0,-56331,-8955,2921,-11766
983.0,-56404,-8927,3012,-11685
985.0,-56391,-8939,2967,-11715
987.0,-56243,-8760,2965,-11721
989.0,-55938,-8606,2916,-11816
991.0,-55710,-8586,2822,-11952
993.0,-55890,-8447,2913,-11849
995.0,-56149,-8204,3035,-11695
997.0,-56008,-8106,2964,-11762
999.0,-55832,-8020,2979,-11739
1001.0,-55996,-7758,3210,-11453
1003.0,-56127,-7705,3359,-11235
1005.0,-56080,-8186,3389,-11173
1007.0,-56097,-8618,3401,-11181
1009.0,-56019,-8294,3257,-11394
1011.0,-55761,-7617,3085,-11645
1013.0,-55669,-7490,3179,-11581
1015.0,-55689,-7857,3319,-11444
1017.0,-55570,-7940,3267,-11505
1019.0,-55579,-7629,3320,-11426
1021.0,-55796,-7520,3558,-11106
1023.0,-55844,-7739,3635,-10978
1025.0,-55767,-7734,3503,-11112
1027.0,-55745,-7306,3353,-11224
1029.0,-55533,-6977,3267,-11204
1031.0,-55246,-7061,3365,-11015
1033.0,-55252,-7163,3517,-10822
1035.0,-55232,-7038,3324,-11009
1037.0,-55029,-7095,3015,-11332
1039.0,-55282,-7455,3188,-11176
1041.0,-55928,-7575,3516,-10859
1043.0,-56075,-7397,3341,-11048
1045.0,-55752,-7575,2968,-11440
1047.0,-55630,-8110,2879,-11564
1049.0,-55675,-8296,2847,-11668
1051.0,-55674,-8123,2738,-11838
