t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
2.6,91.499,-15.883,16.262,19.232
12.4,92.499,-15.883,16.262,21.232
22.3,92.499,-15.883,20.262,21.232
32.2,94.499,-14.883,21.262,20.232
42.1,95.499,-15.883,21.262,21.232
52.0,96.499,-13.883,22.262,21.232
61.9,98.499,-12.883,24.262,20.232
71.8,97.499,-12.883,23.262,22.232
81.6,99.499,-12.883,25.262,25.232
91.5,99.499,-12.883,27.262,24.232
101.4,99.499,-12.883,29.262,24.232
111.3,98.499,-13.883,26.262,24.232
121.2,96.499,-15.883,26.262,23.232
131.1,92.499,-16.883,24.262,23.232
141.0,93.499,-18.883,24.262,22.232
150.8,94.499,-18.883,25.262,22.232
160.7,94.499,-18.883,24.262,23.232
170.6,94.499,-18.883,24.262,24.232
180.5,96.499,-18.883,24.262,23.232
190.4,93.499,-19.883,21.262,22.232
200.3,92.499,-20.883,23.262,22.232
210.2,88.499,-22.883,20.262,20.232
220.0,87.499,-22.883,20.262,20.232
229.9,87.499,-23.883,21.262,20.232
239.8,86.499,-23.883,20.262,22.232
249.7,83.499,-25.883,21.262,22.232
259.6,82.499,-25.883,19.262,21.232
269.5,81.499,-27.883,22.262,21.232
279.4,80.499,-27.883,21.262,21.232
289.2,78.499,-29.883,21.262,21.232
299.1,74.499,-30.883,21.262,20.232
309.0,73.499,-32.883,22.262,21.232
318.9,71.499,-32.883,20.262,21.232
328.8,68.499,-34.883,21.262,20.232
338.7,67.499,-35.883,22.262,20.232
348.6,65.499,-36.883,20.262,20.232
358.4,62.499,-37.883,20.262,21.232
368.3,61.499,-39.883,20.262,21.232
378.2,58.499,-40.883,19.262,20.232
388.1,57.499,-41.883,18.262,21.232
398.0,53.499,-44.883,18.262,21.232
407.9,50.499,-44.883,19.262,21.232
417.8,49.499,-45.883,19.262,21.232
427.6,47.499,-46.883,17.262,20.232
437.5,44.499,-47.883,17.262,20.232
447.4,44.499,-48.883,15.262,18.232
457.3,43.499,-49.883,15.262,18.232
467.2,41.499,-49.883,15.262,18.232
477.1,39.499,-50.883,15.262,18.232
487.0,36.499,-51.883,13.262,18.232
496.8,35.499,-52.883,13.262,18.232
506.7,34.499,-53.883,12.262,18.232
516.6,31.499,-54.883,12.262,18.232
526.5,32.499,-54.883,14.262,19.232
536.4,30.499,-55.883,14.262,19.232
546.3,30.499,-55.883,10.262,20.232
