t,az
4.00,644
5.98,656
7.95,668
9.93,680
11.90,694
13.80,708
15.78,724
17.75,746
19.73,756
21.70,756
23.70,762
25.68,786
27.65,784
29.63,794
31.60,786
33.60,776
35.58,764
37.55,748
39.53,712
41.50,742
43.50,750
45.48,724
47.45,672
49.43,674
51.40,700
53.40,672
55.38,664
57.35,648
59.33,634
61.30,644
63.30,632
65.28,628
67.25,654
69.23,680
71.20,672
73.20,664
75.18,670
77.15,666
79.13,690
81.10,712
83.00,694
84.98,670
86.95,670
88.93,694
90.90,720
92.90,712
94.88,724
96.85,716
98.83,698
100.80,704
102.80,708
104.78,714
106.75,714
108.73,702
110.70,710
112.70,698
114.68,692
116.65,694
118.63,696
120.60,692
122.60,680
124.58,664
126.55,664
128.53,676
130.50,680
132.50,676
134.48,678
136.45,664
138.43,640
140.40,638
142.40,620
144.38,630
146.35,644
148.33,656
150.30,646
152.20,632
154.18,612
156.15,590
158.13,582
160.10,572
162.10,586
164.08,584
166.05,576
168.03,560
170.00,552
172.00,550
173.98,548
175.95,556
177.93,550
179.90,526
181.90,528
183.88,546
185.85,572
187.83,580
189.80,594
191.80,622
193.78,610
195.75,616
197.73,636
199.70,658
201.70,648
203.68,656
205.65,668
207.63,666
209.60,646
211.50,638
213.50,616
215.50,610
217.50,590
219.50,576
221.40,586
223.38,578
225.35,584
227.33,564
229.30,542
231.30,528
233.28,522
235.25,526
237.23,532
239.20,530
241.20,528
243.18,516
245.15,526
247.13,528
249.10,510
251.10,504
253.08,518
255.05,532
257.03,552
259.00,558
261.00,572
262.98,578
264.95,588
266.93,566
268.90,550
270.90,554
272.88,556
274.85,568
276.83,558
278.80,550
280.80,556
282.78,560
284.75,562
286.73,578
288.70,594
290.60,602
292.58,618
294.55,634
296.53,654
298.50,650
300.50,648
302.48,614
304.45,596
306.43,588
308.40,574
310.40,520
312.38,486
314.35,484
316.33,484
318.30,478
320.30,486
322.28,476
324.25,498
326.23,536
328.20,558
330.20,590
332.18,632
334.15,662
336.13,680
338.10,710
340.10,728
342.08,708
344.05,702
346.03,692
348.00,700
349.90,724
351.90,744
353.90,742
355.90,742
357.90,758
359.80,784
361.78,808
363.75,840
365.73,870
367.70,902
369.70,924
371.68,936
373.65,960
375.63,958
377.60,988
379.60,1002
381.58,1000
383.55,982
385.53,920
387.50,840
389.50,758
391.48,698
393.45,612
395.43,492
397.40,326
399.40,272
401.38,238
403.35,212
405.33,186
407.30,194
409.30,212
411.28,240
413.25,284
415.23,328
417.20,380
419.20,438
421.18,514
423.15,596
425.13,698
427.10,782
429.00,828
430.98,880
432.95,940
434.93,964
436.90,972
438.90,968
440.88,970
442.85,968
444.83,978
446.80,958
448.80,938
450.78,916
452.75,892
454.73,878
456.70,870
458.70,818
460.68,812
462.65,804
464.63,782
466.60,776
468.60,774
470.58,780
472.55,780
474.53,790
476.50,766
478.50,762
480.48,746
482.45,702
484.43,678
486.40,650
488.30,630
490.30,630
492.30,602
494.30,566
496.30,544
498.20,538
500.18,520
502.15,514
504.13,514
506.10,522
508.10,518
510.08,538
512.05,576
514.03,600
516.00,618
518.00,644
519.98,664
521.95,658
523.93,668
525.90,682
527.90,702
529.88,720
531.85,696
533.83,688
535.80,684
537.80,684
539.78,688
541.75,680
543.73,672
545.70,674
547.70,678
549.68,686
551.65,706
553.63,724
555.60,740
557.50,750
559.50,792
561.50,846
563.50,870
565.50,908
567.40,966
569.38,998
571.35,994
573.33,938
575.30,922
577.30,916
579.28,936
581.25,910
583.23,868
585.20,806
587.20,758
589.18,714
591.15,656
593.13,628
595.10,600
597.10,580
599.08,560
601.05,560
603.03,574
605.00,584
607.00,570
608.98,560
610.95,600
612.93,654
614.90,702
616.90,728
618.88,752
620.85,776
622.83,774
624.80,768
626.70,778
628.70,770
630.70,734
632.70,684
634.70,690
636.60,704
638.58,722
640.55,716
642.53,722
644.50,732
646.50,748
648.48,760
650.45,790
652.43,820
654.40,820
656.40,820
658.38,824
660.35,812
662.33,802
664.30,832
666.30,826
668.28,814
670.25,798
672.23,806
674.20,792
676.20,788
678.18,782
680.15,784
682.13,786
684.10,778
686.10,776
688.08,782
690.05,774
692.03,768
694.00,760
695.90,754
697.90,732
699.90,720
701.90,708
703.90,696
705.80,678
707.78,672
709.75,688
711.73,726
713.70,726
715.70,702
717.68,692
719.65,684
721.63,664
723.60,672
725.60,662
727.58,656
729.55,648
731.53,626
733.50,606
735.50,608
737.48,620
739.45,626
741.43,646
743.40,666
745.40,676
747.38,696
749.35,694
751.33,694
753.30,698
755.30,704
757.28,704
759.25,704
761.23,710
763.20,722
765.10,734
767.10,736
769.10,726
771.10,732
773.10,754
775.00,766
776.98,752
778.95,740
780.93,740
782.90,706
784.90,718
786.88,736
788.85,748
790.83,756
792.80,756
794.80,780
796.78,788
798.75,780
800.73,798
802.70,814
804.70,818
806.68,838
808.65,846
810.63,800
812.60,760
814.60,762
816.58,780
818.55,760
820.53,732
822.50,730
824.50,722
826.48,714
828.45,732
830.43,742
832.40,700
834.30,716
836.30,726
838.30,740
840.30,764
842.30,786
844.20,782
846.18,784
848.15,782
850.13,768
852.10,778
854.10,764
856.08,752
858.05,738
860.03,710
862.00,738
864.00,730
865.98,756
867.95,758
869.93,764
871.90,770
873.90,768
875.88,790
877.85,826
879.83,854
881.80,886
883.80,930
885.78,928
887.75,918
889.73,884
891.70,820
893.70,762
895.68,714
897.65,688
899.63,676
901.60,672
903.50,688
905.50,684
907.50,660
909.50,652
911.50,664
913.40,656
915.38,686
917.35,716
919.33,770
921.30,796
923.30,786
925.28,778
927.25,798
929.23,808
931.20,804
933.20,812
935.18,802
937.15,836
939.13,824
941.10,842
943.10,854
945.08,854
947.05,868
949.03,896
951.00,894
953.00,898
954.98,878
956.95,896
958.93,892
960.90,910
962.90,932
964.88,914
966.85,914
968.83,896
970.80,866
972.70,826
974.70,768
976.70,712
978.70,674
980.70,578
982.60,500
984.58,432
986.55,376
988.53,322
990.50,302
992.50,298
994.48,278
996.45,290
998.43,306
1000.40,360
1002.40,404
1004.38,450
1006.35,504
1008.33,570
1010.30,646
1012.30,702
1014.28,782
1016.25,886
1018.23,972
1020.20,1056
1022.20,1094
1024.18,1120
1026.15,1142
1028.13,1140
1030.10,1124
1032.10,1112
1034.08,1112
1036.05,1112
1038.03,1094
1040.00,1044
1041.90,1002
1043.90,984
1045.90,940
1047.90,920
1049.90,902
1051.80,874
1053.78,850
1055.75,822
1057.73,802
1059.70,784
1061.70,778
1063.68,754
1065.65,736
1067.63,710
1069.60,712
1071.60,706
1073.58,682
1075.55,666
1077.53,646
1079.50,632
1081.50,612
1083.48,584
1085.45,600
1087.43,598
1089.40,590
1091.40,570
1093.38,592
1095.35,630
1097.33,628
1099.30,668
1101.30,704
1103.28,734
1105.25,754
1107.23,764
1109.20,750
1111.10,782
1113.10,814
1115.10,820
1117.10,796
1119.10,808
1121.00,802
1122.98,794
1124.95,812
1126.93,810
1128.90,814
1130.90,806
1132.88,804
1134.85,800
1136.83,790
1138.80,768
1140.80,778
1142.78,802
1144.75,820
1146.73,834
1148.70,848
1150.70,894
1152.68,928
1154.65,986
1156.63,1042
1158.60,1056
1160.60,1058
1162.58,1052
1164.55,1052
1166.53,1030
1168.50,998
1170.50,974
1172.48,964
1174.45,948
1176.43,916
1178.40,874
1180.30,818
1182.30,810
1184.30,786
1186.30,698
1188.30,696
1190.20,692
1192.18,704
1194.15,696
1196.13,684
1198.10,690
1200.10,720
1202.08,722
1204.05,724
1206.03,752
1208.00,782
1210.00,816
1211.98,820
1213.95,806
1215.93,820
1217.90,834
1219.90,844
1221.88,878
1223.85,880
1225.83,890
1227.80,890
1229.80,886
1231.78,904
1233.75,908
1235.73,900
1237.70,906
1239.70,938
1241.68,970
1243.65,982
1245.63,986
1247.60,1012
1249.50,1014
1251.50,1006
1253.50,996
1255.50,984
1257.50,980
1259.40,960
1261.38,934
1263.35,932
1265.33,938
1267.30,916
1269.30,906
1271.28,898
1273.25,880
1275.23,904
1277.20,900
1279.20,906
1281.18,880
1283.15,862
1285.13,862
1287.10,868
1289.10,858
1291.08,854
1293.05,844
1295.03,846
1297.00,814
1299.00,812
1300.98,810
1302.95,822
1304.93,810
1306.90,794
1308.90,808
1310.88,822
1312.85,802
1314.83,768
1316.80,768
1318.70,766
1320.70,766
1322.70,766
1324.70,750
1326.70,754
1328.60,770
1330.58,756
1332.55,748
1334.53,748
1336.50,756
1338.50,766
1340.48,764
1342.45,762
