t,pcg
0.0,-59
1.0,-53
2.0,-48
3.0,-36
4.0,-16
5.0,4
6.0,8
7.0,4
8.0,3
9.0,0
10.0,-1
11.0,1
12.0,5
13.0,5
14.0,-2
15.0,-11
16.0,-18
17.0,-20
18.0,-17
19.0,-12
20.0,-6
21.0,-2
22.0,-3
23.0,-4
24.0,-6
25.0,-10
26.0,-12
27.0,-11
28.0,-10
29.0,-9
30.0,-9
31.0,-7
32.0,-6
33.0,-8
34.0,-11
35.0,-13
36.0,-11
37.0,-7
38.0,-2
39.0,-1
40.0,-3
41.0,-4
42.0,-3
43.0,-3
44.0,0
45.0,6
46.0,8
47.0,6
48.0,4
49.0,3
50.0,2
51.0,1
52.0,0
53.0,2
54.0,7
55.0,11
56.0,10
57.0,5
58.0,-4
59.0,-9
60.0,-6
61.0,-3
62.0,0
63.0,5
64.0,6
65.0,2
66.0,-2
67.0,-3
68.0,-4
69.0,-2
70.0,1
71.0,6
72.0,8
73.0,3
74.0,-2
75.0,0
76.0,4
77.0,7
78.0,8
79.0,8
80.0,7
81.0,1
82.0,-4
83.0,-5
84.0,-4
85.0,-3
86.0,0
87.0,0
88.0,-2
89.0,-5
90.0,-5
91.0,-3
92.0,-9
93.0,-19
94.0,-28
95.0,-50
96.0,-71
97.0,-64
98.0,-11
99.0,42
100.0,30
101.0,45
102.0,140
103.0,171
104.0,106
105.0,42
106.0,22
107.0,34
108.0,33
109.0,-20
110.0,-97
111.0,-133
112.0,-109
113.0,-52
114.0,7
115.0,45
116.0,49
117.0,27
118.0,-1
119.0,-24
120.0,-44
121.0,-58
122.0,-60
123.0,-55
124.0,-45
125.0,-29
126.0,-14
127.0,-9
128.0,-8
129.0,0
130.0,11
131.0,22
132.0,30
133.0,31
134.0,29
135.0,27
136.0,22
137.0,16
138.0,13
139.0,11
140.0,10
141.0,13
142.0,11
143.0,6
144.0,4
145.0,3
146.0,0
147.0,-1
148.0,1
149.0,2
150.0,0
151.0,-2
152.0,-3
153.0,-4
154.0,-3
155.0,-3
156.0,-4
157.0,-2
158.0,-1
159.0,-4
160.0,-8
161.0,-11
162.0,-12
163.0,-11
164.0,-11
165.0,-14
166.0,-15
167.0,-16
168.0,-18
169.0,-17
170.0,-14
171.0,-13
172.0,-12
173.0,-9
174.0,-7
175.0,-6
176.0,-5
177.0,-3
178.0,0
179.0,1
180.0,1
181.0,4
182.0,8
183.0,9
184.0,8
185.0,7
186.0,7
187.0,8
188.0,8
189.0,6
190.0,4
191.0,5
192.0,6
193.0,8
194.0,10
195.0,11
196.0,11
197.0,10
198.0,10
199.0,10
200.0,9
201.0,4
202.0,-2
203.0,-7
204.0,-9
205.0,-10
206.0,-8
207.0,-3
208.0,-1
209.0,-7
210.0,-9
211.0,-8
212.0,-8
213.0,-6
214.0,0
215.0,3
216.0,2
217.0,-1
218.0,-2
219.0,-3
220.0,-3
221.0,-2
222.0,-2
223.0,-1
224.0,0
225.0,1
226.0,2
227.0,3
228.0,3
229.0,-1
230.0,-3
231.0,-3
232.0,-4
233.0,-4
234.0,-1
235.0,0
236.0,-1
237.0,-1
238.0,2
239.0,3
240.0,2
241.0,1
242.0,0
243.0,0
244.0,-1
245.0,0
246.0,1
247.0,4
248.0,4
249.0,2
250.0,1
251.0,1
252.0,-1
253.0,-2
254.0,-4
255.0,-5
256.0,-4
257.0,-3
258.0,-1
259.0,0
260.0,-1
261.0,-2
262.0,-2
263.0,0
264.0,2
265.0,3
266.0,3
267.0,3
268.0,4
269.0,3
270.0,0
271.0,-3
272.0,-4
273.0,-4
274.0,-5
275.0,-4
276.0,-1
277.0,0
278.0,-1
279.0,-3
280.0,-2
281.0,1
282.0,0
283.0,0
284.0,2
285.0,3
286.0,4
287.0,5
288.0,5
289.0,5
290.0,4
291.0,3
292.0,1
293.0,-3
294.0,-7
295.0,-7
296.0,-3
297.0,-1
298.0,-1
299.0,-1
300.0,-1
301.0,0
302.0,-1
303.0,-3
304.0,-4
305.0,-3
306.0,-1
307.0,0
308.0,-3
309.0,-4
310.0,-5
311.0,-4
312.0,-5
313.0,-4
314.0,-3
315.0,-2
316.0,-3
317.0,-4
318.0,-2
319.0,-2
320.0,-4
321.0,-5
322.0,-2
323.0,2
324.0,2
325.0,0
326.0,-2
327.0,-4
328.0,-5
329.0,-6
330.0,-6
331.0,-2
332.0,5
333.0,8
334.0,5
335.0,1
336.0,-2
337.0,-1
338.0,4
339.0,5
340.0,2
341.0,-1
342.0,-2
343.0,-4
344.0,-4
345.0,-1
346.0,-2
347.0,-3
348.0,-4
349.0,-5
350.0,-5
351.0,-3
352.0,-3
353.0,-2
354.0,0
355.0,0
356.0,-1
357.0,-2
358.0,-2
359.0,-3
360.0,-3
361.0,-2
362.0,2
363.0,9
364.0,10
365.0,8
366.0,8
367.0,7
368.0,2
369.0,-1
370.0,0
371.0,2
372.0,3
373.0,2
374.0,1
375.0,1
376.0,1
377.0,1
378.0,4
379.0,4
380.0,3
