t,pcg
0.0,-47
1.0,-56
2.0,-53
3.0,-38
4.0,-24
5.0,-6
6.0,0
7.0,-7
8.0,-8
9.0,-7
10.0,-11
11.0,-12
12.0,-15
13.0,-28
14.0,-30
15.0,-23
16.0,-31
17.0,-41
18.0,-36
19.0,-37
20.0,-50
21.0,-53
22.0,-54
23.0,-54
24.0,-49
25.0,-49
26.0,-53
27.0,-52
28.0,-49
29.0,-51
30.0,-45
31.0,-33
32.0,-25
33.0,-18
34.0,-11
35.0,-6
36.0,3
37.0,14
38.0,22
39.0,31
40.0,37
41.0,40
42.0,45
43.0,46
44.0,39
45.0,34
46.0,35
47.0,29
48.0,23
49.0,23
50.0,21
51.0,18
52.0,17
53.0,17
54.0,10
55.0,9
56.0,13
57.0,7
58.0,-2
59.0,-5
60.0,-9
61.0,-11
62.0,-4
63.0,5
64.0,9
65.0,11
66.0,19
67.0,32
68.0,41
69.0,52
70.0,69
71.0,81
72.0,83
73.0,86
74.0,94
75.0,91
76.0,81
77.0,69
78.0,57
79.0,48
80.0,36
81.0,23
82.0,15
83.0,9
84.0,3
85.0,-5
86.0,-15
87.0,-26
88.0,-30
89.0,-37
90.0,-49
91.0,-50
92.0,-48
93.0,-53
94.0,-48
95.0,-42
96.0,-44
97.0,-39
98.0,-33
99.0,-32
100.0,-34
101.0,-38
102.0,-43
103.0,-48
104.0,-52
105.0,-56
106.0,-60
107.0,-55
108.0,-50
109.0,-48
110.0,-45
111.0,-43
112.0,-38
113.0,-30
114.0,-23
115.0,-21
116.0,-11
117.0,-3
118.0,-6
119.0,-3
120.0,2
121.0,-3
122.0,0
123.0,11
124.0,19
125.0,27
126.0,32
127.0,40
128.0,54
129.0,62
130.0,62
131.0,64
132.0,71
133.0,68
134.0,50
135.0,37
136.0,27
137.0,12
138.0,-11
139.0,-41
140.0,-58
141.0,-69
142.0,-85
143.0,-101
144.0,-105
145.0,-103
146.0,-96
147.0,-88
148.0,-81
149.0,-58
150.0,-23
151.0,3
152.0,33
153.0,85
154.0,107
155.0,83
156.0,15
157.0,-123
158.0,-264
159.0,-343
160.0,-425
161.0,-524
162.0,-530
163.0,-470
164.0,-424
165.0,-359
166.0,-282
167.0,-213
168.0,-137
169.0,-35
170.0,114
171.0,292
172.0,473
173.0,644
174.0,806
175.0,952
176.0,1050
177.0,1115
178.0,1161
179.0,1182
180.0,1193
181.0,1189
182.0,1104
183.0,896
184.0,573
185.0,166
186.0,-226
187.0,-543
188.0,-844
189.0,-1088
190.0,-1193
191.0,-1214
192.0,-1182
193.0,-1074
194.0,-920
195.0,-771
196.0,-635
197.0,-524
198.0,-447
199.0,-379
200.0,-324
201.0,-290
202.0,-242
203.0,-168
204.0,-88
205.0,4
206.0,101
207.0,186
208.0,269
209.0,345
210.0,394
211.0,420
212.0,419
213.0,396
214.0,340
215.0,251
216.0,151
217.0,53
218.0,-37
219.0,-100
220.0,-131
221.0,-142
222.0,-124
223.0,-80
224.0,-22
225.0,58
226.0,160
227.0,258
228.0,338
229.0,399
230.0,456
231.0,500
232.0,508
233.0,498
234.0,478
235.0,435
236.0,375
237.0,304
238.0,224
239.0,136
240.0,45
241.0,-44
242.0,-127
243.0,-192
244.0,-236
245.0,-270
246.0,-290
247.0,-306
248.0,-318
249.0,-318
250.0,-315
251.0,-311
252.0,-305
253.0,-303
254.0,-302
255.0,-294
256.0,-288
257.0,-286
258.0,-281
259.0,-262
260.0,-238
261.0,-219
262.0,-186
263.0,-144
264.0,-115
265.0,-89
266.0,-53
267.0,-27
268.0,-14
269.0,0
270.0,12
271.0,20
272.0,26
273.0,32
274.0,43
275.0,56
276.0,67
277.0,80
278.0,87
279.0,93
280.0,102
281.0,101
282.0,92
283.0,90
284.0,90
285.0,84
286.0,72
287.0,65
288.0,58
289.0,48
290.0,45
291.0,51
292.0,53
293.0,59
294.0,70
295.0,67
296.0,61
297.0,55
298.0,51
299.0,46
300.0,46
301.0,39
302.0,12
303.0,20
304.0,35
305.0,0
306.0,4
307.0,26
308.0,-13
309.0,-14
310.0,40
311.0,-42
312.0,-117
313.0,1
314.0,-48
315.0,-159
316.0,-78
317.0,-97
318.0,-154
319.0,-124
320.0,-104
321.0,-104
322.0,-96
323.0,-66
324.0,-29
325.0,8
326.0,28
327.0,47
328.0,79
329.0,93
330.0,95
331.0,106
332.0,118
333.0,123
334.0,126
335.0,129
336.0,136
337.0,141
338.0,140
339.0,133
340.0,126
341.0,120
342.0,119
343.0,106
344.0,85
345.0,79
346.0,80
347.0,66
348.0,48
349.0,38
350.0,23
351.0,9
352.0,-2
353.0,-24
354.0,-46
355.0,-59
356.0,-71
357.0,-86
358.0,-97
359.0,-100
360.0,-109
361.0,-114
362.0,-113
363.0,-116
364.0,-118
365.0,-108
366.0,-99
367.0,-95
368.0,-82
369.0,-69
370.0,-65
371.0,-59
372.0,-59
373.0,-71
374.0,-92
375.0,-110
376.0,-134
377.0,-173
378.0,-199
379.0,-221
380.0,-224
381.0,-179
382.0,-97
383.0,40
384.0,198
385.0,286
386.0,318
387.0,350
388.0,379
389.0,378
390.0,338
391.0,273
392.0,198
393.0,114
394.0,22
395.0,-59
396.0,-142
397.0,-222
398.0,-277
399.0,-299
400.0,-284
401.0,-240
402.0,-174
403.0,-104
404.0,-46
405.0,3
406.0,29
407.0,40
408.0,44
409.0,32
410.0,22
411.0,18
412.0,13
413.0,23
414.0,43
415.0,51
416.0,55
417.0,60
418.0,60
419.0,57
420.0,48
421.0,34
422.0,23
423.0,10
424.0,-9
425.0,-33
426.0,-54
427.0,-69
428.0,-87
429.0,-103
430.0,-110
431.0,-107
432.0,-102
433.0,-91
434.0,-68
435.0,-48
436.0,-31
437.0,-4
438.0,29
439.0,54
440.0,75
441.0,94
442.0,103
443.0,98
444.0,92
445.0,88
446.0,75
447.0,66
448.0,58
449.0,41
450.0,17
451.0,-5
452.0,-23
453.0,-39
454.0,-47
455.0,-52
456.0,-57
