t,pcg
0.0,1
1.0,-2
2.0,-4
3.0,0
4.0,0
5.0,-2
6.0,-1
7.0,1
8.0,1
9.0,-2
10.0,-1
11.0,0
12.0,-3
13.0,-3
14.0,-1
15.0,0
16.0,0
17.0,-1
18.0,-3
19.0,-3
20.0,-2
21.0,-2
22.0,-2
23.0,-2
24.0,-1
25.0,2
26.0,0
27.0,-3
28.0,-2
29.0,0
30.0,-1
31.0,0
32.0,0
33.0,0
34.0,2
35.0,1
36.0,0
37.0,0
38.0,1
39.0,1
40.0,3
41.0,2
42.0,0
43.0,1
44.0,1
45.0,-1
46.0,-1
47.0,1
48.0,1
49.0,-1
50.0,-1
51.0,0
52.0,-1
53.0,-1
54.0,1
55.0,-1
56.0,-5
57.0,-2
58.0,1
59.0,2
60.0,7
61.0,5
62.0,1
63.0,1
64.0,1
65.0,1
66.0,1
67.0,-2
68.0,4
69.0,8
70.0,2
71.0,1
72.0,-1
73.0,0
74.0,1
75.0,1
76.0,1
77.0,0
78.0,0
79.0,-1
80.0,-5
81.0,-3
82.0,2
83.0,1
84.0,1
85.0,2
86.0,6
87.0,8
88.0,4
89.0,2
90.0,3
91.0,2
92.0,0
93.0,-1
94.0,0
95.0,1
96.0,0
97.0,0
98.0,0
99.0,-1
100.0,-3
101.0,-3
102.0,-1
103.0,-3
104.0,-6
105.0,-2
106.0,3
107.0,4
108.0,6
109.0,4
110.0,-4
111.0,-5
112.0,1
113.0,0
114.0,1
115.0,4
116.0,6
117.0,7
118.0,3
119.0,0
120.0,-1
121.0,-4
122.0,-7
123.0,-6
124.0,-7
125.0,-13
126.0,-8
127.0,0
128.0,-7
129.0,-8
130.0,-2
131.0,-4
132.0,-6
133.0,-9
134.0,-7
135.0,-1
136.0,0
137.0,0
138.0,1
139.0,3
140.0,0
141.0,-6
142.0,-8
143.0,-4
144.0,-2
145.0,-4
146.0,-2
147.0,1
148.0,0
149.0,0
150.0,-2
151.0,-3
152.0,-1
153.0,0
154.0,0
155.0,-1
156.0,-1
157.0,0
158.0,-1
159.0,-2
160.0,-1
161.0,-1
162.0,-2
163.0,-6
164.0,-5
165.0,-2
166.0,1
167.0,1
168.0,-3
169.0,-5
170.0,-5
171.0,-4
172.0,-1
173.0,3
174.0,3
175.0,1
176.0,1
177.0,-1
178.0,2
179.0,4
180.0,-2
181.0,0
182.0,7
183.0,5
184.0,2
185.0,1
186.0,-1
187.0,-4
188.0,1
189.0,2
190.0,0
191.0,2
192.0,2
193.0,-2
194.0,1
195.0,3
196.0,-1
197.0,1
198.0,3
199.0,0
200.0,-1
201.0,-1
202.0,-2
203.0,-1
204.0,2
205.0,3
206.0,1
207.0,0
208.0,1
209.0,0
210.0,-1
211.0,0
212.0,1
213.0,-1
214.0,-3
215.0,-4
216.0,-5
217.0,-5
218.0,0
219.0,2
220.0,-3
221.0,-4
222.0,-2
223.0,-3
224.0,-3
225.0,-3
226.0,-3
227.0,-2
228.0,0
229.0,1
230.0,2
231.0,1
232.0,0
