t,az
3.00,-2024
4.98,-2008
6.95,-1994
8.93,-1972
10.90,-1954
12.90,-1908
14.88,-1908
16.85,-1856
18.83,-1856
20.80,-1890
22.80,-1890
24.78,-1898
26.75,-1898
28.73,-1902
30.70,-1902
32.70,-1918
34.68,-1946
36.65,-1990
38.63,-2034
40.60,-2076
42.60,-2112
44.58,-2136
46.55,-2148
48.53,-2152
50.50,-2144
52.50,-2132
54.48,-2130
56.45,-2126
58.43,-2100
60.40,-2078
62.30,-2074
64.28,-2052
66.25,-2052
68.23,-2062
70.20,-2060
72.20,-2060
74.18,-2064
76.15,-2064
78.13,-2042
80.10,-2050
82.10,-2064
84.08,-2070
86.05,-2092
88.03,-2112
90.00,-2102
92.00,-2088
93.98,-2094
95.95,-2094
97.93,-2088
99.90,-2088
101.90,-2082
103.88,-2090
105.85,-2070
107.83,-2054
109.80,-2032
111.80,-2010
113.78,-1978
115.75,-1928
117.73,-1890
119.70,-1866
121.70,-1850
123.68,-1862
125.65,-1900
127.63,-1912
129.60,-1920
131.50,-1966
133.48,-1976
135.45,-2006
137.43,-2018
139.40,-2046
141.40,-2056
143.38,-2052
145.35,-2026
147.33,-2030
149.30,-2018
151.30,-2024
153.28,-2018
155.25,-1970
157.23,-1970
159.20,-1956
161.20,-1946
163.18,-1976
165.15,-1980
167.13,-1954
169.10,-1922
171.10,-1904
173.08,-1874
175.05,-1846
177.03,-1864
179.00,-1868
181.00,-1880
182.98,-1896
184.95,-1920
186.93,-1952
188.90,-1992
190.90,-2024
192.88,-2040
194.85,-2066
196.83,-2102
198.80,-2122
200.70,-2130
202.68,-2136
204.65,-2132
206.63,-2148
208.60,-2154
210.60,-2144
212.58,-2174
214.55,-2172
216.53,-2166
218.50,-2142
220.50,-2140
222.48,-2122
224.45,-2112
226.43,-2110
228.40,-2114
230.40,-2134
232.38,-2152
234.35,-2130
236.33,-2146
238.30,-2134
240.30,-2122
242.28,-2088
244.25,-2088
246.23,-2100
248.20,-2112
250.20,-2094
252.18,-2084
254.15,-2100
256.13,-2088
258.10,-2090
260.10,-2078
262.08,-2070
264.05,-2060
266.03,-2064
268.00,-2054
269.90,-2068
271.88,-2060
273.85,-2070
275.83,-2080
277.80,-2092
279.80,-2100
281.78,-2094
283.75,-2090
285.73,-2106
287.70,-2092
289.70,-2116
291.68,-2148
293.65,-2140
295.63,-2136
297.60,-2154
299.60,-2152
301.58,-2148
303.55,-2148
305.53,-2142
307.50,-2114
309.50,-2102
311.48,-2100
313.45,-2112
315.43,-2112
317.40,-2080
319.40,-2080
321.38,-2056
323.35,-2056
325.33,-2034
327.30,-2034
329.30,-2004
331.28,-1988
333.25,-1994
335.23,-1976
337.20,-1954
339.10,-1936
341.08,-1902
343.05,-1870
345.03,-1860
347.00,-1866
349.00,-1872
350.98,-1886
352.95,-1918
354.93,-1926
356.90,-1936
358.90,-1932
360.88,-1944
362.85,-1952
364.83,-1958
366.80,-1944
368.80,-1922
370.78,-1908
372.75,-1874
374.73,-1842
376.70,-1824
378.70,-1808
380.68,-1784
382.65,-1742
384.63,-1680
386.60,-1636
388.60,-1594
390.58,-1574
392.55,-1568
394.53,-1564
396.50,-1596
398.50,-1628
400.48,-1646
402.45,-1672
404.43,-1690
406.40,-1736
408.30,-1804
410.28,-1842
412.25,-1912
414.23,-1954
416.20,-1966
418.20,-2002
420.18,-2036
422.15,-2054
424.13,-2030
426.10,-2022
428.10,-1996
430.08,-1972
432.05,-1980
434.03,-2016
436.00,-2064
438.00,-2176
439.98,-2284
441.95,-2382
443.93,-2496
445.90,-2616
447.90,-2710
449.88,-2760
451.85,-2780
453.83,-2766
455.80,-2702
457.80,-2592
459.78,-2496
461.75,-2424
463.73,-2352
465.70,-2288
467.70,-2198
469.68,-2104
471.65,-2034
473.63,-1954
475.60,-1856
477.50,-1766
479.48,-1682
481.45,-1608
483.43,-1492
485.40,-1388
487.40,-1356
489.38,-1360
491.35,-1408
493.33,-1484
495.30,-1590
497.30,-1692
499.28,-1788
501.25,-1894
503.23,-1992
505.20,-2106
507.20,-2212
509.18,-2314
511.15,-2400
513.13,-2482
515.10,-2542
517.10,-2610
519.08,-2676
521.05,-2728
523.03,-2730
525.00,-2738
527.00,-2692
528.98,-2632
530.95,-2574
532.93,-2488
534.90,-2396
536.90,-2286
538.88,-2168
540.85,-2082
542.83,-2016
544.80,-1964
546.70,-1888
548.68,-1830
550.65,-1794
552.63,-1750
554.60,-1724
556.60,-1700
558.58,-1694
560.55,-1720
562.53,-1718
564.50,-1702
566.50,-1676
568.48,-1672
570.45,-1664
572.43,-1662
574.40,-1676
576.40,-1684
578.38,-1708
580.35,-1710
582.33,-1740
584.30,-1722
586.30,-1710
588.28,-1724
590.25,-1756
592.23,-1776
594.20,-1842
596.20,-1842
598.18,-1892
600.15,-1892
602.13,-1906
604.10,-1906
606.10,-1964
608.08,-1964
610.05,-1998
612.03,-1998
614.00,-2050
615.90,-2068
617.88,-2092
619.85,-2084
621.83,-2060
623.80,-2068
625.80,-2088
627.78,-2082
629.75,-2066
631.73,-2044
633.70,-2000
635.70,-1984
637.68,-1960
639.65,-1922
641.63,-1862
643.60,-1804
645.60,-1772
647.58,-1726
649.55,-1700
651.53,-1706
653.50,-1702
655.50,-1692
657.48,-1684
659.45,-1682
661.43,-1682
663.40,-1708
665.40,-1742
667.38,-1770
669.35,-1774
671.33,-1768
673.30,-1780
675.20,-1770
677.20,-1748
679.20,-1724
681.20,-1710
683.20,-1696
685.10,-1724
687.08,-1736
689.05,-1764
691.03,-1798
693.00,-1820
695.00,-1840
696.98,-1866
698.95,-1916
700.93,-1920
702.90,-1936
704.90,-1924
706.88,-1890
708.85,-1880
710.83,-1908
712.80,-1898
714.80,-1844
716.78,-1830
718.75,-1820
720.73,-1828
722.70,-1836
724.70,-1834
726.68,-1816
728.65,-1798
730.63,-1806
732.60,-1810
734.60,-1818
736.58,-1812
738.55,-1802
740.53,-1790
742.50,-1798
744.50,-1788
746.48,-1796
748.45,-1808
750.43,-1806
752.40,-1770
754.30,-1754
756.28,-1754
758.25,-1768
760.23,-1756
762.20,-1726
764.20,-1700
766.18,-1674
768.15,-1670
770.13,-1656
772.10,-1630
774.10,-1620
776.08,-1608
778.05,-1602
780.03,-1594
782.00,-1590
784.00,-1594
785.98,-1604
787.95,-1608
789.93,-1622
791.90,-1632
793.90,-1650
795.88,-1652
797.85,-1678
799.83,-1692
801.80,-1692
803.80,-1708
805.78,-1716
807.75,-1706
809.73,-1714
811.70,-1724
813.60,-1732
815.60,-1724
817.60,-1714
819.60,-1694
821.60,-1682
823.50,-1666
825.48,-1648
827.45,-1632
829.43,-1604
831.40,-1590
833.40,-1594
835.38,-1590
837.35,-1568
839.33,-1544
841.30,-1548
843.30,-1598
845.28,-1592
847.25,-1586
849.23,-1608
851.20,-1608
853.20,-1624
855.18,-1630
857.15,-1648
859.13,-1648
861.10,-1634
863.10,-1646
865.08,-1632
867.05,-1614
869.03,-1598
871.00,-1582
873.00,-1590
874.98,-1598
876.95,-1594
878.93,-1574
880.90,-1550
882.80,-1506
884.80,-1506
886.80,-1510
888.80,-1494
890.80,-1480
892.70,-1480
894.68,-1466
896.65,-1466
898.63,-1512
900.60,-1512
902.60,-1524
904.58,-1524
906.55,-1580
908.53,-1580
910.50,-1606
912.50,-1606
914.48,-1592
916.45,-1628
918.43,-1634
920.40,-1648
922.40,-1674
924.38,-1692
926.35,-1698
928.33,-1704
930.30,-1706
932.30,-1704
934.28,-1712
936.25,-1734
938.23,-1738
940.20,-1710
942.20,-1700
944.18,-1708
946.15,-1696
948.13,-1690
950.10,-1692
952.00,-1690
954.00,-1678
956.00,-1686
958.00,-1700
960.00,-1698
961.90,-1682
963.88,-1672
965.85,-1686
967.83,-1668
969.80,-1664
971.80,-1660
973.78,-1668
975.75,-1662
977.73,-1644
979.70,-1602
981.70,-1558
983.68,-1528
985.65,-1492
987.63,-1444
989.60,-1408
991.60,-1366
993.58,-1394
995.55,-1462
997.53,-1582
999.50,-1724
1001.50,-1850
1003.48,-1954
1005.45,-2064
1007.43,-2148
1009.40,-2206
1011.40,-2232
1013.38,-2206
1015.35,-2152
1017.33,-2104
1019.30,-2010
1021.20,-1904
1023.20,-1802
1025.20,-1698
1027.20,-1600
1029.20,-1498
1031.10,-1400
1033.08,-1320
1035.05,-1244
1037.03,-1176
1039.00,-1116
1041.00,-1024
1042.98,-980
1044.95,-968
1046.93,-974
1048.90,-1016
1050.90,-1072
1052.88,-1126
1054.85,-1212
1056.83,-1294
1058.80,-1384
1060.80,-1478
1062.78,-1570
1064.75,-1670
1066.73,-1752
1068.70,-1852
1070.70,-1938
1072.68,-2022
1074.65,-2096
1076.63,-2166
1078.60,-2216
1080.60,-2226
1082.58,-2260
1084.55,-2258
1086.53,-2186
1088.50,-2136
1090.40,-2072
1092.40,-1978
1094.40,-1854
1096.40,-1736
1098.40,-1656
1100.30,-1592
1102.28,-1500
1104.25,-1418
1106.23,-1358
1108.20,-1318
1110.20,-1282
1112.18,-1256
1114.15,-1246
1116.13,-1248
1118.10,-1274
1120.10,-1294
1122.08,-1312
1124.05,-1344
1126.03,-1376
1128.00,-1408
1130.00,-1418
1131.98,-1440
1133.95,-1456
1135.93,-1454
1137.90,-1438
1139.90,-1454
1141.88,-1446
1143.85,-1432
1145.83,-1440
1147.80,-1464
1149.80,-1496
1151.78,-1486
1153.75,-1470
1155.73,-1454
1157.70,-1488
1159.60,-1522
1161.60,-1564
1163.60,-1608
1165.60,-1630
1167.60,-1670
1169.50,-1702
1171.48,-1724
1173.45,-1732
1175.43,-1744
1177.40,-1758
1179.40,-1774
1181.38,-1772
1183.35,-1802
1185.33,-1802
1187.30,-1788
1189.30,-1782
1191.28,-1754
1193.25,-1754
1195.23,-1734
1197.20,-1734
1199.20,-1676
1201.18,-1676
1203.15,-1622
1205.13,-1622
1207.10,-1586
1209.10,-1586
1211.08,-1582
1213.05,-1566
1215.03,-1556
1217.00,-1584
1219.00,-1602
1220.98,-1618
1222.95,-1604
1224.93,-1616
1226.90,-1644
1228.80,-1658
1230.80,-1644
1232.80,-1632
1234.80,-1622
1236.80,-1574
1238.70,-1514
1240.68,-1468
1242.65,-1432
1244.63,-1430
1246.60,-1450
1248.60,-1464
1250.58,-1514
1252.55,-1558
1254.53,-1596
1256.50,-1622
1258.50,-1658
1260.48,-1666
1262.45,-1664
1264.43,-1690
1266.40,-1728
1268.40,-1728
1270.38,-1728
1272.35,-1726
1274.33,-1696
1276.30,-1712
1278.30,-1702
1280.28,-1700
1282.25,-1686
1284.23,-1686
1286.20,-1692
1288.20,-1680
1290.18,-1682
1292.15,-1672
1294.13,-1658
1296.10,-1638
1298.00,-1636
1300.00,-1640
1302.00,-1616
1304.00,-1588
1306.00,-1606
1307.90,-1624
1309.88,-1622
1311.85,-1630
1313.83,-1620
1315.80,-1600
1317.80,-1612
1319.78,-1620
1321.75,-1620
1323.73,-1622
1325.70,-1624
1327.70,-1616
1329.68,-1592
1331.65,-1614
1333.63,-1656
1335.60,-1662
1337.60,-1676
1339.58,-1686
1341.55,-1702
1343.53,-1706
1345.50,-1712
1347.50,-1702
1349.48,-1698
1351.45,-1686
1353.43,-1670
1355.40,-1700
1357.40,-1704
1359.38,-1694
1361.35,-1700
1363.33,-1724
1365.30,-1746
1367.20,-1764
1369.20,-1764
1371.20,-1776
1373.20,-1752
1375.20,-1748
1377.10,-1756
1379.08,-1746
1381.05,-1736
1383.03,-1720
1385.00,-1694
1387.00,-1690
1388.98,-1722
1390.95,-1736
1392.93,-1714
1394.90,-1738
1396.90,-1766
1398.88,-1778
1400.85,-1786
1402.83,-1810
1404.80,-1806
1406.80,-1802
