t,pcg
0.0,91
1.0,167
2.0,205
3.0,255
4.0,243
5.0,64
6.0,-23
7.0,10
8.0,7
9.0,6
10.0,13
11.0,18
12.0,24
13.0,29
14.0,34
15.0,38
16.0,42
17.0,47
18.0,53
19.0,62
20.0,75
21.0,92
22.0,112
23.0,131
24.0,147
25.0,158
26.0,160
27.0,145
28.0,119
29.0,82
30.0,28
31.0,-48
32.0,-147
33.0,-260
34.0,-369
35.0,-461
36.0,-524
37.0,-539
38.0,-498
39.0,-410
40.0,-292
41.0,-153
42.0,32
43.0,274
44.0,578
45.0,872
46.0,1022
47.0,1040
48.0,1002
49.0,937
50.0,844
51.0,675
52.0,409
53.0,63
54.0,-364
55.0,-847
56.0,-1270
57.0,-1527
58.0,-1614
59.0,-1472
60.0,-1095
61.0,-637
62.0,-167
63.0,319
64.0,758
65.0,1086
66.0,1249
67.0,1223
68.0,1089
69.0,943
70.0,775
71.0,552
72.0,303
73.0,41
74.0,-233
75.0,-490
76.0,-710
77.0,-902
78.0,-1056
79.0,-1153
80.0,-1184
81.0,-1142
82.0,-1028
83.0,-858
84.0,-655
85.0,-447
86.0,-252
87.0,-82
88.0,57
89.0,167
90.0,250
91.0,303
92.0,327
93.0,329
94.0,312
95.0,284
96.0,253
97.0,222
98.0,190
99.0,155
100.0,128
101.0,116
102.0,116
103.0,129
104.0,154
105.0,185
106.0,222
107.0,261
108.0,295
109.0,321
110.0,333
111.0,329
112.0,314
113.0,289
114.0,256
115.0,216
116.0,176
117.0,140
118.0,105
119.0,82
120.0,77
121.0,76
122.0,80
123.0,99
124.0,125
125.0,149
126.0,178
127.0,202
128.0,213
129.0,216
130.0,213
131.0,199
132.0,181
133.0,160
134.0,130
135.0,98
136.0,68
137.0,31
138.0,-10
139.0,-47
140.0,-83
141.0,-119
142.0,-151
143.0,-181
144.0,-208
145.0,-232
146.0,-252
147.0,-268
148.0,-281
149.0,-291
150.0,-300
151.0,-304
152.0,-303
153.0,-298
154.0,-289
155.0,-275
156.0,-258
157.0,-240
158.0,-226
159.0,-210
160.0,-192
161.0,-175
162.0,-161
163.0,-144
164.0,-124
165.0,-107
166.0,-94
167.0,-78
168.0,-65
169.0,-53
170.0,-37
171.0,-24
172.0,-16
173.0,-5
174.0,6
175.0,14
176.0,24
177.0,35
178.0,44
179.0,51
180.0,61
181.0,73
182.0,81
183.0,85
184.0,91
185.0,96
186.0,100
187.0,107
188.0,112
189.0,111
190.0,108
191.0,108
192.0,106
193.0,97
194.0,86
195.0,77
196.0,69
197.0,59
198.0,47
199.0,35
200.0,24
201.0,20
202.0,17
203.0,13
204.0,11
205.0,11
206.0,13
207.0,13
208.0,12
209.0,10
210.0,7
211.0,6
212.0,6
213.0,6
214.0,4
215.0,0
216.0,-2
217.0,-4
218.0,-6
219.0,-4
220.0,2
221.0,7
222.0,11
223.0,16
224.0,24
225.0,27
226.0,27
227.0,28
228.0,27
229.0,24
230.0,21
231.0,20
232.0,23
233.0,26
234.0,27
235.0,27
236.0,27
237.0,26
238.0,25
239.0,24
240.0,24
241.0,23
242.0,21
243.0,20
244.0,21
245.0,24
246.0,33
247.0,42
248.0,48
249.0,62
250.0,89
251.0,97
252.0,61
253.0,26
254.0,-1
255.0,-43
256.0,-60
257.0,-57
258.0,-86
259.0,-125
260.0,-132
261.0,-122
262.0,-116
263.0,-107
264.0,-89
265.0,-79
266.0,-76
267.0,-67
268.0,-53
269.0,-38
270.0,-23
271.0,-9
272.0,1
273.0,9
274.0,14
275.0,10
276.0,4
277.0,-4
278.0,-15
279.0,-25
280.0,-32
281.0,-36
282.0,-37
283.0,-34
284.0,-30
285.0,-31
286.0,-27
287.0,-15
288.0,-4
289.0,9
290.0,26
291.0,40
292.0,47
293.0,51
294.0,54
295.0,52
296.0,46
297.0,38
298.0,26
299.0,10
300.0,-3
301.0,-13
302.0,-17
303.0,-15
304.0,-13
305.0,-9
306.0,-3
307.0,2
308.0,7
309.0,13
310.0,14
311.0,15
312.0,21
313.0,26
314.0,27
315.0,30
316.0,35
317.0,38
318.0,40
319.0,38
320.0,34
321.0,29
322.0,27
323.0,26
324.0,25
325.0,23
326.0,22
327.0,22
328.0,21
329.0,19
330.0,15
331.0,9
332.0,-1
333.0,-14
334.0,-16
335.0,-10
336.0,-22
337.0,-40
338.0,-40
339.0,-35
340.0,-38
341.0,-35
342.0,-22
343.0,-13
344.0,-5
345.0,9
346.0,19
347.0,21
348.0,23
349.0,23
350.0,19
351.0,11
352.0,-1
353.0,-16
354.0,-28
355.0,-37
356.0,-44
357.0,-43
358.0,-37
359.0,-29
360.0,-23
361.0,-19
362.0,-16
363.0,-15
364.0,-6
365.0,2
366.0,-15
367.0,-20
368.0,-8
369.0,-18
370.0,-34
371.0,-37
372.0,-40
373.0,-43
374.0,-42
375.0,-35
