t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
3.2,-578.69,-212.01,-303.45,-136.94
13.1,-573.69,-210.01,-305.45,-136.94
23.0,-573.69,-210.01,-305.45,-136.94
32.9,-572.69,-210.01,-312.45,-138.94
42.7,-575.69,-211.01,-312.45,-138.94
52.6,-577.69,-212.01,-314.45,-139.94
62.5,-580.69,-213.01,-318.45,-140.94
72.4,-585.69,-214.01,-319.45,-141.94
82.3,-587.69,-215.01,-321.45,-143.94
92.2,-591.69,-217.01,-323.45,-143.94
102.1,-594.69,-217.01,-323.45,-143.94
111.9,-597.69,-219.01,-323.45,-143.94
121.8,-599.69,-219.01,-326.45,-142.94
131.7,-602.69,-220.01,-325.45,-141.94
141.6,-602.69,-220.01,-327.45,-141.94
151.5,-606.69,-221.01,-326.45,-141.94
161.4,-589.69,-216.01,-324.45,-139.94
171.3,-581.69,-211.01,-323.45,-138.94
181.1,-571.69,-207.01,-321.45,-138.94
191.0,-568.69,-206.01,-319.45,-136.94
200.9,-564.69,-204.01,-316.45,-134.94
210.8,-563.69,-204.01,-313.45,-132.94
220.7,-566.69,-206.01,-311.45,-131.94
230.6,-571.69,-208.01,-309.45,-130.94
240.5,-576.69,-211.01,-293.45,-122.94
250.3,-583.69,-215.01,-264.45,-109.94
260.2,-589.69,-217.01,-258.45,-104.94
270.1,-589.69,-217.01,-246.45,-101.94
280.0,-599.69,-221.01,-236.45,-97.938
289.9,-599.69,-221.01,-234.45,-95.938
299.8,-605.69,-225.01,-234.45,-94.938
309.7,-605.69,-225.01,-234.45,-95.938
319.5,-601.69,-220.01,-233.45,-95.938
329.4,-601.69,-220.01,-233.45,-95.938
339.3,-591.69,-216.01,-233.45,-96.938
349.2,-591.69,-216.01,-235.45,-97.938
359.1,-589.69,-215.01,-240.45,-99.938
369.0,-589.69,-215.01,-248.45,-101.94
378.9,-590.69,-215.01,-251.45,-103.94
388.7,-590.69,-215.01,-253.45,-103.94
398.6,-595.69,-217.01,-256.45,-106.94
408.5,-595.69,-217.01,-258.45,-105.94
418.4,-598.69,-217.01,-261.45,-106.94
428.3,-601.69,-219.01,-264.45,-107.94
438.2,-602.69,-220.01,-266.45,-108.94
448.1,-606.69,-221.01,-268.45,-109.94
457.9,-608.69,-221.01,-271.45,-107.94
467.8,-612.69,-222.01,-270.45,-108.94
477.7,-616.69,-223.01,-270.45,-109.94
487.6,-618.69,-225.01,-274.45,-108.94
497.5,-619.69,-225.01,-274.45,-107.94
507.4,-619.69,-224.01,-275.45,-109.94
517.3,-594.69,-213.01,-274.45,-107.94
527.1,-605.69,-216.01,-276.45,-106.94
537.0,-587.69,-209.01,-277.45,-107.94
546.9,-580.69,-206.01,-277.45,-109.94
556.8,-568.69,-203.01,-278.45,-108.94
566.7,-565.69,-201.01,-282.45,-109.94
576.6,-565.69,-201.01,-286.45,-109.94
586.5,-564.69,-203.01,-287.45,-110.94
596.3,-568.69,-204.01,-258.45,-98.938
606.2,-572.69,-206.01,-249.45,-93.938
616.1,-577.69,-209.01,-244.45,-93.938
626.0,-583.69,-211.01,-237.45,-90.938
635.9,-586.69,-213.01,-237.45,-90.938
645.8,-587.69,-213.01,-238.45,-92.938
655.7,-588.69,-213.01,-243.45,-94.938
665.5,-587.69,-213.01,-249.45,-97.938
675.4,-587.69,-214.01,-253.45,-101.94
685.3,-588.69,-212.01,-260.45,-103.94
