t,lead_I,lead_II,v3,v4
0.3,-19877,-42709,-20407,15562
2.3,-19859,-43431,-19868,16013
4.3,-19733,-43112,-19643,16218
6.3,-19582,-42825,-19390,16429
8.3,-19477,-43406,-19168,16576
10.3,-19533,-44150,-19240,16490
12.3,-19558,-44134,-19438,16333
14.3,-19180,-43553,-19634,16157
16.3,-18712,-42983,-20004,15790
18.3,-18922,-42525,-20366,15437
20.3,-19704,-42413,-20333,15436
22.3,-20162,-43033,-20048,15629
24.3,-20103,-43917,-19875,15711
26.3,-20140,-44299,-19837,15692
28.3,-20376,-44381,-19857,15622
30.3,-20331,-44604,-19939,15495
32.3,-20047,-44646,-19998,15421
34.3,-19937,-44276,-20023,15403
36.3,-19866,-43813,-20144,15286
38.3,-19639,-43310,-20322,15092
40.3,-19695,-42733,-20395,14969
42.3,-20234,-42600,-20354,14921
44.3,-20650,-43245,-20222,14983
46.3,-20623,-44192,-19969,15229
48.3,-20574,-44902,-19732,15493
50.3,-20691,-45296,-19730,15502
52.3,-20701,-45373,-19984,15243
54.3,-20578,-45083,-20353,14885
56.3,-20534,-44602,-20669,14573
58.3,-20633,-44277,-20809,14410
60.3,-20851,-44181,-20788,14402
62.3,-21083,-44049,-20664,14511
64.3,-21088,-43912,-20394,14772
66.3,-20789,-44188,-20053,15088
68.3,-20402,-44765,-19932,15142
70.3,-20146,-45023,-20094,14879
72.3,-20093,-44976,-20248,14662
74.3,-20197,-45042,-20307,14622
76.3,-20363,-44967,-20517,14455
78.3,-20584,-44506,-20854,14118
80.4,-20817,-44183,-20938,14033
82.4,-20838,-44215,-20661,14361
84.4,-20692,-44212,-20341,14715
86.4,-20780,-44323,-20205,14807
88.4,-21011,-44801,-20154,14787
90.4,-20841,-45034,-20093,14815
92.4,-20501,-44749,-20112,14793
94.4,-20736,-44672,-20249,14683
96.4,-21260,-44825,-20344,14664
98.4,-21127,-44336,-20292,14793
100.4,-20452,-43444,-20220,14879
102.4,-20174,-43318,-20193,14870
104.4,-20475,-43955,-20031,14988
106.4,-20764,-44402,-19695,15291
108.4,-20755,-44501,-19483,15507
110.4,-20682,-44722,-19549,15484
112.4,-20783,-44978,-19697,15362
114.4,-20965,-44769,-19829,15220
116.4,-20951,-44027,-20042,15014
118.4,-20723,-43240,-20214,14862
120.4,-20615,-42958,-20119,14938
122.4,-20777,-43220,-19872,15150
124.4,-20963,-43504,-19718,15305
126.4,-20969,-43536,-19616,15413
128.4,-20836,-43721,-19487,15519
130.4,-20619,-44234,-19483,15503
132.4,-20400,-44417,-19652,15317
134.4,-20380,-43901,-19794,15125
136.4,-20650,-43353,-19850,15007
138.4,-21000,-43269,-19940,14899
140.4,-21108,-43159,-19954,14893
142.4,-20889,-42743,-19698,15135
144.4,-20596,-42659,-19331,15462
146.4,-20496,-43206,-19159,15589
148.4,-20526,-43686,-19208,15513
150.4,-20456,-43588,-19382,15378
152.4,-20274,-43273,-19672,15197
154.4,-20157,-43148,-20000,14977
156.4,-20207,-43140,-20218,14822
158.4,-20347,-43083,-20280,14800
160.4,-20425,-42935,-20192,14897
162.4,-20364,-42700,-20001,15038
164.4,-20245,-42566,-19867,15102
166.4,-20197,-42812,-19847,15105
168.4,-20264,-43342,-19785,15186
170.4,-20378,-43692,-19692,15285
172.4,-20422,-43688,-19772,15198
174.4,-20397,-43621,-20013,14950
176.4,-20504,-43660,-20245,14718
178.4,-20779,-43627,-20462,14521
180.4,-20899,-43531,-20638,14368
182.4,-20753,-43696,-20603,14377
184.4,-20699,-44129,-20357,14558
186.4,-20819,-44386,-20123,14756
188.4,-20732,-44326,-20045,14822
190.4,-20483,-44339,-20139,14698
192.4,-20566,-44560,-20338,14487
194.4,-20874,-44528,-20491,14365
196.4,-20850,-44031,-20561,14309
198.4,-20603,-43641,-20655,14174
200.4,-20648,-43864,-20715,14074
202.4,-20852,-44298,-20576,14209
204.4,-20805,-44336,-20328,14462
206.4,-20776,-44212,-20181,14606
208.4,-21199,-44492,-20118,14655
210.4,-21689,-44906,-20059,14683
212.4,-21566,-44721,-20088,14632
214.4,-21013,-44118,-20286,14444
216.4,-20776,-43990,-20566,14167
218.4,-20975,-44379,-20767,13939
220.4,-21122,-44444,-20786,13908
222.4,-21126,-44151,-20646,14056
224.4,-21297,-44365,-20486,14176
226.4,-21504,-45041,-20427,14114
228.4,-21362,-45207,-20455,13910
230.4,-21057,-44805,-20431,13726
