t,lead_I,lead_II,v3,v4
1.0,-241898,-274126,-112404,-127943
3.0,-241211,-273121,-112370,-127947
5.0,-240771,-272393,-112307,-127917
7.0,-240691,-272267,-112137,-127773
9.0,-240973,-272751,-111997,-127649
11.0,-241509,-273491,-112192,-127837
13.0,-241854,-273938,-112663,-128279
15.0,-241709,-273827,-112898,-128490
17.0,-241408,-273454,-112674,-128265
19.0,-241298,-273224,-112373,-127970
21.0,-241230,-273178,-112320,-127911
23.0,-241027,-273138,-112404,-127984
25.0,-240787,-273042,-112457,-128024
27.0,-240680,-272996,-112436,-127983
29.0,-240807,-273100,-112355,-127880
31.0,-241118,-273309,-112359,-127874
33.0,-241437,-273536,-112559,-128070
35.0,-241670,-273716,-112744,-128243
37.0,-241773,-273698,-112688,-128169
39.0,-241687,-273442,-112502,-127973
41.0,-241598,-273232,-112357,-127833
43.0,-241723,-273215,-112252,-127751
45.0,-241815,-273148,-112207,-127744
47.0,-241664,-273036,-112264,-127855
49.0,-241706,-273230,-112347,-128019
51.0,-242214,-273646,-112415,-128193
53.0,-242571,-273894,-112570,-128445
55.0,-242198,-274059,-112874,-128794
57.0,-241532,-274354,-113164,-129085
59.0,-241403,-274508,-113137,-129060
61.0,-241848,-274336,-112724,-128653
63.0,-242116,-274141,-112305,-128202
65.0,-241842,-274086,-112197,-128018
67.0,-241475,-273935,-112159,-127891
69.0,-241186,-273546,-111921,-127517
71.0,-240489,-273031,-111728,-127071
73.0,-239509,-272534,-111821,-126831
75.0,-239017,-272048,-111997,-126707
77.0,-238809,-271353,-112044,-126513
79.0,-238017,-270396,-112002,-126218
81.0,-236974,-269628,-111895,-125822
83.0,-236656,-269341,-111691,-125337
85.0,-236930,-269167,-111465,-124902
87.0,-237240,-268923,-111391,-124752
89.0,-237809,-269072,-111647,-125078
91.0,-238729,-269787,-112219,-125806
93.0,-239467,-270642,-112864,-126644
95.0,-240032,-271370,-113500,-127524
97.0,-240927,-271900,-114276,-128576
99.0,-241910,-272032,-115027,-129534
101.0,-242385,-271928,-115293,-129915
103.0,-242471,-272127,-115116,-129857
105.0,-242489,-272649,-115004,-129922
107.0,-242393,-273049,-115077,-130164
109.0,-242388,-273340,-115010,-130208
111.0,-242807,-273815,-114739,-130013
113.0,-243145,-274270,-114497,-129822
115.0,-242694,-274331,-114266,-129624
117.0,-241928,-274142,-113819,-129216
119.0,-241742,-274023,-113241,-128693
121.0,-241805,-273899,-112926,-128417
123.0,-241282,-273581,-112959,-128462
125.0,-240606,-273241,-112957,-128466
127.0,-240786,-273212,-112719,-128231
129.0,-241567,-273524,-112519,-128029
131.0,-241980,-273882,-112527,-128058
133.0,-242027,-273999,-112548,-128111
135.0,-242221,-273872,-112488,-128039
137.0,-242297,-273772,-112505,-128007
139.0,-241871,-273865,-112625,-128130
141.0,-241402,-273898,-112705,-128290
143.03,-241328,-273598,-112677,-128329
145.05,-241309,-273192,-112549,-128189
147.08,-241087,-273045,-112358,-127951
149.1,-241006,-273153,-112224,-127796
151.1,-241254,-273386,-112244,-127820
153.1,-241529,-273676,-112372,-127951
155.1,-241634,-273809,-112489,-128064
157.1,-241634,-273708,-112532,-128097
159.1,-241470,-273654,-112544,-128089
161.1,-241059,-273661,-112583,-128112
163.1,-240668,-273374,-112552,-128089
165.1,-240600,-272912,-112325,-127889
167.1,-240655,-272754,-112055,-127635
169.1,-240536,-272887,-112017,-127594
171.1,-240541,-273084,-112226,-127795
173.1,-241079,-273431,-112491,-128048
175.1,-241738,-273796,-112643,-128181
177.1,-241784,-273765,-112571,-128107
179.1,-241379,-273466,-112339,-127904
181.1,-241236,-273350,-112167,-127766
183.1,-241295,-273319,-112122,-127718
185.1,-240972,-273143,-112088,-127663
187.1,-240472,-273112,-112091,-127663
189.1,-240586,-273417,-112170,-127758
191.1,-241310,-273686,-112171,-127764
193.1,-241808,-273665,-112076,-127644
195.1,-241708,-273577,-112076,-127604
197.1,-241533,-273612,-112116,-127611
199.1,-241693,-273650,-111993,-127480
201.1,-241733,-273507,-111840,-127349
203.1,-241100,-273164,-111852,-127380
205.1,-240219,-272810,-111881,-127401
207.1,-239937,-272677,-111836,-127337
209.1,-240292,-272786,-111861,-127364
211.1,-240780,-273012,-111863,-127387
213.1,-241263,-273284,-111653,-127186
215.1,-241667,-273510,-111459,-126979
217.1,-241631,-273529,-111550,-127044
219.1,-241174,-273317,-111685,-127166
221.1,-240762,-273042,-111595,-127091
223.1,-240560,-272884,-111450,-126969
225.1,-240483,-272895,-111442,-126963
227.1,-240523,-272949,-111474,-126983
229.1,-240451,-272862,-111468,-126971
231.1,-240068,-272688,-111478,-126977
233.1,-239833,-272656,-111482,-126984
235.1,-240219,-272809,-111407,-126938
237.1,-240828,-273010,-111303,-126866
239.1,-241028,-273162,-111260,-126814
241.1,-240849,-273122,-111212,-126724
243.1,-240672,-272807,-111028,-126527
245.1,-240592,-272519,-110832,-126356
247.1,-240432,-272569,-110869,-126418
249.1,-240118,-272699,-111003,-126554
251.1,-239852,-272556,-110873,-126423
253.1,-239841,-272335,-110577,-126145
255.1,-240020,-272302,-110502,-126086
257.1,-240198,-272274,-110602,-126168
259.1,-240255,-272091,-110564,-126094
261.1,-240228,-271967,-110408,-125929
263.1,-240342,-272021,-110315,-125851
265.1,-240590,-272098,-110319,-125852
267.1,-240457,-272190,-110458,-125963
269.1,-239828,-272428,-110721,-126214
271.1,-239485,-272631,-110878,-126396
273.1,-239796,-272478,-110764,-126318
275.1,-240045,-272097,-110523,-126088
277.1,-239764,-271894,-110361,-125909
279.1,-239361,-271903,-110335,-125858
281.1,-239210,-271879,-110386,-125890
283.1,-239345,-271819,-110405,-125896
285.1,-239702,-271851,-110368,-125847
287.1,-239944,-271907,-110399,-125857
289.1,-239807,-271948,-110559,-125991
291.1,-239664,-272083,-110720,-126137
293.1,-239853,-272265,-110744,-126157
295.1,-240081,-272369,-110670,-126077
297.1,-240187,-272499,-110632,-126047
299.1,-240396,-272672,-110647,-126093
301.1,-240530,-272604,-110610,-126078
303.1,-240274,-272261,-110544,-126002
305.1,-240047,-272059,-110570,-126016
307.1,-240352,-272205,-110614,-126069
309.1,-240795,-272449,-110583,-126039
311.1,-240821,-272629,-110678,-126118
313.1,-240615,-272815,-111019,-126455
315.1,-240494,-272960,-111314,-126762
317.1,-240431,-272956,-111340,-126799
319.1,-240521,-272955,-111253,-126711
321.1,-240805,-273139,-111215,-126658
323.1,-240849,-273300,-111228,-126657
325.1,-240586,-273150,-111267,-126707
327.1,-240658,-272880,-111262,-126735
329.1,-241049,-272864,-111245,-126734
331.1,-240898,-272989,-111412,-126900
333.1,-240168,-272903,-111695,-127205
335.1,-239638,-272657,-111754,-127316
337.1,-239463,-272527,-111600,-127194
339.1,-239544,-272594,-111511,-127085
341.1,-240234,-272878,-111473,-127004
343.1,-241259,-273326,-111392,-126898
345.1,-241675,-273593,-111388,-126888
347.1,-241508,-273445,-111440,-126939
349.1,-241437,-273154,-111411,-126904
351.1,-241254,-272983,-111440,-126923
353.1,-240713,-272879,-111624,-127098
355.1,-240611,-272900,-111696,-127164
357.1,-241257,-273122,-111538,-127004
359.1,-241636,-273223,-111389,-126859
361.1,-241261,-273044,-111363,-126849
363.13,-240884,-273038,-111411,-126916
365.15,-240915,-273390,-111551,-127065
367.18,-240998,-273584,-111677,-127190
369.2,-241019,-273375,-111651,-127149
371.2,-241058,-273211,-111654,-127126
373.2,-240995,-273362,-111822,-127286
375.2,-240925,-273545,-111870,-127357
377.2,-240991,-273507,-111673,-127175
379.2,-240888,-273329,-111550,-127028
381.2,-240619,-273171,-111565,-127021
383.2,-240760,-273089,-111469,-126936
385.2,-241095,-273046,-111395,-126868
387.2,-240784,-273032,-111607,-127053
389.2,-240231,-273076,-111840,-127264
391.2,-240478,-273134,-111777,-127203
393.2,-241123,-273161,-111647,-127060
395.2,-241167,-273225,-111734,-127099
397.2,-240769,-273276,-111924,-127245
399.2,-240420,-273138,-112049,-127358
401.2,-240168,-272979,-112046,-127367
403.2,-240369,-273154,-111832,-127169
405.2,-241168,-273472,-111529,-126861
407.2,-241599,-273461,-111460,-126760
409.2,-241083,-273188,-111599,-126863
411.2,-240583,-273003,-111569,-126816
413.2,-240910,-272920,-111330,-126561
415.2,-241478,-272846,-111186,-126402
417.2,-241441,-272786,-111206,-126431
419.2,-240808,-272654,-111258,-126514
421.2,-240258,-272492,-111379,-126656
423.2,-240350,-272582,-111576,-126864
425.2,-240772,-272904,-111678,-126992
427.2,-240798,-273081,-111655,-127000
429.2,-240603,-273042,-111599,-126938
431.2,-240833,-273037,-111466,-126764
433.2,-241065,-273084,-111343,-126606
435.2,-240667,-273018,-111434,-126697
437.2,-240490,-272869,-111488,-126756
439.2,-241278,-272751,-111183,-126430
441.2,-241721,-272631,-111014,-126233
443.2,-240745,-272477,-111475,-126696
445.2,-239801,-272429,-111935,-127183
447.2,-240231,-272591,-111732,-126999
449.2,-240909,-272821,-111370,-126625
451.2,-240787,-272934,-111408,-126623
453.2,-240635,-272916,-111539,-126714
455.2,-240720,-272814,-111529,-126699
457.2,-240347,-272716,-111592,-126785
459.2,-240040,-272804,-111675,-126872
461.2,-240511,-272971,-111620,-126787
463.2,-240676,-272776,-111598,-126734
465.2,-239948,-272256,-111618,-126746
467.2,-239689,-272050,-111491,-126635
469.2,-240186,-272348,-111433,-126621
471.2,-240150,-272697,-111635,-126887
473.2,-239884,-272904,-111716,-127009
475.2,-240474,-273085,-111517,-126808
477.2,-240952,-273131,-111486,-126761
479.2,-240377,-273002,-111702,-126984
481.2,-240055,-272988,-111724,-127023
483.2,-240633,-273154,-111556,-126853
485.2,-240803,-273238,-111575,-126859
487.2,-240436,-273202,-111703,-126980
489.2,-240805,-273264,-111628,-126904
491.2,-241598,-273516,-111491,-126764
493.2,-241567,-273841,-111604,-126878
495.2,-241039,-274009,-111873,-127149
497.2,-240802,-273910,-112023,-127293
499.2,-240518,-273713,-112055,-127323
501.2,-240140,-273544,-112036,-127315
503.2,-240392,-273288,-111848,-127130
505.2,-241005,-273085,-111580,-126860
507.2,-240996,-273298,-111662,-126957
509.2,-240608,-273765,-112090,-127406
511.2,-240720,-273971,-112266,-127580
513.2,-241141,-273935,-112027,-127323
515.2,-241274,-273997,-111888,-127185
517.2,-241293,-274110,-112026,-127347
519.2,-241429,-274119,-112087,-127431
521.2,-241380,-274119,-112009,-127360
523.2,-241044,-274123,-112047,-127408
525.2,-240793,-274031,-112182,-127575
527.2,-240875,-273963,-112222,-127646
529.2,-241175,-274046,-112160,-127572
531.2,-241403,-274137,-112063,-127454
533.2,-241422,-274090,-111976,-127378
535.2,-241424,-273976,-111953,-127371
537.2,-241506,-273897,-111993,-127397
539.2,-241333,-273874,-112068,-127457
541.2,-240838,-273858,-112149,-127551
543.2,-240547,-273768,-112119,-127536
545.2,-240677,-273641,-111933,-127340
547.2,-240897,-273651,-111810,-127224
549.2,-241146,-273877,-111905,-127390
551.2,-241502,-274225,-112060,-127665
553.2,-241648,-274588,-112154,-127854
555.2,-241624,-274898,-112256,-127971
557.2,-242043,-275042,-112304,-127984
559.2,-242727,-274968,-112189,-127866
561.2,-242718,-274836,-112068,-127785
563.2,-242036,-274833,-112096,-127827
565.2,-241459,-274840,-112110,-127795
567.2,-240863,-274578,-111958,-127566
