t,az
2.50,-644
4.48,-628
6.45,-608
8.43,-602
10.40,-582
12.40,-548
14.38,-482
16.35,-408
18.33,-312
20.30,-242
22.30,-208
24.28,-184
26.25,-140
28.23,-112
30.20,-106
32.20,-80
34.18,-52
36.15,-30
38.13,-48
40.10,-66
42.10,-92
44.08,-168
46.05,-240
48.03,-302
50.00,-372
52.00,-432
53.98,-512
55.95,-618
57.93,-694
59.90,-774
61.80,-834
63.78,-868
65.75,-902
67.73,-914
69.70,-940
71.70,-964
73.68,-938
75.65,-932
77.63,-888
79.60,-852
81.60,-802
83.58,-738
85.55,-666
87.53,-614
89.50,-584
91.50,-568
93.48,-554
95.45,-538
97.43,-524
99.40,-522
101.40,-516
103.38,-538
105.35,-558
107.33,-542
109.30,-530
111.30,-506
113.28,-496
115.25,-482
117.23,-490
119.20,-514
121.10,-552
123.10,-602
125.10,-630
127.10,-676
129.10,-676
131.00,-696
132.98,-692
134.95,-674
136.93,-656
138.90,-652
140.90,-652
142.88,-688
144.85,-688
146.83,-732
148.80,-732
150.80,-776
152.78,-776
154.75,-818
156.73,-792
158.70,-754
160.70,-702
162.68,-666
164.65,-618
166.63,-572
168.60,-462
170.60,-362
172.58,-200
174.55,-8
176.53,120
178.50,120
180.50,-72
182.48,-416
184.45,-862
186.43,-1274
188.40,-1632
190.30,-1854
192.30,-1936
194.30,-2044
196.30,-2390
198.30,-2882
200.20,-3196
202.18,-3064
204.15,-2456
206.13,-1492
208.10,-384
210.10,762
212.08,1888
214.05,2744
216.03,3014
218.00,2630
220.00,1820
221.98,832
223.95,-172
225.93,-1146
227.90,-2038
229.90,-2750
231.88,-3260
233.85,-3576
235.83,-3762
237.80,-3736
239.80,-3522
241.78,-3122
243.75,-2624
245.73,-2044
247.70,-1472
249.70,-940
251.68,-498
253.65,-146
255.63,128
257.60,318
259.50,404
261.50,428
263.50,360
265.50,234
267.50,114
269.40,-44
271.38,-176
273.35,-274
275.33,-336
277.30,-348
279.30,-346
281.28,-324
283.25,-314
285.23,-288
287.20,-256
289.20,-218
291.18,-186
293.15,-160
295.13,-116
297.10,-112
299.10,-162
301.08,-250
303.05,-390
305.03,-516
307.00,-612
