t,lead_I,lead_II,v3,v4
0.6,16516,30366,-30736,-66554
2.6,18283,30238,-30435,-66396
4.6,18595,29866,-30099,-66169
6.6,18840,29539,-29985,-66097
8.6,19466,29486,-30519,-66563
10.6,19363,29578,-31257,-67186
12.6,18445,29712,-31491,-67317
14.6,17595,29828,-31392,-67097
16.6,16941,29857,-31424,-67011
18.6,16513,29918,-31402,-66983
20.6,16935,30112,-31059,-66756
22.6,18037,30155,-30575,-66441
24.6,18747,29796,-30135,-66208
26.6,18833,29344,-29929,-66175
28.6,18841,29242,-30260,-66478
30.6,18741,29417,-30898,-66921
32.6,18292,29549,-31213,-67100
34.6,17705,29656,-31217,-67047
36.6,17103,29933,-31307,-67031
38.6,16599,30273,-31297,-66965
40.6,16748,30390,-30861,-66695
42.6,17600,30240,-30240,-66348
44.6,18325,29974,-29793,-66095
46.6,18570,29677,-29693,-66111
48.6,18719,29459,-30090,-66551
50.6,18740,29521,-30776,-67135
52.6,18304,29862,-31199,-67363
54.6,17602,30179,-31239,-67267
56.6,17050,30248,-31237,-67264
58.6,16966,30180,-31251,-67409
60.6,17567,30144,-31043,-67368
62.6,18366,30077,-30545,-66914
64.6,18425,29855,-29966,-66226
66.6,17889,29586,-29727,-65870
68.6,17878,29527,-30106,-66186
70.6,18543,29739,-30737,-66731
72.6,18876,30037,-31023,-66901
74.6,18379,30256,-30979,-66789
76.6,17555,30402,-30926,-66713
78.6,17070,30526,-30744,-66539
80.6,17250,30597,-30256,-66130
82.6,17954,30534,-29773,-65795
84.6,18690,30333,-29635,-65797
86.6,19112,30130,-29759,-66006
88.6,19175,30061,-29972,-66225
90.6,18879,30121,-30264,-66409
92.6,18416,30244,-30533,-66536
94.6,18170,30367,-30581,-66573
96.6,18094,30440,-30470,-66568
98.6,17790,30515,-30454,-66575
100.6,17503,30685,-30485,-66525
102.6,17967,30815,-30276,-66305
104.6,19062,30700,-29852,-65954
106.6,19701,30469,-29542,-65647
108.6,19261,30387,-29493,-65533
110.6,18324,30457,-29636,-65657
112.6,17825,30632,-29901,-65902
114.6,17966,30976,-30137,-66032
116.6,18210,31322,-30176,-65989
118.6,18175,31364,-30082,-65931
120.6,18113,31184,-29971,-65855
122.6,18306,31076,-29761,-65599
124.6,18542,30997,-29423,-65282
126.6,18655,30740,-29214,-65207
128.6,18836,30406,-29399,-65438
130.6,18933,30272,-29916,-65827
132.6,18499,30411,-30362,-66173
134.6,17868,30659,-30415,-66296
136.6,17785,30835,-30280,-66243
138.6,17965,30917,-30283,-66201
140.6,17710,30970,-30210,-66090
142.6,17494,30966,-29829,-65815
144.6,18060,30873,-29574,-65689
146.6,18830,30795,-29779,-65907
148.6,18921,30774,-30057,-66143
150.6,18557,30687,-30167,-66232
152.6,18248,30551,-30368,-66399
154.6,17945,30556,-30624,-66606
156.6,17691,30714,-30657,-66619
158.6,17765,30846,-30594,-66530
160.6,18004,30889,-30563,-66445
162.6,18059,30898,-30332,-66206
164.6,18074,30887,-29938,-65880
166.6,18360,30836,-29789,-65815
168.6,18759,30740,-30000,-66082
170.5,18835,30646,-30340,-66441
172.5,18369,30654,-30566,-66647
174.5,17590,30780,-30511,-66587
176.5,17068,30918,-30322,-66426
178.5,17149,31015,-30349,-66429
180.5,17445,31057,-30444,-66440
182.5,17503,30954,-30193,-66177
184.5,17737,30723,-29865,-65911
186.5,18608,30576,-29979,-66025
188.5,19286,30566,-30305,-66304
190.5,18744,30535,-30403,-66441
192.5,17683,30465,-30458,-66598
194.5,17465,30472,-30715,-66872
196.5,17834,30561,-30877,-66936
198.5,17685,30686,-30625,-66558
200.5,17215,30813,-30117,-65984
202.5,17369,30821,-29775,-65670
204.5,18064,30685,-29836,-65812
206.5,18533,30606,-30113,-66167
208.5,18567,30660,-30281,-66403
210.5,18410,30683,-30341,-66511
212.5,18203,30635,-30482,-66609
214.5,17971,30644,-30636,-66633
216.5,17677,30698,-30610,-66514
218.5,17372,30697,-30409,-66327
220.5,17353,30661,-30171,-66135
222.5,17695,30656,-30037,-66028
224.5,17970,30696,-30052,-66102
226.5,18010,30776,-30070,-66239
228.5,18195,30836,-30012,-66280
230.5,18535,30814,-30077,-66334
232.5,18537,30779,-30284,-66460
234.5,18210,30815,-30319,-66453
236.5,18029,30885,-30184,-66329
238.5,18009,30960,-30213,-66373
240.5,17935,31048,-30331,-66547
242.5,18014,31039,-30225,-66574
244.5,18348,30843,-30030,-66460
246.5,18544,30627,-30002,-66349
248.5,18450,30598,-30032,-66241
250.5,18343,30696,-30026,-66179
252.5,18200,30753,-30110,-66247
254.5,17826,30767,-30273,-66363
256.5,17516,30834,-30397,-66468
258.5,17621,30939,-30439,-66588
260.5,17879,30949,-30306,-66599
262.5,17928,30791,-30022,-66423
264.5,17900,30582,-29908,-66296
266.5,18006,30467,-30088,-66371
268.5,18123,30414,-30237,-66448
270.5,18076,30348,-30215,-66438
272.5,17921,30380,-30294,-66530
274.5,17800,30588,-30533,-66723
276.5,17729,30782,-30625,-66765
278.5,17675,30774,-30457,-66608
280.5,17700,30692,-30252,-66470
282.5,17835,30729,-30171,-66452
284.5,17949,30823,-30171,-66468
286.5,18003,30834,-30207,-66492
288.5,18177,30795,-30280,-66563
290.5,18408,30788,-30326,-66590
292.5,18288,30799,-30292,-66504
294.5,17740,30868,-30247,-66457
296.5,17270,31075,-30201,-66502
298.5,17287,31298,-30077,-66423
300.5,17685,31328,-30005,-66226
302.5,18141,31205,-30118,-66196
304.5,18391,31061,-30139,-66266
306.5,18278,30889,-29894,-66174
