t,pcg
0.0,-2
1.0,1
2.0,1
3.0,0
4.0,2
5.0,4
6.0,1
7.0,-2
8.0,0
9.0,-1
10.0,-3
11.0,-1
12.0,-2
13.0,-3
14.0,2
15.0,2
16.0,-2
17.0,-4
18.0,-5
19.0,-3
20.0,-3
21.0,-4
22.0,-2
23.0,-1
24.0,-3
25.0,-3
26.0,-2
27.0,-2
28.0,-4
29.0,-4
30.0,-2
31.0,-2
32.0,-4
33.0,-3
34.0,-2
35.0,-2
36.0,0
37.0,0
38.0,-2
39.0,-2
40.0,-2
41.0,-2
42.0,-1
43.0,1
44.0,1
45.0,2
46.0,2
47.0,2
48.0,2
49.0,1
50.0,1
51.0,1
52.0,0
53.0,0
54.0,1
55.0,1
56.0,0
57.0,0
58.0,-2
59.0,-2
60.0,-1
61.0,-1
62.0,-1
63.0,-1
64.0,0
65.0,1
66.0,1
67.0,-1
68.0,-1
69.0,0
70.0,0
71.0,0
72.0,-2
73.0,-3
74.0,-2
75.0,-2
76.0,-3
77.0,-2
78.0,-1
79.0,-1
80.0,-2
81.0,-2
82.0,-1
83.0,-2
84.0,0
85.0,0
86.0,-1
87.0,0
88.0,0
89.0,0
90.0,2
91.0,3
92.0,2
93.0,2
94.0,3
95.0,2
96.0,2
97.0,2
98.0,2
99.0,3
100.0,1
101.0,-1
102.0,-1
103.0,-1
104.0,0
105.0,2
106.0,3
107.0,2
108.0,2
109.0,2
110.0,2
111.0,3
112.0,4
113.0,5
114.0,4
115.0,3
116.0,1
117.0,-6
118.0,-14
119.0,-17
120.0,-15
121.0,-9
122.0,-2
123.0,1
124.0,0
125.0,2
126.0,1
127.0,-3
128.0,-2
129.0,-2
130.0,-4
131.0,-3
132.0,-7
133.0,-10
134.0,-5
135.0,2
136.0,11
137.0,6
138.0,4
139.0,18
140.0,10
141.0,-4
142.0,1
143.0,0
144.0,-4
145.0,-5
146.0,-6
147.0,-3
148.0,-5
149.0,-15
150.0,-15
151.0,-11
152.0,-12
153.0,-8
154.0,-3
155.0,6
156.0,14
157.0,13
158.0,8
159.0,-13
160.0,-45
161.0,-69
162.0,-78
163.0,-68
164.0,-39
165.0,2
166.0,38
167.0,65
168.0,77
169.0,68
170.0,50
171.0,29
172.0,9
173.0,-7
174.0,-12
175.0,-10
176.0,-5
177.0,3
178.0,14
179.0,18
180.0,16
181.0,22
182.0,22
183.0,19
184.0,21
185.0,19
186.0,14
187.0,8
188.0,0
189.0,-6
190.0,-10
191.0,-13
192.0,-15
193.0,-14
194.0,-12
195.0,-11
196.0,-8
197.0,-5
198.0,-3
199.0,-1
200.0,0
201.0,0
202.0,-1
203.0,-3
204.0,-4
205.0,-2
206.0,-3
207.0,-5
208.0,-4
209.0,-3
210.0,-5
211.0,-5
212.0,-5
213.0,-8
214.0,-6
215.0,-4
216.0,-5
217.0,-5
218.0,-8
219.0,-7
220.0,1
221.0,0
222.0,-4
223.0,-6
224.0,-6
225.0,-5
226.0,-6
227.0,-6
228.0,-5
229.0,-8
230.0,-7
231.0,-2
232.0,-6
233.0,-11
234.0,-8
235.0,2
236.0,3
237.0,-1
238.0,-3
239.0,-9
240.0,-9
241.0,-6
242.0,-10
243.0,-7
244.0,1
245.0,1
246.0,0
247.0,-4
248.0,-6
249.0,0
250.0,-2
251.0,-1
252.0,3
253.0,-2
254.0,-4
255.0,-2
256.0,-1
257.0,-1
258.0,-1
259.0,-1
260.0,0
261.0,0
262.0,1
263.0,2
264.0,3
265.0,4
266.0,4
267.0,5
268.0,5
269.0,5
270.0,6
271.0,6
272.0,4
273.0,3
274.0,2
275.0,1
276.0,1
277.0,2
278.0,1
279.0,3
280.0,3
281.0,4
282.0,7
283.0,5
284.0,3
285.0,3
286.0,3
287.0,3
288.0,4
289.0,2
290.0,1
291.01,1
292.02,1
293.03,1
294.04,3
295.05,4
296.06,3
297.07,1
298.08,-2
299.09,-3
300.1,-2
301.1,-2
302.1,-2
303.1,-1
304.1,-2
305.1,-2
306.1,-1
307.1,-1
308.1,-1
309.1,0
310.1,-2
311.1,-3
312.1,-2
313.1,-3
314.1,-4
315.1,-2
316.1,-3
317.1,-4
318.1,-4
319.1,-5
320.1,-5
321.1,-4
322.1,-4
323.1,-5
324.1,-3
325.1,-2
326.1,-2
327.1,0
328.1,2
329.1,2
330.1,1
331.1,3
332.1,4
333.1,3
334.1,3
335.1,1
336.1,1
337.1,0
338.1,-1
339.1,-2
340.1,-3
341.1,-4
342.1,-3
343.1,-4
344.1,-3
345.1,-1
346.1,-1
347.1,0
348.1,1
349.1,1
350.1,1
351.1,0
352.1,-2
353.1,1
354.1,4
355.1,4
356.1,3
357.1,4
358.1,4
359.1,2
360.1,0
361.1,-1
362.1,-3
363.1,-6
364.1,-6
365.1,-6
366.1,-5
367.1,-2
368.1,-1
369.1,-1
370.1,-2
371.1,-4
372.1,-6
373.1,-3
374.1,5
375.1,13
376.1,15
377.1,12
378.1,5
379.1,1
380.1,-3
381.1,-6
382.1,-7
383.1,-7
384.1,-6
385.1,-4
386.1,-2
387.1,-3
388.1,-5
389.1,-8
390.1,-10
391.1,-12
392.1,-15
393.1,-16
394.1,-13
395.1,-9
396.1,-3
397.1,-2
398.1,-1
399.1,0
400.1,-1
401.1,-3
402.1,-1
403.1,2
404.1,4
405.1,7
406.1,9
407.1,10
408.1,11
409.1,10
410.1,9
411.1,8
412.1,8
413.1,7
414.1,7
415.1,8
416.1,7
417.1,5
418.1,1
419.1,1
420.1,2
421.1,0
422.1,-1
423.1,-2
424.1,-6
425.1,-6
426.1,-5
427.1,-5
428.1,-5
429.1,-5
430.1,-5
431.1,-3
432.1,-4
433.1,-6
434.1,-4
435.1,-4
436.1,-5
437.1,-3
438.1,-2
439.1,-1
440.1,-1
441.1,-2
442.1,-1
443.1,1
444.1,0
445.1,2
446.1,3
447.1,0
448.1,2
449.1,2
450.1,0
451.1,1
452.1,1
453.1,-1
454.1,-1
455.1,0
456.1,1
457.1,1
458.1,1
459.1,1
460.1,-1
461.1,0
462.1,2
463.1,1
464.1,0
465.1,1
466.1,-1
467.1,-2
468.1,-1
469.1,0
470.1,-1
471.1,0
472.1,-1
473.1,-3
474.1,-3
475.1,-3
476.1,-3
477.1,-2
478.1,-3
479.1,-3
480.1,-2
481.1,-2
482.1,-2
483.1,-2
484.1,-3
485.1,-3
486.1,-2
487.1,-1
488.1,0
489.1,0
490.1,-1
491.1,-1
492.1,1
493.1,1
494.1,0
495.1,0
496.1,1
497.1,1
498.1,-4
499.1,-5
500.1,-1
501.1,1
502.1,1
503.1,0
504.1,-1
505.1,-2
506.1,-3
507.1,-5
508.1,-4
509.1,-1
510.1,-2
511.1,-2
512.1,0
513.1,-3
514.1,-3
515.1,0
516.1,0
517.1,0
518.1,3
519.1,7
520.1,1
521.1,-6
522.1,-2
523.1,1
524.1,1
525.1,0
526.1,0
527.1,-1
528.1,-2
529.1,-2
530.1,-3
531.1,-2
532.1,2
533.1,1
534.1,0
535.1,2
536.1,1
537.1,1
538.1,3
539.1,5
540.1,3
541.1,2
542.1,3
543.1,3
544.1,3
545.1,3
546.1,0
547.1,-2
548.1,-1
549.1,0
550.1,-2
551.1,-3
552.1,-3
553.1,-3
554.1,-3
555.1,-2
556.1,-2
557.1,-3
558.1,-2
559.1,-1
560.1,0
561.1,1
562.1,0
563.1,-1
564.1,0
565.1,0
566.1,0
567.1,0
568.1,-2
569.1,-2
570.1,-2
571.1,-3
572.1,-2
573.1,0
574.1,-1
575.1,-2
576.1,-1
577.1,-1
578.1,-2
579.1,-2
580.1,0
581.1,1
582.1,2
583.1,4
584.1,3
585.1,1
586.1,1
587.1,2
588.1,2
589.1,2
590.1,3
591.1,2
592.1,1
593.1,0
594.1,0
595.1,0
596.1,-1
597.1,-1
598.1,-2
599.1,-2
600.1,-3
601.1,-3
602.1,-2
603.1,-2
604.1,-2
605.1,-1
606.1,0
607.1,-1
608.1,0
609.1,1
610.1,0
611.1,0
612.1,0
613.1,0
614.1,0
615.1,-1
616.1,-1
617.1,-2
618.1,-3
619.1,-4
620.1,-4
621.1,-2
622.1,-2
623.1,-4
624.1,-3
625.1,-2
626.1,-3
627.1,-3
628.1,-2
629.1,-1
630.1,-1
631.1,-1
632.1,-1
633.1,-1
634.1,-2
635.1,-2
636.1,-1
637.1,-1
