t,az
3.20,6054
5.18,6018
7.15,5998
9.13,6002
11.10,5968
13.10,5954
15.08,5958
17.05,5966
19.03,6000
21.00,6026
23.00,6046
24.98,6068
26.95,6102
28.93,6126
30.90,6158
32.90,6200
34.88,6258
36.85,6274
38.83,6306
40.80,6320
42.70,6318
44.70,6350
46.70,6368
48.70,6372
50.70,6380
52.60,6372
54.58,6376
56.55,6364
58.53,6374
60.50,6364
62.50,6360
64.48,6362
66.45,6364
68.43,6392
70.40,6420
72.40,6418
74.38,6416
76.35,6428
78.33,6406
80.30,6390
82.30,6370
84.28,6364
86.25,6330
88.23,6302
90.20,6288
92.20,6254
94.18,6224
96.15,6164
98.13,6128
100.10,6088
102.10,6072
104.08,6076
106.05,6060
108.03,6036
110.00,6036
112.00,6036
113.98,6082
115.95,6118
117.93,6204
119.90,6274
121.80,6330
123.78,6390
125.75,6442
127.73,6514
129.70,6558
131.70,6548
133.68,6474
135.65,6348
137.63,6190
139.60,6018
141.60,5890
143.58,5824
145.55,5862
147.53,5914
149.50,5992
151.50,6040
153.48,6030
155.45,5992
157.43,5928
159.40,5848
161.40,5784
163.38,5750
165.35,5770
167.33,5828
169.30,5900
171.30,5998
173.28,6086
175.25,6154
177.23,6170
179.20,6164
181.10,6152
183.10,6130
185.10,6102
187.10,6080
189.10,6028
191.00,5988
192.98,5968
194.95,5910
196.93,5866
198.90,5820
200.90,5780
202.88,5754
204.85,5744
206.83,5768
208.80,5800
210.80,5826
212.78,5872
214.75,5954
216.73,6028
218.70,6076
220.70,6130
222.68,6184
224.65,6204
226.63,6226
228.60,6242
230.60,6262
232.58,6288
234.55,6270
236.53,6244
238.50,6216
240.50,6186
242.48,6124
244.45,6062
246.43,6048
248.40,6040
250.40,5996
252.38,5956
254.35,5938
256.33,5924
258.30,5904
260.20,5884
262.18,5872
264.15,5876
266.13,5856
268.10,5864
270.10,5862
272.08,5868
274.05,5854
276.03,5850
278.00,5834
280.00,5784
281.98,5744
283.95,5734
285.93,5742
287.90,5774
289.90,5800
291.88,5814
293.85,5834
295.83,5858
297.80,5880
299.80,5950
301.78,6006
303.75,6076
305.73,6134
307.70,6174
309.70,6186
311.68,6198
313.65,6198
315.63,6202
317.60,6210
319.50,6204
321.50,6188
323.50,6162
325.50,6118
327.50,6072
329.40,6024
331.38,5976
333.35,5922
335.33,5884
337.30,5836
339.30,5790
341.28,5740
343.25,5720
345.23,5692
347.20,5692
349.20,5686
351.18,5678
353.15,5692
355.13,5692
357.10,5694
359.10,5736
361.08,5780
363.05,5780
365.03,5860
367.00,5860
369.00,5850
370.98,5850
372.95,5898
374.93,5898
376.90,5932
378.90,5932
380.88,5938
382.85,5938
384.83,5942
386.80,5948
388.70,5912
390.70,5892
392.70,5880
394.70,5860
396.70,5854
398.60,5830
400.58,5794
402.55,5772
404.53,5754
406.50,5742
408.50,5710
410.48,5684
412.45,5662
414.43,5640
416.40,5590
418.40,5564
420.38,5562
422.35,5534
424.33,5498
426.30,5482
428.30,5492
430.28,5494
432.25,5508
434.23,5506
436.20,5520
438.20,5536
440.18,5558
442.15,5592
444.13,5620
446.10,5644
448.10,5672
450.08,5694
452.05,5722
454.03,5748
456.00,5766
457.90,5762
459.90,5752
461.90,5736
463.90,5758
465.90,5758
467.80,5740
469.78,5722
471.75,5704
473.73,5678
475.70,5682
477.70,5668
479.68,5650
481.65,5630
483.63,5612
485.60,5580
487.60,5550
489.58,5510
491.55,5486
493.53,5442
495.50,5434
497.50,5410
499.48,5378
501.45,5350
503.43,5340
505.40,5334
507.40,5306
509.38,5300
511.35,5302
513.33,5314
515.30,5316
517.30,5338
519.28,5346
521.25,5350
523.23,5364
525.20,5354
527.10,5358
529.10,5368
531.10,5390
533.10,5424
535.10,5464
537.00,5478
538.98,5522
540.95,5584
542.93,5640
544.90,5704
546.90,5774
548.88,5832
550.85,5898
552.83,5954
554.80,6042
556.80,6108
558.78,6136
560.75,6124
562.73,6086
564.70,5992
566.70,5840
568.68,5682
570.65,5518
572.63,5438
574.60,5428
576.60,5478
578.58,5538
580.55,5582
582.53,5592
584.50,5586
586.50,5552
588.48,5488
590.45,5434
592.43,5396
594.40,5364
596.30,5372
598.30,5398
600.30,5478
602.30,5570
604.30,5664
606.20,5754
608.18,5798
610.15,5816
612.13,5822
614.10,5816
616.10,5812
618.08,5820
620.05,5798
622.03,5758
624.00,5700
626.00,5628
627.98,5582
629.95,5556
631.93,5528
633.90,5506
635.90,5502
637.88,5484
639.85,5482
641.83,5474
643.80,5484
645.80,5504
647.78,5514
649.75,5578
651.73,5616
653.70,5670
655.70,5698
657.68,5718
659.65,5754
661.63,5798
663.60,5836
665.50,5862
667.50,5888
669.50,5888
671.50,5916
673.50,5926
675.40,5930
677.38,5930
679.35,5912
681.33,5894
683.30,5882
685.30,5908
687.28,5954
689.25,5960
691.23,5974
693.20,5990
695.20,5980
697.18,5970
699.15,5976
701.13,5994
703.10,5984
705.10,5972
707.08,5948
709.05,5940
711.03,5900
713.00,5862
715.00,5812
716.98,5788
718.95,5762
720.93,5736
722.90,5710
724.90,5698
726.88,5684
728.85,5672
730.83,5642
732.80,5626
734.70,5628
736.70,5618
738.70,5596
740.70,5604
742.70,5636
744.60,5650
746.58,5666
748.55,5690
750.53,5706
752.50,5714
754.50,5736
756.48,5734
758.45,5730
760.43,5726
762.40,5696
764.40,5682
766.38,5660
768.35,5648
770.33,5640
772.30,5644
774.30,5644
776.28,5638
778.25,5638
780.23,5636
782.20,5638
784.20,5630
786.18,5630
788.15,5628
790.13,5622
792.10,5630
794.10,5630
796.08,5640
798.05,5640
800.03,5628
802.00,5628
803.90,5636
805.90,5636
807.90,5654
809.90,5654
811.90,5610
813.80,5594
815.78,5592
817.75,5608
819.73,5600
821.70,5622
823.70,5650
825.68,5678
827.65,5698
829.63,5696
831.60,5674
833.60,5672
835.58,5644
837.55,5638
839.53,5640
841.50,5686
843.50,5694
845.48,5680
847.45,5658
849.43,5648
851.40,5664
853.40,5696
855.38,5690
857.35,5704
859.33,5734
861.30,5726
863.30,5728
865.28,5758
867.25,5768
869.23,5776
871.20,5782
873.10,5790
875.10,5804
877.10,5838
879.10,5870
881.10,5890
883.00,5892
884.98,5886
886.95,5918
888.93,5904
890.90,5888
892.90,5884
894.88,5860
896.85,5842
898.83,5816
900.80,5826
902.80,5826
904.78,5842
906.75,5824
908.73,5802
910.70,5806
912.70,5814
914.68,5802
916.65,5786
918.63,5774
920.60,5772
922.60,5754
924.58,5738
926.55,5700
928.53,5670
930.50,5656
932.50,5644
934.48,5624
936.45,5606
938.43,5614
940.40,5596
942.30,5570
944.30,5560
946.30,5570
948.30,5556
950.30,5538
952.20,5526
954.18,5520
956.15,5514
958.13,5534
960.10,5548
962.10,5586
964.08,5614
966.05,5610
968.03,5596
970.00,5616
972.00,5636
973.98,5648
975.95,5654
977.93,5676
979.90,5706
981.90,5758
983.88,5814
985.85,5844
987.83,5910
989.80,5936
991.80,5928
993.78,5882
995.75,5826
997.73,5754
999.70,5646
1001.70,5546
1003.68,5446
1005.65,5382
1007.63,5406
1009.60,5478
1011.50,5516
1013.50,5560
1015.50,5600
1017.50,5626
1019.50,5608
1021.40,5588
1023.38,5552
1025.35,5524
1027.33,5512
1029.30,5540
1031.30,5572
1033.28,5634
1035.25,5690
1037.23,5732
1039.20,5734
1041.20,5706
1043.18,5660
1045.15,5612
1047.13,5566
1049.10,5506
1051.10,5456
1053.08,5388
1055.05,5326
1057.03,5264
1059.00,5216
1061.00,5182
1062.98,5174
1064.95,5164
1066.93,5140
1068.90,5142
1070.90,5186
1072.88,5230
1074.85,5270
1076.83,5324
1078.80,5372
1080.70,5410
1082.70,5482
1084.70,5536
1086.70,5594
1088.70,5634
1090.60,5706
1092.58,5754
1094.55,5796
1096.53,5826
1098.50,5848
1100.50,5890
1102.48,5898
1104.45,5894
1106.43,5870
1108.40,5836
1110.40,5846
1112.38,5838
1114.35,5800
1116.33,5794
1118.30,5800
1120.30,5800
1122.28,5792
1124.25,5784
1126.23,5738
1128.20,5708
1130.20,5712
1132.18,5698
1134.15,5662
1136.13,5638
1138.10,5606
1140.10,5568
1142.08,5540
1144.05,5504
1146.03,5480
1148.00,5430
1149.90,5404
1151.90,5358
1153.90,5316
1155.90,5320
1157.90,5274
1159.80,5244
1161.78,5216
1163.75,5190
1165.73,5160
1167.70,5160
1169.70,5144
1171.68,5150
1173.65,5154
1175.63,5134
1177.60,5106
1179.60,5108
1181.58,5104
1183.55,5096
1185.53,5098
1187.50,5084
1189.50,5084
1191.48,5086
1193.45,5078
1195.43,5086
1197.40,5080
1199.40,5090
1201.38,5118
1203.35,5154
1205.33,5184
1207.30,5188
1209.30,5198
1211.28,5248
1213.25,5286
1215.23,5300
1217.20,5308
1219.10,5318
1221.10,5316
1223.10,5318
1225.10,5336
1227.10,5366
1229.00,5398
1230.98,5404
1232.95,5418
1234.93,5464
1236.90,5464
1238.90,5460
1240.88,5460
1242.85,5460
1244.83,5480
1246.80,5520
1248.80,5520
1250.78,5502
1252.75,5524
1254.73,5594
1256.70,5594
1258.70,5702
1260.68,5702
1262.65,5716
1264.63,5716
1266.60,5726
1268.60,5726
1270.58,5690
1272.55,5690
1274.53,5704
1276.50,5700
1278.50,5700
1280.48,5688
1282.45,5692
1284.43,5688
1286.40,5638
1288.30,5586
1290.30,5562
1292.30,5538
1294.30,5502
1296.30,5476
1298.20,5440
1300.18,5406
1302.15,5382
1304.13,5358
1306.10,5346
1308.10,5336
1310.08,5306
1312.05,5290
1314.03,5274
1316.00,5246
1318.00,5244
1319.98,5250
1321.95,5256
1323.93,5260
1325.90,5290
1327.90,5342
1329.88,5398
1331.85,5468
1333.83,5542
1335.80,5626
1337.80,5728
1339.78,5810
1341.75,5896
1343.73,5980
1345.70,6068
1347.70,6162
1349.68,6210
1351.65,6266
1353.63,6312
1355.60,6342
1357.50,6360
1359.50,6348
1361.50,6322
1363.50,6282
1365.50,6254
1367.40,6190
1369.38,6150
1371.35,6098
1373.33,6012
1375.30,5960
1377.30,5868
1379.28,5810
1381.25,5762
1383.23,5694
1385.20,5630
1387.20,5592
1389.18,5552
1391.15,5502
1393.13,5500
1395.10,5508
1397.10,5516
1399.08,5520
1401.05,5508
1403.03,5526
1405.00,5558
