t,lead_I,lead_II,v3,v4
1.8,-46652,-72317,21732,7856
3.8,-46886,-72308,22348,8503
5.8,-46632,-72457,22296,8439
7.8,-46353,-72377,22033,8135
9.8,-46517,-71973,21981,8055
11.8,-46865,-71910,21969,8043
13.8,-47035,-72424,22009,8100
15.8,-47111,-72910,22229,8340
17.8,-47207,-72973,22339,8454
19.8,-47182,-72819,22170,8275
21.8,-47012,-72647,22056,8148
23.8,-46886,-72510,22103,8189
25.8,-46859,-72590,22058,8138
27.8,-46839,-72917,21952,8020
29.8,-46829,-73035,21959,8015
31.8,-46871,-72614,21959,8010
33.8,-46974,-72150,21913,7965
35.8,-47136,-72250,21998,8047
37.8,-47249,-72602,22116,8153
39.8,-47177,-72639,22060,8089
41.8,-47027,-72601,21989,8028
43.8,-46978,-72878,22042,8094
45.8,-46958,-73124,22005,8053
47.8,-46892,-72991,21826,7862
49.8,-46936,-72790,21754,7786
51.8,-47110,-72818,21848,7880
53.8,-47209,-72916,21958,7983
55.8,-47200,-72918,22017,8033
57.8,-47211,-72847,21977,7992
59.8,-47189,-72768,21842,7860
61.8,-47054,-72781,21797,7826
63.8,-46940,-72941,21888,7935
65.8,-46982,-73106,21854,7917
67.8,-47102,-73116,21636,7702
69.8,-47157,-72993,21535,7595
71.8,-47127,-72859,21639,7694
73.8,-47135,-72779,21697,7757
75.8,-47279,-72744,21661,7741
77.8,-47447,-72759,21712,7830
79.8,-47441,-72839,21799,7957
81.8,-47277,-72938,21731,7911
83.8,-47145,-73007,21606,7785
85.8,-47129,-73087,21620,7782
87.8,-47154,-73181,21674,7822
89.8,-47156,-73173,21629,7775
91.8,-47159,-73048,21591,7742
93.8,-47201,-72949,21632,7784
95.8,-47264,-72944,21641,7794
97.8,-47289,-73003,21623,7780
99.8,-47272,-73109,21674,7819
101.8,-47264,-73160,21700,7813
103.8,-47268,-73038,21583,7679
105.8,-47230,-72915,21453,7562
107.8,-47166,-73046,21455,7576
109.8,-47157,-73289,21528,7629
111.8,-47221,-73319,21566,7646
113.8,-47300,-73191,21572,7657
115.8,-47358,-73158,21588,7680
117.8,-47410,-73190,21609,7686
119.8,-47433,-73187,21597,7661
121.8,-47366,-73295,21572,7644
123.8,-47218,-73501,21593,7672
125.8,-47106,-73432,21615,7681
127.8,-47110,-73028,21549,7595
129.8,-47176,-72762,21495,7531
131.8,-47205,-72802,21584,7624
133.8,-47188,-72777,21719,7763
135.8,-47209,-72600,21797,7833
137.8,-47310,-72580,21901,7917
139.8,-47387,-72661,22015,8020
141.8,-47300,-72528,22015,8022
143.8,-47087,-72314,21975,7983
145.8,-46946,-72337,22000,8007
147.8,-46968,-72470,21989,8000
149.8,-47072,-72448,21936,7945
151.8,-47181,-72309,21983,7989
153.8,-47263,-72174,22057,8076
155.8,-47274,-72118,22031,8065
157.8,-47220,-72280,22044,8073
159.8,-47163,-72561,22165,8188
161.8,-47086,-72534,22188,8238
163.8,-46948,-72219,22106,8187
165.8,-46854,-72219,22129,8205
167.8,-46904,-72589,22210,8259
169.8,-46991,-72635,22175,8221
171.8,-47012,-72254,22122,8180
173.8,-47023,-72152,22180,8240
175.8,-47007,-72386,22235,8306
177.8,-46863,-72289,22174,8295
179.8,-46726,-71939,22061,8232
181.8,-46782,-72020,22001,8169
183.8,-46856,-72359,22014,8156
185.8,-46737,-72270,22001,8148
187.8,-46649,-71935,21875,8049
189.8,-46835,-71981,21772,7954
191.8,-47092,-72313,21848,8029
193.8,-47188,-72520,21952,8148
195.8,-47220,-72650,21875,8087
197.8,-47264,-72835,21699,7913
199.8,-47226,-72940,21576,7799
201.8,-47136,-72981,21515,7771
203.8,-47104,-73101,21492,7787
205.8,-47084,-73139,21445,7752
207.8,-47048,-72971,21289,7589
209.8,-47117,-73017,21173,7460
211.8,-47291,-73606,21291,7560
213.8,-47409,-74231,21453,7700
215.8,-47442,-74239,21381,7629
217.8,-47473,-73834,21196,7468
219.8,-47487,-73652,21122,7403
221.8,-47444,-73782,21123,7393
223.8,-47382,-73924,21136,7412
225.8,-47303,-74004,21178,7466
227.8,-47214,-74101,21174,7443
229.8,-47243,-74169,21106,7352
231.8,-47426,-74127,21093,7345
233.8,-47578,-73963,21114,7367
235.8,-47589,-73798,21045,7282
237.8,-47566,-73857,20960,7208
