t,pcg
0.0,-19
1.0,-16
2.0,-13
3.0,9
4.0,8
5.0,-47
6.0,-48
7.0,18
8.0,76
9.0,124
10.0,140
11.0,135
12.0,159
13.0,203
14.0,229
15.0,229
16.0,210
17.0,174
18.0,136
19.0,110
20.0,79
21.0,31
22.0,-30
23.0,-100
24.0,-166
25.0,-220
26.0,-257
27.0,-274
28.0,-271
29.0,-249
30.0,-222
31.0,-200
32.0,-174
33.0,-150
34.0,-130
35.0,-100
36.0,-66
37.0,-32
38.0,6
39.0,41
40.0,70
41.0,89
42.0,94
43.0,88
44.0,81
45.0,62
46.0,30
47.0,2
48.0,-21
49.0,-47
50.0,-66
51.0,-72
52.0,-73
53.0,-68
54.0,-52
55.0,-36
56.0,-19
57.0,2
58.0,20
59.0,34
60.0,50
61.0,62
62.0,71
63.0,81
64.0,85
65.0,88
66.0,94
67.0,98
68.0,93
69.0,86
70.0,84
71.0,77
72.0,67
73.0,59
74.0,47
75.0,49
76.0,36
77.0,21
78.0,22
79.0,11
80.0,2
81.0,-4
82.0,-10
83.0,-14
84.0,-22
85.0,-28
86.0,-30
87.0,-32
88.0,-37
89.0,-39
90.0,-44
91.0,-48
92.0,-42
93.0,-39
94.0,-43
95.0,-43
96.0,-39
97.0,-35
98.0,-32
99.0,-29
100.0,-25
101.0,-22
102.0,-19
103.0,-18
104.0,-18
105.0,-9
106.0,0
107.0,3
108.0,7
109.0,13
110.0,17
111.0,23
112.0,28
113.0,26
114.0,23
115.0,28
116.0,32
117.0,27
118.0,23
119.0,18
120.0,12
121.01,5
122.02,-5
123.03,-16
124.04,-21
125.05,-20
126.06,-26
127.07,-33
128.08,-28
129.09,-22
130.1,-16
131.1,-5
132.1,-1
133.1,-1
134.1,11
135.1,16
136.1,13
137.1,17
138.1,20
139.1,22
140.1,27
141.1,22
142.1,14
143.1,14
144.1,13
145.1,10
146.1,4
147.1,6
148.1,14
149.1,16
150.1,15
151.1,14
152.1,15
153.1,9
154.1,3
155.1,2
156.1,2
157.1,6
158.1,1
159.1,-9
160.1,-12
161.1,-12
162.1,-5
163.1,4
164.1,9
165.1,17
166.1,26
167.1,33
168.1,35
169.1,32
170.1,26
171.1,19
172.1,11
173.1,1
174.1,-14
175.1,-31
176.1,-39
177.1,-44
178.1,-50
179.1,-50
180.1,-46
181.1,-42
182.1,-36
183.1,-31
184.1,-27
185.1,-21
186.1,-23
187.1,-33
188.1,-34
189.1,-36
190.1,-45
191.1,-42
192.1,-39
193.1,-47
194.1,-44
195.1,-38
196.1,-36
197.1,-34
198.1,-30
199.1,-22
200.1,-18
201.1,-16
202.1,-11
203.1,-11
204.1,-8
205.1,0
206.1,1
207.1,6
208.1,15
209.1,18
210.1,22
211.1,33
212.1,38
213.1,35
214.1,36
215.1,39
216.1,43
217.1,46
218.1,44
219.1,39
220.1,37
221.1,32
222.1,26
223.1,22
224.1,21
225.1,25
226.1,27
227.1,28
228.1,32
229.1,35
230.1,34
231.1,31
232.1,24
233.1,17
234.1,17
235.1,12
236.1,2
237.1,-3
238.1,-8
239.1,-11
240.1,-11
241.1,-13
242.1,-17
243.1,-17
244.1,-16
245.1,-18
246.1,-22
247.1,-21
248.1,-18
249.1,-18
250.1,-15
251.1,-11
252.1,-11
253.1,-8
254.1,-6
255.1,-8
256.1,-7
257.1,-8
258.1,-7
259.1,-3
260.1,-10
261.1,-15
262.1,-12
263.1,-17
264.1,-27
265.1,-31
266.1,-29
267.1,-24
268.1,-21
269.1,-23
270.1,-21
271.1,-9
272.1,-5
273.1,-8
274.1,-8
275.1,-4
276.1,3
277.1,7
278.1,11
279.1,15
280.1,19
281.1,28
282.1,35
283.1,39
284.1,47
285.1,54
286.1,59
287.1,62
288.1,55
289.1,44
290.1,33
291.1,20
292.1,1
293.1,-20
294.1,-32
295.1,-40
296.1,-46
297.1,-41
298.1,-29
299.1,-12
300.1,12
301.1,33
302.1,50
303.1,69
304.1,82
305.1,87
306.1,89
307.1,81
308.1,62
309.1,42
310.1,20
311.1,-13
312.1,-58
313.1,-106
314.1,-157
315.1,-197
316.1,-222
317.1,-246
318.1,-250
319.1,-240
320.1,-231
321.1,-220
322.1,-227
323.1,-238
324.1,-212
325.1,-159
326.1,-84
327.1,22
328.1,140
329.1,241
330.1,304
331.1,334
332.1,347
333.1,331
334.1,292
335.1,248
336.1,183
337.1,106
338.1,46
339.1,-6
340.1,-51
341.1,-76
342.1,-85
343.1,-85
344.1,-68
345.1,-14
346.1,51
347.1,93
348.1,154
349.1,231
350.1,256
351.1,231
352.1,177
353.1,84
354.1,-20
355.1,-103
356.1,-169
357.1,-212
358.1,-216
359.1,-193
360.1,-163
361.1,-126
362.1,-75
363.1,-19
364.1,30
365.1,75
366.1,115
367.1,144
368.1,140
369.1,117
370.1,86
371.1,32
372.1,-21
373.1,-75
374.1,-136
375.1,-181
376.1,-207
377.1,-213
378.1,-204
379.1,-186
380.1,-152
381.1,-108
382.1,-76
383.1,-48
384.1,-16
385.1,-10
386.1,15
387.1,100
388.1,82
389.1,5
390.1,32
391.1,-13
392.1,-77
393.1,-45
394.1,-58
395.1,-55
396.1,-43
397.1,-82
398.1,-48
399.1,-16
400.1,-48
401.1,-7
402.1,12
403.1,-2
404.1,50
405.1,55
406.1,43
407.1,97
408.1,95
409.1,47
410.1,81
411.1,62
412.1,30
413.1,69
414.1,50
415.1,47
416.1,63
417.1,63
418.1,65
419.1,74
420.1,93
421.1,88
422.1,83
423.1,84
424.1,81
425.1,99
426.1,80
427.1,76
428.1,88
429.1,51
430.1,70
431.1,75
432.1,24
433.1,46
434.1,71
435.1,29
436.1,31
437.1,39
438.1,-9
439.1,3
440.1,5
441.1,-24
442.1,-13
443.1,-11
444.1,-50
445.1,-81
446.1,-23
447.1,-25
448.1,-93
449.1,-57
450.1,-77
451.1,-101
452.1,-54
453.1,-81
454.1,-89
455.1,-77
456.1,-77
457.1,-63
458.1,-53
459.1,-54
460.1,-47
461.1,-36
462.1,-49
463.1,-37
464.1,-7
465.1,-21
466.1,-20
467.1,-1
468.1,-15
469.1,-7
470.1,-3
471.1,-26
472.1,-18
473.1,-6
474.1,-21
475.1,-29
476.1,-33
477.1,-22
478.1,-5
479.1,-31
480.1,-18
481.1,-1
482.1,-17
483.1,1
484.1,11
485.1,12
486.1,16
487.1,23
488.1,40
489.1,42
490.1,31
491.1,36
492.1,47
493.1,31
494.1,6
495.1,-1
496.1,4
497.1,-14
498.1,-25
499.1,-8
500.1,-26
501.1,-30
502.1,-15
503.1,-19
504.1,-16
505.1,-13
506.1,-15
507.1,-13
508.1,-8
509.1,-5
510.1,-6
511.1,-18
512.1,-18
513.1,-9
514.1,-24
515.1,-20
516.1,-8
517.1,-25
518.1,-16
519.1,0
520.1,-2
