t,lead_I,lead_II,v3,v4
1.5,11143,-34231,-22603,-38384
3.5,11175,-34162,-22536,-38296
5.5,10956,-34266,-22519,-38281
7.5,10913,-34319,-22582,-38388
9.5,11161,-34211,-22679,-38572
11.5,11283,-34160,-22668,-38629
13.5,11265,-34216,-22562,-38503
15.5,11393,-34172,-22538,-38394
17.5,11479,-34075,-22579,-38391
19.5,11255,-34148,-22509,-38362
21.5,10975,-34254,-22377,-38275
23.5,10929,-34143,-22363,-38240
25.5,10997,-34012,-22405,-38256
27.5,11052,-34122,-22382,-38261
29.5,11146,-34235,-22402,-38304
31.5,11246,-34089,-22530,-38402
33.5,11291,-33911,-22578,-38420
35.5,11376,-33934,-22466,-38294
37.5,11541,-33984,-22382,-38167
39.5,11613,-33913,-22409,-38156
41.5,11454,-33863,-22387,-38177
43.53,11172,-33915,-22269,-38134
45.55,10981,-33965,-22241,-38105
47.58,10978,-33961,-22366,-38173
49.6,11108,-33956,-22463,-38252
51.6,11259,-33983,-22420,-38244
53.6,11353,-34005,-22359,-38203
55.6,11366,-33968,-22381,-38210
57.6,11328,-33876,-22416,-38224
59.6,11315,-33789,-22386,-38174
61.6,11348,-33724,-22321,-38079
63.6,11326,-33700,-22292,-38011
65.6,11198,-33791,-22310,-38033
67.6,11105,-33929,-22340,-38144
69.6,11178,-33900,-22374,-38270
71.6,11340,-33723,-22438,-38326
73.6,11471,-33630,-22467,-38270
75.6,11551,-33643,-22339,-38106
77.6,11556,-33643,-22111,-37914
79.6,11466,-33685,-21989,-37800
81.6,11377,-33792,-22009,-37767
83.6,11363,-33799,-22042,-37741
85.6,11336,-33705,-22068,-37727
87.6,11258,-33687,-22143,-37788
89.6,11265,-33676,-22228,-37913
91.6,11409,-33516,-22235,-38025
93.6,11548,-33384,-22130,-38030
95.6,11594,-33455,-21947,-37903
97.6,11607,-33516,-21833,-37781
99.6,11622,-33406,-21880,-37778
101.6,11619,-33335,-21941,-37760
103.6,11602,-33346,-21905,-37641
105.6,11576,-33144,-21931,-37625
107.6,11548,-32818,-22063,-37764
109.6,11594,-32907,-22040,-37747
111.6,11755,-33416,-21809,-37486
113.6,11928,-33684,-21661,-37285
115.6,12003,-33449,-21704,-37260
117.6,11991,-33174,-21731,-37226
119.6,11941,-33163,-21626,-37113
121.6,11900,-33195,-21475,-37004
123.6,11947,-33103,-21377,-36921
125.6,12046,-33037,-21345,-36865
127.6,12037,-33087,-21345,-36854
129.6,11959,-33107,-21372,-36865
131.6,12064,-33012,-21434,-36860
133.6,12348,-32922,-21427,-36781
135.6,12507,-32905,-21247,-36589
137.6,12457,-32843,-21049,-36383
139.6,12420,-32700,-21044,-36292
141.6,12468,-32625,-21129,-36266
143.6,12475,-32649,-21123,-36213
145.6,12433,-32638,-21094,-36178
147.6,12419,-32603,-21128,-36202
149.6,12422,-32639,-21133,-36231
151.6,12467,-32628,-21082,-36248
153.6,12653,-32446,-21069,-36257
155.6,12894,-32273,-21076,-36217
157.6,12935,-32305,-21019,-36131
159.6,12711,-32416,-20958,-36059
161.6,12438,-32418,-20990,-36027
163.6,12317,-32358,-21055,-36028
165.6,12355,-32323,-21050,-36046
167.6,12447,-32249,-21019,-36055
169.6,12506,-32109,-21052,-36077
171.7,12532,-32039,-21109,-36179
173.7,12573,-32107,-21145,-36341
175.7,12606,-32176,-21221,-36456
177.7,12540,-32155,-21320,-36486
179.7,12365,-32149,-21299,-36492
181.7,12179,-32259,-21183,-36545
183.7,12045,-32407,-21161,-36661
185.7,11940,-32489,-21244,-36789
187.7,11850,-32520,-21297,-36883
189.7,11788,-32548,-21337,-36971
191.7,11765,-32560,-21440,-37072
193.7,11800,-32547,-21540,-37146
195.7,11895,-32563,-21561,-37194
197.7,11946,-32638,-21542,-37254
199.7,11827,-32708,-21550,-37295
201.7,11586,-32733,-21613,-37282
203.7,11422,-32774,-21683,-37257
205.7,11416,-32857,-21672,-37273
207.7,11443,-32861,-21661,-37372
209.7,11403,-32729,-21843,-37564
211.7,11360,-32618,-22130,-37750
213.7,11369,-32698,-22201,-37806
215.7,11376,-32917,-22030,-37770
217.7,11360,-33086,-21894,-37740
219.7,11347,-33119,-21911,-37717
221.7,11293,-33099,-21985,-37701
223.7,11176,-33108,-22065,-37735
225.7,11129,-33109,-22150,-37796
227.7,11237,-33096,-22203,-37837
229.7,11351,-33169,-22228,-37893
231.7,11328,-33276,-22263,-37977
233.7,11251,-33207,-22295,-38035
235.7,11255,-33001,-22316,-38060
237.7,11330,-32918,-22364,-38066
239.7,11382,-32992,-22422,-38037
241.7,11337,-33089,-22408,-38000
243.7,11216,-33222,-22344,-38001
245.7,11139,-33395,-22352,-38021
247.7,11151,-33468,-22433,-38045
249.7,11131,-33447,-22444,-38108
251.7,11028,-33471,-22364,-38175
253.7,10972,-33492,-22349,-38172
255.7,11049,-33409,-22423,-38126
257.7,11192,-33304,-22426,-38085
259.7,11320,-33249,-22338,-38038
261.7,11368,-33190,-22303,-38000
263.7,11286,-33156,-22320,-37997
265.7,11165,-33214,-22303,-38004
267.7,11153,-33277,-22306,-38021
269.7,11232,-33253,-22353,-38059
271.7,11285,-33192,-22315,-38053
273.7,11285,-33156,-22222,-37977
275.7,11261,-33135,-22271,-37924
277.7,11240,-33120,-22425,-37928
279.7,11248,-33122,-22467,-37938
281.7,11251,-33162,-22392,-37957
