t,az
3.50,1236
5.48,1218
7.45,1192
9.43,1190
11.40,1170
13.40,1162
15.38,1176
17.35,1176
19.33,1170
21.30,1194
23.30,1184
25.28,1186
27.25,1214
29.23,1228
31.20,1236
33.20,1228
35.18,1246
37.15,1252
39.13,1258
41.10,1276
43.00,1288
45.00,1310
47.00,1322
49.00,1346
51.00,1342
52.90,1348
54.88,1346
56.85,1350
58.83,1352
60.80,1362
62.80,1368
64.78,1372
66.75,1352
68.73,1356
70.70,1372
72.70,1380
74.68,1392
76.65,1390
78.63,1386
80.60,1380
82.60,1372
84.58,1366
86.55,1370
88.53,1358
90.50,1354
92.50,1316
94.48,1280
96.45,1270
98.43,1270
100.40,1248
102.40,1230
104.38,1250
106.35,1240
108.33,1246
110.30,1282
112.30,1280
114.28,1298
116.25,1288
118.23,1288
120.20,1294
122.10,1320
124.08,1344
126.05,1398
128.03,1470
130.00,1470
132.00,1518
133.98,1518
135.95,1650
137.93,1650
139.90,1826
141.90,1898
143.88,1880
145.85,1746
147.83,1554
149.80,1322
151.80,1100
153.78,956
155.75,822
157.73,684
159.70,564
161.70,424
163.68,286
165.65,176
167.63,154
169.60,226
171.60,410
173.58,688
175.55,1070
177.53,1524
179.50,2020
181.40,2444
183.40,2698
185.40,2736
187.40,2586
189.40,2314
191.30,2032
193.28,1796
195.25,1656
197.23,1560
199.20,1454
201.20,1384
203.18,1312
205.15,1252
207.13,1204
209.10,1154
211.10,1082
213.08,1018
215.05,962
217.03,928
219.00,908
221.00,930
222.98,940
224.95,968
226.93,978
228.90,980
230.90,986
232.88,1010
234.85,1004
236.83,988
238.80,1002
240.80,1004
242.78,1040
244.75,1090
246.73,1140
248.70,1182
250.60,1266
252.60,1352
254.60,1446
256.60,1502
258.60,1546
260.50,1594
262.48,1658
264.45,1690
266.43,1686
268.40,1682
270.40,1666
272.38,1636
274.35,1594
276.33,1592
278.30,1544
280.30,1482
282.28,1432
284.25,1390
286.23,1344
288.20,1324
290.20,1300
292.18,1298
294.15,1288
296.13,1274
298.10,1296
300.10,1294
302.08,1298
304.05,1308
306.03,1286
308.00,1270
310.00,1242
311.98,1248
313.95,1286
315.93,1312
317.90,1324
319.80,1324
321.80,1310
323.80,1352
325.80,1352
327.80,1358
329.70,1368
331.68,1386
333.65,1404
335.63,1410
337.60,1460
339.60,1460
341.58,1466
343.55,1504
345.53,1542
347.50,1542
349.50,1514
351.48,1514
353.45,1482
355.43,1482
357.40,1504
359.40,1516
361.38,1534
363.35,1564
365.33,1570
367.30,1572
369.30,1582
371.28,1608
373.25,1622
375.23,1650
377.20,1680
379.20,1730
381.18,1738
383.15,1722
385.13,1676
387.10,1616
389.00,1544
391.00,1494
393.00,1424
395.00,1370
397.00,1308
398.90,1236
400.88,1204
402.85,1186
404.83,1150
406.80,1148
408.80,1170
410.78,1184
412.75,1186
414.73,1210
416.70,1226
418.70,1214
420.68,1238
422.65,1272
424.63,1306
426.60,1310
428.60,1320
430.58,1340
432.55,1360
434.53,1360
436.50,1380
438.50,1402
440.48,1402
442.45,1384
444.43,1360
446.40,1370
448.40,1364
450.38,1390
452.35,1372
454.33,1358
456.30,1366
458.20,1368
460.20,1386
462.20,1376
464.20,1386
466.20,1386
468.10,1396
470.08,1434
472.05,1456
474.03,1456
476.00,1464
478.00,1484
479.98,1528
481.95,1566
483.93,1578
485.90,1582
487.90,1578
489.88,1594
491.85,1592
493.83,1582
495.80,1582
497.80,1592
499.78,1602
501.75,1612
503.73,1616
505.70,1606
507.70,1602
509.68,1590
511.65,1580
513.63,1588
515.60,1586
517.60,1588
519.58,1582
521.55,1556
523.53,1522
525.50,1520
527.40,1496
529.40,1470
531.40,1468
533.40,1436
535.40,1434
537.30,1412
539.28,1388
541.25,1382
543.23,1378
545.20,1356
547.20,1342
549.18,1328
551.15,1326
553.13,1296
555.10,1306
557.10,1272
559.08,1290
561.05,1290
563.03,1266
565.00,1246
567.00,1236
568.98,1236
570.95,1228
572.93,1228
574.90,1246
576.90,1246
578.88,1252
580.85,1268
582.83,1280
584.80,1266
586.80,1264
588.78,1254
590.75,1268
592.73,1302
594.70,1300
596.60,1300
598.60,1320
600.60,1352
602.60,1394
604.60,1418
606.50,1424
608.48,1448
610.45,1440
612.43,1438
614.40,1430
616.40,1440
618.38,1458
620.35,1480
622.33,1482
624.30,1476
626.30,1454
628.28,1444
630.25,1464
632.23,1468
634.20,1460
636.20,1452
638.18,1450
640.15,1452
642.13,1446
644.10,1446
646.10,1430
648.08,1426
650.05,1424
652.03,1402
654.00,1410
656.00,1404
657.98,1420
659.95,1412
661.93,1396
663.90,1382
665.80,1394
667.80,1412
669.80,1426
671.80,1434
673.80,1456
675.70,1510
677.68,1530
679.65,1546
681.63,1570
683.60,1630
685.60,1676
687.58,1742
689.55,1812
691.53,1914
693.50,2006
695.50,2044
697.48,1994
699.45,1846
701.43,1602
703.40,1300
705.40,1010
707.38,752
709.35,574
711.33,470
713.30,438
715.30,454
717.28,444
719.25,462
721.23,526
723.20,644
725.20,808
727.18,1080
729.15,1474
731.13,1896
733.10,2248
735.00,2494
737.00,2566
739.00,2528
741.00,2396
743.00,2208
744.90,2022
746.88,1862
748.85,1722
750.83,1602
752.80,1480
754.80,1364
756.78,1226
758.75,1064
760.73,944
762.70,830
764.70,764
766.68,738
768.65,738
770.63,734
772.60,744
774.60,760
776.58,826
778.55,826
780.53,850
782.50,892
784.50,932
786.48,996
788.45,1066
790.43,1066
792.40,1186
794.40,1186
796.38,1286
798.35,1286
800.33,1402
802.30,1440
804.20,1506
806.20,1558
808.20,1616
810.20,1662
812.20,1710
814.10,1774
816.08,1804
818.05,1834
820.03,1850
822.00,1832
824.00,1826
825.98,1784
827.95,1716
829.93,1672
831.90,1654
833.90,1642
835.88,1632
837.85,1608
839.83,1570
841.80,1548
843.80,1540
845.78,1514
847.75,1502
849.73,1512
851.70,1494
853.70,1502
855.68,1496
857.65,1502
859.63,1488
861.60,1478
863.60,1454
865.58,1438
867.55,1408
869.53,1358
871.50,1342
873.40,1348
875.40,1366
877.40,1382
879.40,1392
881.40,1406
883.30,1422
885.28,1448
887.25,1464
889.23,1462
891.20,1492
893.20,1516
895.18,1570
897.15,1612
899.13,1626
901.10,1648
903.10,1638
905.08,1604
907.05,1550
909.03,1544
911.00,1530
913.00,1516
914.98,1514
916.95,1524
918.93,1554
920.90,1586
922.90,1642
924.88,1710
926.85,1764
928.83,1822
930.80,1842
932.80,1850
934.78,1826
936.75,1760
938.73,1706
940.70,1620
942.60,1528
944.60,1454
946.60,1394
948.60,1360
950.60,1336
952.50,1334
954.48,1352
956.45,1358
958.43,1368
960.40,1394
962.40,1418
964.38,1436
966.35,1448
968.33,1458
970.30,1454
972.30,1474
974.28,1472
976.25,1510
978.23,1522
980.20,1518
982.20,1502
984.18,1520
986.15,1556
988.13,1580
990.10,1590
992.10,1608
994.08,1608
996.05,1594
998.03,1568
1000.00,1568
1002.00,1542
1003.98,1522
1005.95,1486
1007.93,1486
1009.90,1484
1011.80,1484
1013.80,1506
