t,lead_I,lead_II,v3,v4
0.5,6522,27373,-6813,2473
2.5,7879,28291,-7243,1870
4.5,9294,29477,-7737,1256
6.5,10540,31015,-8089,839
8.5,10780,32014,-8041,894
10.5,9770,31828,-7692,1315
12.5,8329,30799,-7282,1827
14.5,6927,29380,-6870,2334
16.5,5607,27840,-6548,2724
18.5,5247,26960,-6560,2732
20.5,6414,27352,-6932,2318
22.5,8030,28467,-7408,1744
24.5,9171,29603,-7827,1195
26.5,10061,30799,-8076,830
28.5,10426,31816,-7942,931
30.5,9617,31845,-7479,1455
32.5,8088,30769,-7068,1956
34.5,6611,29307,-6806,2296
36.5,5451,28085,-6514,2674
38.5,5221,27534,-6327,2920
40.5,6364,27969,-6507,2682
42.5,8049,29183,-6921,2104
44.5,9365,30583,-7322,1552
46.5,10239,31683,-7641,1144
48.5,10448,32158,-7707,1025
50.5,9707,31965,-7322,1437
52.5,8498,31416,-6717,2203
54.5,7271,30639,-6312,2795
56.5,6130,29602,-6187,2989
58.5,5784,28872,-6219,2931
60.5,6822,29131,-6424,2681
62.5,8400,29994,-6851,2160
64.5,9393,30684,-7320,1557
66.5,9772,31301,-7514,1304
68.5,9831,32041,-7373,1479
70.5,9501,32216,-7159,1735
72.5,8746,31408,-6950,2016
74.5,7700,30344,-6592,2544
76.5,6693,29646,-6292,2980
78.5,6263,29127,-6443,2775
80.5,6541,28904,-6794,2271
82.53,7226,29613,-6866,2115
84.55,8346,31071,-6911,2033
86.58,9742,32139,-7315,1556
88.6,10323,32185,-7695,1126
90.6,9478,31595,-7573,1297
92.6,8179,30803,-7177,1793
94.6,7342,29808,-6922,2107
96.6,6742,28719,-6881,2148
98.6,6341,28049,-7005,1993
100.6,6797,28184,-7276,1688
102.6,8110,28929,-7623,1310
104.6,9304,29797,-7935,949
106.6,9613,30455,-8080,750
108.6,9097,30737,-7970,844
110.6,8294,30546,-7709,1143
112.6,7678,29965,-7491,1423
114.6,7286,29232,-7365,1613
116.6,6906,28526,-7300,1735
118.6,6650,27978,-7365,1694
120.6,6935,27853,-7631,1387
122.6,7803,28377,-7968,946
124.6,8728,29340,-8167,634
126.6,9239,30177,-8209,521
128.6,9320,30529,-8215,522
130.6,8979,30364,-8158,673
132.6,8007,29651,-7942,1035
134.6,6708,28609,-7660,1429
136.6,6158,28031,-7454,1646
138.6,6776,28322,-7363,1681
140.6,7557,28760,-7477,1515
142.6,7847,28819,-7840,1107
144.6,8377,29122,-8189,697
146.6,9328,29942,-8279,568
148.6,9490,30388,-8223,644
150.6,8557,30054,-8136,782
152.6,7767,29603,-7915,1047
154.6,7471,29241,-7622,1384
156.6,6851,28569,-7500,1551
158.6,6207,27929,-7584,1469
160.6,6630,28014,-7782,1197
162.6,7740,28571,-8091,757
164.6,8355,28985,-8429,314
166.6,8548,29393,-8577,154
168.6,8964,30087,-8456,340
170.6,9216,30583,-8177,694
172.6,8618,30218,-7880,1051
174.6,7470,29169,-7680,1300
176.6,6647,28299,-7633,1365
178.6,6590,28129,-7713,1264
180.6,7124,28391,-7901,1052
182.6,7811,28681,-8153,775
184.6,8379,29084,-8312,537
186.6,8848,29766,-8259,454
188.6,9083,30360,-8056,558
190.6,8608,30316,-7789,823
192.6,7448,29641,-7481,1172
194.6,6633,28931,-7184,1487
196.6,6983,28752,-6915,1762
198.6,7926,29135,-6661,2058
200.6,8531,29728,-6561,2266
202.6,9003,30315,-6748,2278
204.6,9907,30930,-7007,2313
206.6,10834,31582,-7009,2668
208.6,11193,32224,-6811,3304
210.6,11328,32786,-6693,3978
212.6,11676,33064,-6756,4530
214.6,11964,32980,-6971,4891
216.6,11984,32861,-7335,5052
218.6,12005,32958,-7794,5065
220.7,12148,33191,-8233,4972
222.7,12307,33650,-8606,4761
224.7,12357,34309,-8988,4307
226.7,11902,34276,-9500,3347
228.7,10710,32834,-10161,1854
230.7,9390,30881,-10775,360
232.7,8538,29702,-11068,-522
234.7,7841,29120,-11005,-792
236.7,7046,28370,-10803,-855
238.7,6702,27655,-10642,-925
240.7,7099,27536,-10482,-973
242.7,7715,27858,-10222,-976
244.7,8065,28192,-9896,-921
246.7,8130,28468,-9610,-770
248.7,8047,28751,-9363,-513
250.7,8006,28961,-9071,-182
252.7,8063,28990,-8709,181
254.7,7921,28823,-8322,534
256.7,7425,28537,-8031,775
258.7,6976,28265,-8007,766
260.7,6991,28173,-8207,535
262.7,7446,28453,-8325,332
264.7,8151,29120,-8280,274
266.7,8855,29826,-8319,220
268.7,9065,30135,-8413,183
270.7,8518,29970,-8223,400
272.7,7691,29560,-7813,813
274.7,7211,29101,-7623,1044
276.7,7057,28712,-7710,995
278.7,6931,28490,-7772,901
280.7,6940,28465,-7785,824
282.7,7369,28623,-7970,588
284.7,8134,28998,-8286,225
286.7,8773,29547,-8417,68
288.7,8809,30012,-8193,311
290.7,8178,30137,-7789,732
292.7,7348,29932,-7502,1006
294.7,6821,29542,-7439,1096
296.7,6683,29074,-7513,1102
298.7,6836,28726,-7645,1017
300.7,7239,28769,-7787,871
302.7,7732,29211,-7874,777
304.7,8149,29751,-7904,704
306.7,8544,30131,-7922,588
308.7,8810,30242,-7914,554
