t,pcg
0.0,77
1.0,107
2.0,119
3.0,148
4.0,142
5.0,33
6.0,-24
7.0,-6
8.0,-8
9.0,-8
10.0,-5
11.0,-10
12.0,-16
13.0,-11
14.0,-2
15.0,-4
16.0,-10
17.0,-11
18.0,-9
19.0,-9
20.0,-9
21.0,-7
22.0,-4
23.0,2
24.0,8
25.0,5
26.0,4
27.0,7
28.0,7
29.0,16
30.0,28
31.0,35
32.0,39
33.0,37
34.0,37
35.0,38
36.0,34
37.0,26
38.0,22
39.0,15
40.0,5
41.0,-3
42.0,-18
43.0,-29
44.0,-38
45.0,-48
46.0,-51
47.0,-54
48.0,-56
49.0,-55
50.0,-63
51.0,-72
52.0,-81
53.0,-93
54.0,-102
55.0,-114
56.0,-122
57.0,-111
58.0,-89
59.0,-64
60.0,-24
61.0,27
62.0,76
63.0,131
64.0,189
65.0,242
66.0,295
67.0,344
68.0,361
69.0,337
70.0,281
71.0,177
72.0,29
73.0,-134
74.0,-300
75.0,-442
76.0,-517
77.0,-497
78.0,-384
79.0,-200
80.0,-10
81.0,129
82.0,235
83.0,316
84.0,353
85.0,363
86.0,351
87.0,302
88.0,232
89.0,168
90.0,110
91.0,35
92.0,-78
93.0,-208
94.0,-313
95.0,-386
96.0,-429
97.0,-429
98.0,-388
99.0,-294
100.0,-181
101.0,-101
102.0,-30
103.0,33
104.0,101
105.0,187
106.0,264
107.0,330
108.0,364
109.0,347
110.0,287
111.0,188
112.0,68
113.0,-49
114.0,-153
115.0,-240
116.0,-306
117.0,-348
118.0,-370
119.0,-370
120.0,-339
121.0,-289
122.0,-220
123.0,-143
124.0,-71
125.0,-5
126.0,43
127.0,85
128.0,117
129.0,137
130.0,165
131.0,195
132.0,224
133.0,257
134.0,285
135.0,308
136.0,325
137.0,328
138.0,315
139.0,290
140.0,249
141.0,191
142.0,124
143.0,50
144.0,-27
145.0,-100
146.0,-161
147.0,-203
148.0,-223
149.0,-230
150.0,-227
151.0,-206
152.0,-179
153.0,-147
154.0,-109
155.0,-73
156.0,-40
157.0,-8
158.0,19
159.0,38
160.0,50
161.0,56
162.0,62
163.0,69
164.0,75
165.0,83
166.0,95
167.0,105
168.0,110
169.0,109
170.0,101
171.0,94
172.0,76
173.0,52
174.0,35
175.0,18
176.0,4
177.0,-7
