t,az
2.90,-742
4.88,-740
6.85,-730
8.83,-690
10.80,-690
12.80,-674
14.78,-660
16.75,-624
18.73,-586
20.70,-564
22.70,-564
24.68,-528
26.65,-528
28.63,-482
30.60,-482
32.60,-418
34.58,-408
36.55,-364
38.53,-354
40.50,-344
42.50,-304
44.48,-274
46.45,-252
48.43,-222
50.40,-192
52.30,-176
54.28,-154
56.25,-130
58.23,-102
60.20,-92
62.20,-64
64.18,-58
66.15,-22
68.13,8
70.10,36
72.10,40
74.08,78
76.05,106
78.03,114
80.00,126
82.00,150
83.98,194
85.95,214
87.93,222
89.90,236
91.90,230
93.88,234
95.85,230
97.83,216
99.80,216
101.80,230
103.78,252
105.75,246
107.73,234
109.70,222
111.70,224
113.68,210
115.65,186
117.63,180
119.60,196
121.50,190
123.48,202
125.45,200
127.43,200
129.40,210
131.40,216
133.38,246
135.35,272
137.33,288
139.30,304
141.30,338
143.28,356
145.25,376
147.23,386
149.20,394
151.20,398
153.18,380
155.15,358
157.13,348
159.10,338
161.10,298
163.08,274
165.05,248
167.03,218
169.00,184
171.00,168
172.98,116
174.95,76
176.93,26
178.90,-28
180.90,-30
182.88,-38
184.85,-58
186.83,-78
188.80,-106
190.70,-122
192.68,-120
194.65,-152
196.63,-168
198.60,-176
200.60,-188
202.58,-200
204.55,-228
206.53,-248
208.50,-262
210.50,-270
212.48,-302
214.45,-308
216.43,-342
218.40,-366
220.40,-398
222.38,-422
224.35,-490
226.33,-534
228.30,-546
230.30,-558
232.28,-560
234.25,-574
236.23,-588
238.20,-618
240.20,-640
242.18,-672
244.15,-670
246.13,-664
248.10,-678
250.10,-668
252.08,-668
254.05,-674
256.03,-682
258.00,-676
259.90,-670
261.88,-630
263.85,-630
265.83,-592
267.80,-592
269.80,-552
271.78,-552
273.75,-480
275.73,-456
277.70,-440
279.70,-420
281.68,-416
283.65,-384
285.63,-394
287.60,-388
289.60,-376
291.58,-346
293.55,-316
295.53,-290
297.50,-232
299.50,-182
301.48,-132
303.45,-38
305.43,62
307.40,108
309.40,140
311.38,146
313.35,116
315.33,84
317.30,70
319.30,40
321.28,-2
323.25,-14
325.23,-18
327.20,-78
329.10,-124
331.08,-116
333.05,-110
335.03,-114
337.00,-124
339.00,-122
340.98,-88
342.95,-52
344.93,-28
346.90,-14
348.90,0
350.88,-20
352.85,-32
354.83,-50
356.80,-76
358.80,-108
360.78,-144
362.75,-202
364.73,-270
366.70,-330
368.70,-396
370.68,-482
372.65,-536
374.63,-568
376.60,-578
378.60,-590
380.58,-576
382.55,-574
384.53,-572
386.50,-552
388.50,-526
390.48,-494
392.45,-454
394.43,-424
396.40,-416
398.30,-438
400.28,-444
402.25,-444
404.23,-426
406.20,-412
408.20,-406
410.18,-416
412.15,-422
414.13,-428
416.10,-448
418.10,-464
420.08,-468
422.05,-482
424.03,-488
426.00,-458
428.00,-454
429.98,-446
431.95,-420
433.93,-398
435.90,-384
437.90,-366
439.88,-358
441.85,-338
443.83,-322
445.80,-318
447.80,-324
449.78,-330
451.75,-332
453.73,-324
455.70,-320
457.60,-318
459.60,-318
461.60,-324
463.60,-332
465.60,-352
467.50,-368
469.48,-406
471.45,-428
473.43,-442
475.40,-464
477.40,-480
479.38,-482
481.35,-504
483.33,-526
485.30,-540
487.30,-542
489.28,-540
491.25,-536
493.23,-540
495.20,-542
497.20,-538
499.18,-528
501.15,-552
503.13,-504
505.10,-504
507.10,-426
509.08,-426
511.05,-400
513.03,-400
515.00,-372
517.00,-372
518.98,-362
520.95,-336
522.93,-314
524.90,-306
526.90,-298
528.88,-294
530.85,-288
532.83,-320
534.80,-338
536.70,-332
538.68,-342
540.65,-342
542.63,-350
544.60,-368
546.60,-376
548.58,-376
550.55,-386
552.53,-382
554.50,-386
556.50,-392
558.48,-390
560.45,-396
562.43,-408
564.40,-416
566.40,-398
568.38,-404
570.35,-412
572.33,-420
574.30,-400
576.30,-394
578.28,-418
580.25,-436
582.23,-416
584.20,-412
586.20,-430
588.18,-426
590.15,-402
592.13,-412
594.10,-442
596.00,-452
598.00,-442
600.00,-426
602.00,-438
604.00,-448
605.90,-434
607.88,-434
609.85,-414
611.83,-418
613.80,-428
615.80,-436
617.78,-414
619.75,-394
621.73,-394
623.70,-386
625.70,-414
627.68,-428
629.65,-430
631.63,-420
633.60,-416
635.60,-424
637.58,-426
639.55,-424
641.53,-452
643.50,-478
645.50,-508
647.48,-532
649.45,-576
651.43,-618
653.40,-662
655.40,-710
657.38,-750
659.35,-778
661.33,-794
663.30,-806
665.30,-824
667.28,-868
669.25,-872
671.23,-884
673.20,-906
675.10,-916
677.08,-900
679.05,-916
681.03,-930
683.00,-930
685.00,-948
686.98,-948
688.95,-918
690.93,-896
692.90,-886
694.90,-892
696.88,-880
698.85,-866
700.83,-848
702.80,-846
704.80,-816
706.78,-794
708.75,-786
710.73,-768
712.70,-778
714.70,-792
716.68,-792
718.65,-808
720.63,-818
722.60,-820
724.60,-846
726.58,-844
728.55,-870
730.53,-870
732.50,-890
734.40,-880
736.40,-884
738.40,-876
740.40,-890
742.40,-890
744.30,-894
746.28,-908
748.25,-890
750.23,-844
752.20,-754
754.20,-754
756.18,-614
758.15,-614
760.13,-484
762.10,-484
764.10,-362
766.08,-310
768.05,-254
770.03,-218
772.00,-164
774.00,-106
775.98,-68
777.95,-28
779.93,20
781.90,74
783.90,120
785.88,150
787.85,182
789.83,202
791.80,218
793.80,240
795.78,204
797.75,140
799.73,68
801.70,12
803.60,-34
805.60,-80
807.60,-114
809.60,-172
811.60,-232
813.50,-290
815.48,-338
817.45,-322
819.43,-318
821.40,-324
823.40,-318
825.38,-276
827.35,-206
829.33,-188
831.30,-216
833.30,-226
835.28,-270
837.25,-330
839.23,-396
841.20,-456
843.20,-496
845.18,-562
847.15,-618
849.13,-670
851.10,-734
853.10,-780
855.08,-838
857.05,-894
859.03,-934
861.00,-950
863.00,-974
864.98,-1016
866.95,-1048
868.93,-1076
870.90,-1084
872.80,-1118
874.80,-1126
876.80,-1166
878.80,-1194
880.80,-1214
882.70,-1202
884.68,-1220
886.65,-1252
888.63,-1256
890.60,-1244
892.60,-1256
894.58,-1278
896.55,-1322
898.53,-1330
900.50,-1342
902.50,-1372
904.48,-1364
906.45,-1368
908.43,-1380
910.40,-1408
912.40,-1400
914.38,-1368
916.35,-1336
918.33,-1316
920.30,-1310
922.30,-1282
924.28,-1246
926.25,-1226
928.23,-1192
930.20,-1166
932.20,-1144
934.18,-1112
936.15,-1088
938.13,-1044
940.10,-1002
942.00,-1000
944.00,-986
946.00,-1000
948.00,-1008
950.00,-1030
951.90,-1036
953.88,-1032
955.85,-1038
957.83,-1050
959.80,-1062
961.80,-1100
963.78,-1104
965.75,-1102
967.73,-1100
969.70,-1092
971.70,-1106
973.68,-1088
975.65,-1050
977.63,-1010
979.60,-1002
981.60,-1014
983.58,-986
985.55,-976
987.53,-934
989.50,-890
991.50,-850
993.48,-854
995.45,-854
997.43,-826
999.40,-826
1001.40,-824
1003.38,-824
1005.35,-794
1007.33,-794
1009.30,-788
1011.20,-792
1013.20,-770
1015.20,-760
1017.20,-774
1019.20,-776
1021.10,-782
1023.08,-774
1025.05,-760
1027.03,-748
1029.00,-732
1031.00,-738
1032.98,-730
1034.95,-716
1036.93,-678
1038.90,-660
1040.90,-640
1042.88,-640
1044.85,-636
1046.83,-644
1048.80,-648
1050.80,-650
1052.78,-636
1054.75,-644
1056.73,-658
1058.70,-672
1060.70,-686
1062.68,-690
1064.65,-676
1066.63,-702
1068.60,-726
1070.60,-718
1072.58,-742
1074.55,-748
1076.53,-752
1078.50,-750
1080.40,-756
1082.40,-736
1084.40,-704
1086.40,-684
1088.40,-692
1090.30,-722
1092.28,-748
1094.25,-776
1096.23,-768
1098.20,-768
1100.20,-760
1102.18,-764
1104.15,-770
1106.13,-776
1108.10,-774
1110.10,-790
1112.08,-804
1114.05,-824
1116.03,-862
1118.00,-884
1120.00,-914
1121.98,-934
1123.95,-936
1125.93,-940
1127.90,-968
1129.90,-992
1131.88,-1006
1133.85,-1030
1135.83,-1068
1137.80,-1078
1139.80,-1084
1141.78,-1102
