t,pcg
0.0,238
1.0,241
2.0,228
3.0,225
4.0,183
5.0,42
6.0,-29
7.0,-22
8.0,-36
9.0,-40
10.0,-41
11.0,-43
12.0,-41
13.0,-35
14.0,-29
15.0,-33
16.0,-51
17.0,-70
18.0,-94
19.0,-124
20.0,-143
21.0,-154
22.0,-147
23.0,-114
24.0,-85
25.0,-48
26.0,3
27.0,47
28.0,89
29.0,127
30.0,146
31.0,163
32.0,173
33.0,163
34.0,151
35.0,130
36.0,95
37.0,69
38.0,42
39.0,10
40.0,-7
41.0,-16
42.0,-25
43.0,-20
44.0,-11
45.0,-16
46.0,-27
47.0,-39
48.0,-61
49.0,-84
50.0,-102
51.0,-113
52.0,-115
53.0,-103
54.0,-82
55.0,-58
56.0,-24
57.0,9
58.0,32
59.0,44
60.0,34
61.0,7
62.0,-1
63.0,14
64.0,28
65.0,33
66.0,41
67.0,59
68.0,80
69.0,104
70.0,131
71.0,147
72.0,144
73.0,136
74.0,128
75.0,120
76.0,116
77.0,108
78.0,85
79.0,57
80.0,33
81.0,16
82.0,-4
83.0,-42
84.0,-96
85.0,-163
86.0,-239
87.0,-314
88.0,-372
89.0,-414
90.0,-439
91.0,-431
92.0,-394
93.0,-335
94.0,-249
95.0,-140
96.0,-21
97.0,95
98.0,202
99.0,284
100.0,333
101.0,360
102.0,358
103.0,328
104.0,284
105.0,230
106.0,172
107.0,118
108.0,77
109.0,45
110.0,31
111.0,47
112.0,73
113.0,102
114.0,143
115.0,176
116.0,187
117.0,183
118.0,164
119.0,114
120.0,48
121.01,-23
122.02,-106
123.03,-188
124.04,-252
125.05,-300
126.06,-335
127.07,-347
128.08,-332
129.09,-308
130.1,-285
131.1,-255
132.1,-215
133.1,-174
134.1,-132
135.1,-88
136.1,-44
137.1,5
138.1,59
139.1,100
140.1,134
141.1,172
142.1,191
143.1,197
144.1,216
145.1,218
146.1,204
147.1,209
148.1,208
149.1,194
150.1,179
151.1,152
152.1,128
153.1,115
154.1,93
155.1,66
156.1,43
157.1,18
158.1,-9
159.1,-35
160.1,-51
161.1,-65
162.1,-92
163.1,-105
164.1,-108
165.1,-123
166.1,-126
167.1,-126
168.1,-135
169.1,-141
170.1,-147
171.1,-160
172.1,-175
173.1,-179
174.1,-165
175.1,-148
176.1,-141
