t,lead_I,lead_II,v3,v4
1.5,41837,-54509,22571,-16719
3.5,41833,-54281,22534,-16777
5.5,41321,-54378,22518,-16780
7.5,40626,-54649,22502,-16797
9.5,40239,-54712,22570,-16773
11.5,40051,-54550,22717,-16666
13.5,40104,-54437,22819,-16567
15.5,40560,-54469,22840,-16524
17.5,41214,-54467,22832,-16491
19.5,41805,-54361,22786,-16487
21.5,42081,-54394,22676,-16584
23.5,41796,-54658,22577,-16719
25.5,41239,-54795,22590,-16721
27.5,40842,-54648,22680,-16608
29.5,40387,-54591,22726,-16562
31.5,39830,-54769,22720,-16590
33.5,39887,-54816,22716,-16580
35.5,40717,-54650,22662,-16590
37.5,41549,-54558,22551,-16677
39.5,41980,-54525,22511,-16707
41.5,42069,-54427,22546,-16663
43.5,41736,-54467,22526,-16707
45.5,41248,-54683,22460,-16814
47.5,40975,-54772,22442,-16835
49.5,40507,-54790,22496,-16767
51.5,39703,-55016,22652,-16633
53.5,39598,-55159,22844,-16464
55.5,40571,-54816,22846,-16434
57.5,41429,-54357,22661,-16582
59.5,41493,-54353,22559,-16670
61.5,41420,-54644,22556,-16650
63.5,41504,-54757,22482,-16703
65.5,41318,-54645,22432,-16778
67.5,40859,-54552,22516,-16739
69.5,40457,-54624,22575,-16698
71.5,40120,-54827,22590,-16689
73.5,39921,-54951,22719,-16564
75.5,40214,-54808,22836,-16429
77.5,40933,-54593,22706,-16527
79.5,41439,-54649,22449,-16779
81.5,41421,-54841,22308,-16931
83.5,41298,-54752,22301,-16922
85.5,41327,-54484,22339,-16858
87.5,41053,-54498,22361,-16844
89.5,40341,-54747,22376,-16868
91.5,40008,-54818,22466,-16809
93.5,40484,-54727,22616,-16670
95.5,41007,-54718,22718,-16575
97.5,41089,-54650,22792,-16511
99.5,41292,-54315,22844,-16449
101.5,41792,-53946,22752,-16500
103.5,41861,-53904,22605,-16624
105.5,41304,-54164,22618,-16645
107.5,40814,-54368,22673,-16635
109.5,40734,-54260,22635,-16672
111.5,40787,-53998,22723,-16568
113.5,40848,-53938,22976,-16329
115.5,41047,-54081,23076,-16239
117.5,41453,-54101,23036,-16251
119.5,42014,-53862,23116,-16153
121.5,42435,-53529,23200,-16102
123.5,42258,-53306,23123,-16227
125.5,41456,-53356,23105,-16270
127.5,40543,-53701,23251,-16145
129.5,39961,-54041,23344,-16083
