t,az
2.40,4406
4.38,4426
6.35,4442
8.33,4422
10.30,4424
12.30,4426
14.28,4432
16.25,4430
18.23,4410
20.20,4396
22.20,4396
24.18,4396
26.15,4404
28.13,4402
30.10,4410
32.10,4434
34.08,4460
36.05,4470
38.03,4498
40.00,4524
41.90,4534
43.90,4526
45.90,4502
47.90,4470
49.90,4418
51.80,4374
53.78,4326
55.75,4288
57.73,4250
59.70,4226
61.70,4230
63.68,4204
65.65,4182
67.63,4168
69.60,4186
71.60,4194
73.58,4248
75.55,4298
77.53,4328
79.50,4364
81.50,4370
83.48,4382
85.45,4400
87.43,4392
89.40,4388
91.40,4376
93.38,4352
95.35,4304
97.33,4286
99.30,4276
101.30,4272
103.28,4316
105.25,4374
107.23,4446
109.20,4494
111.10,4556
113.08,4590
115.05,4580
117.03,4598
119.00,4602
121.00,4576
122.98,4540
124.95,4522
126.93,4494
128.90,4476
130.90,4446
132.88,4436
134.85,4440
136.83,4466
138.80,4474
140.80,4464
142.78,4454
144.75,4402
146.73,4380
148.70,4368
150.70,4360
152.68,4342
154.65,4314
156.63,4290
158.60,4272
160.60,4256
162.58,4230
164.55,4220
166.53,4198
168.50,4198
170.50,4164
172.48,4162
174.45,4178
176.43,4184
178.40,4232
180.30,4258
182.28,4262
184.25,4282
186.23,4284
188.20,4314
190.20,4336
192.18,4344
194.15,4364
196.13,4340
198.10,4336
200.10,4322
202.08,4322
204.05,4334
206.03,4332
208.00,4352
210.00,4342
211.98,4336
213.95,4370
215.93,4374
217.90,4396
219.90,4436
221.88,4476
223.85,4518
225.83,4514
227.80,4532
229.80,4534
231.78,4528
233.75,4548
235.73,4532
237.70,4532
239.70,4496
241.68,4486
243.65,4462
245.63,4462
247.60,4428
249.50,4428
251.48,4382
253.45,4382
255.43,4352
257.40,4352
259.40,4314
261.38,4326
263.35,4310
265.33,4302
267.30,4294
269.30,4274
271.28,4256
273.25,4240
275.23,4232
277.20,4242
279.20,4250
281.18,4238
283.15,4252
285.13,4236
287.10,4242
289.10,4228
291.08,4232
293.05,4224
295.03,4240
297.00,4260
299.00,4304
300.98,4312
302.95,4314
304.93,4338
306.90,4330
308.90,4314
310.88,4300
312.85,4294
314.83,4280
316.80,4292
318.70,4308
320.68,4314
322.65,4296
324.63,4288
326.60,4270
328.60,4268
330.58,4278
332.55,4282
334.53,4274
