t,pcg
0.0,-151
1.0,-123
2.0,-83
3.0,-214
4.0,-4
5.0,778
6.0,708
7.0,-6
8.0,-473
9.0,-951
10.0,-1404
11.0,-1730
12.0,-1963
13.0,-2129
14.0,-2195
15.0,-2173
16.0,-2108
17.0,-2006
18.0,-1899
19.0,-1827
20.0,-1785
21.0,-1773
22.0,-1821
23.0,-1963
24.0,-2162
25.0,-2347
26.0,-2503
27.0,-2589
28.0,-2598
29.0,-2589
30.0,-2551
31.0,-2448
32.0,-2268
33.0,-2023
34.0,-1762
35.0,-1479
36.0,-1145
37.0,-819
38.0,-525
39.0,-235
40.0,23
41.0,243
42.0,435
43.0,587
44.0,708
45.0,819
46.0,911
47.0,962
48.0,1007
49.0,1068
50.0,1083
51.0,1063
52.0,1085
53.0,1090
54.0,1053
55.0,1065
56.0,1077
57.0,1039
58.0,1016
59.0,1005
60.0,992
61.0,996
62.0,1001
63.0,990
64.0,982
65.0,981
66.0,975
67.0,938
68.0,880
69.0,827
70.0,773
71.0,724
72.0,673
73.0,613
74.0,559
75.0,501
76.0,414
77.0,317
78.0,240
79.0,170
80.0,98
81.0,37
82.0,-15
83.0,-71
84.0,-108
85.0,-121
86.0,-134
87.0,-159
88.0,-197
89.0,-228
90.0,-245
91.0,-280
92.0,-317
93.0,-322
94.0,-361
95.0,-424
96.0,-438
97.0,-437
98.0,-459
99.0,-465
100.0,-423
101.0,-359
102.0,-306
103.0,-222
104.0,-112
105.0,-42
106.0,10
107.0,63
108.0,109
109.0,148
110.0,153
111.0,164
112.0,197
113.0,189
114.0,171
115.0,201
116.0,209
117.0,134
118.0,61
119.0,-6
120.0,-148
121.0,-266
122.0,-295
123.0,-359
124.0,-431
125.0,-409
126.0,-347
127.0,-252
128.0,-112
129.0,-7
130.0,44
131.0,82
132.0,86
133.0,22
134.0,-73
135.0,-154
136.0,-242
137.0,-330
138.0,-386
139.0,-416
140.0,-414
141.0,-384
142.0,-358
143.0,-331
144.0,-261
145.0,-172
146.0,-90
147.0,8
148.0,90
149.0,138
150.0,183
151.0,220
152.0,219
153.0,233
154.0,293
155.0,315
156.0,277
157.0,232
158.0,201
159.0,196
160.0,189
161.0,135
162.0,63
163.0,15
164.0,-36
165.0,-114
166.0,-196
167.0,-275
168.0,-310
169.0,-302
170.0,-319
171.0,-327
172.0,-300
173.0,-276
174.0,-223
175.0,-136
176.0,-84
177.0,-50
178.0,10
179.0,63
180.0,103
181.0,149
182.0,168
183.0,155
184.0,158
185.0,184
186.0,202
187.0,220
188.0,257
189.0,304
190.0,364
191.0,430
192.0,479
193.0,514
194.0,533
195.0,528
196.0,516
197.0,486
198.0,411
199.0,331
200.0,260
201.0,184
202.0,115
203.0,56
204.0,12
205.0,-31
206.0,-85
207.0,-123
208.0,-152
209.0,-189
210.0,-196
211.0,-167
212.0,-142
213.0,-114
214.0,-65
215.0,-39
216.0,-35
217.0,-18
218.0,-31
219.0,-62
220.0,-66
221.0,-74
222.0,-93
223.0,-115
224.0,-150
225.0,-183
226.0,-199
227.0,-188
228.0,-173
229.0,-178
230.0,-185
231.0,-176
232.0,-162
233.0,-161
234.0,-171
235.0,-178
236.0,-184
237.0,-196
238.0,-206
