t,pcg
0.0,15
1.0,18
2.0,16
3.0,23
4.0,20
5.0,-18
6.0,-35
7.0,-19
8.0,-6
9.0,-5
10.0,1
11.0,7
12.0,23
13.0,56
14.0,60
15.0,58
16.0,67
17.0,63
18.0,56
19.0,57
20.0,63
21.0,67
22.0,71
23.0,80
24.0,86
25.0,89
26.0,92
27.0,95
28.0,102
29.0,104
30.0,97
31.0,87
32.0,73
33.0,52
34.0,29
35.0,4
36.0,-23
37.0,-47
38.0,-71
39.0,-99
40.0,-124
41.0,-142
42.0,-154
43.0,-162
44.0,-164
45.0,-163
46.0,-153
47.0,-132
48.0,-117
49.0,-109
50.0,-78
51.0,-49
52.0,-38
53.0,-3
54.0,20
55.0,23
56.0,40
57.0,41
58.0,44
59.0,45
60.0,27
61.0,26
62.0,23
63.0,4
64.0,11
65.0,11
66.0,-14
67.0,-8
68.0,-14
69.0,-26
70.0,1
71.0,-5
72.0,-11
73.0,28
74.0,13
75.0,-12
76.0,4
77.0,-1
78.0,14
79.0,35
80.0,19
81.0,37
82.0,42
83.0,18
84.0,25
85.0,26
86.0,16
87.0,18
88.0,22
89.0,26
90.0,33
91.0,36
92.0,34
93.0,29
94.0,25
95.0,24
96.0,21
97.0,16
98.0,8
99.0,4
100.0,9
101.0,11
102.0,9
103.0,11
104.0,16
105.0,20
106.0,21
107.0,20
108.0,18
109.0,16
110.0,15
111.0,18
112.0,17
113.0,19
114.0,20
115.0,18
116.0,15
117.0,13
118.0,15
119.0,19
120.0,20
121.0,20
122.0,17
123.0,18
124.0,16
125.0,7
126.0,4
127.0,4
128.0,-1
129.0,-4
130.0,-5
131.0,-6
132.0,-8
133.0,-9
134.0,-11
135.0,-14
136.0,-19
137.0,-19
138.0,-17
139.0,-19
140.0,-20
141.0,-20
142.0,-20
143.0,-17
144.0,-17
145.0,-24
146.0,-26
147.0,-24
148.0,-23
149.0,-26
150.0,-28
151.0,-26
152.0,-28
153.0,-31
154.0,-29
155.0,-27
156.0,-28
157.0,-29
158.0,-26
159.0,-25
160.0,-25
161.0,-24
162.0,-25
163.0,-23
164.0,-22
165.0,-22
166.0,-21
167.0,-20
168.0,-19
169.0,-18
170.0,-18
171.0,-17
172.0,-12
173.0,-8
174.0,-5
175.0,-5
176.0,-7
177.0,-2
178.0,-1
179.0,0
180.0,5
181.0,4
182.0,2
183.0,4
184.0,3
185.0,3
186.0,5
187.0,5
188.0,5
189.0,5
190.0,5
191.0,7
192.0,9
193.0,12
194.0,14
195.0,12
196.0,12
197.0,15
198.0,16
199.0,17
200.0,19
201.0,21
202.0,21
203.0,20
204.0,20
205.0,21
206.0,22
207.0,23
208.0,22
209.0,21
210.0,20
211.0,20
212.0,17
213.0,16
214.0,18
215.0,17
216.0,16
217.0,15
218.0,13
219.0,12
220.0,13
221.0,9
222.0,7
223.0,5
224.0,2
225.0,-2
226.0,-7
227.0,-10
228.0,-15
229.0,-21
230.0,-26
231.01,-31
232.02,-34
233.03,-32
234.04,-29
235.05,-25
236.06,-18
237.07,-6
238.08,6
239.09,17
240.1,27
241.1,33
242.1,36
243.1,38
244.1,36
245.1,31
246.1,25
247.1,19
248.1,13
249.1,8
250.1,0
251.1,-11
252.1,-20
253.1,-27
254.1,-31
255.1,-33
256.1,-36
257.1,-39
258.1,-39
259.1,-38
260.1,-38
261.1,-36
262.1,-33
263.1,-27
264.1,-18
265.1,-11
266.1,-3
267.1,5
268.1,6
269.1,9
270.1,11
271.1,8
272.1,8
273.1,9
274.1,9
275.1,11
276.1,11
277.1,9
278.1,9
279.1,9
280.1,10
281.1,10
282.1,9
283.1,8
284.1,7
285.1,6
286.1,3
287.1,0
288.1,-2
289.1,-4
290.1,-3
291.1,-2
292.1,-4
293.1,-6
294.1,-7
295.1,-7
296.1,-5
297.1,-5
298.1,-5
299.1,-4
300.1,0
301.1,3
302.1,4
303.1,6
304.1,8
305.1,9
306.1,9
307.1,9
308.1,8
309.1,8
310.1,10
311.1,8
312.1,5
313.1,4
314.1,3
315.1,2
316.1,1
317.1,-1
318.1,-1
319.1,-2
320.1,-3
321.1,-2
322.1,-2
323.1,-1
324.1,0
325.1,1
326.1,2
327.1,0
328.1,-2
329.1,-1
330.1,-2
331.1,-2
332.1,-1
333.1,-1
334.1,-3
335.1,-4
336.1,-2
337.1,0
338.1,1
339.1,0
340.1,1
341.1,2
342.1,-2
343.1,-1
344.1,0
345.1,-4
346.1,-3
347.1,0
348.1,-2
349.1,-5
350.1,-5
351.1,-6
352.1,-7
353.1,-8
354.1,-12
355.1,-13
356.1,-13
357.1,-11
358.1,-9
359.1,-8
360.1,-9
361.1,-7
362.1,-4
363.1,-4
364.1,-3
365.1,-2
366.1,0
367.1,1
368.1,1
369.1,3
370.1,3
371.1,3
372.1,5
373.1,6
374.1,4
375.1,2
376.1,0
377.1,-1
378.1,1
379.1,2
380.1,2
381.1,3
382.1,3
383.1,4
384.1,4
385.1,2
386.1,2
387.1,2
388.1,1
389.1,0
390.1,-2
391.1,-2
392.1,-1
393.1,-2
394.1,-4
395.1,-4
396.1,-5
397.1,-6
398.1,-5
399.1,-5
400.1,-6
401.1,-5
402.1,-3
403.1,-3
404.1,-3
405.1,-2
406.1,-2
407.1,-2
408.1,-2
409.1,-3
410.1,-1
411.1,0
412.1,0
413.1,0
414.1,0
415.1,-1
416.1,-2
417.1,-1
418.1,-1
419.1,-2
420.1,-1
421.1,-2
422.1,-2
423.1,-1
424.1,0
425.1,0
426.1,-1
427.1,-2
428.1,-1
429.1,0
430.1,-1
431.1,-2
432.1,-4
433.1,-3
434.1,-2
435.1,-3
436.1,-2
437.1,-3
438.1,-2
439.1,0
440.1,0
441.1,-2
442.1,-2
443.1,-1
444.1,1
445.1,0
446.1,-2
447.1,-1
448.1,1
449.1,1
450.1,2
451.1,3
452.1,0
453.1,0
454.1,1
455.1,-1
456.1,0
457.1,0
458.1,-1
459.1,-1
460.1,-1
461.1,-2
462.1,0
463.1,1
464.1,0
465.1,1
466.1,2
467.1,1
468.1,2
469.1,3
470.1,6
471.1,7
472.1,6
473.1,3
474.1,3
475.1,5
476.1,6
477.1,6
478.1,6
479.1,6
480.1,7
481.1,8
482.1,10
483.1,10
484.1,9
485.1,9
486.1,8
487.1,6
488.1,4
489.1,5
490.1,6
491.1,4
492.1,4
493.1,5
494.1,4
495.1,3
496.1,1
497.1,-1
498.1,1
499.1,2
500.1,1
501.1,1
502.1,-1
503.1,-2
504.1,0
505.1,3
506.1,3
507.1,1
508.1,1
509.1,1
510.1,1
511.1,3
512.1,3
513.1,2
514.1,2
515.1,2
516.1,1
517.1,0
518.1,-2
519.1,-5
520.1,-3
521.1,-3
522.1,-6
523.1,-5
524.1,-1
525.1,0
526.1,-2
527.1,-3
528.1,-4
529.1,-3
530.1,-4
531.1,-4
532.1,-6
533.1,-7
534.1,-6
535.1,-5
536.1,-6
537.1,-8
538.1,-9
539.1,-9
540.1,-12
541.1,-13
542.1,-13
543.1,-15
544.1,-15
545.1,-15
546.1,-13
547.1,-11
548.1,-13
549.1,-12
550.1,-11
551.1,-10
552.1,-7
553.1,-7
554.1,-8
555.1,-4
556.1,-2
557.1,1
558.1,1
559.1,0
560.1,0
561.1,-6
562.1,3
563.1,4
564.1,-9
565.1,-4
566.1,0
567.1,-3
568.1,-3
569.1,-1
570.1,-3
571.1,-5
572.1,-2
573.1,3
574.1,3
575.1,-1
576.1,-2
577.1,0
578.1,1
579.1,-1
580.1,-2
581.1,3
582.1,8
583.1,8
584.1,8
585.1,7
586.1,5
587.1,4
588.1,5
589.1,5
590.1,6
591.1,7
592.1,5
593.1,3
594.1,4
595.1,2
596.1,-3
597.1,-6
598.1,-8
599.1,-11
600.1,-12
601.1,-12
602.1,-11
603.1,-12
604.1,-16
605.1,-14
606.1,-11
607.1,-16
608.1,-15
609.1,-9
610.1,-9
611.1,-8
612.1,-3
613.1,-3
614.1,0
615.1,1
616.1,0
617.1,3
618.1,5
619.1,6
620.1,7
621.1,8
622.1,5
623.1,2
624.1,7
625.1,7
626.1,5
627.1,7
628.1,8
629.1,14
630.1,15
631.1,10
632.1,11
633.1,11
634.1,10
635.1,10
636.1,11
637.1,10
638.1,10
639.1,15
640.1,10
641.1,6
642.1,7
643.1,3
644.1,4
645.1,11
646.1,13
647.1,17
648.1,16
649.1,26
650.1,35
651.1,27
652.1,30
653.1,38
654.1,41
655.1,41
656.1,37
657.1,33
658.1,34
659.1,26
660.1,19
661.1,12
662.1,-16
663.1,-15
664.1,-16
665.1,-48
666.1,-61
667.1,-74
668.1,-95
669.1,-107
670.1,-118
671.1,-133
672.1,-139
673.1,-137
674.1,-131
675.1,-113
676.1,-89
677.1,-54
678.1,-36
679.1,-34
