t,lead_I,lead_II,v3,v4
0.1,-6434,15749,-16878,-3503
2.1,-6817,15898,-16483,-3037
4.1,-6903,16185,-16329,-2789
6.1,-7159,16337,-16279,-2685
8.1,-7612,16140,-16405,-2853
10.1,-7373,15941,-16749,-3273
12.1,-6443,16037,-16962,-3503
14.1,-5912,16263,-16829,-3343
16.1,-6025,16466,-16656,-3171
18.1,-6111,16631,-16680,-3232
20.1,-6168,16584,-16724,-3288
22.1,-6592,16266,-16654,-3179
24.1,-6947,16041,-16568,-3059
26.1,-6674,16196,-16489,-3028
28.1,-6274,16480,-16359,-3014
30.1,-6442,16574,-16209,-2956
32.1,-6779,16568,-16092,-2846
34.1,-6652,16629,-16052,-2736
36.1,-6517,16568,-16157,-2747
38.1,-6972,16237,-16373,-2901
40.1,-7353,16066,-16530,-3045
42.1,-6846,16514,-16492,-3017
44.1,-6068,17197,-16279,-2797
46.1,-6011,17330,-16086,-2583
48.1,-6466,16884,-16212,-2675
50.1,-6742,16498,-16652,-3060
52.1,-6720,16486,-16949,-3315
54.1,-6479,16644,-16830,-3221
56.1,-6098,16806,-16623,-3074
58.1,-5975,16984,-16623,-3108
60.1,-6356,17103,-16645,-3163
62.1,-6855,16968,-16554,-3136
64.1,-7003,16552,-16548,-3154
66.1,-6799,16136,-16713,-3274
68.1,-6637,15989,-16911,-3445
70.1,-6930,16023,-17063,-3587
72.1,-7587,15995,-17068,-3520
74.1,-7981,15895,-16803,-3220
76.1,-7779,15884,-16489,-3054
78.1,-7260,16049,-16511,-3245
80.1,-6702,16307,-16810,-3463
82.1,-6236,16426,-17039,-3445
84.1,-6053,16296,-17135,-3400
86.1,-6064,16209,-17225,-3473
88.1,-6009,16428,-17314,-3539
90.1,-6053,16622,-17386,-3598
92.1,-6340,16420,-17418,-3683
94.1,-6415,16104,-17301,-3614
96.1,-6123,16031,-17120,-3425
98.1,-6102,16008,-17157,-3446
100.1,-6563,15845,-17360,-3652
102.13,-6881,15732,-17419,-3714
104.15,-6797,15749,-17364,-3679
106.18,-6706,15741,-17414,-3785
108.2,-6794,15662,-17468,-3882
110.2,-6932,15519,-17384,-3786
112.2,-7054,15312,-17327,-3707
114.2,-7096,15194,-17403,-3799
116.2,-7085,15199,-17464,-3887
118.2,-7245,15045,-17478,-3896
120.2,-7506,14725,-17542,-3930
122.2,-7493,14694,-17601,-3982
124.2,-7363,15013,-17599,-3992
126.2,-7576,15165,-17631,-3999
128.2,-7740,14987,-17689,-4014
130.2,-7126,14880,-17668,-4039
132.2,-6250,15052,-17573,-4085
134.2,-6297,15341,-17377,-3966
136.2,-7186,15548,-17050,-3580
138.2,-7762,15454,-16927,-3391
140.2,-7521,14999,-17321,-3784
142.2,-6923,14657,-17792,-4246
144.2,-6586,14851,-17766,-4199
146.2,-6824,15160,-17508,-3991
148.2,-7261,15067,-17483,-4044
150.2,-7150,14920,-17502,-4065
152.2,-6718,15081,-17424,-3916
154.2,-6914,15103,-17610,-4020
156.2,-7410,14794,-18016,-4362
158.2,-7143,14784,-18066,-4411
160.2,-6694,15213,-17735,-4136
162.2,-7270,15353,-17541,-3965
164.2,-8110,14996,-17584,-3994
166.2,-7874,14704,-17609,-4085
168.2,-7169,14634,-17637,-4256
170.2,-7118,14469,-17754,-4457
172.2,-7348,14219,-17787,-4491
174.2,-7209,14155,-17581,-4268
176.2,-6993,14417,-17165,-3779
178.2,-6965,14968,-16624,-3072
180.2,-6900,15453,-16158,-2433
182.2,-6776,15503,-15941,-2046
184.2,-6681,15477,-15791,-1614
186.2,-6404,15957,-15508,-901
188.2,-5811,16656,-15373,-217
190.2,-5036,17055,-15645,222
192.2,-4099,17471,-16031,662
194.2,-3071,18175,-16277,1111
196.2,-2450,18605,-16609,1242
198.2,-2607,18562,-17053,1123
200.2,-2986,18703,-17275,1034
202.2,-2596,19101,-17420,668
204.2,-1363,19000,-18096,-430
206.2,-442,18322,-19348,-1991
208.2,-902,17716,-20667,-3495
210.2,-2497,17189,-21903,-4994
212.2,-4190,16255,-23207,-6646
214.2,-5394,15140,-24324,-8100
216.2,-6174,14479,-24827,-8994
218.2,-6829,14256,-24731,-9404
220.2,-7714,14074,-24241,-9415
222.2,-8759,13922,-23445,-8948
224.2,-9184,13942,-22607,-8214
226.2,-8564,13970,-22066,-7632
228.2,-7642,13895,-21664,-7219
230.2,-7166,13969,-20993,-6701
232.2,-6976,14352,-20104,-6046
234.2,-6912,14726,-19325,-5395
236.2,-7206,14726,-18753,-4803
238.2,-7562,14508,-18377,-4385
240.2,-7357,14552,-18176,-4218
242.2,-6809,14931,-17919,-4081
244.2,-6714,15193,-17488,-3813
246.2,-7186,15116,-17154,-3600
248.2,-7518,15108,-17051,-3532
250.2,-7153,15468,-16982,-3451
252.2,-6486,15751,-16983,-3429
254.2,-6470,15448,-17266,-3667
256.2,-7258,14854,-17602,-3982
258.2,-7812,14631,-17635,-4066
260.2,-7485,14879,-17527,-4010
262.2,-7026,15184,-17618,-4063
264.2,-7157,15271,-17825,-4191
266.2,-7382,15145,-17848,-4173
268.2,-7215,14848,-17641,-3937
270.2,-7166,14482,-17423,-3672
272.2,-7517,14337,-17325,-3551
274.2,-7653,14595,-17206,-3465
276.2,-7386,14987,-16967,-3288
278.2,-7291,15153,-16812,-3172
280.2,-7339,15257,-16849,-3184
282.2,-6997,15627,-16824,-3120
284.2,-6561,15982,-16664,-3004
286.2,-6664,15844,-16652,-3085
288.2,-7077,15462,-16761,-3226
290.2,-7379,15391,-16610,-3083
292.2,-7697,15501,-16224,-2800
294.2,-7937,15362,-16038,-2764
296.2,-7666,15129,-16161,-2928
298.2,-7079,15211,-16271,-2949
300.2,-6778,15524,-16150,-2722
302.2,-6776,15718,-15904,-2441
304.2,-6727,15688,-15752,-2319
306.2,-6721,15502,-15777,-2366
308.2,-7063,15275,-15879,-2418
310.2,-7536,15253,-15936,-2365
312.2,-7523,15513,-15942,-2256
314.2,-6950,15710,-15935,-2192
316.2,-6483,15647,-15910,-2210
318.2,-6450,15663,-15877,-2285
320.2,-6416,15931,-15876,-2352
322.2,-6189,16102,-15837,-2303
324.2,-6108,16107,-15591,-2051
326.2,-6126,16290,-15203,-1718
328.2,-5919,16477,-15004,-1580
330.2,-5755,16163,-15095,-1661
332.2,-5985,15627,-15167,-1672
334.2,-6265,15553,-15064,-1538
336.2,-6254,15797,-15003,-1507
338.2,-6187,15803,-15034,-1595
340.2,-6181,15710,-14900,-1522
342.2,-6030,15943,-14554,-1228
344.2,-5870,16318,-14224,-935
346.2,-6015,16470,-14024,-798
348.2,-6282,16484,-13925,-806
350.2,-6311,16521,-13851,-802
352.2,-6148,16520,-13649,-584
354.2,-5976,16563,-13321,-228
356.2,-5840,16779,-13185,-68
358.2,-5859,16928,-13375,-167
360.2,-6110,16777,-13566,-243
362.2,-6359,16559,-13526,-200
364.2,-6334,16512,-13451,-197
366.2,-5996,16546,-13521,-276
368.2,-5499,16617,-13649,-342
370.2,-5272,16752,-13719,-352
372.2,-5646,16815,-13685,-287
374.2,-6054,16869,-13555,-160
376.2,-5694,17190,-13434,-81
378.2,-5052,17542,-13405,-92
380.2,-5154,17377,-13438,-122
382.2,-5683,16866,-13561,-202
384.2,-5730,16621,-13819,-368
386.2,-5562,16638,-14020,-446
388.2,-5728,16588,-13957,-341
390.2,-5770,16608,-13759,-262
392.2,-5445,16837,-13634,-312
394.2,-5469,16921,-13584,-313
396.2,-5952,16721,-13622,-250
398.2,-6059,16655,-13787,-319
400.2,-5720,16847,-13942,-490
402.2,-5668,16912,-14011,-587
404.2,-5942,16753,-14177,-657
406.2,-6061,16616,-14479,-817
408.2,-6095,16483,-14686,-1015
410.2,-6248,16279,-14752,-1171
412.2,-6318,16254,-14844,-1284
414.2,-6232,16491,-14913,-1323
416.2,-6152,16706,-14784,-1273
418.2,-5992,16823,-14557,-1199
420.2,-5725,16935,-14484,-1169
422.2,-5704,16838,-14629,-1223
424.2,-6033,16471,-14892,-1374
426.2,-6346,16248,-15187,-1546
428.2,-6481,16309,-15445,-1662
430.2,-6617,16286,-15624,-1783
432.2,-6753,16104,-15770,-1977
434.2,-6758,16026,-15956,-2159
436.2,-6723,15996,-16146,-2227
438.2,-6736,15889,-16248,-2219
440.2,-6662,15941,-16265,-2215
442.2,-6480,16222,-16184,-2163
444.2,-6440,16383,-15856,-1912
446.2,-6594,16333,-15314,-1499
448.2,-6608,16361,-14983,-1285
450.2,-6355,16487,-15139,-1505
452.2,-6280,16410,-15463,-1862
454.2,-6720,16047,-15583,-1962
456.2,-7192,15650,-15599,-1895
458.2,-7054,15510,-15701,-1948
460.2,-6605,15692,-15840,-2141
462.23,-6583,15923,-15987,-2348
464.25,-6799,15924,-16162,-2495
466.28,-6579,15829,-16248,-2501
468.3,-6221,15923,-16144,-2344
470.3,-6456,16115,-15944,-2124
472.3,-6953,16159,-15763,-1928
474.3,-6954,16114,-15634,-1785
476.3,-6707,16110,-15532,-1696
478.3,-6768,16020,-15397,-1623
480.3,-6884,15789,-15309,-1606
482.3,-6707,15671,-15450,-1773
484.3,-6534,15813,-15691,-2042
486.3,-6598,15971,-15723,-2153
488.3,-6673,15909,-15671,-2142
490.3,-6616,15816,-15859,-2240
492.3,-6488,16023,-16082,-2333
494.3,-6325,16444,-15975,-2182
496.3,-6209,16717,-15761,-1960
498.3,-6161,16827,-15787,-1934
500.3,-6066,16999,-15836,-1965
502.3,-6069,17032,-15651,-1878
504.3,-6432,16640,-15502,-1866
506.3,-6848,16213,-15629,-2068
508.3,-6925,16158,-15763,-2241
510.3,-7059,16064,-15672,-2223
512.3,-7594,15658,-15591,-2224
514.3,-7866,15533,-15772,-2379
516.3,-7381,15899,-16056,-2483
518.3,-6831,16088,-16121,-2366
520.3,-6827,15947,-15860,-2114
522.3,-6980,16019,-15455,-1837
524.3,-6939,16278,-15212,-1641
526.3,-6876,16380,-15254,-1667
528.3,-6748,16573,-15397,-1840
530.3,-6450,16922,-15492,-1909
532.3,-6355,16845,-15662,-1912
534.3,-6590,16411,-15900,-2031
536.3,-6683,16426,-15913,-2119
538.3,-6625,16760,-15734,-2052
540.3,-6881,16538,-15798,-2103
542.3,-7142,15954,-16073,-2329
544.3,-6771,15945,-16049,-2343
546.3,-6217,16468,-15751,-2104
548.3,-6211,16771,-15704,-2019
550.3,-6345,16725,-15942,-2169
552.3,-6056,16645,-16052,-2288
554.3,-5901,16528,-15933,-2279
556.3,-6428,16233,-15791,-2204
558.3,-7061,15821,-15820,-2184
560.3,-7159,15470,-16149,-2421
562.3,-6978,15365,-16660,-2844
564.3,-6909,15486,-16936,-3028
566.3,-6854,15569,-16790,-2836
568.3,-6677,15646,-16499,-2604
570.3,-6426,16076,-16352,-2549
572.3,-6180,16613,-16368,-2577
574.3,-6210,16467,-16461,-2629
576.3,-6795,15677,-16559,-2725
578.3,-7575,15125,-16600,-2830
580.3,-7839,15037,-16563,-2875
582.3,-7583,14933,-16446,-2817
584.3,-7436,14854,-16281,-2687
586.3,-7599,15129,-16187,-2603
588.3,-7583,15414,-16262,-2647
590.3,-7058,15221,-16469,-2783
592.3,-6447,14788,-16708,-2988
594.3,-6402,14601,-16892,-3235
596.3,-6833,14726,-16976,-3409
598.3,-7024,14979,-17018,-3441
600.3,-6802,15171,-17072,-3393
602.3,-6761,15149,-17051,-3316
604.3,-7122,14941,-16897,-3215
606.3,-7350,14716,-16741,-3129
608.3,-7204,14546,-16671,-3052
610.3,-7166,14471,-16635,-2947
612.3,-7437,14647,-16626,-2874
614.3,-7397,15119,-16701,-2925
616.3,-6700,15582,-16823,-3060
618.3,-6133,15647,-16883,-3129
620.3,-6485,15330,-16772,-3001
622.3,-7267,14986,-16499,-2723
624.3,-7638,14762,-16310,-2558
626.3,-7714,14527,-16405,-2644
628.3,-7792,14428,-16553,-2775
630.3,-7506,14786,-16455,-2792
632.3,-6945,15269,-16257,-2824
634.3,-7016,15162,-16231,-2921
636.3,-7727,14622,-16348,-2976
638.3,-7988,14399,-16530,-3056
640.3,-7614,14434,-16781,-3263
642.3,-7465,14251,-16957,-3448
644.3,-7626,14221,-16919,-3489
646.3,-7556,14734,-16779,-3454
648.3,-7518,15074,-16580,-3250
650.3,-7943,14729,-16167,-2687
652.3,-8299,14452,-15592,-1934
654.3,-8066,14767,-15115,-1330
656.3,-7601,15168,-14792,-869
658.3,-7043,15493,-14584,-377
660.3,-5957,16133,-14620,113
662.3,-4553,16826,-14909,525
664.3,-3560,17131,-15152,978
666.3,-2906,17482,-15150,1569
668.3,-2156,18227,-15076,2106
670.3,-1637,18878,-15172,2294
672.3,-1561,19288,-15480,2066
674.3,-1191,19832,-15978,1491
676.3,-273,20039,-16796,438
678.3,197,19122,-18063,-1181
680.3,-368,17669,-19578,-2960
682.3,-1385,16743,-20993,-4449
684.3,-2432,16080,-22328,-5851
686.3,-3690,15071,-23712,-7437
688.3,-5041,14196,-24710,-8687
690.3,-6187,13904,-24694,-8963
692.3,-7216,13659,-23829,-8520
694.3,-8077,13206,-22848,-7991
696.3,-8448,13109,-21999,-7461
698.3,-8553,13489,-21024,-6728
700.3,-8818,13804,-19981,-5943
702.3,-8809,13960,-19212,-5365
704.3,-8056,14256,-18633,-4896
706.3,-7303,14592,-17899,-4313
708.3,-7360,14726,-17179,-3712
710.3,-7708,14752,-16939,-3377
712.3,-7546,14723,-17062,-3341
714.3,-7083,14511,-17024,-3373
716.3,-6897,14245,-16723,-3274
718.3,-7127,14227,-16399,-3022
720.3,-7642,14454,-16138,-2749
722.3,-8092,14734,-15989,-2620
724.3,-7988,15027,-16032,-2602
726.3,-7412,15300,-16098,-2529
728.3,-7068,15349,-16023,-2487
730.3,-7237,15053,-16012,-2682
732.3,-7439,14619,-16219,-2966
734.3,-7353,14437,-16419,-3005
