t,pcg
0.0,27
1.0,-4
2.0,-25
3.0,-29
4.0,-15
5.0,-1
6.0,1
7.0,1
8.0,3
9.0,0
10.0,-2
11.0,-1
12.0,0
13.0,-1
14.0,0
15.0,0
16.0,-3
17.0,-3
18.0,0
19.0,-2
20.0,-6
21.0,-5
22.0,-1
23.0,-1
24.0,-2
25.0,-3
26.0,-7
27.0,-6
28.0,-4
29.0,-6
30.0,-7
31.0,-5
32.0,-2
33.0,0
34.0,1
35.0,3
36.0,4
37.0,3
38.0,3
39.0,3
40.0,2
41.0,0
42.0,-2
43.0,-1
44.0,1
45.0,-2
46.0,-6
47.0,-8
48.0,-9
49.0,-10
50.0,-9
51.0,-8
52.0,-9
53.0,-6
54.0,-5
55.0,-5
56.0,-2
57.0,-1
58.0,-4
59.0,-5
60.0,-5
61.0,-4
62.0,-3
63.0,-5
64.0,-3
65.0,2
66.0,0
67.0,-2
68.0,0
69.0,5
70.0,12
71.0,14
72.0,14
73.0,15
74.0,14
75.0,17
76.0,17
77.0,14
78.0,12
79.0,13
80.0,16
81.0,15
82.0,15
83.0,18
84.0,20
85.0,24
86.0,27
87.0,24
88.0,21
89.0,19
90.0,17
91.0,15
92.0,10
93.0,5
94.0,2
95.0,-1
96.0,-8
97.0,-22
98.0,-31
99.0,-43
100.0,-71
101.0,-92
102.0,-92
103.0,-78
104.0,-55
105.0,-34
106.0,-17
107.0,-3
108.0,3
109.0,8
110.0,24
111.0,41
112.0,57
113.0,74
114.0,83
115.0,92
116.0,99
117.0,96
118.0,79
119.0,53
120.0,28
121.0,9
122.0,-10
123.0,-27
124.0,-38
125.0,-54
126.0,-64
127.0,-65
128.0,-70
129.0,-79
130.0,-84
131.0,-81
132.0,-73
133.0,-66
134.0,-48
135.0,-16
136.0,14
137.0,35
138.0,64
139.0,80
140.0,59
141.0,32
142.0,8
143.0,-34
144.0,-75
145.0,-101
146.0,-115
147.0,-114
148.0,-100
149.0,-79
150.0,-52
151.0,-27
152.0,-6
153.0,13
154.0,32
155.0,47
156.0,55
157.0,60
158.0,60
159.0,53
160.0,45
161.0,40
162.0,38
163.0,37
164.0,35
165.0,31
166.0,26
167.0,18
168.0,9
169.0,3
170.0,-4
171.0,-8
172.0,-5
173.0,-1
174.0,6
175.0,14
176.0,19
177.0,24
178.0,25
179.0,24
180.0,23
181.0,16
182.0,7
183.0,0
184.0,-8
185.0,-18
186.0,-27
187.0,-33
188.0,-34
189.0,-34
190.0,-36
191.0,-34
192.0,-27
193.0,-18
194.0,-8
195.0,-1
196.0,7
197.0,15
198.0,19
199.0,22
200.0,22
201.0,16
202.0,9
203.0,4
204.0,-1
205.0,-6
206.0,-11
207.0,-14
208.0,-13
