t,lead_I,lead_II,v3,v4
1.0,-4801,8171,-47079,-41343
3.0,-4764,8519,-46946,-41260
5.0,-3678,10054,-48155,-42631
7.0,-3196,11446,-48867,-43496
9.0,-3753,11613,-48256,-42883
11.0,-4361,11037,-47735,-42257
13.0,-4963,10174,-47657,-42069
15.0,-5682,9046,-47173,-41467
17.0,-5891,7976,-46743,-40924
19.0,-5587,7363,-47249,-41418
21.0,-5277,7369,-48028,-42294
23.0,-4754,8125,-48339,-42722
25.0,-4175,9254,-48753,-43244
27.0,-4470,9821,-49424,-44005
29.0,-5108,9844,-49454,-44026
31.0,-4663,10202,-48794,-43252
33.0,-4048,10338,-48303,-42645
35.0,-4950,8994,-48088,-42335
37.0,-6152,7194,-47877,-42029
39.0,-5942,6756,-48023,-42149
41.0,-5380,7171,-48653,-42860
43.0,-5353,7511,-49235,-43551
45.0,-4807,8463,-49563,-43973
47.0,-4084,9783,-49779,-44280
49.0,-4654,9941,-49748,-44279
51.0,-5606,9209,-49414,-43884
53.0,-5601,8722,-49020,-43396
55.0,-5750,7884,-48651,-42936
57.0,-6532,6522,-48381,-42576
59.0,-6345,6237,-48495,-42651
61.0,-5281,7187,-48993,-43186
63.0,-5106,7760,-49561,-43821
65.0,-5520,7898,-50029,-44371
67.0,-5250,8570,-50241,-44669
69.0,-4946,9248,-50011,-44460
71.0,-5410,9113,-49556,-43936
73.0,-5898,8524,-49222,-43513
75.0,-6015,7784,-48956,-43165
77.0,-6260,6907,-48692,-42813
79.0,-6481,6513,-48641,-42711
81.0,-6156,6935,-48875,-42973
83.0,-5473,7621,-49302,-43477
85.0,-4892,8318,-49825,-44081
87.0,-4723,9113,-50096,-44410
89.0,-5174,9489,-49834,-44151
91.0,-5934,9000,-49389,-43655
93.0,-6395,8078,-49155,-43357
95.0,-6570,7193,-49004,-43140
97.0,-6721,6492,-48899,-42977
99.0,-6510,6379,-49046,-43126
101.0,-5692,7060,-49294,-43444
102.98,-4866,7945,-49444,-43682
104.95,-4611,8516,-49695,-44018
106.93,-4752,8914,-49959,-44355
108.9,-4930,9208,-49782,-44199
110.9,-5078,9173,-49272,-43663
112.9,-5140,8920,-48876,-43237
114.9,-5042,8719,-48566,-42880
