t,az
3.60,-5770
5.58,-5788
7.55,-5802
9.53,-5832
11.50,-5860
13.40,-5868
15.40,-5852
17.40,-5798
19.40,-5712
21.40,-5622
23.30,-5506
25.28,-5452
27.25,-5420
29.23,-5430
31.20,-5538
33.20,-5678
35.18,-5862
37.15,-6048
39.13,-6238
41.10,-6302
43.10,-6262
45.08,-6208
47.05,-6104
49.03,-6016
51.00,-6016
53.00,-6118
54.98,-6178
56.95,-6158
58.93,-6044
60.90,-5832
62.90,-5562
64.88,-5318
66.85,-5114
68.83,-4964
70.80,-4856
72.80,-4780
74.78,-4776
76.75,-4822
78.73,-4918
80.70,-5052
82.60,-5188
84.60,-5338
86.60,-5530
88.60,-5718
90.60,-5890
92.50,-6040
94.48,-6190
96.45,-6312
98.43,-6380
100.40,-6446
102.40,-6502
104.38,-6502
106.35,-6504
108.33,-6506
110.30,-6500
112.30,-6484
114.28,-6476
116.25,-6426
118.23,-6362
120.20,-6312
122.20,-6244
124.18,-6194
126.15,-6128
128.13,-6036
130.10,-5950
132.10,-5856
134.08,-5772
136.05,-5718
138.03,-5672
140.00,-5602
142.00,-5566
143.98,-5560
145.95,-5564
147.93,-5548
149.90,-5540
151.80,-5554
153.80,-5562
155.80,-5582
157.80,-5598
159.80,-5626
161.70,-5648
163.68,-5650
165.65,-5682
167.63,-5712
169.60,-5706
171.60,-5700
173.58,-5678
175.55,-5670
177.53,-5696
179.50,-5698
181.50,-5708
183.48,-5710
185.45,-5746
187.43,-5746
189.40,-5732
191.40,-5706
193.38,-5724
195.35,-5738
197.33,-5736
199.30,-5736
201.30,-5754
203.28,-5754
205.25,-5758
207.23,-5758
209.20,-5800
211.20,-5796
213.18,-5810
215.15,-5854
217.13,-5878
219.10,-5904
221.00,-5950
223.00,-5994
225.00,-6016
227.00,-6036
229.00,-6048
230.90,-6074
232.88,-6052
234.85,-6056
236.83,-6044
238.80,-6016
240.80,-5984
242.78,-5934
244.75,-5850
246.73,-5754
248.70,-5654
250.70,-5582
252.68,-5576
254.65,-5584
256.63,-5620
258.60,-5652
260.60,-5694
262.58,-5714
264.55,-5718
266.53,-5746
268.50,-5768
270.50,-5788
272.48,-5814
274.45,-5836
276.43,-5838
278.40,-5852
280.40,-5834
282.38,-5838
284.35,-5856
286.33,-5848
288.30,-5828
290.20,-5820
292.20,-5824
294.20,-5826
296.20,-5832
298.20,-5836
300.10,-5866
302.08,-5860
304.05,-5868
306.03,-5858
308.00,-5846
310.00,-5848
311.98,-5888
313.95,-5926
315.93,-5950
317.90,-5976
319.90,-5986
321.88,-6000
323.85,-6008
325.83,-6010
327.80,-5988
329.80,-5960
331.78,-5940
333.75,-5922
335.73,-5934
337.70,-5938
339.70,-5914
341.68,-5900
343.65,-5896
345.63,-5888
347.60,-5876
349.60,-5876
351.58,-5870
353.55,-5860
355.53,-5844
357.50,-5844
359.40,-5866
361.40,-5838
363.40,-5790
365.40,-5792
367.40,-5842
369.30,-5862
371.28,-5870
373.25,-5890
375.23,-5908
377.20,-5912
379.20,-5936
381.18,-5964
383.15,-5982
385.13,-5992
387.10,-5984
389.10,-5968
391.08,-5976
393.05,-5972
395.03,-5994
397.00,-5998
399.00,-5984
400.98,-6000
402.95,-5988
404.93,-5946
406.90,-5902
408.90,-5892
410.88,-5916
412.85,-5920
414.83,-5928
416.80,-5948
418.80,-5944
420.78,-5920
422.75,-5900
424.73,-5878
426.70,-5858
428.60,-5836
430.60,-5832
432.60,-5810
434.60,-5800
436.60,-5836
438.50,-5858
440.48,-5882
442.45,-5886
444.43,-5886
446.40,-5914
448.40,-5916
450.38,-5928
452.35,-5940
454.33,-5958
456.30,-5992
458.30,-6014
460.28,-6024
462.25,-6006
464.23,-5978
466.20,-5962
468.20,-5962
470.18,-5944
472.15,-5944
474.13,-5952
476.10,-5946
478.10,-5984
480.08,-5984
482.05,-6032
484.03,-6032
486.00,-6068
488.00,-6068
489.98,-6036
491.95,-6036
493.93,-5978
495.90,-5986
497.80,-5988
499.80,-5982
501.80,-5978
503.80,-5978
505.80,-5982
507.70,-5974
509.68,-6010
511.65,-6018
513.63,-6014
515.60,-6000
517.60,-6014
519.58,-6026
521.55,-6070
523.53,-6090
525.50,-6076
527.50,-6040
529.48,-6022
531.45,-6008
533.43,-6000
535.40,-5996
537.40,-6006
539.38,-5978
541.35,-5996
543.33,-5970
545.30,-5954
547.30,-5960
549.28,-5984
551.25,-6002
