t,pcg
0.0,-37
1.0,0
2.0,22
3.0,82
4.0,98
5.0,-99
6.0,-285
7.0,-350
8.0,-410
9.0,-422
10.0,-388
11.0,-334
12.0,-259
13.0,-167
14.0,-68
15.0,25
16.0,90
17.0,133
18.0,176
19.0,190
20.0,164
21.0,142
22.0,128
23.0,119
24.0,124
25.0,144
26.0,161
27.0,182
28.0,235
29.0,279
30.0,291
31.0,300
32.0,306
33.0,291
34.0,266
35.0,243
36.0,194
37.0,126
38.0,79
39.0,43
40.0,1
41.0,-29
42.0,-42
43.0,-50
44.0,-45
45.0,-35
46.0,-25
47.0,-4
48.0,27
49.0,48
50.0,44
51.0,18
52.0,-14
53.0,-35
54.0,-60
55.0,-102
56.0,-138
57.0,-154
58.0,-155
59.0,-145
60.0,-126
61.0,-100
62.0,-79
63.0,-74
64.0,-60
65.0,-29
66.0,-5
67.0,14
68.0,43
69.0,68
70.0,77
71.0,84
72.0,96
73.0,106
74.0,113
75.0,119
76.0,118
77.0,98
78.0,74
79.0,54
80.0,26
81.0,-7
82.0,-31
83.0,-51
84.0,-74
85.0,-87
86.0,-93
87.0,-104
88.0,-103
89.0,-85
90.0,-77
91.0,-75
92.0,-59
93.0,-46
94.0,-40
95.0,-25
96.0,-8
97.0,4
98.0,9
99.0,8
100.0,10
101.0,22
102.0,34
103.0,38
104.0,47
105.0,67
106.0,83
107.0,89
108.0,101
109.0,120
110.0,124
111.0,114
112.0,100
113.0,81
114.0,69
115.0,72
116.0,61
117.0,31
118.0,23
119.0,-14
120.0,-99
121.0,-115
122.0,-122
123.0,-250
124.0,-370
125.0,-371
126.0,-330
127.0,-281
128.0,-238
129.0,-235
130.0,-218
131.0,-122
132.0,7
133.0,123
134.0,216
135.0,266
136.0,274
137.0,264
138.0,239
139.0,178
140.0,82
141.0,-8
142.0,-70
143.0,-118
144.0,-153
145.0,-176
146.0,-191
147.0,-188
148.0,-174
149.0,-157
150.0,-135
151.0,-104
152.0,-68
153.0,-28
154.0,9
155.0,55
156.0,111
157.0,151
158.0,181
159.0,206
160.0,213
161.0,215
162.0,226
163.0,231
164.0,229
165.0,221
166.0,211
167.0,202
168.0,171
169.0,126
170.0,86
171.0,46
172.0,-4
173.0,-61
174.0,-105
175.0,-143
176.0,-171
177.0,-179
178.0,-174
179.0,-155
180.0,-132
181.0,-107
182.0,-68
183.0,-42
184.0,-35
185.0,-17
186.0,2
187.0,-4
188.0,-6
189.0,-1
190.0,-15
191.0,-29
192.0,-26
193.0,-25
194.0,-16
195.0,1
196.0,12
197.0,19
198.0,23
199.0,26
200.0,23
201.0,15
202.0,12
203.0,20
204.0,25
205.0,25
206.0,37
207.0,48
208.0,55
209.0,64
210.0,68
211.0,67
212.0,65
213.0,59
214.0,53
215.0,49
216.0,49
217.0,53
218.0,47
219.0,42
220.0,34
221.0,18
222.0,2
223.0,-14
224.0,-36
225.0,-62
226.0,-83
227.0,-96
228.0,-107
229.0,-111
230.0,-101
231.0,-86
232.0,-70
233.0,-54
234.0,-38
235.0,-26
236.0,-18
237.0,-19
238.0,-25
239.0,-28
240.0,-28
241.0,-26
242.0,-25
243.0,-28
244.0,-33
245.0,-31
246.0,-33
247.0,-35
248.0,-35
249.0,-34
250.0,-30
