t,lead_I,lead_II,v3,v4
1.2,28801,13565,21979,6213
3.2,29196,14427,22045,6416
5.2,29523,14928,21831,6306
7.2,29341,14723,21318,5806
9.2,29050,14289,20942,5356
11.2,29191,14232,20964,5291
13.2,29273,14272,21274,5524
15.2,28971,14117,21730,5886
17.2,29064,14214,22229,6314
19.2,29731,14653,22518,6632
21.2,29917,14846,22443,6673
23.2,29351,14765,22217,6556
25.2,28933,14857,22035,6407
27.2,28872,14900,21755,6083
29.2,28689,14548,21358,5601
31.2,28607,14275,21216,5386
33.2,29009,14460,21507,5644
35.2,29441,14667,21925,6047
37.2,29541,14697,22245,6362
39.2,29656,14950,22527,6688
41.2,29864,15342,22663,6913
43.2,29821,15364,22424,6713
45.2,29639,15171,21957,6198
47.2,29661,15248,21618,5804
49.2,29701,15398,21481,5648
51.2,29488,15204,21454,5595
53.2,29248,14855,21575,5688
55.2,29220,14723,21869,6031
57.2,29320,14801,22210,6499
59.2,29510,14955,22451,6845
61.2,29762,15115,22485,6904
63.2,29790,15179,22290,6684
65.2,29498,15137,21979,6367
67.2,29262,15044,21652,6067
69.2,29254,14787,21316,5733
71.2,29171,14305,21089,5444
73.2,28899,13799,21110,5398
75.2,28711,13376,21232,5512
77.2,28773,13090,21295,5587
79.2,29060,13359,21497,5797
81.2,29474,14337,21931,6297
83.2,29719,15147,22157,6642
85.2,29546,14958,21814,6356
87.2,29207,14265,21203,5694
89.2,29105,13965,20830,5235
91.2,29146,13964,20807,5135
93.2,29006,13753,20974,5225
95.2,28816,13514,21221,5423
97.2,28994,13662,21492,5701
99.2,29473,13995,21687,5920
101.2,29690,14077,21698,5945
103.2,29392,13982,21543,5825
105.2,28977,14015,21362,5706
107.2,28890,14108,21199,5587
109.2,29076,14028,20995,5380
111.2,29195,13859,20858,5203
113.18,29129,13776,20998,5278
115.15,29084,13711,21329,5547
117.13,29212,13592,21536,5752
119.1,29323,13541,21544,5832
121.1,29191,13609,21506,5860
123.1,28964,13680,21408,5763
125.1,28916,13714,21134,5465
127.1,28988,13729,20804,5128
129.1,28980,13670,20685,4965
131.1,28954,13544,20813,5003
133.1,29068,13482,20987,5151
135.1,29240,13502,21088,5342
137.1,29263,13509,21217,5570
139.1,29127,13496,21443,5830
141.1,29012,13471,21567,5984
143.1,29046,13338,21368,5799
145.1,29144,13059,20965,5256
147.1,29129,12734,20660,4658
149.1,28958,12471,20588,4310
151.1,28760,12387,20810,4354
153.1,28697,12610,21444,4851
155.1,28912,13118,22400,5736
157.1,29494,13777,23352,6757
159.1,30234,14551,24155,7727
161.1,30736,15450,24929,8690
163.1,31061,16432,25704,9708
165.1,31741,17472,26362,10727
167.1,32822,18510,26852,11695
169.1,33792,19422,27199,12593
171.1,34638,20243,27412,13378
173.1,35672,21132,27603,14087
175.1,36338,22001,27975,14876
177.1,35852,22620,28543,15720
179.1,34745,22999,29005,16279
