t,az
2.60,-178
4.58,-150
6.55,-150
8.53,-156
10.50,-144
12.50,-146
14.48,-186
16.45,-186
18.43,-186
20.40,-198
22.40,-200
24.38,-218
26.35,-234
28.33,-238
30.30,-240
32.30,-244
34.28,-236
36.25,-230
38.23,-226
40.20,-246
42.20,-238
44.18,-236
46.15,-248
48.13,-246
50.10,-274
52.10,-268
54.08,-270
56.05,-290
58.03,-268
60.00,-244
61.90,-238
63.90,-258
65.90,-256
67.90,-262
69.90,-250
71.80,-236
73.78,-230
75.75,-230
77.73,-244
79.70,-230
81.70,-222
83.68,-222
85.65,-218
87.63,-240
89.60,-232
91.60,-232
93.58,-240
95.55,-242
97.53,-246
99.50,-234
101.50,-266
103.48,-266
105.45,-252
107.43,-252
109.40,-234
111.40,-234
113.38,-204
115.35,-204
117.33,-218
119.30,-238
121.30,-254
123.28,-228
125.25,-232
127.23,-258
129.20,-272
131.10,-250
133.10,-246
135.10,-254
137.10,-250
139.10,-230
141.00,-242
142.98,-254
144.95,-236
146.93,-246
148.90,-278
150.90,-272
152.88,-244
154.85,-230
156.83,-212
158.80,-204
160.80,-188
162.78,-188
164.75,-206
166.73,-214
168.70,-232
170.70,-242
172.68,-222
174.65,-226
176.63,-236
178.60,-260
180.60,-256
182.58,-272
184.55,-274
186.53,-280
188.50,-270
190.50,-264
192.48,-252
194.45,-232
196.43,-228
198.40,-252
200.30,-252
202.30,-256
204.30,-246
206.30,-228
208.30,-206
210.20,-190
212.18,-188
214.15,-174
216.13,-186
218.10,-192
220.10,-174
222.08,-184
224.05,-184
226.03,-168
228.00,-194
230.00,-224
231.98,-238
233.95,-260
235.93,-294
237.90,-334
239.90,-328
241.88,-328
243.85,-320
245.83,-328
247.80,-308
249.80,-284
251.78,-264
253.75,-290
255.73,-308
257.70,-298
259.70,-290
261.68,-296
263.65,-330
265.63,-342
267.60,-350
269.50,-370
271.50,-382
273.50,-390
275.50,-382
277.50,-374
279.40,-348
281.38,-334
283.35,-336
285.33,-320
287.30,-284
289.30,-258
291.28,-250
293.25,-246
295.23,-246
297.20,-234
299.20,-200
301.18,-168
303.15,-158
305.13,-154
307.10,-146
309.10,-112
311.08,-96
313.05,-102
315.03,-110
317.00,-112
319.00,-134
320.98,-176
322.95,-196
324.93,-230
326.90,-240
328.90,-224
330.88,-218
332.85,-270
334.83,-330
336.80,-380
338.70,-400
340.70,-412
342.70,-426
344.70,-426
346.70,-428
348.60,-424
350.58,-424
352.55,-408
354.53,-396
356.50,-394
358.50,-390
360.48,-396
362.45,-394
364.43,-358
366.40,-332
368.40,-318
370.38,-316
372.35,-288
374.33,-284
376.30,-278
378.30,-256
380.28,-232
382.25,-198
384.23,-172
386.20,-158
388.20,-164
390.18,-156
392.15,-138
394.13,-132
396.10,-116
398.10,-126
400.08,-118
402.05,-128
404.03,-122
406.00,-120
407.90,-108
409.90,-92
411.90,-92
413.90,-84
415.90,-86
417.80,-106
419.78,-112
421.75,-128
423.73,-144
425.70,-144
427.70,-154
429.68,-154
431.65,-154
433.63,-156
435.60,-170
437.60,-224
439.58,-260
441.55,-282
443.53,-284
445.50,-286
447.50,-296
449.48,-266
451.45,-266
453.43,-286
455.40,-290
457.40,-286
459.38,-262
461.35,-234
463.33,-234
465.30,-208
467.30,-212
469.28,-224
471.25,-224
473.23,-212
475.20,-212
477.10,-270
479.10,-270
481.10,-316
483.10,-316
485.10,-326
487.00,-340
488.98,-296
490.95,-282
492.93,-288
494.90,-302
496.90,-306
498.88,-318
500.85,-306
502.83,-312
504.80,-314
506.80,-298
508.78,-280
510.75,-302
512.73,-282
514.70,-280
516.70,-268
518.68,-246
520.65,-226
522.63,-208
524.60,-182
526.60,-186
528.58,-212
530.55,-228
532.53,-234
534.50,-232
536.50,-242
538.48,-250
540.45,-264
542.43,-264
544.40,-268
546.30,-286
548.30,-288
550.30,-296
552.30,-284
554.30,-274
556.20,-302
558.18,-310
560.15,-306
562.13,-304
564.10,-310
566.10,-320
568.08,-304
570.05,-278
572.03,-274
574.00,-280
576.00,-280
577.98,-280
579.95,-272
581.93,-292
583.90,-320
585.90,-324
587.88,-348
589.85,-346
591.83,-296
593.80,-256
595.80,-234
597.78,-246
599.75,-240
601.73,-214
603.70,-180
605.70,-148
607.68,-150
609.65,-148
611.63,-144
613.60,-132
615.50,-156
617.50,-182
619.50,-172
621.50,-176
623.50,-168
625.40,-158
627.38,-146
629.35,-148
631.33,-152
633.30,-148
635.30,-146
637.28,-136
639.25,-150
641.23,-168
643.20,-158
645.20,-142
647.18,-122
649.15,-138
651.13,-140
653.10,-150
655.10,-160
657.08,-142
659.05,-144
661.03,-164
663.00,-210
665.00,-222
666.98,-214
668.95,-206
670.93,-190
672.90,-206
674.90,-196
676.88,-194
678.85,-182
680.83,-174
682.80,-194
684.70,-190
686.70,-182
688.70,-170
690.70,-158
692.70,-178
694.60,-202
696.58,-238
698.55,-242
700.53,-248
702.50,-250
704.50,-234
706.48,-218
708.45,-220
710.43,-204
712.40,-202
714.40,-232
716.38,-234
718.35,-214
720.33,-204
722.30,-220
724.30,-228
726.28,-228
728.25,-240
730.23,-250
732.20,-264
734.20,-264
736.18,-238
738.15,-244
740.13,-238
742.10,-258
744.10,-288
746.08,-294
748.05,-286
750.03,-268
752.00,-252
753.90,-252
755.90,-254
757.90,-262
759.90,-262
761.90,-262
763.80,-250
765.78,-232
767.75,-212
769.73,-214
771.70,-224
773.70,-244
775.68,-268
777.65,-276
779.63,-278
781.60,-266
783.60,-250
785.58,-248
787.55,-232
789.53,-220
791.50,-234
793.50,-218
795.48,-224
797.45,-222
799.43,-248
801.40,-278
803.40,-274
805.38,-284
807.35,-298
809.33,-290
811.30,-290
813.30,-308
815.28,-306
817.25,-304
819.23,-304
821.20,-294
823.10,-294
825.10,-290
827.10,-298
829.10,-306
831.10,-306
833.00,-230
834.98,-230
836.95,-252
838.93,-252
840.90,-248
842.90,-248
844.88,-228
846.85,-228
848.83,-238
850.80,-238
852.80,-224
854.78,-222
856.75,-240
858.73,-236
860.70,-250
862.70,-256
864.68,-254
866.65,-248
868.63,-232
870.60,-264
872.60,-276
874.58,-282
876.55,-276
878.53,-288
880.50,-272
882.50,-276
884.48,-294
886.45,-274
888.43,-260
890.40,-232
892.30,-230
894.30,-218
896.30,-216
898.30,-204
900.30,-202
902.20,-188
904.18,-168
906.15,-180
908.13,-192
910.10,-180
912.10,-184
914.08,-210
916.05,-222
918.03,-248
920.00,-268
