t,pcg
0.0,7
1.0,-1
2.0,2
3.0,17
4.0,24
5.0,56
6.0,70
7.0,51
8.0,37
9.0,20
10.0,-2
11.0,-20
12.0,-35
13.0,-48
14.0,-58
15.0,-62
16.0,-58
17.0,-49
18.0,-45
19.0,-40
20.0,-35
21.0,-28
22.0,-21
23.0,-14
24.0,-8
25.0,-2
26.0,6
27.0,15
28.0,21
29.0,24
30.0,23
31.0,24
32.0,23
33.0,19
34.0,17
35.0,14
36.0,10
37.0,10
38.0,11
39.0,13
40.0,9
41.0,7
42.0,4
43.0,0
44.0,-3
45.0,-6
46.0,-6
47.0,-7
48.0,-8
49.0,-10
50.0,-14
51.0,-18
52.0,-23
53.0,-27
54.0,-28
55.0,-25
56.0,-20
57.0,-10
58.0,0
59.0,7
60.0,13
61.0,19
62.0,23
63.0,11
64.0,14
65.0,27
66.0,11
67.0,0
68.0,3
69.0,-4
70.0,-10
71.0,-9
72.0,-14
73.0,-19
74.0,-20
75.0,-21
76.0,-20
77.0,-17
78.0,-12
79.0,-4
80.0,-2
81.0,0
82.0,6
83.0,9
84.0,10
85.0,10
86.0,10
87.0,11
88.0,8
89.0,6
90.0,4
91.0,-1
92.0,-1
93.0,-1
94.0,-3
95.0,-6
96.0,-9
97.0,-10
98.0,-7
99.0,-4
100.0,0
101.0,7
102.0,9
103.0,6
104.0,-1
105.0,-8
106.0,-14
107.0,-18
108.0,-14
109.0,-10
110.0,-10
111.0,-6
112.0,-5
113.0,-7
114.0,-6
115.0,-4
116.0,-5
117.0,-4
118.0,-2
119.0,2
120.0,5
121.0,5
122.0,8
123.0,8
124.0,6
125.0,4
126.0,1
127.0,0
128.0,1
129.0,1
130.0,-1
131.0,-3
132.0,-3
133.0,-1
134.0,-1
135.0,2
136.0,7
137.0,13
138.0,15
139.0,14
140.0,14
141.0,11
142.0,5
143.0,3
144.0,5
145.0,4
146.0,2
147.0,0
148.0,-1
149.0,-1
150.0,-1
151.0,0
152.0,-3
153.0,-7
154.0,-7
155.0,-6
156.0,-8
157.0,-6
158.0,-5
159.0,-9
160.0,-11
161.0,-13
162.0,-19
163.0,-21
164.0,-21
165.0,-18
166.0,-16
167.0,-13
168.0,-6
169.0,-8
170.0,-12
171.0,-1
172.0,8
173.0,8
174.0,9
175.0,3
176.0,-1
177.0,2
178.0,4
179.0,5
180.0,5
181.0,5
182.0,7
183.0,7
184.0,5
185.0,2
186.0,-1
187.0,-2
188.0,0
189.0,-1
190.0,1
191.0,7
192.0,7
193.0,7
194.0,8
195.0,6
196.0,3
197.0,-1
198.0,-6
199.0,-12
200.0,-21
201.0,-23
202.0,-23
203.0,-21
204.0,-14
205.0,-7
206.0,-3
207.0,1
208.0,3
209.0,8
210.0,16
211.0,19
212.0,20
213.0,20
214.0,14
215.0,12
216.0,13
217.0,9
218.0,7
219.0,5
220.0,3
221.0,0
222.0,-6
223.0,-4
224.0,0
225.0,4
226.0,5
227.0,1
228.0,0
229.0,-3
230.0,-6
231.0,-4
232.0,-1
233.0,-1
234.0,0
235.0,1
236.0,-1
237.0,-1
238.0,4
239.0,6
240.0,7
241.0,8
242.0,7
243.0,7
244.0,6
245.0,9
246.0,10
247.0,8
248.0,8
249.0,4
250.0,1
251.0,2
252.0,0
253.0,-9
254.0,-13
255.0,-4
256.0,-1
257.0,-7
258.0,-6
259.0,-1
260.0,1
261.0,3
262.0,5
263.0,7
264.0,9
265.0,8
266.0,5
267.0,1
268.0,-1
269.0,-3
270.0,-6
271.0,-9
272.0,-11
273.0,-14
274.0,-18
275.0,-17
276.0,-15
277.0,-11
278.0,-9
279.0,-7
280.0,-4
281.0,-3
282.0,-3
283.0,1
284.0,5
285.0,4
286.0,6
287.0,7
288.0,5
289.0,6
290.0,1
291.0,-11
292.0,-15
293.0,-19
294.0,-28
295.0,-27
296.0,-19
297.0,-19
298.0,-20
299.0,-17
300.0,-17
301.0,-18
302.0,-17
303.0,-14
304.0,-11
305.0,-10
306.0,-9
307.0,-4
308.0,-3
309.0,-4
310.0,-3
311.0,-7
312.0,-7
313.0,-5
314.0,-2
315.0,4
316.0,4
317.0,7
318.0,16
319.0,28
320.0,42
321.0,53
322.0,67
323.0,88
324.0,87
325.0,81
326.0,80
327.0,59
328.0,30
329.0,13
330.0,-1
331.0,-15
332.0,-32
333.0,-49
334.0,-65
335.0,-94
336.0,-143
337.0,-219
338.0,-291
339.0,-291
340.0,-194
341.0,-55
342.0,106
343.0,270
344.0,389
345.0,442
346.0,406
347.0,293
348.0,137
349.0,-39
350.0,-162
351.0,-192
352.0,-149
353.0,-77
354.0,-23
355.0,-9
356.0,-36
357.0,-97
358.0,-176
359.0,-224
360.0,-237
361.0,-204
362.0,-94
363.0,57
364.0,234
365.0,410
366.0,504
367.0,513
368.0,444
369.0,319
370.0,218
371.0,110
372.0,-39
373.0,-216
374.0,-397
375.0,-496
376.0,-549
377.0,-592
378.0,-580
379.0,-524
380.0,-447
381.0,-344
382.0,-237
383.0,-136
384.0,-29
385.0,73
386.0,149
387.0,179
388.0,172
389.0,142
390.0,99
391.0,63
392.0,45
393.0,46
394.0,61
395.0,88
396.0,119
397.0,138
398.0,146
399.0,138
400.0,127
401.0,127
402.0,128
403.0,134
404.0,141
405.0,155
406.0,168
407.0,170
408.0,169
409.0,155
410.0,125
411.0,98
412.0,74
413.0,37
414.0,3
415.0,-27
416.0,-61
417.0,-83
418.0,-87
419.0,-80
420.0,-71
421.0,-64
422.0,-50
423.0,-30
424.0,-11
425.0,1
426.0,11
427.0,20
428.0,26
429.0,42
430.0,63
431.0,72
432.0,69
433.0,61
434.0,57
435.0,53
436.0,39
437.0,6
438.0,-29
439.0,-55
440.0,-77
441.0,-93
442.0,-104
443.0,-102
444.0,-92
445.0,-92
446.0,-87
447.0,-70
448.0,-56
449.0,-44
450.0,-34
451.0,-24
452.0,-17
453.0,-14
454.0,-10
455.0,-11
456.0,-9
457.0,-1
458.0,-20
459.0,-40
460.0,-25
461.0,-30
462.0,-49
463.0,-47
464.0,-49
465.0,-58
466.0,-61
467.0,-51
468.0,-36
469.0,-25
470.0,-12
471.0,2
472.0,11
473.0,19
474.0,24
475.0,25
476.0,22
477.0,14
478.0,13
479.0,13
480.0,7
481.0,8
482.0,11
483.0,8
484.0,0
485.0,-5
486.0,-1
487.0,0
488.0,7
489.0,17
490.0,20
491.0,24
492.0,21
493.0,14
494.0,21
495.0,27
496.0,25
497.0,32
498.0,32
499.0,31
500.0,32
501.0,21
502.0,16
503.0,18
504.0,9
505.0,7
506.0,7
507.0,2
508.0,5
509.0,7
510.0,2
511.0,-3
512.0,0
513.0,-9
514.0,-22
515.0,-26
516.0,-27
517.0,-25
518.0,-22
519.0,-16
520.0,-10
521.0,-11
522.0,-14
523.0,-20
524.0,-20
525.0,-17
526.0,-20
527.0,-14
528.0,-8
529.0,-4
530.0,10
531.0,23
532.0,27
533.0,33
534.0,35
535.0,31
536.0,34
537.0,33
538.0,26
539.0,24
540.0,23
541.0,15
542.0,1
543.0,0
544.0,2
545.0,-1
546.0,-4
547.0,-1
548.0,7
549.0,11
550.0,12
551.0,15
552.0,15
553.0,4
554.0,-7
555.0,-22
556.0,-30
557.0,-31
558.0,-41
559.0,-37
560.0,-22
561.0,-22
562.0,-15
563.0,19
564.0,30
565.0,25
566.0,66
567.0,90
568.0,39
569.0,-27
570.0,-74
571.0,-105
572.0,-90
573.0,-37
574.0,4
575.0,17
576.0,21
577.0,21
578.0,11
579.0,1
580.0,3
581.0,7
582.0,2
583.0,-7
584.0,-23
585.0,-41
586.0,-49
587.0,-51
588.0,-42
589.0,-26
590.0,-6
591.0,17
592.0,35
593.0,43
594.0,44
595.0,45
596.0,39
597.0,33
598.0,29
599.0,16
600.0,11
601.0,13
602.0,7
603.0,1
604.0,2
605.0,0
606.0,-8
607.0,-9
608.0,-10
609.0,-17
610.0,-15
611.0,-13
612.0,-13
613.0,-7
614.0,-7
615.0,-12
616.0,-11
617.0,-13
618.0,-13
619.0,-9
620.0,-7
621.0,-4
622.0,1
623.0,6
624.0,7
625.0,5
626.0,9
627.0,12
628.0,9
629.0,10
630.0,8
631.0,-3
632.0,-5
633.0,-4
634.0,-12
635.0,-17
636.0,-15
637.0,-17
638.0,-14
639.0,-7
640.0,-2
641.0,6
642.0,14
643.0,16
644.0,9
645.0,-5
646.0,-22
647.0,-28
648.0,-27
649.0,-30
650.0,-26
651.0,-19
652.0,-20
653.0,-21
654.0,-24
655.0,-26
656.0,-22
657.0,-18
658.0,-14
659.0,-12
660.0,-12
661.0,-5
662.0,3
663.0,2
664.0,7
665.0,20
666.0,15
667.0,16
668.0,31
669.0,30
670.0,25
671.0,27
672.0,31
673.0,30
674.0,25
675.0,28
676.0,31
677.0,32
678.0,33
679.0,36
680.0,39
681.0,31
682.0,20
683.0,15
684.0,9
685.0,0
686.0,-4
687.0,-3
688.0,-3
689.0,-4
690.0,-1
691.0,-1
692.0,-3
693.0,-9
694.0,-14
695.0,-15
696.0,-24
697.0,-30
698.0,-29
699.0,-30
700.0,-25
701.0,-13
702.0,-15
703.0,-4
704.0,23
705.0,24
706.0,11
707.0,15
708.0,16
709.0,2
710.0,0
711.01,0
712.02,-3
713.03,1
714.04,0
715.05,2
716.06,16
717.07,19
718.08,5
719.09,2
720.1,1
721.1,-7
722.1,-8
723.1,-14
724.1,-19
725.1,-24
726.1,-29
727.1,-28
728.1,-30
729.1,-22
730.1,-14
731.1,-19
732.1,-24
733.1,-22
734.1,-16
735.1,-19
736.1,-17
737.1,-6
738.1,1
739.1,7
740.1,12
741.1,9
742.1,6
743.1,1
744.1,-7
745.1,-7
746.1,-6
747.1,-2
748.1,5
749.1,8
750.1,9
751.1,-1
752.1,-11
753.1,-9
754.1,-6
755.1,-3
756.1,6
757.1,14
758.1,15
759.1,22
760.1,28
761.1,24
762.1,22
763.1,19
764.1,8
765.1,-1
766.1,0
767.1,-2
768.1,-1
769.1,4
770.1,2
771.1,-3
772.1,-2
773.1,-3
774.1,-5
775.1,-2
776.1,-4
777.1,-11
778.1,-13
779.1,-22
780.1,-27
781.1,-18
782.1,-13
783.1,-13
784.1,-9
785.1,-6
786.1,-11
787.1,-14
788.1,-8
789.1,-6
790.1,-6
791.1,-2
792.1,3
793.1,8
794.1,5
795.1,10
796.1,21
797.1,22
798.1,24
799.1,24
800.1,17
801.1,17
802.1,15
803.1,7
804.1,4
805.1,3
806.1,-5
807.1,-12
808.1,-12
809.1,-11
810.1,-11
811.1,-8
812.1,-2
813.1,1
814.1,6
815.1,13
816.1,11
817.1,7
818.1,10
819.1,7
820.1,-1
821.1,-4
822.1,-7
823.1,-10
824.1,-15
825.1,-23
826.1,-26
827.1,-29
828.1,-25
829.1,-18
830.1,-7
831.1,8
832.1,5
833.1,11
834.1,21
835.1,8
836.1,7
837.1,11
838.1,5
839.1,3
840.1,4
841.1,5
842.1,8
843.1,9
844.1,6
845.1,3
846.1,1
847.1,-2
848.1,-12
849.1,-18
850.1,-16
851.1,-15
852.1,-13
853.1,-11
854.1,-12
855.1,-9
856.1,-4
857.1,-4
858.1,-3
859.1,0
860.1,2
861.1,4
862.1,5
863.1,1
864.1,0
865.1,-2
866.1,-1
867.1,1
868.1,1
869.1,7
870.1,-13
871.1,-13
872.1,14
873.1,4
874.1,0
875.1,12
876.1,10
877.1,4
878.1,4
879.1,3
880.1,-1
881.1,-2
882.1,2
883.1,4
884.1,3
885.1,5
886.1,9
887.1,10
888.1,11
889.1,12
890.1,10
891.1,11
892.1,10
893.1,5
894.1,3
895.1,2
896.1,1
897.1,-3
898.1,-5
899.1,-4
900.1,-4
901.1,-3
902.1,-4
903.1,-3
904.1,-1
905.1,1
906.1,4
907.1,4
908.1,1
909.1,-4
910.1,-4
911.1,-9
912.1,-15
913.1,-10
914.1,-1
915.1,-1
916.1,-2
917.1,0
918.1,-4
919.1,-10
920.1,-17
921.1,-27
922.1,-35
923.1,-37
924.1,-38
925.1,-30
926.1,-20
927.1,-16
928.1,-6
929.1,4
930.1,8
931.1,11
932.1,10
933.1,11
934.1,9
935.1,4
936.1,10
937.1,18
938.1,21
939.1,26
940.1,34
941.1,41
942.1,50
943.1,64
944.1,71
945.1,77
946.1,78
947.1,75
948.1,63
949.1,41
950.1,28
951.1,7
952.1,-26
953.1,-14
954.1,4
955.1,-15
956.1,-16
957.1,-18
958.1,-74
959.1,-161
960.1,-244
961.1,-269
962.1,-200
963.1,-84
964.1,37
965.1,139
966.1,186
967.1,162
968.1,68
969.1,-65
970.1,-191
971.1,-264
972.1,-254
973.1,-168
974.1,-42
975.1,80
976.1,153
977.1,163
978.1,143
979.1,106
980.1,44
981.1,-14
982.1,-17
983.1,28
984.1,99
985.1,202
986.1,302
987.1,359
988.1,353
989.1,291
990.1,196
991.1,107
992.1,9
993.1,-109
994.1,-152
995.1,-126
996.1,-129
997.1,-185
998.1,-256
999.1,-310
1000.1,-346
1001.1,-348
1002.1,-312
1003.1,-256
1004.1,-187
1005.1,-105
1006.1,-21
1007.1,32
1008.1,52
1009.1,45
1010.1,9
1011.1,-42
1012.1,-95
1013.1,-140
1014.1,-169
1015.1,-166
1016.1,-125
1017.1,-63
1018.1,4
1019.1,79
1020.1,148
1021.1,189
1022.1,206
1023.1,208
1024.1,202
1025.1,186
1026.1,163
1027.1,149
1028.1,142
1029.1,141
1030.1,147
1031.1,154
1032.1,158
1033.1,159
1034.1,156
1035.1,139
1036.1,102
1037.1,70
1038.1,44
1039.1,12
1040.1,-10
1041.1,-13
1042.1,-16
1043.1,-29
1044.1,-39
1045.1,-35
1046.1,-24
1047.1,-27
1048.1,-34
1049.1,-43
1050.1,-58
1051.1,-75
1052.1,-72
1053.1,-51
1054.1,-47
1055.1,-51
1056.1,-49
1057.1,-49
1058.1,-56
1059.1,-66
1060.1,-81
1061.1,-98
1062.1,-105
1063.1,-94
1064.1,-80
1065.1,-61
1066.1,-32
1067.1,-7
1068.1,11
